Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144)
1.007871908421207e-10,0.0033257888,0.2,0.0,0.00956444789413689,0.19996861287817194,0.1998697454153684,0.19999988547426162,0.19996979695885866,5.025741643269953e-18,6.027855315416428e-16,1.094301235246531e-19,1.3165540708706557e-27,6.277892999032691e-05,1.964290871914541e-11,1.896938288512569e-12,3.0200482363665685e-05,0.00013025162097113853,1.1706014177513802e-07,4.263694317833236e-10,1.5964225419028875e-13,2.6733882732910436e-12,5.876842290225358e-20,4.347802846125734e-14,1.1690377286806887e-19,1.6915506920431574e-20,1.4295369413484746e-18,5.740887834249041e-22,1.0557057458993684e-14,1.5839441972710467e-19,1.0008388252590493e-20,1.1686101745883126e-18,2.182868672815449e-20,1.6182926819902847e-30,2.273249242207623e-33
1.0101123985100518e-10,0.0033257888,0.2,0.0,0.009564148360124737,0.19996857124946762,0.19986952814764417,0.19999988548776806,0.19996979794425682,5.072203666865559e-18,6.064223119834195e-16,1.109526029744552e-19,1.33900142500725e-27,6.286220545982154e-05,1.960775764630076e-11,1.9043528579998407e-12,3.019948671633793e-05,0.00013046887599304293,1.1705690815963181e-07,4.2879436665864647e-10,1.598543852957039e-13,2.6772502158156948e-12,3.608995181796354e-20,4.38205184768597e-14,1.1798505747816515e-19,-2.5372156950629857e-20,1.4485034349563064e-18,5.849843289699831e-22,1.0657888140047749e-14,1.611529158327574e-19,1.0186039101857696e-20,1.1879779943237644e-18,2.21283511915619e-20,1.6655591611222308e-30,2.345389897691087e-33
1.0123528885988966e-10,0.0033257888,0.2,0.0,0.009563849333927291,0.19996852974346754,0.19986931114350284,0.19999988550128484,0.1999697989284763,5.119030139400247e-18,6.100292608627299e-16,1.1249354651206235e-19,1.361785522789271e-27,6.29452355440653e-05,1.9572773729947397e-11,1.9117773362342895e-12,3.019849223245823e-05,0.0001306858674098576,1.170536792750808e-07,4.312265414003212e-10,1.6006589161852527e-13,2.6811049075406968e-12,4.7765668006076945e-20,4.4165129205705417e-14,1.190779033888488e-19,1.295062853701202e-20,1.467687501080495e-18,5.960645628660704e-22,1.075949472388339e-14,1.639535838517534e-19,1.0366461125244895e-20,1.207628267288849e-18,2.243156058385514e-20,1.7141291425220845e-30,2.419696406707197e-33
1.0145933786877414e-10,0.0033257888,0.2,0.0,0.009563550814807772,0.19996848835997086,0.19986909440261888,0.19999988551481182,0.19996979991150732,5.1662223737704585e-18,6.136245101676618e-16,1.1405313749278434e-19,1.3849098649296953e-27,6.302802064464067e-05,1.953795579296807e-11,1.9192117846811136e-12,3.0197498921906907e-05,0.00013090259554700178,1.1705045513743688e-07,4.3366595229119245e-10,1.6027677429116426e-13,2.6849523642310446e-12,9.452387371868623e-20,4.45119680347641e-14,1.20170950520856e-19,2.881526622401518e-21,1.4870914859551983e-18,6.073322618250107e-22,1.0861881676572224e-14,1.6679698164131426e-19,1.0549691408898271e-20,1.2275645931705224e-18,2.2738243089755452e-20,1.7640341352215826e-30,2.496230310805428e-33
1.0168338687765862e-10,0.0033257888,0.2,0.0,0.009563252802028521,0.1999684470987761,0.19986887792466737,0.19999988552834908,0.19996980089334018,5.213782593455306e-18,6.173227318969791e-16,1.156315646918802e-19,1.4083780461766427e-27,6.311056116458733e-05,1.9503302669239134e-11,1.926656186785682e-12,3.019650679428951e-05,0.0001311190607294891,1.1704723576208767e-07,4.3611259554705356e-10,1.6048703422833128e-13,2.6887926029559717e-12,6.316665972089756e-20,4.486098762760538e-14,1.2127279779984475e-19,6.147699284114892e-23,1.506716673651381e-18,6.18790235062235e-22,1.0965052795364917e-14,1.6968366560129982e-19,1.073576740007737e-20,1.2477905517726928e-18,2.304833885794962e-20,1.8153067404960346e-30,2.5750547441622663e-33
1.019074358865431e-10,0.0033257888,0.2,0.0,0.009562955294850996,0.19996840595968093,0.19986866170932371,0.19999988554189654,0.19996980187396568,5.2617135960533746e-18,6.210923916422687e-16,1.1722903616229844e-19,1.4321983000494641e-27,6.3192857508432e-05,1.9468813203607734e-11,1.9341104804700727e-12,3.0195515858942522e-05,0.00013133526328192746,1.1704402116387113e-07,4.3856646732787353e-10,1.606966723574107e-13,2.6926256385059133e-12,-2.1740863721020058e-20,4.5212209318408915e-14,1.2239985723080684e-19,6.976479993340798e-21,1.5265658091142797e-18,6.304413260680497e-22,1.1069011875508822e-14,1.726142098396147e-19,1.092472738276716e-20,1.2683097457951923e-18,2.3362345218126198e-20,1.8679928689510552e-30,2.6562345422149194e-33
1.0213148489542758e-10,0.0033257888,0.2,0.0,0.0095626582925358,0.19996836494248224,0.19986844575626375,0.1999998855554542,0.19996980285337465,5.310018481914414e-18,6.246787489565046e-16,1.1884574440643387e-19,1.4563730672653569e-27,6.32749100821933e-05,1.943448625176446e-11,1.9415745776221565e-12,3.019452612493946e-05,0.0001315512035285199,1.1704081135709506e-07,4.4102756374495214e-10,1.6090569016343388e-13,2.696451483862876e-12,7.537292996790174e-20,4.556569358521838e-14,1.2352066030820964e-19,-2.1016471336757362e-21,1.5466424859434489e-18,6.42288412732472e-22,1.1173762432096738e-14,1.7558919463767273e-19,1.1116609452782003e-20,1.2891257845079828e-18,2.36800351431922e-20,1.9221235118975284e-30,2.739835979618844e-33
1.0235553390431206e-10,0.0033257888,0.2,0.0,0.00956236179434268,0.19996832404697626,0.19986823006516363,0.19999988556902193,0.19996980383155838,5.358699472643773e-18,6.282141949122431e-16,1.2048185900345708e-19,1.4808977731017794e-27,6.335671929352408e-05,1.9400320680434034e-11,1.9490484689649104e-12,3.019353760109424e-05,0.00013176688179306433,1.1703760635553338e-07,4.434958808909593e-10,1.6111408887923084e-13,2.700270156432945e-12,2.2380199376267125e-19,4.592141528932071e-14,1.2460689611747812e-19,-2.3235248061656936e-22,1.5669482311428363e-18,6.543344156173245e-22,1.1279309054123775e-14,1.7860914985475584e-19,1.1311451450511575e-20,1.3102424010908954e-18,2.400036554689575e-20,1.977710547341348e-30,2.825927511092428e-33
1.0257958291319654e-10,0.0033257888,0.2,0.0,0.009562065799530534,0.1999682832729584,0.19986801463570003,0.1999998855825998,0.19996980480850834,5.4077590127294484e-18,6.321685033785929e-16,1.2213758793676328e-19,1.5057802305844475e-27,6.343828555153866e-05,1.936631536690482e-11,1.9565321250652135e-12,3.0192550295969588e-05,0.00013198229839895463,1.1703440617244505e-07,4.459714148005134e-10,1.613218683124351e-13,2.7040816749004823e-12,-4.396400534941705e-20,4.627939816964525e-14,1.257532307045776e-19,1.2545337953339754e-21,1.5874854862481116e-18,6.665822899991368e-22,1.1385655731273181e-14,1.8167460237656218e-19,1.1509292842337767e-20,1.3316633173749937e-18,2.432383088514939e-20,2.034801531941446e-30,2.9145785944268983e-33
1.0280363192208102e-10,0.0033257888,0.2,0.0,0.009561770307357432,0.19996824262022328,0.19986779946754996,0.19999988559618773,0.1999698057842162,5.4571984693755704e-18,6.361204986006542e-16,1.238132108372369e-19,1.5310521895811475e-27,6.351960926697068e-05,1.9332469199292137e-11,1.964025607655215e-12,3.0191564217879584e-05,0.00013219745366918034,1.1703121082059016e-07,4.4845416149301175e-10,1.615290294450823e-13,2.707886049589115e-12,-2.797463272143482e-19,4.6639619302160784e-14,1.2700179292228308e-19,-4.757450485312628e-22,1.608254969144699e-18,6.790350379670421e-22,1.1492807466877556e-14,1.847862458980355e-19,1.1710175996492131e-20,1.3533923971655544e-18,2.4653728890842755e-20,2.0935112778224766e-30,3.005862101243106e-33
1.030276809309655e-10,0.0033257888,0.2,0.0,0.00956147531708065,0.19996820208856483,0.19986758456039092,0.1999998856097857,0.1999698067586739,5.507019989176757e-18,6.395036961410992e-16,1.2550889996203557e-19,1.5567084281555795e-27,6.360069085191088e-05,1.929878107589036e-11,1.9715289108058153e-12,3.0190579374898976e-05,0.00013241234792632782,1.1702802031224651e-07,4.509441169288194e-10,1.6173557661725315e-13,2.711683294524563e-12,8.083653752725989e-20,4.700207777244447e-14,1.2807948860873134e-19,1.9529186577704142e-22,1.629258522647279e-18,6.916956954260891e-22,1.1600768121658602e-14,1.8794489240316203e-19,1.191414026846228e-20,1.3754334557513807e-18,2.4988654912792104e-20,2.1538513870480533e-30,3.09985390410701e-33
1.0325172993984998e-10,0.0033257888,0.2,0.0,0.009561180827956657,0.19996816167777645,0.1998673699139007,0.19999988562339371,0.1999698077318736,5.5572262208503006e-18,6.430658981555456e-16,1.2722461220807026e-19,1.582672868025734e-27,6.368153071983179e-05,1.9265249905169995e-11,1.979041988746882e-12,3.0189595774867813e-05,0.0001326269814925807,1.1702483465921531e-07,4.5344127701827203e-10,1.6194151014080075e-13,2.7154734312330316e-12,2.741377999957361e-19,4.736679679467947e-14,1.2899152080706462e-19,2.374863024414929e-22,1.6504988121605921e-18,7.045673337506592e-22,1.1709541297836835e-14,1.9115069275127004e-19,1.212121754496158e-20,1.3977903116163826e-18,2.5319084188554335e-20,2.2156326178342082e-30,3.1966260046792025e-33
1.0347577894873446e-10,0.0033257888,0.2,0.0,0.009560886839241101,0.1999681213876504,0.19986715552775755,0.19999988563701165,0.19996980870380773,5.607820285493118e-18,6.476342183251632e-16,1.289608657793436e-19,1.6090539074472248e-27,6.376212928557112e-05,1.9231874605654824e-11,1.986564756872957e-12,3.018861342539682e-05,0.00013284135468971997,1.1702165387282902e-07,4.559456375948455e-10,1.6214682281299651e-13,2.7192564733255444e-12,-5.236676063320469e-19,4.7733811122209976e-14,1.304441522521502e-19,1.6727579291965678e-22,1.671979161622331e-18,7.176530603181307e-22,1.1819130141557356e-14,1.9440438595478778e-19,1.2331460151067674e-20,1.4204667773768805e-18,2.5657764118056152e-20,2.2791960955253042e-30,3.2962618543198165e-33
1.0369982795761894e-10,0.0033257888,0.2,0.0,0.00956059335018889,0.1999680812179787,0.19986694140164013,0.19999988565063959,0.19996980967446895,5.6588044506826545e-18,6.51360547559777e-16,1.3071811581844313e-19,1.6359377263474446e-27,6.384248696548843e-05,1.919865410619715e-11,1.994097205631706e-12,3.0187632333869725e-05,0.0001330554678391245,1.1701847796398107e-07,4.5845719450077417e-10,1.6235152047817554e-13,2.723032426454044e-12,-4.746346024059952e-19,4.8103122942988155e-14,1.3217597581556994e-19,1.9602939422032066e-22,1.6937015415008278e-18,7.309560284565934e-22,1.1929539251475855e-14,1.9770708657532585e-19,1.2544915712910841e-20,1.443466814463629e-18,2.6014319712290215e-20,2.3448243132944507e-30,3.398828428211167e-33
1.0392387696650342e-10,0.0033257888,0.2,0.0,0.009560300360054163,0.19996804116855238,0.19986672753522747,0.19999988566427737,0.1999698106438501,5.71018078065801e-18,6.543113257822023e-16,1.3249624001123673e-19,1.663216562583613e-27,6.392260417735657e-05,1.9165587345597542e-11,2.001639342433388e-12,3.0186652507449953e-05,0.0001332693212617713,1.1701530694308976e-07,4.6097594354445083e-10,1.625556200133872e-13,2.726801317790398e-12,3.4671403457605134e-19,4.847472999431791e-14,1.3271199887340368e-19,2.0084539425350218e-22,1.7156676558753464e-18,7.444794333494936e-22,1.2040773236615078e-14,2.0106034271934424e-19,1.2761616782665481e-20,1.4667944337177283e-18,2.637390407359296e-20,2.4122308925768592e-30,3.504419005605294e-33
1.041479259753879e-10,0.0033257888,0.2,0.0,0.009560007868090251,0.19996800123916186,0.19986651392819899,0.19999988567792512,0.1999698116119443,5.761951681809974e-18,6.591254020296806e-16,1.3429440179683025e-19,1.690551087399965e-27,6.400248134027558e-05,1.9132673272344096e-11,2.0091911463945048e-12,3.018567395308636e-05,0.00013348291527823624,1.1701214082013709e-07,4.635018804521924e-10,1.6275910994883055e-13,2.7305631705845158e-12,-6.689234179371794e-19,4.8848639652491127e-14,1.3288900132936266e-19,2.0340299876856096e-22,1.7378797333808305e-18,7.582265085131792e-22,1.2152836163572478e-14,2.0446228682699695e-19,1.2981570005913438e-20,1.4904536442521047e-18,2.669638948814659e-20,2.4804440239122808e-30,3.6131044084756726e-33
1.0437197498427238e-10,0.0033257888,0.2,0.0,0.00955971587354979,0.1999679614295969,0.1998663005802346,0.1999998856915827,0.19996981257874472,5.814119751620483e-18,6.628878161950257e-16,1.3611336282345455e-19,1.718135128176726e-27,6.408211887467328e-05,1.9099910844592952e-11,2.0167525802771422e-12,3.0184696677517997e-05,0.0001336962502086946,1.1700897960474996e-07,4.660350009106077e-10,1.6296196718126865e-13,2.7343179731037543e-12,-6.028856978958708e-19,4.922486608686003e-14,1.3534542166824922e-19,2.0339239124560914e-22,1.760340329154213e-18,7.722005273731911e-22,1.2265731692397818e-14,2.0790986814693027e-19,1.3204830624713948e-20,1.5144484678272082e-18,2.7008911235828545e-20,2.5500696259909514e-30,3.72493674449919e-33
1.0459602399315686e-10,0.0033257888,0.2,0.0,0.009559424375684702,0.19996792173964667,0.19986608749101448,0.19999988570525015,0.19996981354424495,5.866687404971167e-18,6.654143691054399e-16,1.3795458375161034e-19,1.7463774330056303e-27,6.416151720233719e-05,1.906729903016405e-11,2.0243236228632027e-12,3.018372068727791e-05,0.0001339093263729209,1.1700582330607602e-07,4.685753006011778e-10,1.631642290054035e-13,2.73806575068755e-12,6.995287644069689e-19,4.9603422442551587e-14,1.3678140457993328e-19,2.0473408253081698e-22,1.783051723319249e-18,7.864048063571993e-22,1.237946382991473e-14,2.1140453564095863e-19,1.3431476951516824e-20,1.5387829919312655e-18,2.736074221369728e-20,2.622343208057749e-30,3.840018563773475e-33
1.0482007300204134e-10,0.0033257888,0.2,0.0,0.00955913337374619,0.1999678821690995,0.19986587466021935,0.19999988571892738,0.19996981450843856,5.919656926732806e-18,6.696416761960292e-16,1.3981810960927333e-19,1.7752273889789738e-27,6.424067674639088e-05,1.9034836806365286e-11,2.0319042656122346e-12,3.0182745988697952e-05,0.00013412214409029002,1.1700267193288334e-07,4.711227751658091e-10,1.633658895360651e-13,2.7418065338415074e-12,2.889143319571853e-19,4.998431150334088e-14,1.3730031260872284e-19,2.0605577079301985e-22,1.806015962107228e-18,8.008427049770987e-22,1.2494036969582394e-14,2.1495200155572374e-19,1.36615500003531e-20,1.5634613689490711e-18,2.773995454274907e-20,2.697149282161797e-30,3.9585075072943646e-33
1.0504412201092582e-10,0.0033257888,0.2,0.0,0.009558842866984663,0.19996784271774318,0.19986566208753018,0.19999988573261437,0.19996981547131956,5.973030740294621e-18,6.749581375105006e-16,1.4170410222691304e-19,1.804679425392987e-27,6.431959793123943e-05,1.90025231598048e-11,2.03949448874499e-12,3.0181772587914137e-05,0.00013433470367977754,1.1699952549352131e-07,4.736774201352512e-10,1.6356692752211927e-13,2.7455403290016165e-12,-1.153213756019068e-18,5.036753755917063e-14,1.390949066187549e-19,2.0765489791172587e-22,1.8292353005987406e-18,8.155176243288185e-22,1.2609455249760541e-14,2.1855451273712445e-19,1.3895087148538193e-20,1.5884877745457378e-18,2.814367599849859e-20,2.7745217283828654e-30,4.08047840888603e-33
1.052681710198103e-10,0.0033257888,0.2,0.0,0.009558552854649996,0.19996780338536493,0.19986544977262852,0.19999988574631117,0.19996981643288197,6.026811243962231e-18,6.777588757842817e-16,1.43613287639391e-19,1.834909128154081e-27,6.439828118257992e-05,1.8970357086416143e-11,2.047094275849652e-12,3.0180800490869018e-05,0.00013454700545995936,1.1699638399602699e-07,4.76239231106401e-10,1.6376736336555082e-13,2.7492671400280877e-12,-9.93355630980284e-20,5.075311008967532e-14,1.412027162664362e-19,2.0847894892486654e-22,1.8527119767087956e-18,8.304330086492073e-22,1.2725722839978982e-14,2.2221812793707703e-19,1.4132167829873497e-20,1.6138664288542656e-18,2.8587651341513194e-20,2.855054665749526e-30,4.206074246130346e-33
1.0549222002869478e-10,0.0033257888,0.2,0.0,0.009558263335991296,0.1999677641717512,0.19986523771519613,0.19999988576001765,0.1999698173931201,6.0810009255164795e-18,6.810429388880354e-16,1.4554439750973094e-19,1.8654150212016993e-27,6.447672692736568e-05,1.8938337591202276e-11,2.0547036033363883e-12,3.0179829703316912e-05,0.0001347590497490131,1.1699324744797986e-07,4.788082035844322e-10,1.6396721496225103e-13,2.7529869951919495e-12,4.49962906640566e-19,5.114104171916547e-14,1.4128134719311593e-19,2.0998393115788946e-22,1.8764483650259e-18,8.455923448757802e-22,1.2842843740579249e-14,2.2594349347114466e-19,1.4372801563953844e-20,1.6396015803685127e-18,2.9009132393428015e-20,2.937238799195055e-30,4.335397677353604e-33
1.0571626903757926e-10,0.0033257888,0.2,0.0,0.009557974310256923,0.19996772507668786,0.1998650259149152,0.1999998857737339,0.19996981835202826,6.135602271723938e-18,6.865890725654436e-16,1.4749602654281158e-19,1.8956569526345892e-27,6.455493559379029e-05,1.890646368814194e-11,2.0623224478215607e-12,3.017886023083053e-05,0.0001349708368647186,1.1699011585659061e-07,4.813843329717079e-10,1.6416645665715888e-13,2.7566999101473102e-12,-1.2007213221252052e-18,5.153133864570292e-14,1.4132697450208736e-19,2.1087930139854752e-22,1.900446832703652e-18,8.60999164032905e-22,1.2960821968802163e-14,2.297233623676782e-19,1.4616981518788956e-20,1.66569752049638e-18,2.9348484018055835e-20,3.0194165026789807e-30,4.468489606101032e-33
1.0594031804646374e-10,0.0033257888,0.2,0.0,0.009557685776694701,0.19996768609996016,0.19986481437146852,0.19999988578745975,0.19996981930960123,6.190617780906151e-18,6.903621915813525e-16,1.49471431222436e-19,1.926675988096829e-27,6.463290761128687e-05,1.8874734400325028e-11,2.0699507865778476e-12,3.017789207880145e-05,0.00013518236712445737,1.1698698922880529e-07,4.839676147068053e-10,1.643650693504093e-13,2.7604058879032255e-12,-1.049035505991139e-18,5.192400845182012e-14,1.4448657466517452e-19,2.1298867475408775e-22,1.924709779017502e-18,8.766570411920302e-22,1.3079661514187186e-14,2.335573229354643e-19,1.4864861917149172e-20,1.6921585826416075e-18,2.9735194335551163e-20,3.1049013078608725e-30,4.6054655532703786e-33
1.0616436705534822e-10,0.0033257888,0.2,0.0,0.009557397734551849,0.1999676472413528,0.19986460308453902,0.1999998858011953,0.19996982026583376,6.2460499381902605e-18,6.92558189019988e-16,1.5147168645231484e-19,1.9587482026513863e-27,6.471064341050636e-05,1.8843148759637407e-11,2.0775885990636863e-12,3.0176925252445228e-05,0.00013539364084521355,1.1698386757114428e-07,4.865580442182555e-10,1.6456311022613372e-13,2.7641049509854883e-12,6.48097406644708e-19,5.2319066590342975e-14,1.454854927270143e-19,2.1406497736169125e-22,1.9492395816519447e-18,8.925695962467904e-22,1.3199366457410855e-14,2.3745136582431954e-19,1.5116523266509683e-20,1.7189891463773673e-18,3.019754444308722e-20,3.1945760983750306e-30,4.7464854701420934e-33
1.0636601116334426e-10,0.0033257888,0.2,0.0,0.009557138916164092,0.19996761236942062,0.19986441314536313,0.19999988581356548,0.1999698211252928,6.29629715926413e-18,6.964471374594861e-16,1.532912032281565e-19,1.9877941562695103e-27,6.478040402007007e-05,1.881484370809785e-11,2.0844707143243217e-12,3.0176056246348433e-05,0.000135583568114732,1.1698106233385675e-07,4.888955382806449e-10,1.647408270616333e-13,2.7674282116992757e-12,2.450601007732378e-19,5.2676665657755886e-14,1.4621213880435216e-19,2.1525602998523294e-22,1.9715465067275544e-18,9.071116739243947e-22,1.3307844260747098e-14,2.4100995321584996e-19,1.534621625960953e-20,1.7434562341615957e-18,3.05866381597615e-20,3.276628447931171e-30,4.876924847716797e-33
1.0656765527134029e-10,0.0033257888,0.2,0.0,0.009556880494665911,0.19996757759283323,0.19986422341347912,0.1999998858259435,0.19996982198365845,6.3468856867471506e-18,7.003830671051512e-16,1.551282916904094e-19,2.0167247908223322e-27,6.48499739582351e-05,1.878665353992686e-11,2.0913604726526084e-12,3.017518832169779e-05,0.0001357732880746337,1.1697826113167429e-07,4.912388148158867e-10,1.6491805621600187e-13,2.770745892112519e-12,-1.7903860990148133e-19,5.303620865455394e-14,1.474318130074551e-19,2.1647207008790948e-22,1.9940732204438505e-18,9.218657128296481e-22,1.341702940699568e-14,2.446158786996069e-19,1.557894796150993e-20,1.768229456559955e-18,3.091841211185726e-20,3.3591121895461615e-30,5.010733047305562e-33
1.0676929937933632e-10,0.0033257888,0.2,0.0,0.009556622469507302,0.1999675429114323,0.199864033888657,0.19999988583832923,0.1999698228409273,6.397817353463059e-18,7.036354748795741e-16,1.569840310952555e-19,2.0458480120718894e-27,6.491935354139399e-05,1.8758577567302857e-11,2.098257858570697e-12,3.01743214819472e-05,0.00013596280095517637,1.169754639686654e-07,4.935878703844129e-10,1.650948021441963e-13,2.7740580037699423e-12,1.1033653950578898e-19,5.339770274211968e-14,1.4858984984348506e-19,2.1773248675787887e-22,2.0168214877293228e-18,9.368344467833489e-22,1.3526924849442455e-14,2.482643451288844e-19,1.581478689237082e-20,1.7933120945217723e-18,3.123586683306654e-20,3.442996917772552e-30,5.147973852730543e-33
1.0697094348733235e-10,0.0033257888,0.2,0.0,0.00955636484013774,0.1999675083250593,0.1998638445706666,0.19999988585072276,0.19996982369709598,6.449093998293894e-18,7.071646279816753e-16,1.5885935500613937e-19,2.075426723583978e-27,6.498854308669521e-05,1.8730615107957974e-11,2.1051628567944704e-12,3.0173455730444438e-05,0.0001361521069863585,1.1697267084870926e-07,4.959427015266639e-10,1.6527106418673292e-13,2.7773645601401313e-12,1.3349652763249987e-19,5.3761154903093666e-14,1.4975544767121044e-19,2.189651064051551e-22,2.0397930842523604e-18,9.52020640076384e-22,1.3637533547498266e-14,2.5195534701119266e-19,1.605378885247355e-20,1.818707457512723e-18,3.157164260441025e-20,3.5291383465971286e-30,5.2887464621266855e-33
1.0717258759532838e-10,0.0033257888,0.2,0.0,0.0095561076060063,0.19996747383355526,0.1998636554592783,0.19999988586312398,0.1999698245521613,6.5007174630941274e-18,7.107175729450582e-16,1.6075453644028593e-19,2.1055012193194153e-27,6.505754291203323e-05,1.8702765485101877e-11,2.1120754522083746e-12,3.0172591070433458e-05,0.00013634120639791913,1.1696988177547195e-07,4.9830330474716e-10,1.6544684380450114e-13,2.7806655708229192e-12,1.362439189970099e-19,5.412657181720415e-14,1.5091228262789144e-19,2.202211742562456e-22,2.0629897885899478e-18,9.674270877839013e-22,1.3748858481840102e-14,2.5569171217711793e-19,1.6295984716586706e-20,1.8444188841968176e-18,3.1927961625131583e-20,3.61770833464427e-30,5.433156897030696e-33
1.0737423170332441e-10,0.0033257888,0.2,0.0,0.00955585076656176,0.19996743943676099,0.19986346655426265,0.19999988587553297,0.19996982540612007,6.552689593837561e-18,7.143854081588379e-16,1.6266948444241822e-19,2.135986965101352e-27,6.512635333603586e-05,1.8675028027363273e-11,2.1189956298245718e-12,3.0171727505057034e-05,0.0001365300994193382,1.16967096752413e-07,5.006696765290629e-10,1.6562214084239237e-13,2.783961046448127e-12,2.949554075600216e-20,5.449395976471677e-14,1.5213794059406983e-19,2.2145568913655463e-22,2.0864133846658385e-18,9.83056616094476e-22,1.3860902644364324e-14,2.5947577936666756e-19,1.6541396596383292e-20,1.870449742347295e-18,3.229206236113328e-20,3.708474358858884e-30,5.581300680669984e-33
1.0757587581132044e-10,0.0033257888,0.2,0.0,0.00955559432125252,0.19996740513451663,0.19986327785539043,0.19999988588794956,0.19996982625896934,6.605012242777319e-18,7.179223458376317e-16,1.6460420804780436e-19,2.1668323286874115e-27,6.519497467805438e-05,1.8647402068748736e-11,2.125923374607607e-12,3.0170865037358636e-05,0.00013671878627983681,1.1696431578279121e-07,5.030418133274749e-10,1.6579695754637064e-13,2.787250997581992e-12,6.471608771004991e-20,5.486332518014556e-14,1.5331640834587977e-19,2.227359324916203e-22,2.1100656670021298e-18,9.9891208258212e-22,1.3973669024287038e-14,2.6330824461670797e-19,1.6790053966640665e-20,1.8968034285980605e-18,3.265690028442539e-20,3.801307706530392e-30,5.733265432576455e-33
1.0777751991931647e-10,0.0033257888,0.2,0.0,0.009555338269526608,0.19996737092666217,0.19986308936243263,0.1999998859003739,0.19996982711070616,6.657687268973967e-18,7.215180669446267e-16,1.665588959356839e-19,2.1980460363895674e-27,6.526340725815427e-05,1.8619886948595716e-11,2.132858671506935e-12,3.0170003670284346e-05,0.0001369072672083775,1.1696153886967978e-07,5.054197115759215e-10,1.6597129334428362e-13,2.790535435404127e-12,5.252626578838224e-20,5.5234674433204064e-14,1.54547655073379e-19,2.23979039443319e-22,2.133948442063678e-18,1.0149963764651426e-21,1.408716060594992e-14,2.671891067837413e-19,1.7041993259294892e-20,1.9234833685338355e-18,3.302360815454136e-20,3.8962639177057215e-30,5.8891399918410576e-33
1.079791640273125e-10,0.0033257888,0.2,0.0,0.009555082610831689,0.19996733681303724,0.19986290107516058,0.19999988591280593,0.19996982796132762,6.710716537689937e-18,7.250871149083973e-16,1.685337946889787e-19,2.2296571418386646e-27,6.533165139710633e-05,1.8592482011516986e-11,2.139801505467603e-12,3.016914340668464e-05,0.00013709554243366466,1.1695876601596226e-07,5.078033676820552e-10,1.6614515051612703e-13,2.7938143705427707e-12,7.770420235294541e-20,5.560801414246688e-14,1.557255604270884e-19,2.2528076668558926e-22,2.158063526912548e-18,1.0313124188872013e-21,1.4201380373577702e-14,2.7111869572751083e-19,1.729725195302486e-20,1.9504930170016266e-18,3.3395508572479754e-20,3.993478222532625e-30,6.049018817749763e-33
1.0818080813530853e-10,0.0033257888,0.2,0.0,0.009554827344615099,0.19996730279348107,0.19986271299334593,0.19999988592524556,0.199969828810831,6.7641019199265836e-18,7.28711001465712e-16,1.705290931991718e-19,2.2616738698498407e-27,6.539970741637648e-05,1.8565186607342537e-11,2.146751861483709e-12,3.0168284249316443e-05,0.00013728361218414456,1.1695599722434155e-07,5.101927780319667e-10,1.663185281938624e-13,2.7970878137941003e-12,5.73729222856354e-20,5.5983350682755814e-14,1.5697816280109145e-19,2.265214922454146e-22,2.182412747900959e-18,1.0478631632153518e-21,1.4316331314469e-14,2.750977789328629e-19,1.7555865224883482e-20,1.9778358583796444e-18,3.377290627048829e-20,4.0930069850729836e-30,6.213000695984587e-33
1.0838245224330456e-10,0.0033257888,0.2,0.0,0.009554572470323826,0.19996726886783264,0.19986252511676042,0.19999988593769283,0.1999698296592137,6.817845292445013e-18,7.323132781713109e-16,1.7254495657142644e-19,2.29409696600899e-27,6.546757563811628e-05,1.853800009106679e-11,2.153709724569484e-12,3.0167426200845017e-05,0.00013747147668800576,1.1695323249733576e-07,5.1258793898683e-10,1.664914290771802e-13,2.800355775768128e-12,6.842810621360919e-20,5.636069064973322e-14,1.5816679350735642e-19,2.278520530285173e-22,2.2069979409040485e-18,1.0646515953386332e-21,1.4432016418217153e-14,2.7912717452592203e-19,1.7817868216806948e-20,2.0055154067391428e-18,3.415512844085291e-20,4.1948994692082755e-30,6.381186305587313e-33
1.085840963513006e-10,0.0033257888,0.2,0.0,0.009554317987404548,0.1999672350359305,0.19986233744517615,0.1999998859501477,0.1999698305064731,6.871948537944857e-18,7.359451178750226e-16,1.7458154017831122e-19,2.32692190042571e-27,6.553525638515288e-05,1.8510921822796896e-11,2.160675079763449e-12,3.016656926384581e-05,0.00013765913617317906,1.1695047183729067e-07,5.149888468851536e-10,1.6666385194135684e-13,2.803618267251526e-12,5.980157061257017e-20,5.674004035184005e-14,1.5944191692838495e-19,2.2908291789843425e-22,2.231820951604938e-18,1.0816807339620914e-21,1.454843867534794e-14,2.83207533721926e-19,1.8083296693966405e-20,2.0335352059775507e-18,3.4541015172210857e-20,4.299167139873428e-30,6.553677474999605e-33
