Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150)
5.440972135057721e-20,0.0005542981333333334,0.2,0.0,0.0016312994061194015,0.19999999999998008,0.1999999999999164,0.19999999999999934,0.1999999999998436,1.9980796214819683e-47,4.5908886773839886e-38,9.787891845018918e-92,3.5715767984517047e-118,3.98988034735008e-14,1.1359823833675257e-19,4.901952007736744e-33,1.564079892495241e-13,8.362432944415995e-14,6.671384973171589e-16,3.1891176311494697e-38,3.312054016335009e-35,9.959759926676027e-36,1.9966312854976674e-51,3.6019224056202245e-54,2.87665299083268e-73,2.4347229714900268e-71,1.006688691754897e-87,2.568713198565578e-119,2.2757061480662316e-71,8.992289646975716e-99,1.5604043682617425e-107,1.63246100142416e-99,1.3342454033299408e-109,1.6437716238026552e-133,2.454355660049618e-130,1.7884633543461756e-147,7.345841844398959e-115,1.2308023877036992e-95,8.361998577696643e-127,1.2877477271839924e-151
1.088201806902405e-19,0.0005542981333333334,0.2,0.0,0.0016312994058387993,0.19999999999996013,0.19999999999983278,0.19999999999999868,0.1999999999996872,3.996186344019234e-47,9.18183962351764e-38,4.896315376321501e-89,7.140268660870134e-115,7.979814809819129e-14,2.2719801741701244e-19,1.9608009231012684e-32,3.128180993482789e-13,1.672497931098872e-13,1.3342860357396708e-15,2.5513344761726603e-37,2.5911867168126314e-34,7.383220525590658e-35,7.986591669196139e-51,1.126385355173579e-52,3.5976908702049062e-71,3.984502759074292e-70,6.588384087805956e-86,2.571505754255665e-116,2.8461333998459666e-69,4.498322136054377e-96,2.7567212585494007e-104,4.085653327159554e-97,2.6674134469058077e-106,8.229779165454793e-131,1.228808478137878e-127,5.479627116880466e-143,1.4698881239314165e-111,6.156991908767349e-93,6.686924435786762e-123,1.289430207665882e-148
2.176410993695671e-19,0.0005542981333333334,0.2,0.0,0.001631299405277595,0.1999999999999202,0.19999999999966553,0.19999999999999735,0.19999999999937437,7.992399789088979e-47,1.8363741515761703e-37,2.477388824306545e-86,1.4444400827959307e-111,1.595968372926512e-13,4.543975754212066e-19,7.843244974713478e-32,6.256383177497714e-13,3.3450072037721456e-13,2.6685810895974532e-15,2.0410837284750466e-36,2.0495335183960727e-33,5.672733775889702e-34,3.1946411868563772e-50,3.562408394068861e-51,4.5508972385006277e-69,7.634974797721595e-69,5.043403913728015e-84,2.609077507170557e-113,3.6002597826494385e-67,2.27601622443161e-93,5.2093805909770346e-101,1.0363472967791163e-94,5.396042311192497e-103,4.175612328571577e-128,6.234709008601206e-125,1.7345305340653324e-138,2.9749289623100007e-108,3.1152532310408474e-90,5.410934181900313e-119,1.3084409072991223e-145
4.352829367282202e-19,0.0005542981333333334,0.2,0.0,0.0016312994041551862,0.19999999999984042,0.19999999999933102,0.19999999999999468,0.19999999999874873,1.5984826679209338e-46,3.67275453001569e-37,1.2608013971765647e-83,2.9397520161529195e-108,3.191942154618866e-13,9.087966908042917e-19,3.137307080058992e-31,1.251278747368688e-12,6.690025746553611e-13,5.337171105364055e-15,1.6328734400797865e-35,1.6302077655230457e-32,4.444642673429492e-33,1.277850479411197e-49,1.1332106484313797e-49,5.7902031291805325e-67,2.836510406385578e-67,7.468085105508118e-82,2.6839275545108355e-110,4.58080088125823e-65,1.1583181482308433e-90,1.0228250046458789e-97,2.66522737342684e-92,1.09821286721826e-99,2.148019087981711e-125,3.2072598942481294e-122,5.584526783528091e-134,6.056275358855525e-105,1.5854253742221774e-87,4.40497892904118e-115,1.3461588388450474e-142
8.705666114455267e-19,0.0005542981333333334,0.2,0.0,0.0016312994019103688,0.19999999999968082,0.19999999999866203,0.19999999999998935,0.19999999999749746,3.1969680459373684e-46,7.345515286857619e-37,6.4351442383032455e-81,6.0011162603598936e-105,6.383889709216203e-13,1.8175949190692386e-18,1.2549253170153671e-30,2.5025595778702492e-12,1.3380062821856212e-12,1.0674350769101432e-14,1.306301332206405e-34,1.3003143735001363e-31,3.51828573594498e-32,5.111338866112426e-49,3.6152275690104844e-48,7.3883509157280396e-65,2.5163163030791455e-65,2.6441561551097913e-79,2.855489858768517e-107,5.845433672570473e-63,5.912068553862552e-88,2.0497781871478974e-94,7.089208305273917e-90,2.2418568566867587e-96,1.1430694322212706e-122,1.706744956365682e-119,1.813559506080615e-129,1.236548059144351e-101,8.092026347448143e-85,3.5968753099158885e-111,1.4326815937623215e-139
1.741133960880139e-18,0.0005542981333333334,0.2,0.0,0.0016312993974207342,0.19999999999936163,0.199999999997324,0.19999999999997867,0.1999999999949949,6.393938801940524e-46,1.4691036800394942e-36,3.2889706198310877e-78,3.415436125285799e-101,1.276778478326139e-12,3.635191365594156e-18,5.0197115736889004e-30,5.005121123928288e-12,2.6760136931420105e-12,2.134870862539308e-14,1.0450420933753862e-33,1.0385760719132219e-30,2.799640365480004e-31,2.044495272452904e-48,1.154957974253091e-46,9.440395604770256e-63,3.0387816826309693e-63,1.2767225308641406e-76,3.392704458535058e-104,7.469690876563917e-61,3.0216291786965467e-85,1.151007650121109e-90,2.105938579597931e-87,1.2757855430175763e-92,1.1430579971285407e-122,1.7067278791592192e-119,1.2718826990115384e-123,2.5297931673048082e-98,4.135792349877641e-82,8.186933072733002e-107,3.0668492861247136e-138
3.482268659749365e-18,0.0005542981333333334,0.2,0.0,0.0016312993884414653,0.19999999999872325,0.19999999999464801,0.19999999999995732,0.19999999998998977,1.2787880313874371e-45,2.938207982694463e-36,1.6817842870966838e-75,6.988001053539015e-98,2.5535574790753808e-12,7.270384218623443e-18,2.0078909591144458e-29,1.001024375626407e-11,5.352028498638264e-12,4.269741845324553e-14,8.360340786405149e-33,8.299753109417491e-30,2.2336900643183572e-30,8.178100497521018e-48,3.691858946430238e-45,1.2068152588287842e-60,3.8571159235626614e-61,6.481780209452044e-74,5.4127728628765263e-101,9.550797590507674e-59,1.5450817762545682e-82,2.348632209544311e-87,8.401421976411196e-85,2.6102641728079536e-89,1.1034271208657002e-122,1.6475540413942112e-119,4.157938150672791e-119,5.1788707430776334e-95,2.1147961347564018e-79,6.700729431188156e-103,3.4487219209610763e-133
6.964538057487816e-18,0.0005542981333333334,0.2,0.0,0.0016312993704829298,0.19999999999744647,0.199999999989296,0.1999999999999146,0.19999999997997953,2.5575763340189826e-45,5.87641658798997e-36,8.598251713848553e-73,1.4290676490901707e-94,5.107115424334679e-12,1.4540769764594666e-17,8.031610643834192e-29,2.0020487181814786e-11,1.0704058043964683e-11,8.539481457003991e-14,6.688274131613259e-32,6.632818331844712e-29,1.784500068544634e-29,3.272770848787293e-47,1.1801511128673595e-43,1.5424831727991355e-58,4.927382210679118e-59,3.3121025558886547e-71,1.3520467092571768e-97,1.2212147986800215e-56,7.89935109179453e-80,4.796430212766105e-84,5.247628789577542e-82,5.338070288454904e-86,-1.5388501187311221e-120,-2.2976947960316272e-117,1.3590661034467166e-114,1.0609457426224314e-91,1.0812032537937267e-76,5.481279528959295e-99,4.508992547145202e-128
1.0446807455226268e-17,0.0005542981333333334,0.2,0.0,0.0016312993525243965,0.1999999999961697,0.19999999998394397,0.1999999999998719,0.19999999996996928,3.836364637727663e-45,8.814625193740137e-36,7.482265106183449e-72,9.122876398810471e-94,7.660673313354788e-12,2.181115515047164e-17,1.706725043367207e-28,3.003072876824499e-11,1.6056087523625016e-11,1.2809218714793641e-13,1.985581496905464e-31,1.9681688104464274e-28,5.295620599029833e-29,6.959892870393961e-47,5.64419210470226e-43,1.0367157934509162e-57,3.3119278626928614e-58,2.8823427627838176e-70,1.5235625228283573e-96,8.208832355276158e-56,6.874076820004307e-79,3.062645986007124e-83,4.866376312078982e-81,3.407846883410346e-85,4.971208318341813e-113,7.422632807527794e-110,7.060386304049965e-114,1.1335955899438351e-90,9.408710931378926e-76,4.594899397358654e-98,3.2940033997156564e-127
1.392907685296472e-17,0.0005542981333333334,0.2,0.0,0.001631299334565865,0.1999999999948929,0.19999999997859194,0.19999999999982918,0.19999999995995904,5.115152944647107e-45,1.1752833801038984e-35,4.468810482093687e-71,1.0599293480477119e-92,1.0214231146135697e-11,2.908154037624748e-17,2.9114850352501776e-28,4.0040968515555e-11,2.1408116937619272e-11,1.7078953618694777e-13,4.326477685026419e-31,4.28682459895568e-28,1.1536286797342562e-28,1.1888661492812602e-46,1.8674401842459727e-42,4.768437719959757e-57,1.523415510149234e-57,1.7215603515567952e-69,1.1570645836249441e-95,3.776003358883791e-55,4.10556819815992e-78,3.556474700130066e-82,2.9802851299580214e-80,3.959223777725138e-84,3.1788820987389143e-112,4.746466657356104e-109,2.1857940202136315e-112,8.386686175450882e-90,5.61938459230188e-75,5.169397218875733e-97,8.036422272256006e-126
2.089361564844162e-17,0.0005542981333333334,0.2,0.0,0.0016312992986488063,0.19999999999233933,0.1999999999678879,0.19999999999974377,0.19999999993993856,7.672729586104216e-45,1.7629251028459112e-35,1.0525960421658957e-69,9.442566916258232e-91,1.5321346679707535e-11,4.3622310452024575e-17,6.027909348706537e-28,6.006144369387355e-11,3.211217561149354e-11,2.5618417902068783e-13,1.2558430198750713e-30,1.2435684033829323e-27,3.347818515797097e-28,2.474130681395104e-46,1.0888884095033227e-41,5.805135681862515e-56,1.8547342117837026e-56,4.055223049926868e-68,4.676628418736683e-94,4.597359522429547e-54,9.670373759700637e-77,3.1665922737830283e-80,6.885980856950748e-79,3.527027704763815e-82,4.7434425799775456e-111,7.082550190662792e-108,1.2972440549836395e-109,3.4427022474813926e-88,1.323604128520251e-73,7.958114642965186e-95,6.771115911780564e-123
2.785815444391852e-17,0.0005542981333333334,0.2,0.0,0.001631299262731755,0.19999999998978576,0.19999999995718384,0.19999999999965837,0.19999999991991807,1.023030631071378e-44,2.3505668289013264e-35,6.581119618013019e-69,8.512944434201607e-90,2.0428462006467714e-11,5.816307993898417e-17,1.025197868251163e-27,8.0081912109094e-11,4.281623404389027e-11,3.415787352936578e-13,2.7463870377968798e-30,2.7181122142904686e-27,7.320258520887708e-28,4.2402222962432676e-46,3.621553783628872e-41,2.6831862670335766e-55,8.573945727645644e-56,2.5355839814164412e-67,3.949545572147444e-93,2.1252508908763665e-53,6.046185255277213e-76,2.8545363524619606e-79,4.72629845614714e-78,3.1797832519809923e-81,4.080723076416691e-110,6.09302748523776e-107,2.149662071814086e-108,2.832194088170813e-87,8.275529158591971e-73,8.7898587645309e-94,1.3338729877051117e-121
3.4822693239395425e-17,0.0005542981333333334,0.2,0.0,0.0016312992268147117,0.1999999999872322,0.1999999999464798,0.19999999999957296,0.19999999989989764,1.2787883244577518e-44,2.938208562386512e-35,3.173440254680166e-68,6.213666988845034e-89,2.5535577111643933e-11,7.270384879502061e-17,1.566283799259994e-27,1.0010237327814006e-10,5.3520292217561116e-11,4.2697319882303056e-13,5.15259579466021e-30,5.0967806123822e-27,1.3732401140295598e-27,6.555894108782365e-46,9.76116274285622e-41,9.829892984781281e-55,3.141441650885562e-55,1.2228120758807438e-66,2.6895115669302494e-92,7.786817597913592e-53,2.9154941150604567e-75,2.0833206924523614e-78,2.4375622515527237e-77,2.3209415097895285e-80,2.2007131400971835e-109,3.285938640138781e-106,2.9644435333154797e-107,1.7910807428569218e-86,3.9904872292696895e-72,7.814389656958546e-93,2.136128021869725e-120
4.8751770830349225e-17,0.0005542981333333334,0.2,0.0,0.0016312991549806487,0.1999999999821251,0.1999999999250717,0.19999999999940216,0.19999999985985675,1.7903040299046976e-44,4.1134921029429156e-35,1.6181756003992798e-66,7.983031899337547e-87,3.5749806643325585e-11,1.0178538457438017e-16,3.011965556791027e-27,1.401432734225615e-10,7.49284077724738e-11,5.977618418259479e-13,1.40984401985878e-29,1.3924572044500584e-26,3.756793464769723e-27,1.3323093660233175e-45,5.74526499335043e-40,1.5177798755004147e-53,4.8547719171481874e-54,6.241207698784342e-65,1.0773597779278537e-89,1.2033780769939625e-51,1.4866539614651226e-73,2.6759480008782894e-76,2.2335622133646085e-75,2.981880493651284e-78,2.918467597281332e-109,4.357635224078591e-106,3.516960485411409e-104,3.791212846413261e-84,2.03478501872107e-70,5.72519864924205e-90,2.1783446384865936e-116
7.660992601225684e-17,0.0005542981333333334,0.2,0.0,0.0016312990113126178,0.19999999997191087,0.19999999988225553,0.1999999999990605,0.19999999977977503,2.8133428003311104e-44,6.464060180177177e-35,1.6425276341093247e-64,2.0652445381466765e-84,5.617826300860751e-11,1.5994844844774597e-16,7.348579101573435e-27,2.2022498547976366e-10,1.1774463573197113e-10,9.393379985610403e-13,5.599170803010114e-29,5.511156276771607e-26,1.4916282135377424e-26,4.1640636003691024e-45,6.307844672799832e-39,4.9714076605782704e-52,1.5934546390258999e-52,6.348198277285595e-63,6.956673999915251e-87,3.94979741830965e-50,1.5090505140816705e-71,6.921040900850788e-74,4.5954977934072354e-73,7.714316708086709e-76,4.673568583370779e-109,6.977730063403684e-106,7.559033714681696e-101,1.217445369690797e-81,2.0653801834945182e-68,4.653579829120649e-87,1.471539188167e-112
1.0446808119416445e-16,0.0005542981333333334,0.2,0.0,0.0016312988676447145,0.19999999996169665,0.19999999983943936,0.19999999999871887,0.19999999969969343,3.8364101131201277e-44,8.814631341665322e-35,1.4498220271103387e-63,2.379319519846646e-83,7.660671577335241e-11,2.1811150206274523e-16,1.3613989944439859e-26,3.0030657979374674e-10,1.6056085948742207e-10,1.280912648311706e-12,1.401829918085111e-28,1.376045038175663e-25,3.7338804653977475e-26,1.054201690228401e-44,2.6827801544136097e-38,3.196753504818064e-51,1.0254567020496387e-51,5.606816042776093e-62,8.842049176207085e-86,2.5418694099361866e-49,1.3320136013684769e-70,7.973299918087527e-73,4.685393899016573e-72,8.887475239705162e-75,2.1978023852416247e-103,3.28159241757299e-100,9.612438305836356e-100,1.3818457735696156e-80,1.8230568038979595e-67,6.533464102839564e-86,2.245352611463325e-111
