Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99)
7.472904126877889e-19,0.002771490666666666,0.2,0.0,0.008156497028146121,0.19999999999972604,0.19999999999885149,0.19999999999999085,0.19999999999785184,5.488525608473435e-47,1.2610713707515551e-37,2.6067326783517765e-84,3.5824771129889574e-109,5.479901856026381e-13,1.5602152017336812e-18,9.24681505056383e-31,2.148185751211473e-12,1.1485384980276977e-12,9.162814195238046e-15,1.6524775900704993e-35,1.6457251899690778e-32,4.458462836570751e-33,7.532528664267107e-50,6.743045288669646e-50,2.030862489821416e-67,9.915730651590911e-68,1.5388817213014615e-82,2.2107935073966635e-137,1.6067326586324416e-65,2.3948464312800458e-91
1.4945814588620465e-18,0.002771490666666666,0.2,0.0,0.008156497024292239,0.19999999999945203,0.19999999999770296,0.1999999999999817,0.19999999999570364,1.097705586957161e-46,2.522143810498283e-37,1.3320097363342417e-81,2.0384413437411156e-105,1.0959808350512483e-12,3.1204317241133386e-18,3.6987292090914725e-30,4.296373215948901e-12,2.297077968546513e-12,1.832563473561283e-14,1.321983377685351e-34,1.314180527077498e-31,3.544690482870083e-32,3.0129405404241094e-49,2.153727727643753e-48,2.5943742126689608e-65,8.830593889353949e-66,5.4698254377679525e-80,2.515502203897015e-133,2.0527346655680273e-63,1.2237383313016784e-88
2.9891635512105623e-18,0.002771490666666666,0.2,0.0,0.008156497016584476,0.19999999999890405,0.19999999999540588,0.19999999999996337,0.19999999999140727,2.195411639159567e-46,5.044288689905375e-37,6.81078175157531e-79,4.170464370438267e-102,2.1919621318740958e-12,6.2408647629746845e-18,1.4794928237767294e-29,8.592747822878009e-12,4.594156906170575e-12,3.6651271549510654e-14,1.0575872222345446e-33,1.0501506670917491e-30,2.8268912303738968e-31,1.2051267101765427e-48,6.883944987138556e-47,3.316367299865318e-63,1.0675633251932712e-63,2.643957479620704e-77,1.0294585316981323e-129,2.6244421339969605e-61,6.25717224994595e-86
5.978327735907593e-18,0.002771490666666666,0.2,0.0,0.00815649700116895,0.19999999999780807,0.19999999999081172,0.1999999999999267,0.19999999998281454,4.390823743539886e-46,1.0088578448410578e-36,3.4823786233432115e-76,8.529498502755987e-99,4.383924717222293e-12,1.2481730817104831e-17,5.917977594320951e-29,1.718549574655342e-11,9.188314767764427e-12,7.330252810990731e-14,8.460699823646219e-33,8.392691619644947e-30,2.2579217496947754e-30,4.8203764275716484e-48,2.200620257895139e-45,4.2391769616423334e-61,1.355258431812219e-61,1.3425107173782011e-74,4.21092966521678e-126,3.3558631729374754e-59,3.199315788434627e-83
8.967491920604625e-18,0.002771490666666666,0.2,0.0,0.008156496985753424,0.19999999999671209,0.19999999998621756,0.19999999999989004,0.1999999999742218,6.5862358480303894e-46,1.5132868206694273e-36,3.0304709637577857e-75,5.445122477702703e-98,6.575887294272992e-12,1.872259684764156e-17,1.2575712129501034e-28,2.577824238004621e-11,1.3782472615704005e-11,1.0995376760291281e-13,2.5117704288771025e-32,2.49047105078864e-29,6.700126122376143e-30,1.0243668467953016e-47,1.052493648753093e-44,2.849280799698093e-60,9.105918320402498e-61,1.1679622343686861e-73,3.108639278523416e-125,2.2558016784177213e-58,2.784141114558569e-82
1.4945820289998688e-17,0.002771490666666666,0.2,0.0,0.00815649695492238,0.19999999999452012,0.19999999997702925,0.19999999999981674,0.1999999999570363,1.0977060062991808e-45,2.522144772459844e-36,6.352506216467025e-73,8.631726611225433e-95,1.0959812415184393e-11,3.1204328814336146e-17,3.476820839092037e-28,4.2963730486302895e-11,2.2970788256966066e-11,1.8325617831942284e-13,1.1765662212089665e-31,1.1652374074149875e-28,3.136889240064387e-29,2.833965241028143e-47,1.585126737017593e-43,1.5422471940439515e-58,4.929273357652997e-59,2.4483298274431355e-71,8.523822402908493e-122,1.221735320293678e-56,5.83614713472564e-80
2.01878277590002e-17,0.002771490666666666,0.2,0.0,0.008156496927888647,0.19999999999259813,0.1999999999689726,0.19999999999975246,0.1999999999419675,1.482708836408786e-45,3.40674672042351e-36,4.4343856402926637e-72,9.68306631510732e-94,1.4803791309537668e-11,4.214874800992425e-17,6.10230114595413e-28,5.803256374981858e-11,3.102742482709168e-11,2.475302442938271e-13,2.654095004328356e-31,2.62706794394104e-28,7.07497650213258e-29,4.97856869283462e-47,5.551141811847096e-43,7.842518628023977e-58,2.5067194632622258e-58,1.709166185310297e-70,9.818175728300164e-121,6.213227809627241e-56,4.073939951363229e-79
2.5429835228001713e-17,0.002771490666666666,0.2,0.0,0.00815649690085492,0.19999999999067614,0.19999999996091597,0.19999999999968818,0.19999999992689865,1.8677116702104237e-45,4.291348669355177e-36,1.8603155171522763e-71,3.861814639849721e-93,1.8647770176581477e-11,5.3093167127844946e-17,9.458208511829859e-28,7.310139276697522e-11,3.908406135227714e-11,3.118042540946807e-13,5.06032368708568e-31,5.005760127676541e-28,1.3487557127861514e-28,7.7269169939534185e-47,1.4711188316815934e-42,2.6830105643325463e-57,8.577795119959278e-58,7.171246373771646e-70,4.615266593992336e-120,2.1261532757753845e-55,1.7091012065533309e-78
3.067184269700323e-17,0.002771490666666666,0.2,0.0,0.008156496873821192,0.19999999998875415,0.19999999995285933,0.1999999999996239,0.19999999991182982,2.2527145111398964e-45,5.175950620176175e-36,6.7048922720082436e-71,1.9777151223003983e-92,2.2491749018225063e-11,6.403758617352305e-17,1.3493480256204732e-27,8.817021783464442e-11,4.714069783566434e-11,3.7607821164921836e-13,8.54396893368052e-31,8.447214013492404e-28,2.27706665812403e-28,1.1045456292319629e-46,3.3443189131192394e-42,7.840844383387968e-57,2.5071248526221015e-57,2.5850109902257836e-69,2.3462014296256036e-119,6.214406156582953e-55,6.159890565537448e-78
4.115585763500625e-17,0.002771490666666666,0.2,0.0,0.00815649681975375,0.19999999998491017,0.19999999993674608,0.19999999999949533,0.19999999988169218,3.022720230535593e-45,6.945154531443132e-36,6.423936699839808e-70,4.464059313680871e-91,3.0179706643903404e-11,8.592642410101209e-17,2.3104861750453723e-27,1.1830785901237608e-10,6.325397070763838e-11,5.046260082614903e-13,1.8711064899662766e-30,1.8483625520146427e-27,4.986139688881007e-28,1.902294431925878e-46,1.1821327172282077e-41,4.588131474653935e-56,1.4672096663974875e-56,2.4770622184876466e-68,5.192871020586135e-118,3.6368139786661604e-54,5.901773871416604e-77
