Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
8.834384460661277e-12,0.0033257888,0.2,0.0,0.009747877401668248,0.1999964745841669,0.19998549349098302,0.1999999249404705,0.1999817134627857,3.1170286354052826e-22,2.673190316944092e-19,-1.0863819569600893e-26,8.836022383841773e-36,7.050853733666964e-06,8.856895304289772e-11,1.2076164657923751e-14,1.828652587036412e-05,1.4506585849778615e-05,7.498208817080129e-08,4.0448848410315637e-13,1.1274671550970217e-14,1.9299448302043268e-13,2.96482131135894e-23,3.6005316768999624e-17,1.0669252738822107e-23,2.3321873635606637e-21,-9.65106777135359e-25,1.3991498449137724e-53
8.874698936674027e-12,0.0033257888,0.2,0.0,0.009747729620596349,0.19999645862516754,0.19998542893078974,0.19999992474188005,0.19998166235887713,3.1841214273786967e-22,2.7156974447061517e-19,-1.0588193892468654e-26,9.189176722864297e-36,7.082772003496091e-06,8.881765688059176e-11,1.2204459603077053e-14,1.83376296398323e-05,1.4571146147263872e-05,7.518056745620204e-08,4.100069182699968e-13,1.1355871845963446e-14,1.943919074705848e-13,3.5627487820217084e-23,3.659988709026603e-17,1.0894108404263567e-23,3.167727156753658e-22,-9.374858377741419e-25,1.4619821634545413e-53
8.915013412686778e-12,0.0033257888,0.2,0.0,0.00974758206944185,0.19999644266756894,0.199985364385105,0.19999992454419868,0.199981611466666,3.2523152370259813e-22,2.7587933646331674e-19,-1.03035494858606e-26,9.554669715689198e-36,7.114687473831234e-06,8.906460158173596e-11,1.2333517260682324e-14,1.8388521710866478e-05,1.4635691933375569e-05,7.537814035329552e-08,4.155748836601998e-13,1.1437202520798925e-14,1.9579158470509893e-13,3.4752389979658856e-23,3.7203103747329646e-17,1.1123278988202789e-23,-3.688067483059474e-21,-8.839818727042389e-25,1.5273196154984434e-53
8.955327888699529e-12,0.0033257888,0.2,0.0,0.009747434747330525,0.19999642671137427,0.1999852998539242,0.19999992434742236,0.1999815607852802,3.3216254401853294e-22,2.8023889214571156e-19,-1.0007443304503273e-26,9.932864089817964e-36,7.146600138132807e-06,8.930978625642748e-11,1.2463338273131744e-14,1.8439202955483803e-05,1.4700223212733787e-05,7.557481098280305e-08,4.2119259344961295e-13,1.1518662307288678e-14,1.9719349229918775e-13,3.0602716892165405e-23,3.780242928100776e-17,1.1354894052421179e-23,2.8976916302216008e-21,-9.684381363474373e-25,1.5952494758770624e-53
8.995642364712279e-12,0.0033257888,0.2,0.0,0.009747287653391782,0.1999964107565869,0.19998523533724274,0.199999924151547,0.1999815103138515,3.3920634223740525e-22,2.8464286947729205e-19,-9.700447468034456e-27,1.0324123275916374e-35,7.178509989862379e-06,8.955321008259199e-11,1.2593923306373179e-14,1.8489674242107423e-05,1.4764739989951666e-05,7.57705834467125e-08,4.268602606998839e-13,1.1600249945750296e-14,1.9859760797361538e-13,3.102767427425358e-23,3.8415670191396003e-17,1.1589870333182458e-23,2.302332705817324e-21,-9.589852709457113e-25,1.6658615980780407e-53
9.03595684072503e-12,0.0033257888,0.2,0.0,0.009747140786758623,0.19999639480321005,0.19998517083505604,0.19999992395656846,0.19998146005151493,3.463636764047096e-22,2.890989964589301e-19,-9.38596013951234e-27,1.0728857557035279e-35,7.210417022483969e-06,8.979487230580879e-11,1.2725273048599988e-14,1.853993643557797e-05,1.4829242269635436e-05,7.596546182836316e-08,4.325780983593738e-13,1.1681964184959182e-14,2.000039095935544e-13,3.7919902906142897e-23,3.9043038802949586e-17,1.1830587753001825e-23,-5.658990351624119e-21,-8.53837994898341e-25,1.7392485144688025e-53
9.07627131673778e-12,0.0033257888,0.2,0.0,0.009746994146567649,0.19999637885124702,0.19998510634735941,0.1999999237624827,0.1999814099974092,3.5363636018075605e-22,2.936110005769178e-19,-9.059703296118637e-27,1.1147471169654446e-35,7.2423212294456485e-06,9.003477223897394e-11,1.285738809603318e-14,1.8589990397186874e-05,1.4893730056384457e-05,7.615945019253065e-08,4.38346319263239e-13,1.176380378205595e-14,2.0141237516960303e-13,3.735246408007683e-23,3.9661304845865176e-17,1.2074117357341832e-23,2.2911610119986672e-21,-9.561611366738015e-25,1.815505487742407e-53
9.116585792750531e-12,0.0033257888,0.2,0.0,0.009746847731959031,0.19999636290070102,0.1999850418741483,0.19999992356928573,0.19998136015067652,3.610258279996215e-22,2.9817597815916335e-19,-8.720241193744504e-27,1.158031811157764e-35,7.274222604196771e-06,9.027290926226735e-11,1.299026906715073e-14,1.8639836984673676e-05,1.4958203354791243e-05,7.635255258551125e-08,4.441651361319994e-13,1.1845767502525527e-14,2.0282298285566336e-13,2.9327625980462476e-23,4.029221172856987e-17,1.2318829945640376e-23,4.4490510325310905e-21,-9.824021912841947e-25,1.8947305689525505e-53
9.156900268763282e-12,0.0033257888,0.2,0.0,0.009746701542076498,0.19999634695157542,0.19998497741541812,0.1999999233769734,0.1999813105104629,3.6853236894081725e-22,3.027901238354914e-19,-8.374531891349581e-27,1.2027838684599943e-35,7.3061211401956e-06,9.050928282303652e-11,1.3123916663757482e-14,1.8689477052233918e-05,1.5022662169441457e-05,7.654477303520598e-08,4.500347615725889e-13,1.1927854120187068e-14,2.0423571094696759e-13,3.6532455511496486e-23,4.094312743432384e-17,1.2570631416235878e-23,-6.535335087935682e-21,-8.37863573714857e-25,1.9770246607535555e-53
9.197214744776032e-12,0.0033257888,0.2,0.0,0.009746555576067338,0.19999633100387346,0.19998491297116436,0.1999999231855418,0.1999812610759174,3.761581054228096e-22,3.0745358878028076e-19,-8.01612020079735e-27,1.249053652507587e-35,7.33801683087963e-06,9.074389243534902e-11,1.325833143402904e-14,1.873891145056327e-05,1.5087106504913986e-05,7.673611555120427e-08,4.559554080789817e-13,1.2010062417069483e-14,2.056505378820732e-13,4.318668712832256e-23,4.1582188549653116e-17,1.2828104519946551e-23,1.2537156272846651e-21,-9.381121156305921e-25,2.062491632500539e-53
9.237529220788783e-12,0.0033257888,0.2,0.0,0.009746409833082347,0.1999963150575984,0.19998484854138235,0.1999999229949869,0.19998121184619297,3.8390475433999746e-22,3.121768339203558e-19,-7.641671526395036e-27,1.296873963271951e-35,7.369909669686527e-06,9.097673767998417e-11,1.3393513950519713e-14,1.8788141026851188e-05,1.5151536365780925e-05,7.692658412486723e-08,4.619272880301149e-13,1.2092391183359283e-14,2.0706744224059603e-13,3.0962435242592026e-23,4.223191522222165e-17,1.30829209314591e-23,5.340376022863068e-21,-9.891802498658222e-25,2.151238338285158e-53
9.277843696801533e-12,0.0033257888,0.2,0.0,0.009746264312275864,0.19999629911275354,0.19998478412606754,0.1999999228053047,0.19998116282044587,3.917720451423653e-22,3.169543588533071e-19,-7.262405234139034e-27,1.3462834654299087e-35,7.401799650068208e-06,9.12078182043546e-11,1.3529464936325417e-14,1.8837166624780908e-05,1.5215951756607622e-05,7.711618272941036e-08,4.679506136909943e-13,1.2174839217462461e-14,2.0848640274037318e-13,3.5204952045147534e-23,4.2903992885482145e-17,1.3343504786869112e-23,-5.954017934328063e-21,-8.406028835037391e-25,2.243374675705606e-53
9.318158172814284e-12,0.0033257888,0.2,0.0,0.009746119012805709,0.19999628316934215,0.19998471972521537,0.19999992261649135,0.19998111399783589,3.997624044601099e-22,3.2177463701449455e-19,-6.869731442928498e-27,1.397352448652603e-35,7.433686765451728e-06,9.143713372196868e-11,1.3666184892336196e-14,1.888598908458303e-05,1.528035268195271e-05,7.730491531998634e-08,4.740255972137448e-13,1.2257405325879587e-14,2.099073982404252e-13,4.6443289412128974e-23,4.356518646432571e-17,1.3617206361264568e-23,6.629442800831625e-22,-9.255560050119196e-25,2.3390137282452284e-53
9.358472648827035e-12,0.0033257888,0.2,0.0,0.009745973933833203,0.19999626722736757,0.19998465533882134,0.19999992242854286,0.19998106537752625,4.078777047427522e-22,3.2665815681987817e-19,-6.45931763240289e-27,1.4501189943384474e-35,7.465571009265403e-06,9.166468401245491e-11,1.3803674355763159e-14,1.8934609243023715e-05,1.5344739146368102e-05,7.749278583376683e-08,4.801524506352671e-13,1.234008832304571e-14,2.1133040773858777e-13,3.375058095323831e-23,4.4236542537828394e-17,1.388522684567205e-23,4.191274588554619e-21,-9.691645747157687e-25,2.4382718316128485e-53
9.398787124839785e-12,0.0033257888,0.2,0.0,0.00974582907452314,0.19999625128683302,0.19998459096688084,0.19999992224145527,0.19998101695868362,4.161174466989782e-22,3.316008427448567e-19,-6.0442798525405645e-27,1.5045932483049706e-35,7.497452374951928e-06,9.189046892146862e-11,1.3941934045184287e-14,1.8983027933405996e-05,1.540911115439905e-05,7.767979819002458e-08,4.863313858783012e-13,1.2422887031469754e-14,2.1275541036827122e-13,3.576048543755351e-23,4.492677164885202e-17,1.4149868995616965e-23,-4.077767349311068e-21,-8.600533074086381e-25,2.5412685479772706e-53
9.439101600852536e-12,0.0033257888,0.2,0.0,0.009745684434043759,0.19999623534774183,0.19998452660938934,0.19999992205522474,0.1999809687404782,4.24484330585719e-22,3.365821942714123e-19,-5.614104131677701e-27,1.560869858027597e-35,7.52933085592882e-06,9.211448836013929e-11,1.4080964417149423e-14,1.9031245985623483e-05,1.547346871058417e-05,7.786595629021444e-08,4.925626147524406e-13,1.2505800281733418e-14,2.1418238540169176e-13,4.7188351709932826e-23,4.5611135219031226e-17,1.443956132093447e-23,6.561308442073916e-22,-9.202136260636793e-25,2.6481268123472276e-53
9.479416076865286e-12,0.0033257888,0.2,0.0,0.009745540011566758,0.19999621941009724,0.19998446226634237,0.19999992186984736,0.1999809207220834,4.329798539243713e-22,3.4163004373587986e-19,-5.1672179107988064e-27,1.6190298650415894e-35,7.561206445618736e-06,9.233674230512168e-11,1.4220766016219084e-14,1.9079264226144272e-05,1.5537811819455434e-05,7.805126401805469e-08,4.988463489520411e-13,1.2588826912115616e-14,2.156113122472632e-13,3.721573772481415e-23,4.630626787882225e-17,1.472960548713828e-23,1.7972363343351888e-21,-9.32770039175471e-25,2.758973108546646e-53
9.519730552878037e-12,0.0033257888,0.2,0.0,0.009745395806267263,0.19999620347390262,0.19998439793773531,0.19999992168531927,0.19998087290267627,4.416040146859397e-22,3.467375995088921e-19,-4.7134029616541785e-27,1.6790192516706343e-35,7.593079137450917e-06,9.255723079839014e-11,1.4361339499200852e-14,1.91270834780235e-05,1.560214048553821e-05,7.823572523960752e-08,5.051828000572746e-13,1.2671965768691607e-14,2.1704217044712283e-13,3.8188436069914085e-23,4.701314765371067e-17,1.4993346409125966e-23,-1.6219840118078276e-21,-8.867967001283944e-25,2.8739374464589165e-53
9.560045028890788e-12,0.0033257888,0.2,0.0,0.00974525181732381,0.1999961875391612,0.1999843336235637,0.19999992150163665,0.19998082528143704,4.503594194242326e-22,3.5188563885426504e-19,-4.2430864133369185e-27,1.7409192729697276e-35,7.624948924835868e-06,9.277595394680039e-11,1.4502685307900013e-14,1.9174704560942774e-05,1.5666454713351308e-05,7.841934380335934e-08,5.115721795345301e-13,1.2755215705722571e-14,2.1847493967950053e-13,4.567084856964209e-23,4.7721848934496085e-17,1.5289918915498964e-23,3.8330302818679603e-22,-9.110188309589924e-25,2.9931532795003006e-53
9.600359504903538e-12,0.0033257888,0.2,0.0,0.009745108043918344,0.19999617160587627,0.19998426932382296,0.19999992131879557,0.1999807778575495,4.592469541026711e-22,3.571013574249276e-19,-3.758875871807554e-27,1.804945037563643e-35,7.656815801191518e-06,9.299291192209331e-11,1.4644804013626803e-14,1.922212829119796e-05,1.5730754507406985e-05,7.860212354030073e-08,5.180146987351774e-13,1.2838575585042973e-14,2.19909599756021e-13,4.142659791291563e-23,4.844001830670416e-17,1.5617791665155866e-23,1.9322967639523343e-22,-9.065448221535454e-25,3.1167578565711506e-53
9.640673980916289e-12,0.0033257888,0.2,0.0,0.009744964485236199,0.19999615567405116,0.1999842050385087,0.19999992113679232,0.19998073063020064,4.682677569038329e-22,3.6237327462647317e-19,-3.262503239149156e-27,1.8709750031071624e-35,7.688679759931332e-06,9.320810496056576e-11,1.4787696160682138e-14,1.926935548172501e-05,1.5795039872210968e-05,7.87840682640059e-08,5.245105688963568e-13,1.2922044275713042e-14,2.2134613062074e-13,4.1317993233002226e-23,4.9165514243394286e-17,1.588454782160862e-23,-1.9396825987595246e-23,-9.020130494462542e-25,3.2448925019908044e-53
9.68098845692904e-12,0.0033257888,0.2,0.0,0.009744821140466074,0.19999613974368916,0.1999841407676163,0.1999999209556231,0.1999806835985809,4.774235831462459e-22,3.6769539390506745e-19,-2.7513746208729706e-27,1.9389230664619264e-35,7.720540794462934e-06,9.342153336282931e-11,1.4931362236842502e-14,1.9316386942115254e-05,1.5859310812262485e-05,7.896518177071197e-08,5.310600011407441e-13,1.3005620655140657e-14,2.2278451235061579e-13,4.41200391423201e-23,4.9898294925208344e-17,1.6161253119335768e-23,-1.7023270930643741e-22,-8.980132625387611e-25,3.377702042596246e-53
9.72130293294179e-12,0.0033257888,0.2,0.0,0.009744678008800037,0.1999961238147935,0.19998407651114133,0.19999992077528406,0.199980636761884,4.867154636437282e-22,3.7307917339202145e-19,-2.226374946727773e-27,2.0092622138529628e-35,7.752398898194859e-06,9.363319749363656e-11,1.5075802780561867e-14,1.9363223478622432e-05,1.5923567332054287e-05,7.914546783939774e-08,5.376632064763263e-13,1.3089303608623799e-14,2.2422472515369487e-13,4.500610990167582e-23,5.0638008846037544e-17,1.65417936220857e-23,1.2086084819578781e-22,-8.99933263160883e-25,3.515334956895864e-53
9.76161740895454e-12,0.0033257888,0.2,0.0,0.0097445350894335,0.1999961078873676,0.19998401226907928,0.1999999205957715,0.19998059011930708,4.961450593431116e-22,3.7851941660376944e-19,-1.685180936981181e-27,2.0819738016670245e-35,7.784254064529775e-06,9.384309778158657e-11,1.5221018273057797e-14,1.9409865894183215e-05,1.5987809436072678e-05,7.932493023186223e-08,5.443203957965441e-13,1.3173092027717823e-14,2.2566674936881462e-13,4.400876178876607e-23,5.138559061858249e-17,1.6844154356541518e-23,-4.0220034425239935e-23,-8.957286031982839e-25,3.657944670992515e-53
9.801931884967291e-12,0.0033257888,0.2,0.0,0.009744392381565211,0.19999609196141463,0.1999839480414257,0.1999999204170817,0.1999805436700504,5.057134325188485e-22,3.840184744803478e-19,-1.1319501601291972e-27,2.156463399437891e-35,7.816106286870726e-06,9.40512347189402e-11,1.5367009236121443e-14,1.9456314988424715e-05,1.605203712879753e-05,7.95035726928027e-08,5.510317798800933e-13,1.3256984812074326e-14,2.271105654646641e-13,4.504022596378881e-23,5.214034973057123e-17,1.7054544163005424e-23,6.591983977259708e-23,-8.951912337512257e-25,3.80568868998078e-53
9.842246360980042e-12,0.0033257888,0.2,0.0,0.009744249884397226,0.19999607603693803,0.1999838838281761,0.19999992023921084,0.1999804974133176,5.154222966402287e-22,3.8957217510709e-19,-5.621924980111876e-28,2.2334312959015671e-35,7.847955558614822e-06,9.42576088613241e-11,1.5513776132878744e-14,1.9502571557684354e-05,1.611625041470231e-05,7.96813989498925e-08,5.577975693910233e-13,1.3340980870526738e-14,2.285561540391759e-13,4.6375129294391804e-23,5.2902875697721605e-17,1.7471737451584555e-23,-1.0970469499309789e-22,-8.907324515523318e-25,3.9587271593639016e-53
9.882560836992792e-12,0.0033257888,0.2,0.0,0.009744107597134921,0.199996060113941,0.19998381962932602,0.1999999200621553,0.19998045134831582,5.252727157881264e-22,3.9518800272996805e-19,2.4164857417714377e-29,2.3135663264856846e-35,7.879801873159815e-06,9.446222082754239e-11,1.566131947104107e-14,1.9548636395016976e-05,1.6180449298254103e-05,7.985841271385838e-08,5.646179748785173e-13,1.3425079117132013e-14,2.300034958186161e-13,4.698858407949173e-23,5.367250537801431e-17,1.7896426587552995e-23,1.2469327286088514e-22,-8.91796629630992e-25,4.117225771350849e-53
9.922875313005543e-12,0.0033257888,0.2,0.0,0.009743965518986953,0.19999604419242686,0.1999837554448709,0.19999991988591131,0.19998040547425508,5.352664153477205e-22,4.008601739103123e-19,6.251383181874875e-28,2.3953590398079792e-35,7.911645223897617e-06,9.466507129927296e-11,1.5809639699059996e-14,1.9594510290214807e-05,1.6244633783913652e-05,8.003461767855762e-08,5.714932067770009e-13,1.3509278472261432e-14,2.314525716569647e-13,4.6797822866092264e-23,5.445018876401817e-17,1.8002859799383915e-23,-1.3998577309404919e-22,-8.860964838063282e-25,4.281356656677492e-53
9.963189789018294e-12,0.0033257888,0.2,0.0,0.009743823649165262,0.19999602827239898,0.19998369127480645,0.1999999197104753,0.19998035979034895,5.454044407212709e-22,4.0659346163314837e-19,1.2382571809343735e-27,2.479020399564118e-35,7.943485604220877e-06,9.486616102087371e-11,1.59587373124077e-14,1.964019402981435e-05,1.6308803876135353e-05,8.02100175210547e-08,5.78423475405946e-13,1.3593577868051316e-14,2.3290336253504685e-13,4.8073909430447377e-23,5.523485319241574e-17,1.8348326344663927e-23,1.959972389535135e-22,-8.88441796979133e-25,4.451292807876034e-53
1e-11,0.0033257888,0.2,0.0,0.009743694292413748,0.1999960137374924,0.199983632695177,0.19999991955099117,0.1999803182428514,5.547887881772226e-22,4.118780031124966e-19,1.8178333959997008e-27,2.559218073330407e-35,7.972555715451772e-06,9.504823422781947e-11,1.6095554206531097e-14,1.968174137438059e-05,1.636738352842516e-05,8.036947095680032e-08,5.847995895713712e-13,1.367063616087158e-14,2.342295278422603e-13,4.884707092153398e-23,5.595852630353077e-17,1.8988154445407245e-23,-5.512188605700351e-23,-8.830902783150884e-25,4.6116775586133385e-53
1.0003504265031044e-11,0.0033257888,0.2,0.0,0.009743681986885048,0.1999960123538606,0.19998362711912812,0.19999991953584345,0.19998031429581403,5.5568860052804895e-22,4.1238286353188755e-19,1.8748459486796425e-27,2.567181090113426e-35,7.975323007516105e-06,9.506549079906894e-11,1.6108612739374077e-14,1.9685688397116727e-05,1.6372959579367292e-05,8.038461590169763e-08,5.854089909699681e-13,1.3677976242322285e-14,2.343558495599413e-13,4.8631337387366734e-23,5.602794791634507e-17,1.90365702460519e-23,-2.7507025682225944e-22,-8.799457333406393e-25,4.627210894441268e-53
1.0043818741043795e-11,0.0033257888,0.2,0.0,0.009743540531364767,0.19999599643681507,0.19998356297783149,0.19999991936201225,0.19998026898987037,5.661198438650904e-22,4.182362157261923e-19,2.5256558734082983e-27,2.6576925543516076e-35,8.007157427171301e-06,9.526306150275895e-11,1.6259266469559537e-14,1.9730994172193384e-05,1.6437100898051286e-05,8.055841646419401e-08,5.924499635586143e-13,1.3762472534215322e-14,2.358100139640521e-13,4.972796607873035e-23,5.682755393549566e-17,1.9107525996679356e-23,3.921352721897426e-22,-8.865957561458044e-25,4.809299491612231e-53
1.0084133217056545e-11,0.0033257888,0.2,0.0,0.009743399281826111,0.1999959805212656,0.1999834988509121,0.19999991918897805,0.19998022387174094,5.767001653585033e-22,4.241451759718715e-19,3.186392554426281e-27,2.7479824503008666e-35,8.038988856567271e-06,9.545887406268516e-11,1.6410698903123782e-14,1.9776112131908076e-05,1.6501227836622883e-05,8.073142283568663e-08,5.995466031464784e-13,1.3847065697229781e-14,2.372658371046177e-13,4.925640055539736e-23,5.763648748620072e-17,1.910779873985366e-23,-5.745283153910429e-22,-8.714738553472995e-25,4.997748397979593e-53
1.0124447693069296e-11,0.0033257888,0.2,0.0,0.009743258237493996,0.1999959646072156,0.19998343473836552,0.19999991901673722,0.19998017894065226,5.874302442517742e-22,4.301198726511329e-19,3.868781366258263e-27,2.8438987821171727e-35,8.07081728908816e-06,9.565292947125891e-11,1.6562910537769298e-14,1.9821043049919643e-05,1.6565340399511392e-05,8.090363862682886e-08,6.066991195929872e-13,1.3931754696244692e-14,2.387233004626538e-13,5.150413892593438e-23,5.845070821491125e-17,2.015484595213646e-23,8.840199705330632e-22,-8.88519795797109e-25,5.192742303580768e-53
1.0164762169082047e-11,0.0033257888,0.2,0.0,0.00974311739759655,0.1999959486946684,0.1999833706401874,0.19999991884528617,0.19998013419583371,5.983125420645154e-22,4.361475341041485e-19,4.58258924633522e-27,2.9455526742435013e-35,8.102642718108086e-06,9.584522878218052e-11,1.671590172341859e-14,1.986578769670849e-05,1.6629438591139894e-05,8.107506743185953e-08,6.139077226425374e-13,1.4016538488451939e-14,2.401823856426931e-13,5.023201827383286e-23,5.92764278057378e-17,2.0554757277235925e-23,-1.3893196533856609e-21,-8.560464496396519e-25,5.394484697543287e-53
1.0205076645094797e-11,0.0033257888,0.2,0.0,0.009742976761365093,0.19999593278362726,0.1999833065563733,0.19999991867462136,0.19998008963651806,6.093470173897273e-22,4.422477291102125e-19,5.287243434901378e-27,3.043244988744029e-35,8.134465137009191e-06,9.603577311032689e-11,1.6869673001840896e-14,1.991034683957182e-05,1.6693522415925306e-05,8.124571282867765e-08,6.211726219241918e-13,1.4101416042575506e-14,2.4164307437138123e-13,5.410685707787115e-23,6.01040073718448e-17,1.9790071906317883e-23,2.2507502397328356e-21,-9.018573861565248e-25,5.603191525913737e-53
1.0245391121107548e-11,0.0033257888,0.2,0.0,0.00974283632803414,0.1999959168740955,0.1999832424869187,0.19999991850473914,0.19998004526194113,6.205373502294903e-22,4.483925075305185e-19,6.0194811638526256e-27,3.1444618595188383e-35,8.166284539156198e-06,9.622456363126152e-11,1.7024224613267504e-14,1.9954721242662008e-05,1.675759187827835e-05,8.141557837891668e-08,6.284940269519762e-13,1.4186386355044374e-14,2.4310534849778927e-13,4.9335847452184626e-23,6.094906208508748e-17,2.0929968385396985e-23,-3.7388218917134764e-21,-8.201977238622984e-25,5.819054568035156e-53
1.0285705597120298e-11,0.0033257888,0.2,0.0,0.009742696096841365,0.19999590096607645,0.19998317843181934,0.19999991833563602,0.19998000107134198,6.318814880649802e-22,4.546250031337885e-19,6.788347426047617e-27,3.260062250895359e-35,8.198100917934105e-06,9.64116015812854e-11,1.7179557246137773e-14,1.999891166696212e-05,1.682164698260362e-05,8.158466762801836e-08,6.358721471244011e-13,1.4271448406347017e-14,2.445691899910941e-13,5.916967641719162e-23,6.178582143979867e-17,2.2523087543066526e-23,6.381737804207851e-21,-9.515516537066892e-25,6.042280126950357e-53
1.0326020073133049e-11,0.0033257888,0.2,0.0,0.00974255606702761,0.1999958850595734,0.19998311439107072,0.19999991816730844,0.19997995706396265,6.433809293040657e-22,4.609609723474741e-19,7.572304005346722e-27,3.382066474809821e-35,8.229914266711551e-06,9.659688825684601e-11,1.7335671300222726e-14,2.004291887033544e-05,1.6885687733299585e-05,8.175298410530662e-08,6.433071917240776e-13,1.43566011725468e-14,2.460345809417726e-13,6.728615426374201e-23,6.264567575508215e-17,2.1707773549528013e-23,1.25900251191989e-21,-8.865534646463053e-25,6.273683644511394e-53
1.03663345491458e-11,0.0033257888,0.2,0.0,0.009742416237836865,0.1999958691545897,0.19998305036466854,0.19999991799975297,0.1999799132390485,6.550411325530707e-22,4.673414103367256e-19,8.363510497912449e-27,3.499414648321245e-35,8.261724578840181e-06,9.678042501425021e-11,1.7492566855266057e-14,2.0086743607538955e-05,1.69497141347586e-05,8.192053132406062e-08,6.507993699199553e-13,1.4441843673680715e-14,2.475015035602046e-13,5.772812494258141e-23,6.35110540103926e-17,2.1841552747001e-23,-1.4314275189518062e-21,-8.508623593456825e-25,6.513625900681429e-53
1.040664902515855e-11,0.0033257888,0.2,0.0,0.009742276608516237,0.1999958532511287,0.19998298635260833,0.199999917832966,0.19997986959584782,6.668664337837807e-22,4.737185751800479e-19,9.243941002665478e-27,3.6324471722939736e-35,8.293531847674084e-06,9.696221326955247e-11,1.7650244073943387e-14,2.0130386630216888e-05,1.7013726191366963e-05,8.208731278158761e-08,6.583488907649915e-13,1.452717492484821e-14,2.4896994017545386e-13,2.460708629012463e-23,6.439361887677293e-17,2.4147082438728556e-23,-1.3266997320064884e-20,-6.896841390684835e-25,6.7625877934772515e-53
1.0446963501171301e-11,0.0033257888,0.2,0.0,0.009742137178315962,0.1999958373491936,0.19998292235488574,0.19999991766694414,0.19997982613361212,6.7885138514467905e-22,4.801413759784224e-19,1.0103826698916462e-26,3.759660884805895e-35,8.325336066600263e-06,9.714225449853234e-11,1.7808703890776473e-14,2.017384868688307e-05,1.70777239075049e-05,8.225333195929583e-08,6.659559631958383e-13,1.4612593904717183e-14,2.5043987323262863e-13,5.0323381956690386e-23,6.524693058604386e-17,2.2812942637478102e-23,1.2100737544000213e-20,-1.0169392664919004e-24,7.019965095780977e-53
1.0487277977184051e-11,0.0033257888,0.2,0.0,0.009741997946489393,0.19999582144878783,0.19998285837149637,0.19999991750168386,0.19997978285159596,6.909949272343598e-22,4.867068154949417e-19,1.089954864589382e-26,3.874525935445086e-35,8.35713722898768e-06,9.732055023597105e-11,1.7967946883468084e-14,2.0217130522984737e-05,1.7141707287546623e-05,8.241859232276673e-08,6.736207960320449e-13,1.4698099665163086e-14,2.519112852968667e-13,8.598180833790513e-23,6.614277499949856e-17,2.2713215086053018e-23,2.866068626695613e-21,-8.984678145686182e-25,7.285610317044451e-53
1.0527592453196802e-11,0.0033257888,0.2,0.0,0.009741858912292957,0.1999958055499147,0.19998279440243594,0.19999991733718173,0.1999797397490568,7.033029606904113e-22,4.933905147761869e-19,1.1709426147190178e-26,3.992270220612701e-35,8.388935328179084e-06,9.74971020752853e-11,1.8127973070090256e-14,2.0260232880923332e-05,1.720567633586031e-05,8.258309732182681e-08,6.813435979810681e-13,1.478369123230966e-14,2.533841590512695e-13,7.272855928923641e-23,6.704064025222967e-17,2.380736264536669e-23,-3.4333906794748535e-22,-8.589915279968406e-25,7.559695879697439e-53
1.0567906929209553e-11,0.0033257888,0.2,0.0,0.00974172007498617,0.19999578965257744,0.19998273044769999,0.1999999171734343,0.19997969682525552,7.157869393782058e-22,5.00029387011859e-19,1.2563932898889751e-26,4.0971956340435937e-35,8.42073035749642e-06,9.767191166828692e-11,1.8288782022857994e-14,2.0303156500061664e-05,1.7269631056808182e-05,8.274685039061935e-08,6.89124577634511e-13,1.4869367618138157e-14,2.548584772948747e-13,-1.3882612137613162e-23,6.797934200085458e-17,2.2424012779168213e-23,-3.612065855211806e-20,-3.81988614825646e-25,7.841498128654987e-53
1.0608221405222303e-11,0.0033257888,0.2,0.0,0.009741581433831624,0.1999957737567795,0.1999826665072842,0.1999999170104382,0.19997965407945567,7.284418485151841e-22,5.065863026398546e-19,1.3457750423127342e-26,4.205095537956101e-35,8.452522310315144e-06,9.78449807255267e-11,1.8450374618784212e-14,2.034590211666227e-05,1.7333571454746463e-05,8.290985494767553e-08,6.969639434680374e-13,1.495512790127005e-14,2.5633422293769696e-13,-1.2748423947802488e-23,6.885527759100005e-17,2.4076982009613902e-23,-9.589993999572415e-22,-8.270545327344568e-25,8.130731143312036e-53
1.0648535881235054e-11,0.0033257888,0.2,0.0,0.009741442988094956,0.19999575786252413,0.1999826025811842,0.19999991684818996,0.19997961151092414,7.412609165732895e-22,5.132310372812911e-19,1.4392148991773668e-26,4.3354150050852554e-35,8.484311180013728e-06,9.801631101556743e-11,1.8612751867151553e-14,2.038847046395062e-05,1.739749753402545e-05,8.30721143959858e-08,7.048619038370621e-13,1.5040971102833352e-14,2.5781137900671286e-13,6.320475377073767e-23,6.977283103530791e-17,2.519946090473253e-23,6.375115991679065e-22,-8.405137154258663e-25,8.428228558010364e-53
