Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
4.418598116440644e-11,0.0005542981333333334,0.2,0.0,0.0014928406992234858,0.1999869696153011,0.1999359379090945,0.19999992728023083,0.19995173716649342,9.201549262414788e-21,5.4624536430715064e-17,9.277648539969015e-22,1.800333780451796e-30,2.6061365930087355e-05,1.0871792497753162e-12,6.380186695179064e-14,4.8262529421669623e-05,6.406177835879535e-05,7.302074348022848e-08,9.609438791148152e-12,2.1316089059567425e-13,1.7478001185074624e-12,-8.888618473463083e-21,6.453013548293539e-16,5.678295879921015e-21,7.063582691822919e-22,1.2679823474816028e-20,1.2954128419638558e-23,1.3038710202697307e-15,7.46860729900212e-22,7.391668186666705e-23,1.2745820612860664e-20,5.382743068880765e-23,4.047806568456904e-31,1.5930587803859688e-34,5.3616125247864935e-30,1.3993849461791587e-26,1.8749736085271308e-25
4.4424169777738214e-11,0.0005542981333333334,0.2,0.0,0.001492355289089598,0.19998691961558598,0.19993560848281589,0.19999992730616506,0.1999516811595283,9.306526308248548e-21,5.540394415537394e-17,9.47841489668815e-22,1.852713541232704e-30,2.6161372314796552e-05,1.0807384051020795e-12,6.459957496924984e-14,4.831853283210877e-05,6.439120093226743e-05,7.299836048076491e-08,9.754250530394735e-12,2.139818964094755e-13,1.7560587530252378e-12,4.371313342080932e-20,6.4796691385454105e-16,5.949837155574935e-21,-7.250077333908469e-22,1.2989655372908994e-20,1.3520748268879043e-23,1.322264367701999e-15,7.703288977464382e-22,7.59253019210858e-23,1.3193897678262118e-20,5.429411995126589e-23,4.189182679056942e-31,1.6616634643903989e-34,5.470040081136912e-30,1.44624693334325e-26,1.9356202905395532e-25
4.4662358391069986e-11,0.0005542981333333334,0.2,0.0,0.0014918713248317332,0.19998686984030944,0.1999352791936191,0.19999992733213934,0.19995162601245733,9.411955911119642e-21,5.630401380045435e-17,9.685559158720025e-22,1.9115160947585395e-30,2.6260929857561354e-05,1.0743708955669421e-12,6.540208386698709e-14,4.837367633022417e-05,6.47204864045624e-05,7.297595554959223e-08,9.900365680086398e-12,2.1479899217239855e-13,1.7642912699319582e-12,-1.5671754011284964e-20,6.506221047563271e-16,6.217185560730517e-21,8.984206748143304e-22,1.3304871767172562e-20,1.4108064114424466e-23,1.3407760367828775e-15,7.94520376591187e-22,7.80225641467757e-23,1.3654537878946506e-20,5.656009128928318e-23,4.334726619061454e-31,1.732663560504092e-34,5.614510696321159e-30,1.494456100394623e-26,1.9977693300621562e-25
4.490054700440176e-11,0.0005542981333333334,0.2,0.0,0.0014913887948485678,0.1999868202891898,0.19993495004116882,0.1999999273581503,0.19995157171458094,9.517837702558504e-21,5.716491543577642e-17,9.89335897866815e-22,1.9675036403639074e-30,2.6360039121480237e-05,1.068075469863185e-12,6.620938434282865e-14,4.8427970615710596e-05,6.504963511093197e-05,7.295353196325692e-08,1.0047787132985172e-11,2.1561220921672152e-13,1.7724977833806322e-12,-2.4857757948048333e-20,6.532748013728224e-16,5.792704175082539e-21,-1.2755833766888534e-21,1.36256114529684e-20,1.471668000959894e-23,1.3594057113186815e-15,8.194383257576913e-22,8.013470512866567e-23,1.4128002457069275e-20,5.71743909698347e-23,4.484001212460613e-31,1.8061229202517867e-34,5.732482633373612e-30,1.5440450199560404e-26,2.0614498201760079e-25
4.513873561773353e-11,0.0005542981333333334,0.2,0.0,0.0014909076876584726,0.19998677096193868,0.19993462102513257,0.19999992738419486,0.19995151825532984,9.624170324231651e-21,5.795179208645971e-17,1.0102065365268122e-21,2.021634013210656e-30,2.6458700683199846e-05,1.0618509052605198e-12,6.702146714238199e-14,4.8481426257785774e-05,6.53786473840079e-05,7.293109285954946e-08,1.0196517754596688e-11,2.1642149475392322e-13,1.7806784090463632e-12,4.265193071167929e-20,6.559147811978474e-16,5.997912956286914e-21,1.8017600202597794e-21,1.3951796717666857e-20,1.5347213102461457e-23,1.3781530673489443e-15,8.446287092546726e-22,8.226733463938351e-23,1.4614555813128112e-20,5.695092149394347e-23,4.636609423555958e-31,1.8821052635675385e-34,5.831428621660308e-30,1.5950447826133338e-26,2.1266765783415713e-25
4.53769242310653e-11,0.0005542981333333334,0.2,0.0,0.0014904279918980113,0.199986721858261,0.19993429214518027,0.19999992741026992,0.19995146562426377,9.730953768041369e-21,5.885372740189063e-17,1.0319250480391318e-21,2.0857017288709988e-30,2.6556915132782143e-05,1.0556960067915563e-12,6.783832286054475e-14,4.85340536967769e-05,6.570752355382905e-05,7.290864124255314e-08,1.0346560359238039e-11,2.1722689748755587e-13,1.788833262027599e-12,1.7650588222902793e-21,6.58555607795018e-16,6.49580719151722e-21,-2.5572440130959554e-21,1.4283704870234282e-20,1.6000293819513974e-23,1.3970177709728406e-15,8.705755373867983e-22,8.451743660310298e-23,1.5114466310568723e-20,5.981495966493403e-23,4.793767685301784e-31,1.9606763668821293e-34,5.989539646182857e-30,1.6474899057177991e-26,2.193480329766506e-25
4.5615112844397074e-11,0.0005542981333333334,0.2,0.0,0.0014899496963204906,0.19998667297785505,0.19993396340098457,0.19999992743637257,0.1999514138110698,9.83818631848364e-21,5.976576433738414e-17,1.0537534832149079e-21,2.1473459298327493e-30,2.665468307356859e-05,1.0496096064707657e-12,6.865994218674117e-14,4.858586324567779e-05,6.60362639478677e-05,7.288617998779693e-08,1.0497917727593034e-11,2.1802847843873608e-13,1.7969624583835884e-12,-3.631886872461042e-20,6.611801353346569e-16,5.944719737267439e-21,3.81695733727152e-21,1.462109884473202e-20,1.6676566053473852e-23,1.4159995172699408e-15,8.975069466963698e-22,8.678889374785908e-23,1.5628005867170574e-20,6.092451064640888e-23,4.9551132250825695e-31,2.0419040006099044e-34,6.12289982569557e-30,1.7014157413327647e-26,2.261895668553459e-25
4.5853301457728846e-11,0.0005542981333333334,0.2,0.0,0.0014894727897945379,0.19998662432041253,0.1999336347922205,0.19999992746249995,0.19995136280556086,9.945868836659787e-21,6.05730048148009e-17,1.0753731715551857e-21,2.2021835277239224e-30,2.6752005122047925e-05,1.043590562503295e-12,6.948631559528234e-14,4.863686509170035e-05,6.636486889105594e-05,7.286371184729053e-08,1.0650592615868663e-11,2.1882615831032587e-13,1.8050661161519389e-12,3.3843717635278153e-20,6.638144941046931e-16,5.972833054878072e-21,-5.872816562688032e-21,1.496442044828515e-20,1.7376687341719198e-23,1.4350979968363431e-15,9.245261303618224e-22,8.904396962055254e-23,1.615544926174319e-20,5.954068064951721e-23,5.1194758898524394e-31,2.12585494345341e-34,6.204167829387827e-30,1.7568541799650625e-26,2.33193454551265e-25
4.609149007106062e-11,0.0005542981333333334,0.2,0.0,0.0014889972613026496,0.1999865758856186,0.19993330631856582,0.19999992748864945,0.1999513125976739,1.0053998459719715e-20,6.146804905532788e-17,1.098083771487293e-21,2.2712491051320605e-30,2.6848881907719068e-05,1.0376377585511077e-12,7.031743380595667e-14,4.868706929778875e-05,6.66933387058116e-05,7.284123945394439e-08,1.0804587733610511e-11,2.1961997127312125e-13,1.8131443527296013e-12,2.0374761569176895e-20,6.664170101921362e-16,6.794651210743808e-21,9.27585307454642e-21,1.53131717015854e-20,1.8101329052857922e-23,1.454312878328477e-15,9.522191426358708e-22,9.145011010833838e-23,1.6697075488492197e-20,6.293854625007434e-23,5.288692786501454e-31,2.212597852686564e-34,6.373048215036212e-30,1.813841106928091e-26,2.4036253575343795e-25
4.632967868439239e-11,0.0005542981333333334,0.2,0.0,0.001488523099939801,0.19998652767315217,0.19993297797970047,0.19999992751481846,0.1999512631774689,1.016257809700965e-20,6.242460593250256e-17,1.1211087094745917e-21,2.3408805299032694e-30,2.6945314072958396e-05,1.0317501030471187e-12,7.115328705817059e-14,4.8736485804141864e-05,6.702167371206397e-05,7.281876532612868e-08,1.0959905747136626e-11,2.204100253824352e-13,1.821197285752694e-12,-4.078627650090993e-20,6.69055651423513e-16,6.174403800471738e-21,-1.501647515147814e-20,1.5668341438547693e-20,1.8851176584944168e-23,1.4736438698804049e-15,9.81357676715782e-22,9.390449810255781e-23,1.725316749228671e-20,6.524737774115868e-23,5.462921385313068e-31,2.3022048567129286e-34,6.535796407450209e-30,1.8724154841850212e-26,2.477010533834293e-25
4.656786729772416e-11,0.0005542981333333334,0.2,0.0,0.0014880502949120814,0.19998647968268551,0.19993264977530717,0.19999992754100454,0.1999512145351269,1.0271601667936865e-20,6.32663230932639e-17,1.143432781109288e-21,2.3952824170071783e-30,2.7041302272880033e-05,1.0259265284665706e-12,7.199386627001485e-14,4.87851244296777e-05,6.734987422727878e-05,7.279629187233095e-08,1.111654931014118e-11,2.211962153191803e-13,1.8292250351739336e-12,1.8709770072532416e-20,6.716229424742767e-16,5.850985786920596e-21,2.4964328166484166e-20,1.6028407409048818e-20,1.9626929543593572e-23,1.4930906854611496e-15,1.0103766388081272e-21,9.628054077506175e-23,1.7824010572487245e-20,6.213289115903783e-23,5.6396329081532825e-31,2.3947460725048428e-34,6.590419252152318e-30,1.9326100330589047e-26,2.552099804048229e-25
4.6806055911055934e-11,0.0005542981333333334,0.2,0.0,0.0014875788355353087,0.19998643191388468,0.19993232170507083,0.19999992756720536,0.19995116666094884,1.0381077798845819e-20,6.415067976609247e-17,1.1670523258156046e-21,2.46787282827257e-30,2.713684717520822e-05,1.0201659906605416e-12,7.283916120088035e-14,4.883299487354094e-05,6.767794056648368e-05,7.27738213950168e-08,1.127452101972198e-11,2.219785374523933e-13,1.837227720575153e-12,3.6545298850392996e-20,6.742935955290594e-16,7.082779820032614e-21,-4.247843842801955e-20,1.6396053504219385e-20,2.0429301926870322e-23,1.5126529915955486e-15,1.0397204800352193e-21,9.883703156107411e-23,1.8409894340947832e-20,6.563733396977847e-23,5.821199733591117e-31,2.49029245624953e-34,6.759368929295687e-30,1.9944610477285662e-26,2.628915596487298e-25
4.7044244524387705e-11,0.0005542981333333334,0.2,0.0,0.0014871087112336813,0.19998638436640964,0.19993199376867898,0.19999992759341859,0.19995111954535402,1.0490990672600433e-20,6.514083037115444e-17,1.1914879663933407e-21,2.549106370409575e-30,2.7231949460127653e-05,1.0144674682582304e-12,7.36891634456063e-14,4.8880106716495544e-05,6.800587304229244e-05,7.275135609458025e-08,1.1433823446388713e-11,2.2275716832675076e-13,1.8452054609180023e-12,-3.696383554864858e-20,6.767732858782796e-16,6.541833661462533e-21,7.39457042349299e-20,1.6767004184462742e-20,2.1259022335072628e-23,1.5323305063576871e-15,1.0712611319845924e-21,1.0150691518033008e-22,1.9011113207838632e-20,7.032942745196677e-23,6.009208096600787e-31,2.5889209537774946e-34,6.973890267592644e-30,2.0580121679393552e-26,2.707510711378364e-25
4.728243313771948e-11,0.0005542981333333334,0.2,0.0,0.0014866399115384746,0.19998633703991398,0.19993166596582138,0.19999992761964222,0.19995107317887853,1.0601366426668257e-20,6.602829594375802e-17,1.2145084076028083e-21,2.6024222747129647e-30,2.732660982016836e-05,1.008829962005751e-12,7.45438613738564e-14,4.8926469422458226e-05,6.833367196493001e-05,7.272889807373204e-08,1.1594459114805868e-11,2.2353198736189158e-13,1.8531583776298625e-12,-1.7752929568242387e-22,6.795775772400757e-16,5.617682135540346e-21,-1.3152307317283626e-19,1.7148741486316563e-20,2.2116834153325452e-23,1.5521229758904635e-15,1.102586370390954e-21,1.0400709732765179e-22,1.9627963159084822e-20,6.496385501866302e-23,6.199046315042162e-31,2.690705742507681e-34,6.99590448959237e-30,2.123297472915037e-26,2.787895047652444e-25
4.752062175105125e-11,0.0005542981333333334,0.2,0.0,0.0014861724260867171,0.19998628993404538,0.19993133829619028,0.19999992764587407,0.19995102755217412,1.0712203258838235e-20,6.69335085029727e-17,1.2370771753943201e-21,2.645046974100587e-30,2.742082896004906e-05,1.003252494134163e-12,7.540324554793732e-14,4.897209233981234e-05,6.866133764225568e-05,7.27064493408534e-08,1.1756430530278427e-11,2.2430296296305664e-13,1.8610865920868156e-12,2.06260939140407e-20,6.820614253706109e-16,6.575583683724576e-21,-1.7790237335914094e-20,1.753190844982316e-20,2.3003495724430678e-23,1.5720302887963497e-15,1.1316950839003066e-21,1.0646420115856366e-22,2.0260744327940352e-20,5.798043349743293e-23,6.388669517929702e-31,2.795675588446836e-34,6.94604914656493e-30,2.19028160821338e-26,2.870081070890131e-25
4.775881036438302e-11,0.0005542981333333334,0.2,0.0,0.0014857062446198906,0.1999862430484453,0.19993101075948008,0.1999999276721122,0.19995098265600653,1.0823525381741116e-20,6.793099961805378e-17,1.2608998261623657e-21,2.704289506906033e-30,2.7514607596554227e-05,9.977341078537285e-13,7.626730449578558e-14,4.901698470288349e-05,6.898887037978788e-05,7.268401181348293e-08,1.1919740131025638e-11,2.2507023708059818e-13,1.8689902248969367e-12,-3.9380689474022003e-20,6.849735431518283e-16,6.812363658832288e-21,-3.2273602656206755e-19,1.7927558616650305e-20,2.391978058423339e-23,1.5920524735148962e-15,1.160165082083708e-21,1.0908694342730902e-22,2.0909763247184443e-20,5.801568166810022e-23,6.580378300027915e-31,2.903843533868846e-34,7.004128973603913e-30,2.258966492203743e-26,2.9541226584402356e-25
4.799699897771479e-11,0.0005542981333333334,0.2,0.0,0.001485241356982677,0.19998619638274948,0.19993068335538772,0.19999992769835476,0.1999509384812541,1.0935296744466152e-20,6.885265583079002e-17,1.2861230601128092e-21,2.7826008022474357e-30,2.7607946458374606e-05,9.92273866714381e-13,7.713603141179781e-14,4.9061155633205925e-05,6.931627048072644e-05,7.266158732223471e-08,1.208439037606045e-11,2.2583372422647148e-13,1.8768693984695817e-12,-1.150070977762291e-20,6.872882597224824e-16,6.585083311677051e-21,-3.79023941346913e-20,1.8320818271420405e-20,2.4866477736453223e-23,1.6121895226055565e-15,1.1900804124326053e-21,1.1188673784768187e-22,2.1575331183659866e-20,6.391335292010504e-23,6.776821956125835e-31,3.015257083976326e-34,7.182068963670952e-30,2.329454329019112e-26,3.040045327538164e-25
4.8235187591046565e-11,0.0005542981333333334,0.2,0.0,0.0014847777531216948,0.19998614993658748,0.19993035608361234,0.19999992772459999,0.19995089501890678,1.1047463804207135e-20,6.97799895394245e-17,1.3118674975851852e-21,2.8656036588460195e-30,2.7700846285981054e-05,9.868708541212936e-13,7.800942059905039e-14,4.910461414095782e-05,6.964353824597647e-05,7.263917761377082e-08,1.2250383704055227e-11,2.2659347480628606e-13,1.8847242354302755e-12,1.62978880167132e-20,6.897728751573951e-16,6.750190295700909e-21,4.877505292787061e-20,1.8723211839435706e-20,2.5844391832288663e-23,1.632440825912211e-15,1.2225644717414867e-21,1.1475279839002261e-22,2.225775996185366e-20,6.91821737943462e-23,6.979409114525072e-31,3.1300023759317747e-34,7.379992815361297e-30,2.4018448199127483e-26,3.127867376184513e-25
4.847337620437834e-11,0.0005542981333333334,0.2,0.0,0.0014843154230842523,0.1999861037095833,0.1999300289438553,0.19999992775084616,0.19995085226006426,1.1160049247711305e-20,7.075277456244163e-17,1.3376198943390144e-21,2.9444844387857305e-30,2.7793307831517716e-05,9.815241727729402e-13,7.888746034873487e-14,4.914736912642883e-05,6.997067397417208e-05,7.261678435416799e-08,1.2417722452167743e-11,2.2734951029093648e-13,1.8925548579886293e-12,9.545042366830519e-22,6.924300340957201e-16,6.788460961140649e-21,-4.879420412661689e-20,1.9134639436616423e-20,2.6854343246861885e-23,1.6528053504239776e-15,1.2569227737610605e-21,1.176286924368178e-22,2.2957361490991046e-20,7.121783967500429e-23,7.187742852271084e-31,3.248189473112027e-34,7.538963187731775e-30,2.476180396017305e-26,3.2176203824568803e-25
4.871156481771011e-11,0.0005542981333333334,0.2,0.0,0.0014838543570171291,0.199986057701355,0.1999297019358203,0.19999992777709158,0.19995081019593505,1.1273112004898143e-20,7.17032634523209e-17,1.3629366666932087e-21,3.011417824694362e-30,2.7885331858650682e-05,9.762329441504863e-13,7.977013627475612e-14,4.91894293812927e-05,7.029767796169856e-05,7.259440913203204e-08,1.2586408902035171e-11,2.281018086183001e-13,1.900361389207695e-12,8.608607098417201e-21,6.952396714815724e-16,6.572631305577903e-21,-2.84788450594945e-19,1.9554604691700163e-20,2.789716818109022e-23,1.673282854345096e-15,1.2916944890766901e-21,1.2046406694029532e-22,2.3674454096659878e-20,6.855422792361654e-23,7.399569973462834e-31,3.3699058618405324e-34,7.610338906278896e-30,2.552449562566654e-26,3.3093333922315074e-25
4.894975343104188e-11,0.0005542981333333334,0.2,0.0,0.0014833945451653704,0.19998601191151505,0.19992937505921318,0.19999992780333473,0.1999507688178349,1.1386615836225418e-20,7.265682616819769e-17,1.3888268068740439e-21,3.084159749638304e-30,2.7976919142394517e-05,9.709963080417508e-13,8.065744158448797e-14,4.9230803589757814e-05,7.062455050271379e-05,7.257205346139617e-08,1.2756445373750452e-11,2.2885041149293216e-13,1.9081439526707334e-12,1.9665369387992755e-20,6.973946460706644e-16,6.924717523833528e-21,1.295985304461951e-19,1.997150204750439e-20,2.897371892983828e-23,1.6938733016122e-15,1.3257508039410755e-21,1.2338994149867549e-22,2.44093611660157e-20,6.895806928682671e-23,7.614441477195593e-31,3.4952103009473175e-34,7.715027754817002e-30,2.630665113139986e-26,3.403031355321702e-25
4.918794204437365e-11,0.0005542981333333334,0.2,0.0,0.001482935977871097,0.19998596633967025,0.19992904831374209,0.19999992782957418,0.19995072811718573,1.150053096614475e-20,7.364872120142559e-17,1.415756968289962e-21,3.170262875892777e-30,2.8068070469001375e-05,9.658134220727137e-13,8.154936885540576e-14,4.927150033000384e-05,7.095129188917123e-05,7.254971878470001e-08,1.2927834144967746e-11,2.2959532683553935e-13,1.9159026718710563e-12,5.162166924503546e-21,7.000435734405361e-16,6.959792488477105e-21,3.4150555138651385e-20,2.0402442607327005e-20,3.008486415549735e-23,1.7145764152843487e-15,1.3603986530364584e-21,1.264582129258209e-22,2.5162409958882866e-20,7.395625322606024e-23,7.833993735602042e-31,3.6241537018010753e-34,7.900820424836339e-30,2.710888600676656e-26,3.498751334178396e-25
4.9426130657705425e-11,0.0005542981333333334,0.2,0.0,0.0014824786455723362,0.1999859209854219,0.19992872169911727,0.1999999278558084,0.199950688085514,1.1614890755467233e-20,7.464156285847017e-17,1.4432413974131836e-21,3.261417504216775e-30,2.8158786635843538e-05,9.606834611791172e-13,8.244590565153219e-14,4.931152807553353e-05,7.1277902410842e-05,7.252740647552761e-08,1.3100577412553308e-11,2.3033654555222943e-13,1.923637670760601e-12,8.608986866186921e-22,7.0269999233958e-16,6.93100297451326e-21,-6.777155628114501e-20,2.0840130892328197e-20,3.123148912380731e-23,1.7353916943754396e-15,1.3974311582137855e-21,1.2960436562552078e-22,2.5933930906003446e-20,7.865736332977763e-23,8.060022936324557e-31,3.7568239134860907e-34,8.107970802766687e-30,2.793204417850509e-26,3.5965186635057134e-25
4.9664319271037197e-11,0.0005542981333333334,0.2,0.0,0.0014820225388018668,0.19998587584836575,0.19992839521505112,0.1999999278820361,0.19995064871444984,1.1729700132714591e-20,7.563305672116945e-17,1.470834364430792e-21,3.350036736362595e-30,2.8249068451250087e-05,9.556056172092948e-13,8.33470417417495e-14,4.935089519633365e-05,7.160438235533599e-05,7.250511784122063e-08,1.3274677368302596e-11,2.3107409081445923e-13,1.93134907364944e-12,5.784446058692771e-21,7.051260147192848e-16,7.035354011353499e-21,6.369932375167172e-20,2.1281092539970124e-20,3.241449586018991e-23,1.7563189206113263e-15,1.4368723016714261e-21,1.3277953212376055e-22,2.672425890421525e-20,8.019913340428175e-23,8.292816606992693e-31,3.893338042177319e-34,8.284435345136194e-30,2.877662181706124e-26,3.6963600769132747e-25
4.990250788436897e-11,0.0005542981333333334,0.2,0.0,0.001481567648186071,0.19998583092809227,0.19992806886125825,0.199999927908256,0.19995060999572553,1.184494204051105e-20,7.664374154383885e-17,1.4984364839153938e-21,3.434199724649235e-30,2.8338916734370492e-05,9.505790985037965e-13,8.425276869566158e-14,4.9389609960133045e-05,7.193073200812306e-05,7.24828541254858e-08,1.3450136185750335e-11,2.318079789896464e-13,1.939037004861188e-12,1.4675969782215577e-22,7.075751762850323e-16,7.022315564650354e-21,1.6766361633100868e-19,2.1729195554089215e-20,3.363480333785332e-23,1.7773578755863253e-15,1.4773325474967048e-21,1.359799999671961e-22,2.753373185827024e-20,7.924898628517231e-23,8.531071901919298e-31,4.033810016137231e-34,8.419923228698913e-30,2.964283735090421e-26,3.798307456991e-25
5.014069649770074e-11,0.0005542981333333334,0.2,0.0,0.0014811139644438094,0.19998578622418642,0.1999277426374553,0.19999992793446691,0.19995057192117435,1.1960617034428639e-20,7.765615929301779e-17,1.5261974811988765e-21,3.516465421110835e-30,2.8428332315048922e-05,9.456031294415604e-13,8.516307665801464e-14,4.9427680533691804e-05,7.22569516525545e-05,7.246061651090302e-08,1.3626955992178175e-11,2.325382010772601e-13,1.9467015890231387e-12,5.187308730146568e-22,7.102055442587204e-16,7.029663910459609e-21,8.578884976025898e-20,2.2186845186882268e-20,3.489334766682839e-23,1.7985084249283304e-15,1.5174333081721434e-21,1.392272692667552e-22,2.8362691708022717e-20,7.814402428104003e-23,8.773292664425331e-31,4.178325069235384e-34,8.534886012487266e-30,3.0530889231720246e-26,3.902390251574105e-25
5.037888511103251e-11,0.0005542981333333334,0.2,0.0,0.0014806614783853117,0.19998574173622793,0.19992741654336116,0.19999992796066754,0.19995053448272934,1.2076747354523709e-20,7.866489527239554e-17,1.5547196664545905e-21,3.607691937248467e-30,2.851731603368858e-05,9.406769500406343e-13,8.607795408459853e-14,4.94651149840293e-05,7.258304156988391e-05,7.24384061212424e-08,1.3805138867172312e-11,2.3326478373296476e-13,1.9543429510263777e-12,9.0126009500403e-21,7.128872469119279e-16,7.243169576175995e-21,-4.2824956253530146e-20,2.265212775919726e-20,3.619108233425626e-23,1.81977047577194e-15,1.5574112294848558e-21,1.4259396291834872e-22,2.9211485433083297e-20,8.071389763947792e-23,9.020160093545619e-31,4.326951426562623e-34,8.700962940014318e-30,3.144130144668793e-26,4.0086383936703805e-25
5.0617073724364284e-11,0.0005542981333333334,0.2,0.0,0.0014802101809110772,0.19998569746379144,0.1999270905786966,0.19999992798685687,0.19995049767242218,1.2193341432122494e-20,7.969284775233189e-17,1.5839421972737257e-21,3.7065602146208054e-30,2.8605868741105862e-05,9.357998155697616e-13,8.699739055516256e-14,4.950192127959344e-05,7.29090020392874e-05,7.24162240237842e-08,1.3984686868300049e-11,2.3398775250484624e-13,1.961961215673347e-12,4.163535991010697e-21,7.154547136544362e-16,7.251123550932019e-21,-4.983461869287281e-20,2.3122642619689615e-20,3.75289784697497e-23,1.841144024484037e-15,1.598892254326167e-21,1.4606616733676105e-22,3.008046530354124e-20,8.485029611684098e-23,9.273290453873387e-31,4.479769648798382e-34,8.905844784664336e-30,3.2374790945611974e-26,4.1170850533051633e-25
5.0855262337696056e-11,0.0005542981333333334,0.2,0.0,0.0014797600630107985,0.19998565340644633,0.19992676474318455,0.19999992801303387,0.19995046148238174,1.2310386675783397e-20,8.072892531747986e-17,1.613243484133697e-21,3.801807831090708e-30,2.8693991298391884e-05,9.309709961499947e-13,8.792137731645062e-14,4.953810729144755e-05,7.323483333788398e-05,7.239407123157313e-08,1.4165602034160964e-11,2.34707083740996e-13,1.9695565080496463e-12,-2.2668200410754793e-22,7.179654288902715e-16,7.145753516202018e-21,7.314817410351257e-22,2.3599345194240532e-20,3.8908025076181224e-23,1.862628962442118e-15,1.64188081114449e-21,1.4956522825642134e-22,3.096998663074728e-20,8.634465150445718e-23,9.532276362108102e-31,4.6368820091359696e-34,9.075227595998871e-30,3.3331988345847825e-26,4.227758386951089e-25
5.109345095102783e-11,0.0005542981333333334,0.2,0.0,0.0014793111157622972,0.19998560956375688,0.19992643903654997,0.19999992803919747,0.1999504259048332,1.2427865171726677e-20,8.17599333968319e-17,1.6429442169788805e-21,3.899704701240027e-30,2.8781684576780708e-05,9.261897763923746e-13,8.88499059463686e-14,4.957368079446991e-05,7.356053574075564e-05,7.23719487054535e-08,1.4347886375696378e-11,2.354227993615056e-13,1.9771289535715186e-12,8.03350044221237e-21,7.204629086480061e-16,7.392515674518367e-21,5.725636131068716e-20,2.4083033528308652e-20,4.0329229202445993e-23,1.8842250320219037e-15,1.6860895897421917e-21,1.5313946190097588e-22,3.188040767935023e-20,8.78256054585529e-23,9.797441288369874e-31,4.798403876523991e-34,9.250154354570181e-30,3.4313338935800913e-26,4.340686344026187e-25
5.13316395643596e-11,0.0005542981333333334,0.2,0.0,0.001478863330330465,0.19998556593528247,0.1999261134585199,0.1999999280653468,0.19995039093209668,1.2545786503192262e-20,8.280786662613426e-17,1.6732972387123376e-21,4.004613136339851e-30,2.886894945752045e-05,9.214554550548266e-13,8.978296581087909e-14,4.960864946855485e-05,7.388610952096748e-05,7.234985735613517e-08,1.4531541850755079e-11,2.361349458694057e-13,1.984678677457535e-12,6.311749916649615e-21,7.231155461808893e-16,7.470393352401271e-21,-4.256381915415851e-20,2.4576199203574712e-20,4.1793616118366925e-23,1.905931925173698e-15,1.732016198218221e-21,1.5682511703601303e-22,3.281209075936511e-20,9.042621084464483e-23,1.0069852024592464e-30,4.964449342021482e-34,9.456958345144192e-30,3.531926137650166e-26,4.4559049006556225e-25
5.156982817769137e-11,0.0005542981333333334,0.2,0.0,0.0014784166979662301,0.19998552252057747,0.19992578800882319,0.1999999280914809,0.19995035655658627,1.2664144366868021e-20,8.387011393221047e-17,1.7035912249427035e-21,4.102998382588766e-30,2.8955786831727946e-05,9.167673446487429e-13,9.072054749264998e-14,4.9643020899718654e-05,7.421155494958703e-05,7.232779804627287e-08,1.4716570396466788e-11,2.368434863035338e-13,1.9922058049806254e-12,-5.1517959063886505e-22,7.255288265149199e-16,7.233365425090218e-21,9.327922846377001e-20,2.5073097308665856e-20,4.330222950723654e-23,1.9277494290180586e-15,1.778619321211184e-21,1.6053126006230072e-22,3.376540193305585e-20,9.013494283102735e-23,1.034762639503878e-30,5.135122014649232e-34,9.60968866775092e-30,3.63502293308905e-26,4.573444696670666e-25
5.1808016791023144e-11,0.0005542981333333334,0.2,0.0,0.0014779712100055355,0.19998547931919142,0.19992546268719086,0.19999992811759887,0.19995032277080863,1.2782983264051294e-20,8.492326032415735e-17,1.734252313622003e-21,4.203318793838837e-30,2.904219760026568e-05,9.121247711284832e-13,9.166263776610026e-14,4.967680258130327e-05,7.453687229570402e-05,7.230577159223924e-08,1.490297387794504e-11,2.375484267889614e-13,1.999710461850298e-12,6.263626491807913e-21,7.284732224019445e-16,7.502369679306647e-21,-2.857603046787645e-19,2.5584962811773407e-20,4.485613168991191e-23,1.9496773960580564e-15,1.8250433794745784e-21,1.6431331949626007e-22,3.474071146880448e-20,9.097252194083476e-23,1.0630298431694765e-30,5.310517034123334e-34,9.766157309066473e-30,3.740678918826801e-26,4.693331348745299e-25
