Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112)
1.8595674855176475e-11,0.0033257888,0.2,0.0,0.009717184916299892,0.19999265911894137,0.19997027517982072,0.19999989590194275,0.19997389933307083,8.681114729980337e-21,3.525721820434075e-18,3.631960319547383e-24,4.483248815762028e-33,1.4681909995469753e-05,1.0297609353937638e-10,6.60678652406641e-14,2.6100590825714325e-05,2.9724843449148356e-05,1.0407052547449564e-07,3.668501034555063e-12,3.2689168046444504e-14,5.605042834537035e-13,1.7359841350846082e-22,4.3070268573820365e-16,2.667547167028049e-22,2.723961066343407e-20,7.329895803332238e-23,1.5690715261608743e-50,1.3133270788695696e-17,5.021968919399129e-26,3.844087406172108e-26
1.8703073672177045e-11,0.0033257888,0.2,0.0,0.009716889666829551,0.19999261777160057,0.19997011225432265,0.19999989573005122,0.19997384987644296,8.895732177081952e-21,3.595233198682979e-18,3.774526091612826e-24,4.697192026459882e-33,1.4764606744122036e-05,1.027470422716559e-10,6.69181336557337e-14,2.6150046386044374e-05,2.988776758878103e-05,1.0424370835511448e-07,3.73122239145047e-12,3.292898451613497e-14,5.645964875857056e-13,4.412480728212929e-22,4.3837000495669727e-16,2.729186581712236e-22,-1.0946568485477704e-22,7.660295276996373e-23,1.6543221583484715e-50,1.3495263089286569e-17,5.280466520951403e-26,3.990498955589539e-26
1.8810472489177614e-11,0.0033257888,0.2,0.0,0.00971659509615652,0.19999257643998175,0.19996994942491111,0.19999989556029027,0.19997380096895345,9.114149527438389e-21,3.6659437481647865e-18,3.921741737202149e-24,4.9198436583821934e-33,1.4847272063528258e-05,1.0251303181276803e-10,6.777386779149532e-14,2.6198952800402228e-05,3.0050595628540537e-05,1.0441477327843825e-07,3.794639500623352e-12,3.316868262024991e-14,5.686859365385067e-13,4.562782115233254e-22,4.460913884983496e-16,2.7941216718772803e-22,-5.0507665744527545e-21,7.971048286610132e-23,1.7436260781857146e-50,1.3864509281280268e-17,5.550699669628912e-26,4.14142451276777e-26
1.8917871306178183e-11,0.0033257888,0.2,0.0,0.009716301198305804,0.1999925351241474,0.1999697866915202,0.19999989539263424,0.199973752604594,9.336405197698089e-21,3.737721628870838e-18,4.073732662890414e-24,5.151530755017024e-33,1.4929905828658635e-05,1.022741781846854e-10,6.863506162613461e-14,2.6247316077041908e-05,3.0213327634498145e-05,1.045837458037514e-07,3.858755843928895e-12,3.340825861841383e-14,5.727725617418198e-13,3.511063294088505e-22,4.538784272718013e-16,2.858315633596852e-22,8.238911589258792e-22,8.277579954503134e-23,1.8371471814625465e-50,1.4241093229658594e-17,5.83311118900761e-26,4.296981403443205e-26
1.9025270123178752e-11,0.0033257888,0.2,0.0,0.009716007967368477,0.1999924938241599,0.19996962405408414,0.19999989522705774,0.199973704777422,9.562537877185662e-21,3.810287903534144e-18,4.23062448586075e-24,5.392563390614193e-33,1.5012507914610366e-05,1.0203059681763357e-10,6.950170905358555e-14,2.629514215851809e-05,3.0375963672578103e-05,1.0475065118197966e-07,3.9235748970541635e-12,3.3647708859873504e-14,5.768562962482369e-13,3.99421596494548e-22,4.617490251577543e-16,2.923762884133935e-22,-3.9037604733159314e-22,8.603602254636704e-23,1.9350574170677835e-50,1.4625098689673586e-17,6.128148919795636e-26,4.4572803128401947e-26
1.913266894017932e-11,0.0033257888,0.2,0.0,0.00971571539750091,0.19999245254008172,0.1999694615125371,0.19999989506353572,0.19997365748155996,9.792588685105412e-21,3.8837464100493226e-18,4.392587728173253e-24,5.643528262439195e-33,1.5095078196591919e-05,1.0178240252006569e-10,7.03738037235372e-14,2.6342436922408623e-05,3.053850380855899e-05,1.0491551435944598e-07,3.989100129519937e-12,3.388702978207201e-14,5.809370747067056e-13,4.473327059555278e-22,4.696888351502986e-16,2.994499512480453e-22,5.689449182057768e-21,8.930981096599057e-23,2.0375378969277567e-50,1.501660965505373e-17,6.436311008583658e-26,4.622517438549839e-26
1.924006775717989e-11,0.0033257888,0.2,0.0,0.009715423482924073,0.19999241127197512,0.1999692990668137,0.1999998949020434,0.1999736107111945,1.002659581435617e-20,3.958313649542372e-18,4.5597320680112325e-24,5.904515227841177e-33,1.5177616549905277e-05,1.0152970944969305e-10,7.125133945931415e-14,2.638920618205107e-05,3.070094810807487e-05,1.0507835998155421e-07,4.055335004669462e-12,3.4126217905182025e-14,5.850148333343016e-13,2.829451022330274e-22,4.777073882928732e-16,3.0613733728021035e-22,9.510867567659498e-21,9.272465461477038e-23,2.144769535546419e-50,1.5415709990018498e-17,6.758095055029502e-26,4.792735844937687e-26
1.934746657418046e-11,0.0033257888,0.2,0.0,0.009715132217922822,0.19999237001990247,0.1999691367168486,0.19999989474255633,0.1999735644605758,1.0264591960493568e-20,4.0336935930297445e-18,4.732100704785371e-24,6.175259871568486e-33,1.526012284991691e-05,1.0127263108550644e-10,7.213431047378357e-14,2.6435455687260353e-05,3.086329663661665e-05,1.0523921239642082e-07,4.1222829796667985e-12,3.4365269832701354e-14,5.89089509886956e-13,3.1197578595666996e-22,4.858223329332029e-16,3.119843608165041e-22,-6.705852593513845e-21,9.650835803436076e-23,2.2569440677647956e-50,1.5822483636480133e-17,7.094020686460341e-26,4.967863949060793e-26
1.945486539118103e-11,0.0033257888,0.2,0.0,0.009714841596845198,0.19999232878392603,0.19996897446257647,0.19999989458505027,0.199973518724017,1.0506614965522407e-20,4.109938021650953e-18,4.9098388007724946e-24,6.456345531437421e-33,1.534259697213173e-05,1.0101128020038882e-10,7.302271051051197e-14,2.6481191124966486e-05,3.1025549459533165e-05,1.0539809565845137e-07,4.189947505498249e-12,3.460418225847054e-14,5.931610436324046e-13,4.931986853382271e-22,4.93991099118847e-16,3.196418884631325e-22,-4.321968921757255e-22,1.0010817905775897e-22,2.3742471262206946e-50,1.6237014428761377e-17,7.444608194024719e-26,5.1480812900111874e-26
1.9562264208181598e-11,0.0033257888,0.2,0.0,0.00971455161410174,0.1999922875641079,0.19996881230393226,0.19999989442950142,0.19997347349589334,1.0752711692545187e-20,4.187394576951448e-18,5.093303544245788e-24,6.750016998304766e-33,1.5425038792215353e-05,1.0074576883517215e-10,7.391653254432922e-14,2.6526418119878083e-05,3.1187706642032505e-05,1.0555503353184368e-07,4.2583320269704695e-12,3.484295195208222e-14,5.97229375324993e-13,3.195693871451406e-22,5.022269208145487e-16,3.2884693432333937e-22,1.5221284900898353e-20,1.0370930748858219e-22,2.496889679888507e-50,1.6659386047603953e-17,7.810419483737812e-26,5.334096343249654e-26
1.9669663025182167e-11,0.0033257888,0.2,0.0,0.009714262264164797,0.19999224636051022,0.19996865024085098,0.19999989427588616,0.19997342877064161,1.1002907638111571e-20,4.2659269916800386e-18,5.282332051302516e-24,7.05403207496738e-33,1.550744818586384e-05,1.0047620827217437e-10,7.481577118788784e-14,2.6571142235299466e-05,3.1349768249183136e-05,1.0571004949414052e-07,4.327439982684486e-12,3.50815757463945e-14,6.01294447180989e-13,1.6900800843185385e-22,5.105799515662443e-16,3.334583746389864e-22,-1.0167117625409438e-20,1.0795694945259483e-22,2.6250516783209724e-50,1.708968176892978e-17,8.191939476766974e-26,5.525253837007273e-26
1.9777061842182736e-11,0.0033257888,0.2,0.0,0.00971397354156783,0.19999220517319508,0.19996848827326788,0.19999989412418118,0.1999733845427594,1.1257241412756412e-20,4.345125013272392e-18,5.4769848631483125e-24,7.367945689758643e-33,1.558982502893905e-05,1.0020270901022077e-10,7.572041996861406e-14,2.6615368973661854e-05,3.151173434591512e-05,1.0586316673967051e-07,4.397274805065042e-12,3.532005058113539e-14,6.053562028488351e-13,4.46448210583611e-22,5.189743523444899e-16,3.403886070409259e-22,-8.029239965442544e-22,1.1186532502276745e-22,2.7589422577960176e-50,1.7527985183621533e-17,8.589723951925412e-26,5.721390113462728e-26
1.987372077748325e-11,0.0033257888,0.2,0.0,0.00971371422313689,0.19999216811858425,0.1999683425840405,0.19999989398926088,0.19997334515841697,1.1489721512683414e-20,4.417294334045399e-18,5.657348474053674e-24,7.661328510073257e-33,1.5663936254497516e-05,9.995328276368259e-11,7.653922337107954e-14,2.665475228003454e-05,3.1657422225120025e-05,1.0599936780239253e-07,4.4607504481238496e-12,3.553454809794741e-14,6.090089021688818e-13,5.496820889462666e-22,5.265972652039077e-16,3.4982789541648753e-22,4.90187623299134e-21,1.155318616562458e-22,2.8845208865542967e-50,1.792937388400643e-17,8.962168036864135e-26,5.902911613858641e-26
1.9970379712783762e-11,0.0033257888,0.2,0.0,0.009713455404572049,0.19999213107725763,0.19996819697206722,0.19999989385585265,0.19997330616860867,1.1725623167997969e-20,4.490349436229527e-18,5.84280681889663e-24,7.965943052275849e-33,1.5738020923339817e-05,9.970083442153073e-11,7.736239810309822e-14,2.6693741046142364e-05,3.180303284050945e-05,1.0613406598197783e-07,4.524820121949359e-12,3.574892038212522e-14,6.126588317601745e-13,4.50120431159578e-22,5.342930263230795e-16,3.5482546524771094e-22,-4.5677556823183415e-22,1.1945443158297702e-22,3.015100527192891e-50,1.8337377433519407e-17,9.348781673385891e-26,6.089500810782037e-26
2.0067038648084275e-11,0.0033257888,0.2,0.0,0.009713197082012568,0.19999209404926044,0.19996805143730093,0.19999989372394014,0.19997326756944686,1.1964967975796171e-20,4.564084388581824e-18,6.033325052532882e-24,8.281026588740502e-33,1.5812078945188962e-05,9.944544281474711e-11,7.818993987070387e-14,2.673233915954983e-05,3.194856623913446e-05,1.0626727761218087e-07,4.589486315899317e-12,3.596316535799297e-14,6.163059534222773e-13,4.736354347784124e-22,5.420434675513467e-16,3.600739489645614e-22,1.1253676769098465e-21,1.2339245637011746e-22,3.150896947649596e-50,1.8752056641684353e-17,9.75001550983765e-26,6.280901745203108e-26
2.0163697583384788e-11,0.0033257888,0.2,0.0,0.009712939251636138,0.1999920570346376,0.19996790597969497,0.19999989359350692,0.19997322935708242,1.2207780802714289e-20,4.6386260949218144e-18,6.2289155895394975e-24,8.606085441962072e-33,1.5886110229863736e-05,9.918718620215625e-11,7.902184409039263e-14,2.677055046953585e-05,3.20940224679582e-05,1.0639901884932097e-07,4.654751515264123e-12,3.6177281000375934e-14,6.19950229832774e-13,5.504036632056882e-22,5.498574081881408e-16,3.7030319337456943e-22,7.235372302800583e-22,1.2746114562825202e-22,3.2920277239281843e-50,1.917347207598042e-17,1.0166320994841869e-25,6.476943258584069e-26
2.02603565186853e-11,0.0033257888,0.2,0.0,0.009712681909658547,0.1999920200334342,0.19996776059920235,0.19999989346453712,0.19997319152770388,1.2454093445099656e-20,4.714079831691883e-18,6.4297882930184124e-24,8.942012891525953e-33,1.5960114687291927e-05,9.892614225785223e-11,7.985810560661115e-14,2.68083787874559e-05,3.223940157385658e-05,1.0652930567420247e-07,4.720618201269769e-12,3.639126529578452e-14,6.235916245340078e-13,5.023994237548663e-22,5.5773416700640355e-16,3.7601051332644414e-22,-9.48671478150865e-22,1.3165867798196498e-22,3.438643931083981e-50,1.9601684350085125e-17,1.0598196513575457e-25,6.677949049182169e-26
2.0357015453985814e-11,0.0033257888,0.2,0.0,0.009712425052333268,0.1999919830456953,0.19996761529577642,0.1999998933370147,0.19997315407753738,1.270393573632133e-20,4.790265359334414e-18,6.636119536113557e-24,9.289757202316419e-33,1.6034092227476533e-05,9.866238805895423e-11,8.069871939064827e-14,2.6845827887149637e-05,3.238470360361888e-05,1.0665815389402178e-07,4.787088851066956e-12,3.66051163046282e-14,6.272301019194102e-13,4.740550250479222e-22,5.656694104787586e-16,3.8019116419085297e-22,4.234196170159734e-22,1.359337930967798e-22,3.591040189533754e-50,2.0036754020180984e-17,1.1046153885691428e-25,6.88419681965682e-26
2.0453674389286327e-11,0.0033257888,0.2,0.0,0.009712168675951116,0.1999919460714658,0.19996747006937055,0.19999989321092407,0.19997311700284634,1.2957334972566585e-20,4.8670113554235184e-18,6.848547258125959e-24,9.656658420006919e-33,1.6108042760494495e-05,9.83960000736811e-11,8.154368058432637e-14,2.6882901505313763e-05,3.252992860394841e-05,1.0678557914425446e-07,4.854165937729474e-12,3.681883216396283e-14,6.308656272195625e-13,6.471558963161628e-22,5.736672441912141e-16,3.980174302581878e-22,6.548880561704066e-22,1.4034309069546162e-22,3.749392510098221e-50,2.0478741477637373e-17,1.1510701116858593e-25,7.097783490480668e-26
2.055033332458684e-11,0.0033257888,0.2,0.0,0.00971191277683985,0.1999919091107906,0.19996732491993827,0.19999989308624957,0.1999730802999308,1.3214313769628243e-20,4.944762580979692e-18,7.067191946353175e-24,1.0043209240593412e-32,1.618196619649119e-05,9.812705414962287e-11,8.239298467176062e-14,2.6919603341875495e-05,3.267507662146324e-05,1.0691159689053288e-07,4.921851930248585e-12,3.703241097959897e-14,6.344981664882437e-13,6.753072978698554e-22,5.817295423793656e-16,4.1169044426935803e-22,-2.2630438003451447e-21,1.4490889233917856e-22,3.914054484625874e-50,2.0927706979190596e-17,1.1992345548821741e-25,7.31891803727161e-26
2.0670967120249136e-11,0.0033257888,0.2,0.0,0.009711594069634157,0.19999186300163327,0.19996714387618336,0.1999998929326147,0.19997303500935548,1.3540095799560636e-20,5.043182365073713e-18,7.347881905219962e-24,1.0539531670976111e-32,1.627418713045698e-05,9.778792591688612e-11,8.345903121485398e-14,2.6964892561906e-05,3.2856118597694645e-05,1.0706692028013836e-07,5.007184386040467e-12,3.729876990523855e-14,6.390274658403861e-13,5.401494426621974e-22,5.918716074922237e-16,4.046255613002672e-22,1.5828493257284721e-24,1.5069565488180754e-22,4.1288536276974977e-50,2.1497912170870696e-17,1.2618237486843443e-25,7.601559372374591e-26
2.0791600915911433e-11,0.0033257888,0.2,0.0,0.00971127609317363,0.199991816913745,0.19996696295215943,0.1999998927811322,0.19997299028510865,1.3871552227560012e-20,5.142620286332052e-18,7.637533735079644e-24,1.1053887978046139e-32,1.636636554423451e-05,9.744507537437907e-11,8.453182470119e-14,2.7009615443989935e-05,3.303704082878515e-05,1.0722010454187593e-07,5.093473891058588e-12,3.756490917850943e-14,6.435519999395587e-13,6.963243045691138e-22,6.021136939927982e-16,4.18585773148775e-22,-2.4619336670446737e-21,1.5673556047939366e-22,4.35434892318983e-50,2.2079196700327167e-17,1.3272641631307823e-25,7.892094092887312e-26
2.091223471157373e-11,0.0033257888,0.2,0.0,0.009710958840556708,0.19999177084721287,0.19996678214777658,0.19999989263177287,0.1999729461202339,1.4208734555595927e-20,5.243475271296556e-18,7.940254780232279e-24,1.1637193624107693e-32,1.645850126375982e-05,9.709864574095893e-11,8.561135560142222e-14,2.70537789445553e-05,3.3217843404807064e-05,1.0737117865294265e-07,5.180725218112689e-12,3.7830825502176916e-14,6.48071708004338e-13,7.918441550141702e-22,6.124407345041519e-16,4.559609507630701e-22,5.237989059492533e-21,1.6283660027344533e-22,4.591186005911322e-50,2.2671676960789317e-17,1.3956645148021123e-25,8.205166301521832e-26
2.1032868507236026e-11,0.0033257888,0.2,0.0,0.009710642304967574,0.1999917248021238,0.199966601462945,0.19999989248450803,0.19997290250786007,1.4551710916464174e-20,5.34595365139837e-18,8.24887710661238e-24,1.2190146456342901e-32,1.655059411523021e-05,9.674877861617901e-11,8.669761301032747e-14,2.709738993461791e-05,3.339852641563261e-05,1.0752017119820601e-07,5.2689431301087165e-12,3.8096515406870896e-14,6.525865311077441e-13,3.558193673393444e-22,6.228835630887574e-16,4.223690388376816e-22,-7.511457056132179e-21,1.6942181715321308e-22,4.839208345966446e-50,2.3275469335506106e-17,1.4671441048421617e-25,8.51278738105604e-26
2.1153502302898323e-11,0.0033257888,0.2,0.0,0.009710326479675097,0.1999916787785646,0.19996642089757521,0.1999998923393094,0.19997285944120055,1.4900529093098042e-20,5.449157721632539e-18,8.562834142316877e-24,1.2706730410044267e-32,1.6642643925004515e-05,9.63956139519368e-11,8.779058758084808e-14,2.7140455200936492e-05,3.3579089950935824e-05,1.0766711037552855e-07,5.358132380029159e-12,3.8361976035488244e-14,6.57096412140798e-13,4.013304007079356e-22,6.334011164548849e-16,4.413790024229707e-22,-2.458371174099057e-23,1.7595790953597858e-22,5.098471521396623e-50,2.389069012823493e-17,1.541820249968475e-25,8.812631675498266e-26
2.127413609856062e-11,0.0033257888,0.2,0.0,0.00971001135803178,0.1999916327766219,0.1999662404515779,0.19999989219614886,0.19997281691355182,1.5255232137029017e-20,5.5535435679283466e-18,8.887765133988157e-24,1.3257232560906475e-32,1.673465051965231e-05,9.603929002592193e-11,8.889027028669804e-14,2.718298144699802e-05,3.375953410019434e-05,1.0781202400099163e-07,5.448297710933455e-12,3.862720425325736e-14,6.616012957760322e-13,6.727076422317555e-22,6.440208187803835e-16,4.5843826626771055e-22,-1.5635829128924146e-23,1.8279891511229083e-22,5.369280491585468e-50,2.4517454922616897e-17,1.6198099413601196e-25,9.125115359073123e-26
2.1394769894222916e-11,0.0033257888,0.2,0.0,0.009709696933472746,0.19999158679638238,0.19996606012486393,0.19999989205499893,0.1999727749182927,1.5615854694725505e-20,5.660258442339509e-18,9.209980058987435e-24,1.3656628754083062e-32,1.682661372594992e-05,9.567994341646491e-11,8.999665270341454e-14,2.7224975294043028e-05,3.393985895269128e-05,1.0795493951405291e-07,5.539443855935271e-12,3.889219691615456e-14,6.661011284300297e-13,3.8065402624105477e-22,6.547158081779038e-16,3.8314270862314225e-22,1.8968466309899666e-20,1.8958084108021447e-22,5.6495373442266e-50,2.5155878717336137e-17,1.7012205140928283e-25,9.398995941195352e-26
2.1515403689885213e-11,0.0033257888,0.2,0.0,0.009709383199514698,0.19999154083793233,0.19996587991734427,0.1999998919158324,0.1999727334488833,1.5982469498594767e-20,5.768040566131142e-18,9.540251124310843e-24,1.4050150226637777e-32,1.6918533371007605e-05,9.531770897770135e-11,9.110972333527715e-14,2.7266443281957425e-05,3.412006459751699e-05,1.080958839826761e-07,5.631575538250183e-12,3.91569517256678e-14,6.705958582258521e-13,4.238769364931608e-22,6.655429766908574e-16,4.691421995819613e-22,-1.5557304088590404e-23,1.9707782685710775e-22,5.938173715059444e-50,2.5806075649271424e-17,1.7861695912702781e-25,9.673730403654811e-26
2.163603748554751e-11,0.0033257888,0.2,0.0,0.009709070149754924,0.19999149490135823,0.19996569982893028,0.1999998917786223,0.1999726924988639,1.6355147756863352e-20,5.876666457198381e-18,9.8937089850769e-24,1.4628337062825478e-32,1.701040928216356e-05,9.495271981730223e-11,9.222947076919773e-14,2.730739187037762e-05,3.430015112357085e-05,1.0823488410835709e-07,5.724697471165323e-12,3.942146542838351e-14,6.750854349606811e-13,6.906550681556644e-22,6.764456101241858e-16,4.937182783468349e-22,1.3471246422867587e-22,2.0457350350122298e-22,6.23688801470441e-50,2.646816034210705e-17,1.874795721144514e-25,1.000371099399779e-25
2.1756671281209806e-11,0.0033257888,0.2,0.0,0.009708757777870298,0.1999914489867462,0.19996551985953326,0.1999998916433423,0.1999726520618542,1.673394120806741e-20,5.986679309367113e-18,1.0267470913174014e-23,1.5350971958749048e-32,1.710224128693752e-05,9.458510727557644e-11,9.335588510679944e-14,2.7347827439723148e-05,3.4480118619563006e-05,1.0837196623107377e-07,5.818814358008884e-12,3.968573543728825e-14,6.795698100709295e-13,6.735457798622368e-22,6.874431416696365e-16,4.899866510808977e-22,-2.5289057065581904e-22,2.1232825681321646e-22,6.548789653351201e-50,2.71422476172618e-17,1.9672522777775816e-25,1.0377465226076552e-25
2.1877305076872103e-11,0.0033257888,0.2,0.0,0.009708446077616301,0.19999140309418245,0.19996534000906493,0.19999989150996622,0.19997261213155199,1.7118871903237898e-20,6.098412393254097e-18,1.0682433492399686e-23,1.6509159132362676e-32,1.7194029213013625e-05,9.4215000905809e-11,9.448895874770504e-14,2.7387756292186856e-05,3.465996717401609e-05,1.0850715633417466e-07,5.913930892137448e-12,3.9949759551429375e-14,6.840489365969952e-13,6.314069187354123e-22,6.98504190734361e-16,6.347628077225718e-22,2.9274234516030984e-20,2.1991139488220072e-22,6.882011144160789e-50,2.782845127847549e-17,2.0636881695658857e-25,1.087287950240114e-25
2.19979388725344e-11,0.0033257888,0.2,0.0,0.009708135042826057,0.19999135722375286,0.19996516027743708,0.1999998913784683,0.19997257270173255,1.7510002696721545e-20,6.211575794010992e-18,1.1112098567516581e-23,1.773005717749233e-32,1.728577288841856e-05,9.384252845491036e-11,9.562868080073932e-14,2.7427184652525617e-05,3.4839696875267056e-05,1.0864048004923634e-07,6.010051756973861e-12,4.021353435736671e-14,6.885227691479248e-13,6.728174179959053e-22,7.097180497874152e-16,5.28555228926413e-22,-1.7500588323779782e-22,2.2850125550909223e-22,7.240495885758216e-50,2.852688447114038e-17,2.164260982305018e-25,1.1389343882937702e-25
2.2118572668196696e-11,0.0033257888,0.2,0.0,0.009707824667409345,0.19999131137554338,0.19996498066456161,0.19999989124882303,0.19997253376624743,1.7907404413028426e-20,6.325947630637792e-18,1.1527971528493665e-23,1.8631175106783718e-32,1.737747214144517e-05,9.346781584661713e-11,9.677503970080638e-14,2.746611866908699e-05,3.501930781146867e-05,1.0877196266081369e-07,6.107181625995622e-12,4.0477058236022905e-14,6.929912638728028e-13,6.853419812685857e-22,7.209954082242544e-16,5.159997890479447e-22,5.108854892118518e-22,2.3696259331415525e-22,7.621167000301445e-50,2.923766057221689e-17,2.2691171775405264e-25,1.1820692123643458e-25
2.222714308429276e-11,0.0033257888,0.2,0.0,0.00970754588832617,0.19999127013122384,0.19996481911443442,0.19999989113370564,0.19997249914194593,1.8270473075350448e-20,6.4298889564529844e-18,1.189748590259334e-23,1.9259503833139347e-32,1.7459963346286992e-05,9.312876175906152e-11,9.781242867404324e-14,2.750074164088758e-05,3.5180856182644244e-05,1.0888874348950404e-07,6.195465061291593e-12,4.0714013129447456e-14,6.970083102563681e-13,6.697507302503525e-22,7.312259632177697e-16,5.449752510340199e-22,1.6575227401083667e-22,2.4482433277195817e-22,7.977530114693236e-50,2.988800554297726e-17,2.3672613921432475e-25,1.2161547734214347e-25
2.2335713500388825e-11,0.0033257888,0.2,0.0,0.00970726763413015,0.19999122890503437,0.19996465766036167,0.1999998910200506,0.19997246490875978,1.8638696403204538e-20,6.534881319647792e-18,1.2279232761599898e-23,1.993879922484538e-32,1.7542418305211855e-05,9.278808285165284e-11,9.885517831726242e-14,2.7534973489810726e-05,3.534230848939342e-05,1.0900407118075991e-07,6.284572960341588e-12,4.0950760986037e-14,7.01020968835923e-13,6.835465208647675e-22,7.41531918995526e-16,5.48546353492062e-22,-4.986004826409882e-23,2.529012357829242e-22,8.34510726103104e-50,3.054852173568857e-17,2.4690911078964004e-25,1.2519238088962224e-25
2.244428391648489e-11,0.0033257888,0.2,0.0,0.009706989900537092,0.19999118769703744,0.19996449630227947,0.19999989090784004,0.19997243106236168,1.901210823737068e-20,6.641037599601118e-18,1.2677799993525086e-23,2.073118487305537e-32,1.7624836893523953e-05,9.244586707532e-11,9.990328153929879e-14,2.756881854303778e-05,3.5503664795603836e-05,1.0911796346457846e-07,6.374508709393263e-12,4.118730026511833e-14,7.050292107114278e-13,7.038054354082194e-22,7.519140869287674e-16,5.586566763778403e-22,-1.2090842992714388e-21,2.6120623360804157e-22,8.725971263179907e-50,3.1219290729319955e-17,2.5747271409051603e-25,1.2910322876756551e-25
2.2552854332580953e-11,0.0033257888,0.2,0.0,0.00970671268331079,0.1999911465072952,0.19996433504012429,0.1999998907970564,0.19997239759847243,1.9390747590376658e-20,6.748367128081651e-18,1.3088372687387373e-23,2.15700227159526e-32,1.7707218986698222e-05,9.210220115014364e-11,1.0095673080844344e-13,2.760228107992626e-05,3.566492516504639e-05,1.092304378547757e-07,6.465275688149431e-12,4.1423629400781375e-14,7.090330079175307e-13,7.108698226112179e-22,7.623685834279746e-16,5.7053469151611845e-22,4.427598933781399e-22,2.696957969536658e-22,9.122712160261533e-50,3.190039371482918e-17,2.684295410888578e-25,1.331617912600876e-25
2.2661424748677018e-11,0.0033257888,0.2,0.0,0.009706435978262491,0.1999911053358698,0.19996417387383245,0.19999989068768229,0.1999723645128599,1.9774654989152842e-20,6.856816541239024e-18,1.3506457213733712e-23,2.2388499225803175e-32,1.7789564460384228e-05,9.175717055843504e-11,1.020155184517113e-13,2.763536533253608e-05,3.5826089661376304e-05,1.0934151165162132e-07,6.5568772697660234e-12,4.165974688225649e-14,7.130323333994204e-13,7.182074015761903e-22,7.729005690128961e-16,5.804664322233327e-22,-3.586976302994435e-22,2.784462106836967e-22,9.535814970300653e-50,3.2591911623181755e-17,2.7979192997370484e-25,1.3719441518737358e-25
2.2769995164773082e-11,0.0033257888,0.2,0.0,0.009706159781250364,0.1999910641828234,0.19996401280334053,0.19999989057970044,0.19997233180133883,2.0163868763938183e-20,6.966379891977764e-18,1.3933408107325816e-23,2.3202667880985147e-32,1.7871873190399624e-05,9.14108595389202e-11,1.0307963695307837e-13,2.7668075486159912e-05,3.598715834813406e-05,1.0945120194444005e-07,6.649316820848521e-12,4.1895651255183437e-14,7.17027160997215e-13,7.329683632606236e-22,7.835055297588454e-16,5.912098468400577e-22,7.469683655611216e-22,2.874055632773113e-22,9.964331154600074e-50,3.3293925199927697e-17,2.9157213616238783e-25,1.4124531188709943e-25
2.2878565580869146e-11,0.0033257888,0.2,0.0,0.009705884088178992,0.19999102304821786,0.1999638518285852,0.19999989047309397,0.19997229945977016,2.0558426230398836e-20,7.077088044556604e-18,1.437240805067294e-23,2.4055156544257136e-32,1.7954145052735185e-05,9.10633510814634e-11,1.0414907885727187e-13,2.770041567983639e-05,3.614813128874628e-05,1.0955952561418356e-07,6.742597701448128e-12,4.213134110581392e-14,7.210174654301022e-13,7.436252118664558e-22,7.941880596959143e-16,6.021507777297917e-22,-1.0045342183627641e-21,2.9663995942037014e-22,1.0407971749607264e-49,3.400651488263087e-17,3.037829140405858e-25,1.4542625474639784e-25
2.298713599696521e-11,0.0033257888,0.2,0.0,0.009705608894998833,0.19999098193211523,0.19996369094950328,0.19999989036784607,0.19997226748406066,2.0958364413477252e-20,7.18896005650898e-18,1.482426789938446e-23,2.4954945204750234e-32,1.8036379923550297e-05,9.071472692280957e-11,1.0522383670991806e-13,2.7732390006867467e-05,3.630900854652665e-05,1.0966649933597282e-07,6.8367232650579105e-12,4.23668150668695e-14,7.250032222809044e-13,7.541955351954661e-22,8.049411133510122e-16,6.130585524840079e-22,1.2559492855206149e-21,3.060633792628557e-22,1.0867726640560356e-49,3.472976078356166e-17,3.1643765000965654e-25,1.4976073418245968e-25
2.3095706413061275e-11,0.0033257888,0.2,0.0,0.009705334197705735,0.19999094083457725,0.19996353016603158,0.19999989026394013,0.19997223587016222,2.136372184254896e-20,7.301989558940604e-18,1.5288052848412454e-23,2.588640417156138e-32,1.8118577679183306e-05,9.036506754234182e-11,1.0630390291642632e-13,2.776400251531523e-05,3.646979018467688e-05,1.0977213958160923e-07,6.931696858611429e-12,4.260207181593119e-14,7.289844079751131e-13,7.640351928672796e-22,8.157737991145243e-16,6.241657689150152e-22,-1.7292825323003423e-21,3.1580238137720893e-22,1.1344844309550096e-49,3.5463742630179724e-17,3.2955012466059746e-25,1.5420691832091363e-25
