Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
3.3818038401173483e-10,0.0033257888,0.2,0.0,0.009411939687697617,0.1999570867067587,0.1997397835568657,0.19999990381643049,0.19997029600589156,1.097236949055996e-15,1.1735068032079021e-14,2.263241016253981e-16,7.07900793333763e-24,8.585941877094195e-05,9.408810734210075e-12,1.2251806197630629e-11,2.9684683582039578e-05,0.00026019138790970935,1.1546760643226152e-07,5.762203736300896e-09,2.186686471200472e-13,4.60484143662407e-12,7.446983770272991e-19,2.980879506719582e-12,1.1106753833750184e-17,9.013975205878835e-21,1.3534663667894816e-15,1.5844284662666003e-17,1.1565748576693726e-12,9.843640752342561e-16,7.497438421622675e-17,6.03574305071217e-15,1.5878511430339675e-17,4.587457231610594e-23,2.21560990203914e-25,3.818970717001214e-23,9.476314834284367e-20,1.6569045333734977e-20
3.3997262287892137e-10,0.0033257888,0.2,0.0,0.009411450761610785,0.19995708302968057,0.19973930044899088,0.19999990397789666,0.19997029748413672,1.1220697787123823e-15,1.1879451465999263e-14,2.3341309172299135e-16,7.310829483128193e-24,8.586703340162578e-05,9.390340754907393e-12,1.2331793205941366e-11,2.9683048568191373e-05,0.00026067428618912683,1.1546284126122128e-07,5.815023170995437e-09,2.186896879406904e-13,4.6110819507104376e-12,7.520718714231263e-19,3.0297010938042675e-12,1.1289970063578297e-17,9.18599396046497e-21,1.388502333025893e-15,1.650702159672134e-17,1.1760238406016424e-12,1.0170590524719345e-15,7.751707872167344e-17,6.23351070952379e-15,1.626427343677643e-17,4.901738496829707e-23,2.380261106237244e-25,4.0058644222419424e-23,9.862297618066985e-20,1.7098928346612375e-20
3.417648617461079e-10,0.0033257888,0.2,0.0,0.009410966797794153,0.1999570795359411,0.1997388219536744,0.1999999041396021,0.19997029894536458,1.1473059828400655e-15,1.2024829078491217e-14,2.4067765708417867e-16,7.54861409732561e-24,8.587428183190078e-05,9.372116785443209e-12,1.241161789808905e-11,2.968143028219352e-05,0.00026115257151925955,1.1545812621192625e-07,5.867943437416103e-09,2.1870978442220153e-13,4.617259337677001e-12,7.608434713703225e-19,3.0789931447838166e-12,1.1474917959379756e-17,9.384730665269461e-21,1.4241980978852594e-15,1.7192996998878934e-17,1.1956617400046104e-12,1.0506093980166055e-15,8.012790054234321e-17,6.436360813822141e-15,1.665679809965243e-17,5.235586710830523e-23,2.556098538587522e-25,4.2006054097684977e-23,1.0261317851677302e-19,1.764203526723523e-20
3.4355710061329446e-10,0.0033257888,0.2,0.0,0.009410487739811207,0.19995707621929917,0.19973834802676557,0.19999990430154488,0.19997030038977187,1.1729494135125238e-15,1.2171208843629104e-14,2.4812096656018075e-16,7.792472154325647e-24,8.588117653947579e-05,9.354134780353437e-12,1.2491277282517477e-11,2.9679828530022457e-05,0.00026162628805471733,1.1545346066257004e-07,5.9209633871657084e-09,2.187289634198199e-13,4.6233752513687005e-12,7.657606720171529e-19,3.1287567715836886e-12,1.1661610290450379e-17,9.454043202955959e-21,1.4605612494782144e-15,1.7902865284847236e-17,1.2154889923810865e-12,1.085031292903299e-15,8.2808175673369e-17,6.644387186753868e-15,1.7056157149242907e-17,5.59009556305048e-23,2.7438101107098483e-25,4.403467948963695e-23,1.0673723355009526e-19,1.8198601256801475e-20
3.45349339480481e-10,0.0033257888,0.2,0.0,0.009410013532039865,0.19995707307371,0.1997378786245389,0.1999999044637228,0.19997030181755235,1.1990039317984353e-15,1.2318587474491757e-14,2.557462241248393e-16,8.042515600977365e-24,8.588772961005096e-05,9.336390778905654e-12,1.2570768398315834e-11,2.9678243120546145e-05,0.0002620954795247557,1.1544884400212377e-07,5.974081886979403e-09,2.1874726047279743e-13,4.629430475948984e-12,7.725549329892768e-19,3.1789930771913857e-12,1.1850063428502185e-17,9.627969373646057e-21,1.4975994035545037e-15,1.8637294627992804e-17,1.2355060318193236e-12,1.1203411127807357e-15,8.55592456083643e-17,6.857684682136154e-15,1.7462455703918292e-17,5.966412817723953e-23,2.9441215559234018e-25,4.614734174086477e-23,1.109986868412667e-19,1.8768863926570482e-20
3.4714157834766755e-10,0.0033257888,0.2,0.0,0.009409544119656738,0.19995707009331867,0.19973741370369014,0.19999990462613396,0.199970303228897,1.2254734076933405e-15,1.2466961215247592e-14,2.6355666898111297e-16,8.298857581649326e-24,8.589395274898912e-05,9.318880902834485e-12,1.2650088315089668e-11,2.9676673865466074e-05,0.0002625601892374287,1.1544427563121058e-07,6.0272978184267276e-09,2.1876470982701872e-13,4.635424387530563e-12,7.852273865360616e-19,3.229703156409646e-12,1.2040262686778767e-17,9.955432624350972e-21,1.535320203301157e-15,1.9396967143856464e-17,1.2557132900058332e-12,1.156555447806436e-15,8.83824675504749e-17,7.076349187589203e-15,1.787576637223963e-17,6.365742617064205e-23,3.1577983026968845e-25,4.83469398946813e-23,1.154011521220008e-19,1.935306334773137e-20
3.489338172148541e-10,0.0033257888,0.2,0.0,0.009409079448621186,0.1999570672724547,0.1997369532213319,0.19999990478877616,0.19997030462399393,1.2523617200496925e-15,1.2616349527830528e-14,2.715555756487493e-16,8.561611674156721e-24,8.589985729313207e-05,9.301601354107199e-12,1.272923413284414e-11,2.9675120579259417e-05,0.0002630204600837599,1.1543975495833898e-07,6.080610077697339e-09,2.1878132625691403e-13,4.641358431510264e-12,7.881248360028492e-19,3.280888096011288e-12,1.2232198270342222e-17,9.914955116972003e-21,1.5737313191416669e-15,2.018257907432833e-17,1.2761111962199754e-12,1.1936910258513058e-15,9.127921415198333e-17,7.300477627675656e-15,1.8296111798825342e-17,6.789347739260445e-23,3.3856473244400504e-25,5.063644964182042e-23,1.1994831205907282e-19,1.9951442054916444e-20
3.5072605608204064e-10,0.0033257888,0.2,0.0,0.0094086194656602,0.19995706460562643,0.19973649713498987,0.19999990495164752,0.19997030600302862,1.2796727565107312e-15,1.2766754828361407e-14,2.7974625417761176e-16,8.830893789736454e-24,8.590545422188107e-05,9.284548413048295e-12,1.2808202981832395e-11,2.967358307912483e-05,0.0002634763345418194,1.154352813996665e-07,6.134017575465059e-09,2.187971380873823e-13,4.6472352233452534e-12,7.83798300413882e-19,3.332548973529468e-12,1.2425919758378917e-17,9.82674056499429e-21,1.612840448524733e-15,2.0994840973448155e-17,1.296700177352754e-12,1.2317647893729887e-15,9.425087545307265e-17,7.530167966981574e-15,1.87236215273015e-17,7.238552255563562e-23,3.628519157657124e-25,5.301893078554018e-23,1.2464391915598956e-19,2.0564245049663256e-20
3.525182949492272e-10,0.0033257888,0.2,0.0,0.009408164118253308,0.19995706208751513,0.19973604540259854,0.1999999051147459,0.1999703073661837,1.307410413442131e-15,1.2918142151605242e-14,2.881320502441328e-16,9.106821608092541e-24,8.591075416831539e-05,9.267718436263634e-12,1.2886992022434782e-11,2.9672061184926368e-05,0.0002639278546808039,1.1543085438602913e-07,6.187519236495612e-09,2.18812204769476e-13,4.653052301402672e-12,8.051376697940658e-19,3.3846868581195294e-12,1.2621428701593674e-17,1.0520256500453212e-20,1.6526553157443141e-15,2.1834477893091376e-17,1.3174806578970387e-12,1.2707939211142406e-15,9.729885602289409e-17,7.765519213186542e-15,1.9158439310501707e-17,7.71474413840484e-23,3.8873099157093514e-25,5.549753224226557e-23,1.2949179640469749e-19,2.119171981564603e-20
3.543105338164137e-10,0.0033257888,0.2,0.0,0.009407713354618203,0.19995705971297026,0.19973559798249713,0.19999990527806946,0.19997030871363936,1.3355785958662442e-15,1.3070552910391044e-14,2.967163451642049e-16,9.38951223312681e-24,8.591576742957027e-05,9.251107854457907e-12,1.2965598445060005e-11,2.9670554719140673e-05,0.0002643750621650229,1.1542647335585956e-07,6.24111399940393e-09,2.188265159811795e-13,4.6588098065936064e-12,8.112226255116382e-19,3.4373028129366867e-12,1.281863770866834e-17,1.0459093480087212e-20,1.6931836717289125e-15,2.2702229570285577e-17,1.3384530599749558e-12,1.3107957681228989e-15,1.0042457697646885e-16,8.00663142009429e-15,1.9600506700284343e-17,8.219377516437475e-23,4.162963477984594e-25,5.807547631605989e-23,1.3449583824466302e-19,2.1834116322962508e-20
3.559235487968816e-10,0.0033257888,0.2,0.0,0.00940731154425723,0.1999570576945036,0.19973519895730438,0.19999990542525145,0.19997030991307316,1.3613012937688694e-15,1.3208599621765508e-14,3.0461475062619726e-16,9.649813297133398e-24,8.592004249672304e-05,9.236343021955072e-12,1.3036185789007537e-11,2.966921194656927e-05,0.000264773895693396,1.1542256928400962e-07,6.28942802196336e-09,2.1883877070836946e-13,4.663944270075688e-12,8.0626825927363675e-19,3.4850667922369976e-12,1.299765816382281e-17,1.0346747339835995e-20,1.7302756524171228e-15,2.3507867572342487e-17,1.357492661725978e-12,1.3476434752740804e-15,1.0330538184523932e-16,8.22864156755054e-15,2.000457240096346e-17,8.699122479419003e-23,4.426289775436351e-25,6.048329327361272e-23,1.3913627360279967e-19,2.2425239866278225e-20
3.575365637773495e-10,0.0033257888,0.2,0.0,0.00940691336865625,0.19995705578475725,0.19973480336183763,0.1999999055726127,0.19997031110006183,1.3873787461660614e-15,1.3347448018369653e-14,3.126792236196361e-16,9.915775556570989e-24,8.592410047969427e-05,9.22175056604314e-12,1.3106620954643634e-11,2.96678814034579e-05,0.00026516929920575603,1.1541870161098453e-07,6.3378158539584996e-09,2.1885048405121697e-13,4.669032647035066e-12,8.23815050451497e-19,3.5332196225539804e-12,1.3178154851614966e-17,1.087050862270865e-20,1.7679575461431441e-15,2.4337450103841577e-17,1.3766883642652577e-12,1.3853059369219856e-15,1.0625137756771552e-16,8.455474405596377e-15,2.04147238684988e-17,9.20429831148536e-23,4.704840065785525e-25,6.297673264135228e-23,1.4390935651190592e-19,2.3028840236743992e-20
3.591495787578174e-10,0.0033257888,0.2,0.0,0.009406518791544251,0.19995705398030544,0.19973441116655163,0.1999999057201519,0.19997031227473142,1.4138138175407905e-15,1.3487130596956155e-14,3.2091230388807373e-16,1.0187488406147392e-23,8.592794822707715e-05,9.207328031801427e-12,1.3176901955613653e-11,2.966656296562106e-05,0.0002655613022498582,1.1541486994552324e-07,6.386276749800544e-09,2.1886164230173655e-13,4.674074286668721e-12,8.311569565398509e-19,3.5817620623399275e-12,1.3360039663833449e-17,1.0869603277729532e-20,1.8062350578731084e-15,2.5191547692556837e-17,1.3960404703559722e-12,1.4237962583890077e-15,1.0926363194926826e-16,8.687205058802435e-15,2.0831030975745314e-17,9.736114432197028e-23,4.99941083861071e-25,6.555833273358923e-23,1.4881807741376834e-19,2.364510484324527e-20
3.6076259373828526e-10,0.0033257888,0.2,0.0,0.009406127777100407,0.19995705227782046,0.19973402234215717,0.19999990586786748,0.1999703134372063,1.4406093778920403e-15,1.3627691063116848e-14,3.2931655476908604e-16,1.0465038966367458e-23,8.59315923915535e-05,9.19307300830119e-12,1.3247026824949353e-11,2.9665256510463303e-05,0.00026594993411756035,1.1541107389841959e-07,6.434809972438208e-09,2.1887222675163997e-13,4.679072545769135e-12,7.953227011443192e-19,3.630694863680143e-12,1.3543321148704263e-17,9.991665859249452e-21,1.8451139095173092e-15,2.6070740971173865e-17,1.4155492812100875e-12,1.463127504161174e-15,1.1234322248007624e-16,8.923909345488136e-15,2.1253346132350017e-17,1.0295830681193278e-22,5.310835823702954e-25,6.823067962284023e-23,1.5386547554107332e-19,2.4274222732488123e-20
3.6237560871875315e-10,0.0033257888,0.2,0.0,0.009405740289946351,0.19995705067406966,0.1997336368596185,0.1999999060157581,0.19997031458760928,1.4677683026991362e-15,1.3769007532941285e-14,3.378945635506515e-16,1.0748518552198405e-23,8.593503943540887e-05,9.178983128349154e-12,1.3316993614981757e-11,2.9663961916951457e-05,0.0002663352238470901,1.1540731309062994e-07,6.483414793296759e-09,2.1888237621893263e-13,4.6840258212882106e-12,8.337996339103172e-19,3.680018770353563e-12,1.3728191063059004e-17,1.1147282875480401e-20,1.8845998398144153e-15,2.697562078923123e-17,1.4352150964971046e-12,1.5033128981072232e-15,1.1549123826196304e-16,9.16566377942397e-15,2.1681903975488304e-17,1.088475982630701e-22,5.639987494551878e-25,7.099643298721072e-23,1.5905463932739281e-19,2.4916384599802094e-20
3.6398862369922103e-10,0.0033257888,0.2,0.0,0.009405356295138827,0.1999570491659131,0.19973325469015127,0.1999999061638224,0.1999703157260616,1.4952934728833797e-15,1.39111467561758e-14,3.466489414771253e-16,1.1038021019900746e-23,8.593829563569349e-05,9.16505606697266e-12,1.3386800397288353e-11,2.9662679065587827e-05,0.00026671720022526614,1.1540358714785631e-07,6.532090492188173e-09,2.1889202564964849e-13,4.688933365541461e-12,8.683268951600916e-19,3.729734526881558e-12,1.3914457003790115e-17,1.1688424591935088e-20,1.924698604314494e-15,2.790678832581628e-17,1.4550382143358306e-12,1.544366024097541e-15,1.1870878163582004e-16,9.412545571524723e-15,2.2116914328848158e-17,1.150426927194331e-22,5.987778685605711e-25,7.385831800799947e-23,1.6438870711806996e-19,2.5571782804475377e-20
3.654403371816421e-10,0.0033257888,0.2,0.0,0.009405013657232654,0.19995704788778282,0.1997329135467175,0.19999990629722755,0.19997031674055,1.5203816512825046e-15,1.4039821858127459e-14,3.546808546083337e-16,1.1303798698833135e-23,8.594106808737711e-05,9.152659032928595e-12,1.3449488116358524e-11,2.966153444134918e-05,0.00026705816964166316,1.1540026329987187e-07,6.5759586333072435e-09,2.1890024725816e-13,4.693314328895745e-12,8.513371408486844e-19,3.7748143482127356e-12,1.408328221701883e-17,1.1430067271188527e-20,1.9613162359328024e-15,2.87678203957797e-17,1.4730137592084534e-12,1.582067105228641e-15,1.2166493817319064e-16,9.639187453580007e-15,2.251379290376105e-17,1.2089149366661796e-22,6.317515848653939e-25,7.65185015507663e-23,1.6931589552747182e-19,2.6173118574300124e-20
3.668920506640632e-10,0.0033257888,0.2,0.0,0.009404673795294192,0.19995704668244987,0.19973257504312392,0.19999990643077126,0.19997031774554166,1.545770934137308e-15,1.416914833110658e-14,3.6285969834403955e-16,1.1574595273379397e-23,8.594369521957466e-05,9.140390394282802e-12,1.3512043303806823e-11,2.9660399147676137e-05,0.000267396498994866,1.1539696712459909e-07,6.61988309542253e-09,2.18908115222746e-13,4.697659799152718e-12,8.564275709482812e-19,3.820212696600457e-12,1.425331442884298e-17,1.1566586026574485e-20,1.9984391577668034e-15,2.965109397438198e-17,1.4911171744682475e-12,1.620492020517716e-15,1.2467913458109489e-16,9.870102874916626e-15,2.2915697684794145e-17,1.2701030100391544e-22,6.663850209169112e-25,7.926086850062944e-23,1.7436539822487263e-19,2.6785475488622494e-20
3.6834376414648424e-10,0.0033257888,0.2,0.0,0.009404336684725133,0.19995704554780763,0.1997322391589004,0.19999990656445252,0.1999703187411219,1.5714634327928142e-15,1.4299149771522416e-14,3.7118742602528907e-16,1.1850478103409371e-23,8.594618124340209e-05,9.128248540343662e-12,1.3574464593546153e-11,2.9659273100541166e-05,0.0002677322087568729,1.1539369835872761e-07,6.663863370308049e-09,2.1891561592313152e-13,4.701970156543045e-12,8.637042454534127e-19,3.8659301025783655e-12,1.4424524731288902e-17,1.1704315413257288e-20,2.0360715998955947e-15,3.055706923238851e-17,1.5093486741736107e-12,1.659650582215056e-15,1.2775219489560674e-16,1.0105349577355226e-14,2.3322789949886214e-17,1.334102932246055e-22,7.027537765475833e-25,8.20875329470967e-23,1.795396085919736e-19,2.740899721784457e-20
3.697954776289053e-10,0.0033257888,0.2,0.0,0.00940400230119491,0.19995704448180415,0.19973190587373615,0.19999990669827022,0.19997031972737503,1.5974612620719218e-15,1.4429830186732916e-14,3.7966600687438286e-16,1.2131516151348244e-23,8.594853026076487e-05,9.11623188580778e-12,1.3636750631750812e-11,2.965815621685962e-05,0.00026806531924018003,1.153904567419678e-07,6.707898955206249e-09,2.18922759309779e-13,4.7062461402964956e-12,8.684933990701767e-19,3.911967092874256e-12,1.4596914693277547e-17,1.1843416298661286e-20,2.0742178030849814e-15,3.1486213399950096e-17,1.5277084713679815e-12,1.6995528509615221e-15,1.3088494886413643e-16,1.034498576424181e-14,2.3735197690055084e-17,1.4010305731608717e-22,7.409365283000753e-25,8.500065315540639e-23,1.8484095387154383e-19,2.804382851963429e-20
3.712471911113264e-10,0.0033257888,0.2,0.0,0.009403670620636786,0.19995704348244075,0.1997315751674787,0.1999999068322235,0.19997032070438456,1.6237665402541363e-15,1.4561184676990528e-14,3.8829742598931824e-16,1.2417779182861243e-23,8.595074626705738e-05,9.104338870177654e-12,1.3698900077144588e-11,2.9657048414475683e-05,0.00026839585059903787,1.1538724201774043e-07,6.751989352270895e-09,2.1892955613610646e-13,4.710487864052735e-12,8.744335207699016e-19,3.958324191070759e-12,1.4770486679720197e-17,1.1982396352505455e-20,2.112882018719625e-15,3.24390008339001e-17,1.5461967780857841e-12,1.7402091286128355e-15,1.34078234046051e-16,1.0589070101400065e-14,2.4152921672072446e-17,1.471006019220311e-22,7.810151407464975e-25,8.800243104057112e-23,1.902718954307959e-19,2.8690115246985806e-20
3.7269890459374746e-10,0.0033257888,0.2,0.0,0.009403341619243978,0.1999570425477706,0.19973124702013254,0.19999990696631134,0.19997032167223278,1.6503813890537116e-15,1.4693215525691272e-14,3.9708368435411083e-16,1.2709336957305457e-23,8.59528331538154e-05,9.092567957456891e-12,1.3760911600857982e-11,2.965594961214824e-05,0.00026872382283070186,1.1538405393235851e-07,6.796134068645541e-09,2.189360160142374e-13,4.714695626103891e-12,8.802692866636449e-19,4.005001917397036e-12,1.4945242219684965e-17,1.2123259628529922e-20,2.1520685087341758e-15,3.341591308515269e-17,1.564813805343639e-12,1.7816297532197943e-15,1.373328967804286e-16,1.0837661718080208e-14,2.4575939209803434e-17,1.544153698972281e-22,8.230747802779892e-25,9.109511185959745e-23,1.9583492907157783e-19,2.93480043525676e-20
3.741506180761685e-10,0.0033257888,0.2,0.0,0.009403015273465772,0.19995704167589773,0.1997309214118578,0.1999999071005328,0.19997032263100145,1.677307933597666e-15,1.4825925060373194e-14,4.0602679888870344e-16,1.3006259470391043e-23,8.595479471132593e-05,9.080917635773554e-12,1.3822783886289307e-11,2.965485972953684e-05,0.00026904925577667376,1.1538089223518059e-07,6.840332616546438e-09,2.1894214876724919e-13,4.71886975958491e-12,8.859688777241649e-19,4.0520007887566e-12,1.5121183255866862e-17,1.2264745733666678e-20,2.191781545549846e-15,3.4417438966182905e-17,1.5835597631263452e-12,1.8238250275219067e-15,1.4064979102432518e-16,1.1090820207897538e-14,2.500430696361033e-17,1.6206025199421789e-22,8.672040316422002e-25,9.428098614413966e-23,2.0153258537081232e-19,3.001764388793422e-20
3.756023315585896e-10,0.0033257888,0.2,0.0,0.009402691560003786,0.19995704086497518,0.19973059832296924,0.1999999072348868,0.19997032358077113,1.7045483024043524e-15,1.495931460621587e-14,4.151288025061298e-16,1.3308617419870116e-23,8.595663463117276e-05,9.069386416807533e-12,1.3884515629088781e-11,2.9653778687187998e-05,0.00026937216912393413,1.1537775667870478e-07,6.884584513164389e-09,2.189479638088251e-13,4.723010531076352e-12,8.917530399140466e-19,4.099321318870894e-12,1.5298311595744228e-17,1.2407270430298338e-20,2.2320254120059302e-15,3.5444074618639434e-17,1.6024348603834345e-12,1.866805328986495e-15,1.4402977681118397e-16,1.1348605629762563e-14,2.5438110214820862e-17,1.7004860104141222e-22,9.134950182161937e-25,9.756239093138842e-23,2.0736742998056626e-19,3.069918300270537e-20
3.7705404504101067e-10,0.0033257888,0.2,0.0,0.009402370455808296,0.1999570401132044,0.19973027773393495,0.19999990736937248,0.1999703245216217,1.732104627362722e-15,1.5093384895973233e-14,4.243917441527871e-16,1.3616482274251604e-23,8.595835650870818e-05,9.057972835258868e-12,1.3946105537152998e-11,2.9652706406521813e-05,0.0002696925824061623,1.1537464701842151e-07,6.928889280551019e-09,2.1895347033130952e-13,4.7271182268712214e-12,8.975325383723726e-19,4.146964018317694e-12,1.547662905266679e-17,1.2550767278514068e-20,2.272804401288115e-15,3.649632358110941e-17,1.621439305037432e-12,1.9105811893573637e-15,1.4747372042651883e-16,1.161107850880308e-14,2.5877391711654328e-17,1.783942463101606e-22,9.620435264012595e-25,1.0094171010835414e-22,2.1334206387811593e-19,3.139277194614225e-20
3.7850575852343174e-10,0.0033257888,0.2,0.0,0.009402051938074618,0.1999570394188337,0.19972995962537485,0.19999990750398883,0.19997032545363194,1.759979043711712e-15,1.522813655710814e-14,4.3381768883779207e-16,1.3929926073438194e-23,8.595996384546081e-05,9.046675448454845e-12,1.4007552330595292e-11,2.9651642809818935e-05,0.0002700105150049461,1.1537156301274578e-07,6.9732464455409545e-09,2.189586772950633e-13,4.731193133944056e-12,9.033127137919188e-19,4.194929394489788e-12,1.565613743463961e-17,1.2695250772715244e-20,2.3141228168601712e-15,3.757469685701382e-17,1.6405733039904017e-12,1.9551632510085463e-15,1.509824956366502e-16,1.1878299837277705e-14,2.632216943116333e-17,1.8711150806678127e-22,1.012949133887834e-24,1.0442137478868697e-22,2.194591236259191e-19,3.2098562071403097e-20
3.799574720058528e-10,0.0033257888,0.2,0.0,0.009401735984239577,0.199957038780157,0.19972964397806003,0.19999990763873488,0.1999703263768801,1.7881736900193044e-15,1.536357064723039e-14,4.4340871766592804e-16,1.4249021310196724e-23,8.596146005148803e-05,9.03549283596658e-12,1.4068854741692418e-11,2.9650587820207747e-05,0.0002703259861509815,1.1536850442297462e-07,7.017655539709635e-09,2.1896359342241902e-13,4.7352355293996846e-12,9.091046609366295e-19,4.24321795157382e-12,1.583683853696604e-17,1.2840714162694766e-20,2.355984972397769e-15,3.8679712982611965e-17,1.6598370631204352e-12,2.000562206091091e-15,1.5455698411534544e-16,1.2150331075480956e-14,2.677248236818364e-17,1.9621521248440754e-22,1.066315341574372e-24,1.0800386400857295e-22,2.257212816802545e-19,3.281670583857097e-20
3.814091854882739e-10,0.0033257888,0.2,0.0,0.009401422571978036,0.19995703819551294,0.19972933077291113,0.19999990777360976,0.19997032729144323,1.8166907081614384e-15,1.549968842974237e-14,4.531669278773165e-16,1.457384098217255e-23,8.596284844767464e-05,9.024423599159805e-12,1.4130011514832126e-11,2.9649541361651698e-05,0.0002706390149252643,1.1536547101324795e-07,7.062116099331736e-09,2.189682272108382e-13,4.739245690166016e-12,9.149024956840312e-19,4.29183019058623e-12,1.601873414615818e-17,1.2987162673753097e-20,2.398395191721353e-15,3.981189809511057e-17,1.6792307872742322e-12,2.046788805413162e-15,1.581980748085394e-16,1.2427234152640095e-14,2.72283887895985e-17,2.0572070710176847e-22,1.1222497092848264e-24,1.1169170558810774e-22,2.321312467176325e-19,3.3547356815077344e-20
3.8286089897069495e-10,0.0033257888,0.2,0.0,0.00940111167919947,0.19995703766328363,0.19972901999099724,0.19999990790861247,0.19997032819739788,1.8455322433012017e-15,1.5636491015764607e-14,4.63094432887829e-16,1.490445867446273e-23,8.596413226797517e-05,9.013466360744731e-12,1.4191021406474974e-11,2.9648503358936944e-05,0.0002709496202602701,1.1536246255051321e-07,7.106627665320053e-09,2.1897258693629497e-13,4.743223890670859e-12,9.207069819553762e-19,4.340766609419662e-12,1.6201826038958764e-17,1.313459663011377e-20,2.4413578087274284e-15,4.097178600088209e-17,1.698754680265036e-12,2.093853897019276e-15,1.619066634037152e-16,1.2709071467803602e-14,2.7689938471767204e-17,2.156438767544463e-22,1.1808639955748421e-24,1.1548747693493243e-22,2.386917639327789e-19,3.4290669676269336e-20
3.84312612453116e-10,0.0033257888,0.2,0.0,0.00940080328404463,0.19995703718189342,0.19972871161353492,0.19999990804374207,0.1999703290948195,1.874700443868392e-15,1.5773979354937824e-14,4.731933623261511e-16,1.5240948569280455e-23,8.596531466159866e-05,9.002619764378594e-12,1.425188318512114e-11,2.96474737376602e-05,0.0002712578209411261,1.1535947880447573e-07,7.151189783157726e-09,2.1897668065917526e-13,4.747170401811483e-12,9.265185974231322e-19,4.390027702856584e-12,1.6386115982480716e-17,1.328301783332391e-20,2.484877167319994e-15,4.2159918243791266e-17,1.7184089448757695e-12,2.1417684317559586e-15,1.6568365254952944e-16,1.2995905890721191e-14,2.8157168164524633e-17,2.26001159796043e-22,1.2422743017831116e-24,1.1939380569686424e-22,2.4540561531054434e-19,3.504680020759697e-20
3.857643259355371e-10,0.0033257888,0.2,0.0,0.00940049736488227,0.19995703674980825,0.1997284056218868,0.19999990817899768,0.19997032998378292,1.9041974615391664e-15,1.591215439805734e-14,4.834658620687911e-16,1.5583385409674808e-23,8.596639869513967e-05,8.991882474290642e-12,1.4312595631272205e-11,2.9646452424216882e-05,0.00027156363560677175,1.1535651954754638e-07,7.195802002838541e-09,2.1898051622977632e-13,4.751085492090071e-12,9.323369275953173e-19,4.439613962565638e-12,1.6571605734165553e-17,1.3432427671925595e-20,2.5289576213433043e-15,4.3376844173622173e-17,1.7381937828607479e-12,2.190543442753108e-15,1.6952995230108872e-16,1.3287800762715197e-14,2.863011721898509e-17,2.3680956462749796e-22,1.3066012203445759e-24,1.234133703709146e-22,2.522756199070767e-19,3.58159053072303e-20
3.8721603941795816e-10,0.0033257888,0.2,0.0,0.00940019390030591,0.19995703636553397,0.19972810199756053,0.1999999083143784,0.19997033086436206,1.9340254512156138e-15,1.6051017171358223e-14,4.939140942756317e-16,1.5931844480530045e-23,8.596738735465735e-05,8.981253174892799e-12,1.437315753738862e-11,2.9645439345789426e-05,0.0002718670827511111,1.1535358455479819e-07,7.2404638788147204e-09,2.1898410129348504e-13,4.754969427346563e-12,9.381619896725371e-19,4.4895258771109744e-12,1.6758297041725782e-17,1.3582827660599116e-20,2.573603534515205e-15,4.462312101459884e-17,1.7581093949432318e-12,2.2401900371303854e-15,1.7344648016888593e-16,1.3584819897543734e-14,2.910883352775468e-17,2.4808668670507557e-22,1.3739699874018856e-24,1.275489010319748e-22,2.593046341542665e-19,3.6598142987841854e-20
3.8866775290037923e-10,0.0033257888,0.2,0.0,0.009399892869130703,0.199957036027616,0.19972780072220778,0.19999990844988316,0.1999703317366301,1.9641865710053467e-15,1.6190568727408998e-14,5.045402374264632e-16,1.6286401619893434e-23,8.596828354770436e-05,8.970730570387559e-12,1.4433567707847839e-11,2.964443443033585e-05,0.00027216818072415525,1.1535067360392739e-07,7.285174969944767e-09,2.1898744329597346e-13,4.758822470689906e-12,9.4399375027563e-19,4.539763931975512e-12,1.694619164318172e-17,1.3734219246056627e-20,2.6188192803599615e-15,4.5899313933994815e-17,1.778155980812133e-12,2.2907194057274212e-15,1.7743416087961718e-16,1.3887027582255484e-14,2.959336548783974e-17,2.5985072607229557e-22,1.4445106398451434e-24,1.3180318016491842e-22,2.6649555216889764e-19,3.7393672377788126e-20
3.901194663828003e-10,0.0033257888,0.2,0.0,0.0093995942503903,0.19995703573463786,0.19972750177762283,0.1999999085855112,0.19997033260065958,1.994682982201265e-15,1.6330810086302488e-14,5.153464863573853e-16,1.6647133234353524e-23,8.596909010530546e-05,8.960313384396153e-12,1.4493824958905066e-11,2.9643437606578477e-05,0.00027246694773315494,1.1534778647521247e-07,7.329934839438482e-09,2.1899054948821663e-13,4.762644882660563e-12,9.498321331286672e-19,4.590328609581064e-12,1.713529126687495e-17,1.3886603886021423e-20,2.664609242140641e-15,4.720599611082883e-17,1.7983337391210785e-12,2.34214283040326e-15,1.8149392627792987e-16,1.4194488578036142e-14,3.0083756754971167e-17,2.721205053055468e-22,1.5183581769381112e-24,1.3617904344415647e-22,2.738513060489404e-19,3.82026537225522e-20
