Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144)
4.411505868218863e-10,0.002217192533333333,0.2,0.0,0.005681715719644935,0.1999289852999984,0.1994424551945958,0.1999999601111455,0.19985613266794558,7.83546038841435e-23,1.535870605124937e-17,7.461658774392202e-23,1.2634663232808759e-33,0.0001420303691910299,4.235277119258902e-14,1.460473629234624e-14,0.000143866842450964,0.0005575443064407848,4.037780619326578e-08,9.410829354876602e-12,1.2161361963779958e-13,4.79448852675074e-13,-2.3051757041060447e-22,7.5114007456666e-18,-1.700061841573155e-21,-2.729750268219165e-23,6.7836764037592595e-22,3.3174824414740387e-23,3.401279273454552e-16,2.4087224354516627e-23,4.3644938845015545e-25,9.471329059902527e-21,2.536428735707828e-23,-1.9691383381726047e-34,-2.2818525599899554e-37
4.436263266639476e-10,0.002217192533333333,0.2,0.0,0.005678707992821253,0.19992891753730066,0.19943950885028594,0.19999996013761223,0.19985620678933078,7.903222379979725e-23,1.5545426873942605e-17,7.335709191763411e-23,-5.067597939210276e-33,0.00014216590465478574,4.208514100813408e-14,1.476031713981001e-14,0.000143792715967849,0.0005604906455272613,4.035643563739534e-08,9.536219132613502e-12,1.217294329448458e-13,4.811735364020085e-13,-1.3901838478825588e-21,7.544245375455092e-18,1.9800464175221303e-21,6.827573763942123e-23,6.941632330097152e-22,3.438793184977252e-23,3.4366899776718685e-16,6.317322302450874e-23,2.6257023459465674e-25,9.752917157925136e-21,-2.5896456057477012e-23,-3.462099633601109e-34,-2.711970266365769e-37
4.461020665060089e-10,0.002217192533333333,0.2,0.0,0.005675705314119889,0.19992885145686853,0.1994365641547641,0.19999996016406765,0.19985628094555502,7.971337451711063e-23,1.5727590925066358e-17,7.858716409489924e-23,1.030716202378933e-32,0.00014229807563727532,4.1820537398402295e-14,1.4916537943445902e-14,0.00014371855462041395,0.0005634353357995708,4.033510172636787e-08,9.662399860060456e-12,1.2184236785052168e-13,4.828960409381934e-13,2.103777607604015e-21,7.578094302300794e-18,3.4959207563119586e-21,2.1799323888253616e-23,7.102547142365877e-22,3.5637344743201675e-23,3.4722892764837144e-16,8.834214887894437e-23,4.908998376534503e-25,1.0041011808408343e-20,-1.5772510097976734e-23,7.819560791568162e-35,-1.6831730597308316e-37
4.485778063480702e-10,0.002217192533333333,0.2,0.0,0.00567270762225885,0.19992878703247727,0.19943362110532672,0.1999999601905122,0.19985635513048888,8.039740376716683e-23,1.5912694368322922e-17,7.542167232653429e-23,-6.298919912301627e-33,0.00014242693458797867,4.155890949186446e-14,1.5073396683941092e-14,0.00014364436453800613,0.0005663783799613306,4.031380401141443e-08,9.789369673268659e-12,1.2195249283484618e-13,4.846164096700926e-13,2.9054970436984735e-21,7.612788845420676e-18,-5.849172461966274e-21,-1.6634447004327009e-22,7.266733047388803e-22,3.6923888613879394e-23,3.5080533924961083e-16,-2.8533193091787263e-24,3.326733335168809e-25,1.0335682209599283e-20,4.070434109871094e-23,-3.900771135745757e-34,-2.6066950282069137e-37
4.510535461901315e-10,0.002217192533333333,0.2,0.0,0.005669714856973456,0.19992872423824862,0.19943067969930195,0.1999999602169464,0.1998564293382956,8.108513003812382e-23,1.611017518086427e-17,7.892691402011177e-23,-2.3790901190504572e-33,0.00014255253326351443,4.130020757932804e-14,1.523089135546189e-14,0.00014357015155733562,0.0005693197806843338,4.02925420512524e-08,9.917126637498131e-12,1.220598134637634e-13,4.86334691771303e-13,-5.5149086658923586e-21,7.64224664374162e-18,-4.6766009673484056e-21,4.90082843208435e-23,7.433311985331003e-22,3.8248462571457163e-23,3.544010713407041e-16,5.76317647495053e-23,4.989111048579875e-25,1.0637087225656098e-20,-9.542352603178692e-24,-4.080004154812777e-34,-8.471944208857227e-38
4.5352928603219283e-10,0.002217192533333333,0.2,0.0,0.005666726958999708,0.19992866304864843,0.19942773993404922,0.19999996024337066,0.1998565035634192,8.177514127418599e-23,1.6298883648606745e-17,7.721593059279175e-23,-3.869957345117459e-34,0.00014267492273192426,4.10443829620553e-14,1.5389019965015086e-14,0.00014349592123433162,0.0005722595406090449,4.0271315411906036e-08,1.0045668860968136e-11,1.2216433738394885e-13,4.880509387812148e-13,-2.8367168879088872e-21,7.666714166124502e-18,1.6581897117836238e-20,3.435904463777611e-22,7.6020727032753455e-22,3.961189781526669e-23,3.5801006617007258e-16,9.128149106000695e-23,2.4338530551857736e-25,1.0945270739374922e-20,-3.6805012567597253e-23,-1.4315840857095562e-34,-2.632753800163649e-37
4.5600502587425414e-10,0.002217192533333333,0.2,0.0,0.005663743870056177,0.1999286034384845,0.19942480180695887,0.19999996026978548,0.19985657780057256,8.246963940169354e-23,1.6465999731509325e-17,9.077273615618792e-23,4.4496221711022884e-32,0.0001427941533781454,4.0791387982118844e-14,1.5547780533573175e-14,0.00014342167885622573,0.000575197662345158,4.025012366645171e-08,1.0174994487918229e-11,1.2226621751582414e-13,4.89765183850981e-13,1.502170879525503e-20,7.716175972902321e-18,3.207888283655166e-21,-3.13916897455349e-22,7.77540814613235e-22,4.101515593659685e-23,3.6164220472116606e-16,1.0721798240608802e-22,1.0339682218317005e-24,1.1260426702365853e-20,4.7189242371193e-23,1.153784041282693e-33,4.636356836599923e-38
4.5848076571631545e-10,0.002217192533333333,0.2,0.0,0.005660765532828007,0.1999285453829035,0.19942186531545159,0.19999996029619121,0.19985665204472608,8.316872307546368e-23,1.6662289773814467e-17,1.131667858704785e-22,1.0740175964581413e-31,0.00014291027490853886,4.054117615018217e-14,1.5707171093828632e-14,0.00014334742945252556,0.0005781341484720745,4.022896639516185e-08,1.0305101629401675e-11,1.223654581685087e-13,4.914774659046553e-13,4.828253475304765e-22,7.750158459860489e-18,-7.699817599486333e-21,-9.57153904713538e-23,7.951444060875452e-22,4.245915663465925e-23,3.652979256225459e-16,2.7095436827903994e-22,2.4625310983708296e-24,1.1582677535562874e-20,2.2561445834917622e-23,2.6072053996689045e-33,9.674927764884999e-37
4.6095650555837677e-10,0.002217192533333333,0.2,0.0,0.005657791890950486,0.19992848885738904,0.19941893045697762,0.1999999603225884,0.19985672629109735,8.387192509434794e-23,1.689608636901303e-17,1.5926162726259074e-22,2.9760011075544645e-31,0.0001430233363562589,4.029370204109574e-14,1.5867189689757058e-14,0.0001432731778055834,0.0005810690015394071,4.020784318533036e-08,1.0435988296759637e-11,1.2246195386539156e-13,4.93187840989602e-13,-3.189121672625814e-20,7.744707807195404e-18,4.941330657570651e-20,1.5238182256928473e-21,8.127828146255869e-22,4.394480281928789e-23,3.6897439495523205e-16,7.2608991053263515e-22,5.1034755889793354e-24,1.191210538320445e-20,-1.4393752964204696e-23,8.424181565291856e-33,2.2825578285662207e-36
4.634322454004381e-10,0.002217192533333333,0.2,0.0,0.005654822888992733,0.19992843383775835,0.19941599722901665,0.19999996034897738,0.19985680053514043,8.457721194145416e-23,1.7034937597518795e-17,2.0188647450984587e-22,4.832177272640789e-31,0.00014313338608635737,4.004892094549545e-14,1.6027834380025418e-14,0.0001431989284613371,0.0005840022240674753,4.0186753630783886e-08,1.0567652712919559e-11,1.2255594336276084e-13,4.948963456329359e-13,1.8471214599347528e-20,7.811636469616721e-18,3.970378523859302e-20,-6.448035304985863e-23,8.310705262731672e-22,4.547297751272775e-23,3.7266363835702466e-16,1.0358792867953836e-21,7.505825850800944e-24,1.2248756623789255e-20,8.415854269820891e-23,1.459338088385453e-32,3.2252271347344585e-36
4.659079852424994e-10,0.002217192533333333,0.2,0.0,0.005651858472441619,0.1999283803001602,0.19941306562907715,0.1999999603753586,0.19985687477253603,8.528523992612626e-23,1.71501814451194e-17,1.8341552795964999e-22,3.3395391409995638e-31,0.00014324047180158282,3.980678903899691e-14,1.618910323511095e-14,0.00014312468573905146,0.0005869338185478032,4.016569733205256e-08,1.0700093178357651e-11,1.2264769170862214e-13,4.966029906712568e-13,6.479498979734319e-20,7.937113551934492e-18,-1.1099331264635153e-19,-3.0134924693387412e-21,8.501798027653622e-22,4.704464962317161e-23,3.763704852414633e-16,8.604514322396543e-22,6.564911019763661e-24,1.259278155412773e-20,-6.588279143389994e-23,8.9551193132513e-33,3.9513504146958045e-36
4.683837250845606e-10,0.002217192533333333,0.2,0.0,0.005648898587686183,0.1999283282210717,0.19941013565469592,0.19999996040173249,0.19985694899918177,8.599587320737386e-23,1.7500251078065463e-17,1.2882365291067054e-22,8.303597450919336e-32,0.00014334464054758164,3.9567264186140316e-14,1.6350994331723185e-14,0.00014305045374119436,0.0005898637874435923,4.014467389695913e-08,1.0833307488921994e-11,1.2273662241508453e-13,4.983078378824395e-13,-7.58763949247883e-20,7.867544445991934e-18,-3.250756705092598e-20,2.047030941298531e-21,8.685203365455225e-22,4.866077520145932e-23,3.8009153179309104e-16,4.264868397718324e-22,3.6232572216444455e-24,1.2944270308743197e-20,-1.793865030041977e-22,2.950345099393715e-34,4.1148512067821576e-36
4.708594649266219e-10,0.002217192533333333,0.2,0.0,0.005645943182002587,0.1999282775772959,0.19940720730343753,0.19999996042809942,0.1998570232111829,8.670957754302499e-23,1.770211668104937e-17,1.152293036542407e-22,5.567228275885835e-32,0.00014344593871868394,3.933030470146658e-14,1.651350576280159e-14,0.00014297623636231932,0.0005927921331901861,4.0123682939108294e-08,1.0967293637230537e-11,1.2282292121090894e-13,5.000109559715801e-13,-2.1989519963617857e-20,7.897188607467553e-18,5.429445100605028e-20,8.708087852113718e-22,8.873492129440183e-22,5.0322364554218055e-23,3.8382719733741225e-16,1.387295644128989e-22,2.094024738642766e-24,1.3303334582043719e-20,5.1678134260127915e-23,-1.37093215255881e-34,3.6624152351356174e-36
4.733352047686832e-10,0.002217192533333333,0.2,0.0,0.005642992203539745,0.1999282283459583,0.19940428057289408,0.19999996045445984,0.19985709740484436,8.742314294404207e-23,1.738458709263857e-17,-3.738511587766407e-23,-8.477833962511832e-31,0.00014354441206335466,3.909586866946974e-14,1.6676635642718346e-14,0.0001429020372976346,0.0005957188581955129,4.010272407803333e-08,1.1102050643223318e-11,1.2290749793078059e-13,5.017123356794607e-13,3.2256230967202333e-19,8.199680629662994e-18,-3.142986466481369e-19,-1.2213360838349869e-20,9.083773548198332e-22,5.203043761948202e-23,3.875689496384649e-16,-1.4733894340240684e-21,-8.733744431161218e-24,1.3670133019827958e-20,-3.1182448944002766e-22,-3.3418711653753016e-32,2.156161689309003e-36
4.758109446107444e-10,0.002217192533333333,0.2,0.0,0.00564004560130357,0.19992818050450484,0.19940135546068466,0.19999996048081403,0.1998571715766615,8.814452678237074e-23,1.781700440269534e-17,-2.7519202555269584e-22,-2.1365348880054367e-30,0.00014364010569030002,3.8863916956800796e-14,1.6840382071808328e-14,0.00014282786005174398,0.0005986439648405696,4.008179694092256e-08,1.1237575917151832e-11,1.229894360825232e-13,5.034119707592112e-13,-5.653678442602589e-21,8.06264058050705e-18,-2.903465270389343e-19,-3.4013517043697873e-22,9.2760484535752e-22,5.378604264864611e-23,3.9134979187327346e-16,-3.906955228269305e-21,-2.3952787405323903e-23,1.4044828844562452e-20,-6.978277913224562e-22,-8.149572212740278e-32,2.5402865206467306e-37
4.782866844528057e-10,0.002217192533333333,0.2,0.0,0.005637103325143189,0.19992813403069828,0.1993984319644546,0.19999996050716248,0.19985724572331204,8.887116998232759e-23,1.8284892807805752e-17,-3.77420828895143e-22,-2.605134060476264e-30,0.000143733064074044,3.8634411598310603e-14,1.700474317013655e-14,0.00014275370794680634,0.0006015674554798434,4.006090116080965e-08,1.1373866671582937e-11,1.2306805798359413e-13,5.051100132285527e-13,-1.2650055447845746e-19,7.894532946670402e-18,1.3579291202153906e-19,3.863805975084584e-21,9.459538844110997e-22,5.559020987968829e-23,3.951492594980378e-16,-5.688963593211727e-21,-3.318430774239003e-23,1.4427423352695022e-20,6.393600455439089e-23,-9.935490292940849e-32,-3.180583743400847e-36
4.807624242948669e-10,0.002217192533333333,0.2,0.0,0.0056341653257371005,0.19992808890261543,0.19939551008187562,0.19999996053350555,0.19985731984164856,8.960650698215685e-23,1.8356453124828887e-17,-2.9708389854532495e-22,-2.244226889882101e-30,0.00014382333106071937,3.840731221821497e-14,1.7169717084302755e-14,0.0001426795841302542,0.0006044893324417449,4.004003637471785e-08,1.1510922177674667e-11,1.2314529101024578e-13,5.068064323219143e-13,1.730884171279334e-19,8.236519223963923e-18,-6.162500437066035e-20,-5.474866851252529e-21,9.676340719419069e-22,5.744396121374574e-23,3.98994739714395e-16,-4.971609634264625e-21,-3.3292620882832456e-23,1.481810176992184e-20,1.438021783278785e-22,-8.650666222242537e-32,-7.274613164412241e-36
4.832381641369282e-10,0.002217192533333333,0.2,0.0,0.005631231554578931,0.1999280450986444,0.1993925898106448,0.1999999605598436,0.19985739392869095,9.034482625110366e-23,1.877937044850514e-17,-2.439396562082356e-22,-1.97478015918429e-30,0.00014391094987422623,3.8182581350743276e-14,1.7335301963541757e-14,0.000142605491582226,0.00060740959802905,4.0019202228162175e-08,1.1648741092453134e-11,1.232204174796725e-13,5.08501196522327e-13,-5.498286909447491e-20,8.168436026934087e-18,-1.2240973308435871e-19,2.2590157720455705e-21,9.886656601350148e-22,5.934836567177937e-23,4.028624739459311e-16,-3.90940016264533e-21,-3.04940203715252e-23,1.5217141370191352e-20,-3.2553552877686307e-22,-7.651698357542228e-32,-1.0163659563470255e-35
4.857139039789895e-10,0.002217192533333333,0.2,0.0,0.005628301963963532,0.19992800259748122,0.1993896711484847,0.19999996058617692,0.19985746798161927,9.107630382928946e-23,1.8951548228246538e-17,-2.871656231093648e-22,-2.122144983817092e-30,0.00014399596312241372,3.796018401103346e-14,1.7501495960147126e-14,0.00014253143312276044,0.0006103282545193295,3.9998398372432135e-08,1.1787320552751888e-11,1.2329242594464436e-13,5.101944374449845e-13,-1.136058080202487e-19,7.994297211258744e-18,1.9061789218339445e-19,2.628099266910778e-21,1.008561297556338e-21,6.130453222033115e-23,4.0669481501804246e-16,-4.738649463212957e-21,-3.3297040941044386e-23,1.562455043960154e-20,1.84382711416758e-22,-8.165062295290442e-32,-1.4297959319176722e-35
4.881896438210507e-10,0.002217192533333333,0.2,0.0,0.005625376506973748,0.19992796137812707,0.19938675409314247,0.19999996061250597,0.1998575419977665,9.181684367923342e-23,1.8866898317093143e-17,-3.072031731767833e-22,-2.3030337952269216e-30,0.00014407841280308806,3.774008260189204e-14,1.7668297237907864e-14,0.00014245741141871083,0.0006132453041653595,3.99776244620488e-08,1.1926658966643715e-11,1.2336306899739513e-13,5.118861556518265e-13,1.5906361850897121e-19,8.351476518916079e-18,-5.105324544661528e-20,-4.409351443577252e-21,1.0311980579823503e-21,6.331358115768578e-23,4.1057272624493565e-16,-5.109441945755852e-21,-3.740237948348232e-23,1.6040439679968284e-20,1.6386524807681592e-22,-8.858478616849619e-32,-1.936447237612682e-35
4.90665383663112e-10,0.002217192533333333,0.2,0.0,0.005622455137467458,0.19992792141988505,0.19938383864238962,0.19999996063883108,0.19985761597461235,9.257011020190793e-23,1.931921145665993e-17,-2.989776286177788e-22,-2.2960557558719028e-30,0.00014415834031004154,3.7522241701826937e-14,1.7835703969770187e-14,0.00014238342899035793,0.0006161607491955211,3.9956880159663474e-08,1.2066754826253781e-11,1.234316584843803e-13,5.135763201851977e-13,-4.7279833613073667e-20,8.324134813406758e-18,-1.392579826808451e-19,2.1228529909799793e-21,1.0532927760170726e-21,6.537664495361692e-23,4.145174294536508e-16,-4.5846231447651255e-21,-3.6073366662560114e-23,1.6465037077360047e-20,-3.4415458164030514e-22,-8.868472025216386e-32,-2.2406486148543856e-35
4.931411235051732e-10,0.002217192533333333,0.2,0.0,0.005619537810064637,0.19992788270235723,0.19938092479402192,0.19999996066515252,0.19985768990977681,9.331861033048409e-23,1.959626209718737e-17,-2.921223373293517e-22,-2.1793610429135495e-30,0.0001442357864392508,3.730662851023303e-14,1.8003714342737277e-14,0.00014230948821773961,0.0006190745918142033,3.99361651336861e-08,1.2207605628484586e-11,1.2349717117230498e-13,5.152650360559711e-13,-9.810534614529166e-20,8.133994465100281e-18,1.8334533432395717e-19,1.5119345240647513e-21,1.0742853302962568e-21,6.749486183585528e-23,4.184366993906841e-16,-4.843157488167621e-21,-3.485089444743303e-23,1.6898358783661963e-20,1.7255205744539815e-22,-8.427856119712784e-32,-2.599207242585762e-35
4.956168633472345e-10,0.002217192533333333,0.2,0.0,0.005616624480134519,0.19992784520544132,0.19937801254585844,0.19999996069147072,0.199857763801014,9.407118704890343e-23,1.9550171766306413e-17,-2.6946751226822927e-22,-2.1186970826582327e-30,0.0001443107913951385,3.7093207624527446e-14,1.817232655510544e-14,0.00014223559134673747,0.0006219868342022081,3.991547905536839e-08,1.2349209983482427e-11,1.2356142156241407e-13,5.169523175461905e-13,1.3906544026343042e-19,8.470003265452542e-18,-3.88276678714072e-20,-3.2457658959435073e-21,1.0979573790849483e-21,6.966938808947927e-23,4.223782435215083e-16,-4.71294769429168e-21,-3.586858398074427e-23,1.734055325420909e-20,1.7987671254789146e-22,-8.208740001666686e-32,-3.087645180126557e-35
4.980926031892958e-10,0.002217192533333333,0.2,0.0,0.0056137151037831,0.19992780890932782,0.1993751018957416,0.19999996071778597,0.1998578376462063,9.483493960861709e-23,1.9916702088945953e-17,-2.779516104874132e-22,-2.2013410038241103e-30,0.00014438339479682746,3.6881945618288604e-14,1.8341538806572254e-14,0.00014216174049493465,0.0006248974785171354,3.9894821603716897e-08,1.24915663418687e-11,1.2362377023782477e-13,5.1863813452081e-13,-4.389081895880725e-20,8.465557918932715e-18,-1.460667079780473e-19,1.9649656617324925e-21,1.1212285948337573e-21,7.190141916822264e-23,4.2637952516442314e-16,-4.355877692850054e-21,-3.5216487747443145e-23,1.7791873270992575e-20,-3.568036047773143e-22,-8.536986536359903e-32,-3.4109757183247277e-35
5.00568343031357e-10,0.002217192533333333,0.2,0.0,0.005610809637840938,0.1999277737944967,0.19937219284153665,0.19999996074409856,0.19985791144335885,9.559595569226018e-23,2.0165495950549467e-17,-3.0296639036257903e-22,-2.2569047386477142e-30,0.00014445363568439296,3.667281181685352e-14,1.851134930738945e-14,0.00014208793765723188,0.0006278065268937597,3.9874192463348984e-08,1.2634672069809861e-11,1.236831038068635e-13,5.203225714208716e-13,-8.419948784085937e-20,8.276911681617412e-18,1.8101050567696751e-19,7.283860608247934e-22,1.1432744665035333e-21,7.41921639594653e-23,4.30364625122325e-16,-4.999409780617273e-21,-3.575032190517279e-23,1.825231976545552e-20,1.6766258067515948e-22,-8.737836608365578e-32,-3.7922812254751716e-35
5.030440828734183e-10,0.002217192533333333,0.2,0.0,0.005607908039851139,0.1999277398417143,0.1993692853811312,0.1999999607704089,0.19985798519059397,9.63629327313039e-23,2.018498680629777e-17,-2.797002709892329e-22,-2.192068926661077e-30,0.00014452155252511897,3.646577282217628e-14,1.868175628256421e-14,0.0001420141847112263,0.0006307139814444116,3.985359132135667e-08,1.2778525779254522e-11,1.2374127443716154e-13,5.22005652705048e-13,1.222839615689832e-19,8.605870779773093e-18,-2.693678070852018e-20,-2.3243375980843952e-21,1.1679937207596487e-21,7.654283495909244e-23,4.3438069955244306e-16,-4.890373614312102e-21,-3.682814752938339e-23,1.8722029698099286e-20,2.0562415884175467e-22,-8.509103620829219e-32,-4.2874812736912307e-35
5.055198227154795e-10,0.002217192533333333,0.2,0.0,0.005605010268057501,0.1999277070320303,0.19936637951243505,0.19999996079671722,0.1998580588861462,9.714142778443778e-23,2.0556796881606016e-17,-2.6864597106886017e-22,-2.1771593530875682e-30,0.0001445871832198134,3.6260797044807725e-14,1.8852757960504437e-14,0.0001419404834223763,0.0006336198442593447,3.9833017872355684e-08,1.2923126054639238e-11,1.237976921388938e-13,5.236873509101579e-13,-4.024231179593927e-20,8.615491178391598e-18,-1.5627532245274778e-19,1.6958664982242053e-21,1.1925609223457527e-21,7.895467549033999e-23,4.3845870863295155e-16,-4.2754542294038534e-21,-3.473093014287396e-23,1.9201282827446147e-20,-3.753457472387449e-22,-8.48559603563274e-32,-4.579422714601625e-35
5.079955625575408e-10,0.002217192533333333,0.2,0.0,0.005602116281392826,0.19992767534677428,0.19936347523337958,0.19999996082302388,0.19985813252835735,9.791549512179438e-23,2.0787804293191413e-17,-2.891707229272672e-22,-2.2050028838614527e-30,0.0001446505651091607,3.605785583749774e-14,1.9024352577803868e-14,0.00014186683544895984,0.0006365241174070974,3.981247181646932e-08,1.3068470271224014e-11,1.23851136325406e-13,5.253677334704197e-13,-7.203812423877537e-20,8.420250389581811e-18,1.7866224179341086e-19,2.2043396293389467e-22,1.2157637896928688e-21,8.142895042783011e-23,4.42512329142499e-16,-4.864355936292144e-21,-3.477037438283027e-23,1.969009700598932e-20,1.5523983556587694e-22,-8.580701515954015e-32,-4.947219720984545e-35
5.10471302399602e-10,0.002217192533333333,0.2,0.0,0.005599226039467492,0.1999276447675529,0.1993605725419177,0.19999996084932917,0.19985820611567146,9.869530827719224e-23,2.081965008152948e-17,-2.751019036243549e-22,-2.182659373094706e-30,0.00014471173498003105,3.585691765612528e-14,1.9196538384009002e-14,0.00014179324234683303,0.000639426802934856,3.979195285582404e-08,1.321455700294034e-11,1.2390351422169674e-13,5.270468310378938e-13,1.0721405732158688e-19,8.75003290246826e-18,-1.358833893296958e-20,-1.5945068165685122e-21,1.2415764757961994e-21,8.396693676446776e-23,4.465956184773917e-16,-4.893100334434604e-21,-3.678294906754257e-23,2.0188602351233595e-20,2.385871032238666e-22,-8.496618692213832e-32,-5.475512604715042e-35
5.129470422416633e-10,0.002217192533333333,0.2,0.0,0.005596339502558239,0.19992761527624642,0.1993576714360231,0.1999999608756334,0.19985827964663058,9.948872716988538e-23,2.1178032159363356e-17,-2.6905845978006984e-22,-2.2037807802982302e-30,0.00014477072907179709,3.5657952559253913e-14,1.936931363176629e-14,0.00014171970557399588,0.0006423279028688006,3.9771460699822254e-08,1.3361384889396088e-11,1.2395429692027976e-13,5.287246194692668e-13,-3.687342233119625e-20,8.77652025771266e-18,-1.6800061983907944e-19,1.392123787985484e-21,1.2674498903785528e-21,8.656994184509373e-23,4.507513996746205e-16,-4.305333741348753e-21,-3.494966753238432e-23,2.069708280144604e-20,-3.9401831430708734e-22,-8.616157908279118e-32,-5.767044611929994e-35
5.154227820837246e-10,0.002217192533333333,0.2,0.0,0.005593456631597092,0.19992758685500572,0.19935477191369036,0.1999999609019368,0.19985835311987007,1.0027750545716837e-22,2.1415531012544084e-17,-2.872299183857384e-22,-2.218628934091941e-30,0.00014482758308268626,3.5460933819508773e-14,1.9542676582042246e-14,0.00014164622649496896,0.0006452274192144501,3.9750995063360015e-08,1.3508951293498638e-11,1.2400213090029318e-13,5.304011523534954e-13,-6.139423458208833e-20,8.567245055177125e-18,1.7660614470622938e-19,-8.155634039856158e-23,1.2918346493101206e-21,8.923929053966244e-23,4.548814939779881e-16,-4.866015822280679e-21,-3.448781798115972e-23,2.1215560085248492e-20,1.36700142863686e-22,-8.671579460783308e-32,-6.111458630400565e-35
5.178985219257858e-10,0.002217192533333333,0.2,0.0,0.0055905773881604875,0.1999275594862491,0.19935187397293425,0.19999996092823977,0.19985842653411479,1.0107122282627415e-22,2.1475938644368866e-17,-2.682127813423664e-22,-2.162389905451761e-30,0.0001448823321761022,3.5265831639394423e-14,1.9716625509154982e-14,0.0001415728063849926,0.0006481253539570071,3.973055566287618e-08,1.3657254790294578e-11,1.2404899049745546e-13,5.320764637331527e-13,9.38387460795014e-20,8.90008677267565e-18,1.4599718768335728e-21,-1.0432249698331942e-21,1.3188197876946866e-21,9.197631868599005e-23,4.590369994670215e-16,-4.878037261971224e-21,-3.648256006842591e-23,2.1744168712976074e-20,2.781529747397528e-22,-8.450186752055592e-32,-6.652886604423317e-35
5.203742617678471e-10,0.002217192533333333,0.2,0.0,0.005587701734458596,0.1999275331526592,0.19934897761178955,0.19999996095454245,0.19985849988817475,1.0187993794483309e-22,2.1815085114215208e-17,-2.6142877562023053e-22,-2.1878897974310675e-30,0.0001449350109869443,3.507261755097631e-14,1.9891158689423055e-14,0.0001414994464340576,0.000651021709061689,3.971014222183242e-08,1.3806294122754682e-11,1.2409442297724534e-13,5.337505330078538e-13,-3.3705473635260105e-20,8.948191060987855e-18,-1.8159059652541756e-19,1.0928342031769389e-21,1.3460781987333701e-21,9.478239614561052e-23,4.63272490429368e-16,-4.241444932948443e-21,-3.464341544712922e-23,2.2283211086989818e-20,-4.126428853465707e-22,-8.591711097656002e-32,-6.941839873398395e-35
5.228500016099083e-10,0.002217192533333333,0.2,0.0,0.005584829633324794,0.1999275078371796,0.19934608282831062,0.19999996098084527,0.19985857318094125,1.0268369454791688e-22,2.2046372937723277e-17,-2.8421657253761395e-22,-2.2264705441683097e-30,0.00014498565362794518,3.488126663738794e-14,2.006627440612517e-14,0.00014142614775077074,0.0006539164864740536,3.96897544691997e-08,1.3956066623356377e-11,1.2413691341509374e-13,5.354234025671807e-13,-5.211284956676631e-20,8.719682410135617e-18,1.7437221577199466e-19,-2.370610580817725e-22,1.3716744963769875e-21,9.765891402453324e-23,4.674805667102564e-16,-4.8469782471374445e-21,-3.4159688600325345e-23,2.283270808356211e-20,1.1091836662237065e-22,-8.742241177039039e-32,-7.27280838734275e-35
5.253257414519696e-10,0.002217192533333333,0.2,0.0,0.005581961048205344,0.1999274835230119,0.19934318962057135,0.1999999610071484,0.19985864641138348,1.0349180983255753e-22,2.2132740968220174e-17,-2.655532628837391e-22,-2.164278006367788e-30,0.00014503429369595584,3.46917507590952e-14,2.0241970956369406e-14,0.00014135291136606071,0.0006568096881203284,3.966939213500664e-08,1.4106570824639075e-11,1.2417851483782802e-13,5.37095107813666e-13,8.19747195901122e-20,9.055833355663167e-18,1.871630571685012e-20,-6.437287757052138e-22,1.399866207054582e-21,1.0060727355460386e-22,4.717106505110727e-16,-4.9177488167609515e-21,-3.65085950846539e-23,2.3392787090791838e-20,3.248224045498124e-22,-8.48480692687373e-32,-7.836876506657475e-35
5.278014812940309e-10,0.002217192533333333,0.2,0.0,0.005579095943149243,0.19992746019361243,0.19934029798666442,0.19999996103345213,0.19985871957854456,1.0431684371898751e-22,2.2462584119774928e-17,-2.553902634088493e-22,-2.181825561640726e-30,0.00014508096427822697,3.450404275700939e-14,2.0418246639095236e-14,0.00014127973823673388,0.0006597013159077252,3.9649054956069074e-08,1.4257805590393385e-11,1.2421887112585308e-13,5.387656316168673e-13,-3.073697003765388e-20,9.130244714493947e-18,-1.9709858271290798e-19,8.234758514183413e-22,1.4285769583075645e-21,1.0362890884035234e-22,4.760308276799719e-16,-4.199245472643595e-21,-3.4456959167979386e-23,2.3963770821987585e-20,-4.3028879798236795e-22,-8.60613001064895e-32,-8.11704936721929e-35
5.302772211360921e-10,0.002217192533333333,0.2,0.0,0.005576234282798206,0.19992743783268932,0.19933740792470142,0.19999996105975676,0.19985879268153842,1.0513643460427892e-22,2.2691091158347958e-17,-2.7928388371568746e-22,-2.225555809357633e-30,0.00014512569795870693,3.43181194206756e-14,2.0595099759102005e-14,0.0001412066292488834,0.0006625913717247493,3.962874267479445e-08,1.4409768248997118e-11,1.242562730959437e-13,5.404350073644547e-13,-4.404592787317945e-20,8.877947420580298e-18,1.7151257264887547e-19,-2.954225940116098e-22,1.4554394746771296e-21,1.0672527694096373e-22,4.803211503693622e-16,-4.7991105054325146e-21,-3.361653528705081e-23,2.4545686104142025e-20,7.61879758741572e-23,-8.787104559675026e-32,-8.422566098870369e-35
