Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150)
4.210767092914559e-11,0.0006651577600000001,0.2,0.0,0.0018413403456204792,0.19998708291306666,0.19993864019170857,0.19999988911892436,0.19997108770877267,1.6969304204930123e-18,9.437771990527816e-16,9.67696174197855e-20,1.7067093613753524e-27,2.583791614615511e-05,7.756093433286878e-12,1.545199945540511e-12,2.8910327245607822e-05,6.135767536840828e-05,1.1282991102583139e-07,1.7820470759436246e-10,3.285475540512667e-13,5.515821716726531e-12,1.2287808522778406e-19,2.6022177657908365e-14,1.493977446488452e-19,4.995117540392607e-21,1.6595554687603869e-18,1.3186757582672076e-21,1.1780967473720497e-14,1.918009529753944e-19,2.9046882047025476e-20,1.3124270696478708e-18,2.4985934720878005e-20,2.5800761604593477e-26,1.9626138561689774e-29,1.1007093868683646e-25,4.505649182270276e-24,1.6320317720370848e-23,3.1944220794961536e-21,5.29727378748271e-27
4.22920775865878e-11,0.0006651577600000001,0.2,0.0,0.0018410356745354806,0.19998704830692254,0.19993840691060308,0.1999998891329297,0.19997108553178292,1.7202558132174822e-18,9.552149960316345e-16,9.893889327745533e-20,1.7563022197396947e-27,2.5907159997363063e-05,7.723066976971116e-12,1.5588100366606511e-12,2.8912487398642876e-05,6.159093754040115e-05,1.128327429914906e-07,1.802816803837508e-10,3.2948820855332326e-13,5.533672979308395e-12,1.244850962399e-19,2.629624952742022e-14,1.5139874516225092e-19,-7.280169559289397e-21,1.6951514541885993e-18,1.3647286028167033e-21,1.1945541597732128e-14,1.975208744540668e-19,2.993239365237926e-20,1.3503833002009221e-18,2.5536804186864913e-20,2.68890240171393e-26,2.0544367988709837e-29,1.137166883026871e-25,4.66490570389944e-24,1.676938644345748e-23,3.2756085795511144e-21,5.481326628778412e-27
4.247648424403e-11,0.0006651577600000001,0.2,0.0,0.001840731778297022,0.19998701388767673,0.19993817390047872,0.19999988914737457,0.19997108348446474,1.7438319210371767e-18,9.667280215556146e-16,1.011478181263022e-19,1.807142039525299e-27,2.5976030149475466e-05,7.690346470534202e-12,1.5724670513919644e-12,2.8914517824615274e-05,6.1823928662568e-05,1.128351906370475e-07,1.8237210667106762e-10,3.304231890201912e-13,5.551461667306181e-12,1.265046984197053e-19,2.65732286035882e-14,1.5339352815351908e-19,-9.592814464121388e-21,1.7313878739476215e-18,1.4121483352691171e-21,1.2112040209428625e-14,2.0338753083671374e-19,3.084079349629176e-20,1.3892530820102938e-18,2.609790075871641e-20,2.801735755219447e-26,2.150050546262797e-29,1.1746713258469743e-25,4.829006875967439e-24,1.7228518432777923e-23,3.3585314345168722e-21,5.670881495570929e-27
4.2660890901472205e-11,0.0006651577600000001,0.2,0.0,0.0018404286528403905,0.19998697965481455,0.19993794116095423,0.19999988916225014,0.19997108156417295,1.767661372597469e-18,9.783174602870146e-16,1.0339700036135105e-19,1.859256423457386e-27,2.6044527631583373e-05,7.657927648281778e-12,1.5861708299646336e-12,2.8916421168871902e-05,6.205664911647074e-05,1.1283726269290727e-07,1.844759892170751e-10,3.3135252005790224e-13,5.5691882374746185e-12,1.2776370329979753e-19,2.6853140134415912e-14,1.5546084291651432e-19,3.4277076243129365e-21,1.768275295354206e-18,1.4609689574894642e-21,1.2280486335654476e-14,2.0940415982855092e-19,3.1772581232274276e-20,1.4290547604586067e-18,2.6669454288982436e-20,2.918703843463853e-26,2.2495917737302167e-29,1.2132487006734762e-25,4.9980775252507455e-24,1.7697897578009163e-23,3.443220572469954e-21,5.86607983979529e-27
4.284529755891441e-11,0.0006651577600000001,0.2,0.0,0.0018401262941439664,0.19998694560781702,0.1999377086916491,0.19999988917754766,0.19997107976831274,1.7917468274390475e-18,9.899825078794304e-16,1.0568706297114526e-19,1.912674887750071e-27,2.611265348139134e-05,7.625806324795296e-12,1.5999212129641115e-12,2.8918200026255633e-05,6.228909928266446e-05,1.1283896770641336e-07,1.8659333047366709e-10,3.322762292522739e-13,5.586853143361022e-12,1.29016608425906e-19,2.713604776215682e-14,1.575458410604346e-19,-8.581277501688496e-22,1.805824959531305e-18,1.511225184713136e-21,1.2450903186176352e-14,2.1557410514347108e-19,3.2728266998956464e-20,1.4698070051284134e-18,2.725182234892271e-20,3.0399377785809117e-26,2.3532014234150773e-29,1.252925601965494e-25,5.1722451963711865e-24,1.817771096141233e-23,3.529710914425424e-21,6.067066160301601e-27
4.3029704216356614e-11,0.0006651577600000001,0.2,0.0,0.0018398246982284266,0.19998691174616096,0.19993747649218388,0.19999988919325867,0.19997107809433912,1.8160909658688807e-18,1.0017220501953116e-15,1.0801862525765315e-19,1.9674213432352858e-27,2.6180408744966835e-05,7.59397839308054e-12,1.613718042075405e-12,2.8919856942060297e-05,6.2521279540705e-05,1.1284031404563155e-07,1.8872413258740184e-10,3.3319434473808855e-13,5.6044568353037134e-12,1.314090314016746e-19,2.7421976827916474e-14,1.5956722370388947e-19,-1.6981699500062855e-20,1.844047777993753e-18,1.5629524588941967e-21,1.2623314127392195e-14,2.219007175083513e-19,3.3708368101880796e-20,1.5115288146154643e-18,2.784466806522677e-20,3.1655722395065045e-26,2.4610248200563547e-29,1.2937290929410485e-25,5.3516401957155435e-24,1.866814868948403e-23,3.618031812371505e-21,6.273988091123658e-27
4.321411087379882e-11,0.0006651577600000001,0.2,0.0,0.0018395238611559463,0.19998687806931903,0.19993724456218023,0.19999988920937486,0.1999710765397554,1.840696494204075e-18,1.013538400804388e-15,1.1039232148805267e-19,2.0235262934489146e-27,2.6247794476693947e-05,7.562439822631142e-12,1.62756115970565e-12,2.892139441297433e-05,6.275319026915678e-05,1.1284130990313042e-07,1.9086839740187912e-10,3.3410688776787434e-13,5.6219997604462046e-12,1.3263657238465237e-19,2.7710910945440294e-14,1.6174575266021826e-19,2.0017834383547695e-21,1.8829542961810105e-18,1.6161869620981152e-21,1.2797742690122646e-14,2.2838740616617054e-19,3.471341291244684e-20,1.5542395221162609e-18,2.844841491523228e-20,3.2957455629068196e-26,2.57321178550935e-29,1.335686853785363e-25,5.536395644992548e-24,1.916940350065411e-23,3.708212633970143e-21,6.486996417205875e-27
4.339851753124102e-11,0.0006651577600000001,0.2,0.0,0.0018392237790294393,0.19998684457675986,0.1999370129012606,0.199999889225888,0.19997107510211276,1.8655661471006274e-18,1.0254318855284386e-15,1.1280883202155802e-19,2.081036470086896e-27,2.6314811739120375e-05,7.531186657629465e-12,1.6414504088066251e-12,2.8922814887991404e-05,6.298483184560027e-05,1.1284196329958491e-07,1.9302612646027912e-10,3.350138848031279e-13,5.6394823627026825e-12,1.3237221159621596e-19,2.800291463116599e-14,1.6407277930841261e-19,2.2519015662052254e-20,1.9225562914619216e-18,1.6709656303636212e-21,1.297421257265311e-14,2.350378771308584e-19,3.574394764652845e-20,1.5979588010266738e-18,2.906517883726495e-20,3.430599850699347e-26,2.689916760572796e-29,1.3788276745066105e-25,5.726647558961346e-24,1.9681671696005886e-23,3.800305480517819e-21,6.706245449859275e-27
4.358292418868323e-11,0.0006651577600000001,0.2,0.0,0.0018389244479917995,0.1999868112679481,0.19993678150904856,0.19999988924279022,0.19997107377900916,1.8907026838446867e-18,1.0373981999935684e-15,1.1526880225953513e-19,2.1399728436582488e-27,2.6381461602672343e-05,7.500215015203108e-12,1.6553856331396236e-12,2.89241207693242e-05,6.321620464663922e-05,1.1284228208738135e-07,1.9519732100885115e-10,3.359153727283606e-13,5.656905082744699e-12,1.3496291167399343e-19,2.8298064116717087e-14,1.6607898000617755e-19,-3.5137702062415154e-22,1.9628658671436072e-18,1.7273261675727754e-21,1.3152747636521695e-14,2.4185593921204736e-19,3.680052021447798e-20,1.6427066703685687e-18,2.969377839360151e-20,3.5702809969270976e-26,2.8112989247688316e-29,1.4231808529059925e-25,5.922534879711552e-24,2.0205153265986813e-23,3.894365635822848e-21,6.931892922118752e-27
4.376733084612543e-11,0.0006651577600000001,0.2,0.0,0.0018386258642251777,0.1999867781423445,0.1999365503851686,0.19999988926007362,0.19997107256808838,1.9161088891721013e-18,1.0494384691190349e-15,1.1777281521703535e-19,2.2003288904881485e-27,2.6447745145551767e-05,7.469521083740776e-12,1.6693666772101994e-12,2.8925314413271804e-05,6.344730904790786e-05,1.1284227395407148e-07,1.973819819996496e-10,3.368113724136419e-13,5.674268358038681e-12,1.392725061156167e-19,2.8596331049765104e-14,1.679925880895528e-19,-7.635728749574796e-21,2.003893949257067e-18,1.7853070599059988e-21,1.333337190076322e-14,2.4884501837647416e-19,3.7883676308792835e-20,1.6885035003468308e-18,3.033005491197081e-20,3.7149388030003386e-26,2.937522327174547e-29,1.4687760278951967e-25,6.1241995133213944e-24,2.0740050181790314e-23,3.990402103747686e-21,7.164100380119807e-27
4.3951737503567635e-11,0.0006651577600000001,0.2,0.0,0.0018383280239502526,0.19998674519940596,0.1999363195292462,0.19999988927773063,0.19997107146703932,1.9417875777033283e-18,1.0615600159908273e-15,1.2032164050060402e-19,2.2621935701408428e-27,2.6513663453683158e-05,7.439101121179761e-12,1.6833933859325871e-12,2.8926398131098395e-05,6.367814542407825e-05,1.12841946425855e-07,1.9958011009192626e-10,3.3770188930619006e-13,5.691572622847292e-12,1.3790994378965176e-19,2.8897705893329084e-14,1.7071759537516752e-19,4.0455944901058187e-20,2.0456519024406645e-18,1.8449475901401978e-21,1.3516109539970852e-14,2.560090417626088e-19,3.899400858869735e-20,1.735370018014802e-18,3.0981139572380074e-20,3.864727214577383e-26,3.068756011940087e-29,1.515645087611689e-25,6.331786442728668e-24,2.1286567239264607e-23,4.088466597067417e-21,7.403033485412741e-27
4.413614416100984e-11,0.0006651577600000001,0.2,0.0,0.0018380309234255344,0.19998671243858576,0.19993608894090767,0.19999988929575369,0.19997107047359497,1.967741585230294e-18,1.073754996582691e-15,1.2291600400549397e-19,2.3256054392041216e-27,2.6579217620347023e-05,7.408951453473038e-12,1.6974656052870476e-12,2.8927374189879866e-05,6.390871414886701e-05,1.1284130687081875e-07,2.0179170565675362e-10,3.3858698194363426e-13,5.708818308141037e-12,1.3883350456428516e-19,2.9202363660699623e-14,1.7284719448949885e-19,1.131840390503692e-21,2.0881536564783372e-18,1.906287852530239e-21,1.3700984883507738e-14,2.6335198425978225e-19,4.013210772362277e-20,1.7833273130236787e-18,3.164787505035268e-20,4.019804266323668e-26,3.205174157167859e-29,1.563819792786344e-25,6.545443759281776e-24,2.1844915837120863e-23,4.188607126588066e-21,7.648862258231311e-27
4.4320550818452044e-11,0.0006651577600000001,0.2,0.0,0.001837734558946685,0.19998667985933336,0.19993585861978044,0.19999988931413548,0.19997106958553182,1.9939737659010165e-18,1.0860177752130692e-15,1.255561979634978e-19,2.3903902814679104e-27,2.6644408745974677e-05,7.379068473030361e-12,1.711583182514909e-12,2.892824481333418e-05,6.413901559504226e-05,1.1284036250226849e-07,2.0401676878142473e-10,3.3946668939194737e-13,5.726005841664376e-12,1.4781114169739373e-19,2.951029545934873e-14,1.7380413514885106e-19,-8.581579698276823e-20,2.131410930434e-18,1.9693687678959934e-21,1.3888022409387285e-14,2.7087573510573294e-19,4.129847966438736e-20,1.8323968432652256e-18,3.2307035478035094e-20,4.1803318451750074e-26,3.346956199431693e-29,1.6133262876355187e-25,6.765322502709148e-24,2.2415308148158143e-23,4.290668647611662e-21,7.901757651617851e-27
4.450495747589425e-11,0.0006651577600000001,0.2,0.0,0.0018374389268458321,0.1999866474610948,0.1999356285654928,0.1999998893328688,0.19997106880066873,2.0204870154961255e-18,1.0983671404602357e-15,1.2824304781129972e-19,2.456683412385027e-27,2.6709237938501528e-05,7.349448637050044e-12,1.7257459643657423e-12,2.8929012182639026e-05,6.436905013443035e-05,1.1283912038206977e-07,2.0625529926608643e-10,3.403409524403664e-13,5.743135648033538e-12,1.4584383314332188e-19,2.982130751923078e-14,1.7726825456087165e-19,1.2168930782688257e-21,2.1754332756374428e-18,2.0342320986945986e-21,1.4077246741470458e-14,2.785820484728622e-19,4.24937396217014e-20,1.882600440807955e-18,3.297390632788346e-20,4.346476462940574e-26,3.4942869758556045e-29,1.664192109676794e-25,6.991576883320263e-24,2.2997955192808923e-23,4.394490075717834e-21,8.16189220408274e-27
4.467092346759223e-11,0.0006651577600000001,0.2,0.0,0.0018371734811356186,0.1999866184569862,0.19993542174447526,0.1999998893500235,0.19997106818075905,2.044591673298899e-18,1.1095486525696407e-15,1.30702165288428e-19,2.5178760880335007e-27,2.6767275680429612e-05,7.323012896155611e-12,1.7385309915244336e-12,2.892961630182085e-05,6.457585332113756e-05,1.1283775361311525e-07,2.0828149090200228e-10,3.411232143047194e-13,5.7585034653187574e-12,1.416418068613241e-19,3.0104088989806593e-14,1.8002993875764415e-19,2.0154854921714217e-20,2.215720694500365e-18,2.0941682687072074e-21,1.4249438835856583e-14,2.8567740072382483e-19,4.359474117949263e-20,1.9287716567047407e-18,3.3606762350517764e-20,4.5009501831947377e-26,3.6317860463174813e-29,1.7111545361889417e-25,7.200787058070436e-24,2.353300176286497e-23,4.48953594599863e-21,8.40234234073884e-27
4.483688945929022e-11,0.0006651577600000001,0.2,0.0,0.0018369086230857665,0.1999865895986385,0.19993521513902784,0.1999998893674523,0.1999710676411769,2.0689284919493615e-18,1.120774721339653e-15,1.331997435751134e-19,2.5800513390900636e-27,2.6825021976715706e-05,7.296784989770222e-12,1.7513524015802488e-12,2.893014004990583e-05,6.478244088351748e-05,1.1283615620598294e-07,2.103185901757373e-10,3.419012529368683e-13,5.773825169721043e-12,1.5451033541528874e-19,3.0389790360376524e-14,1.7851347399326442e-19,-1.915384455358443e-19,2.2566522348187862e-18,2.1556143796751915e-21,1.4423440474905472e-14,2.929241185962673e-19,4.471994374383825e-20,1.9758959139560722e-18,3.421308944751333e-20,4.660238200292081e-26,3.7740763392098525e-29,1.759246331994023e-25,7.415405682353451e-24,2.4078322678104958e-23,4.5858639955566694e-21,8.648911954965201e-27
4.4959784331508564e-11,0.0006651577600000001,0.2,0.0,0.0018367128775545307,0.1999865683232301,0.19993506229011426,0.19999988938053168,0.199971067292502,2.0871003532458993e-18,1.129138573346288e-15,1.3507419491364923e-19,2.6268015574827507e-27,2.6867594761196536e-05,7.277496172746696e-12,1.7608698082999176e-12,2.8930476971930904e-05,6.493527651863979e-05,1.1283482758760155e-07,2.1183405448719016e-10,3.424744713044706e-13,5.785141083334376e-12,1.5237254879855236e-19,3.0602736972235804e-14,1.8291879173880636e-19,1.7089160079916517e-22,2.287375455746784e-18,2.202106102828905e-21,1.455346241333277e-14,2.983883589513307e-19,4.556897943220461e-20,2.0114145588863852e-18,3.4654049662331446e-20,4.78136663804071e-26,3.882613255566905e-29,1.7955942161465145e-25,7.577882045686193e-24,2.448882801505646e-23,4.657956850563878e-21,8.835502975049012e-27
4.508267920372691e-11,0.0006651577600000001,0.2,0.0,0.0018365174517712042,0.19998654712735153,0.19993490955914425,0.1999998893937566,0.19997106698644432,2.105401596541755e-18,1.1375393759609338e-15,1.3697109816660276e-19,2.674552403484996e-27,2.6910008527743532e-05,7.258318985570213e-12,1.7704070581577082e-12,2.8930771252848417e-05,6.508799418057013e-05,1.1283337710071156e-07,2.1335549885679357e-10,3.4304539752810706e-13,5.7964320009277765e-12,1.4678435237674207e-19,3.08173752212912e-14,1.84887519168831e-19,-2.2119119519818503e-21,2.318461845839479e-18,2.2494567269637243e-21,1.4684494006185505e-14,3.039394439535696e-19,4.643185988744679e-20,2.0474718096727935e-18,3.513376989203057e-20,4.9052596762422313e-26,3.993918227365253e-29,1.8325808084802612e-25,7.743438243693343e-24,2.490512769544662e-23,4.730943381065665e-21,9.025557710579834e-27
4.520557407594526e-11,0.0006651577600000001,0.2,0.0,0.0018363223446944093,0.19998652601083436,0.19993475694600882,0.19999988940712526,0.19997106672240997,2.1238331101611524e-18,1.145965892944431e-15,1.3889054508642926e-19,2.7232601796502083e-27,2.6952263613435245e-05,7.2392524576125655e-12,1.7799641069166256e-12,2.8931023486763036e-05,6.524059397818732e-05,1.1283180665298878e-07,2.148829228716376e-10,3.4361399107318585e-13,5.8076980440316314e-12,1.4909902160558923e-19,3.103350603863102e-14,1.8620772102408035e-19,7.589777509687366e-21,2.3499126360631016e-18,2.2976797373061867e-21,1.4816542739423404e-14,3.095820864770942e-19,4.7308746938743665e-20,2.0840746248857714e-18,3.5641793950173255e-20,5.031971480037988e-26,4.108053190477612e-29,1.8702162044456144e-25,7.912124211821433e-24,2.5327286306119633e-23,4.8051889766931195e-21,9.219123809685997e-27
4.529724434202003e-11,0.0006651577600000001,0.2,0.0,0.0018361770165064776,0.19998651031108866,0.19993464318483434,0.19999988941718963,0.19997106655247446,2.1376669777421787e-18,1.1522725801611704e-15,1.403368078218203e-19,2.7600731263744878e-27,2.698367958076734e-05,7.225101756964098e-12,1.7871058077746864e-12,2.89311846045287e-05,6.535434518446742e-05,1.1283055822580236e-07,2.1602615894675277e-10,3.4403658798652863e-13,5.816085533593258e-12,1.5159294712674649e-19,3.1195718687558957e-14,1.8761724940473266e-19,3.51690643316365e-21,2.373612432165664e-18,2.334226655672042e-21,1.4915707892819066e-14,3.138526271050309e-19,4.797202158891325e-20,2.1117369962425147e-18,3.60194828328117e-20,5.128357023194689e-26,4.1950695871405174e-29,1.8987204092104546e-25,8.040019268450681e-24,2.5646038445324945e-23,4.861495552582939e-21,9.365826311073204e-27
4.53889146080948e-11,0.0006651577600000001,0.2,0.0,0.0018360318646447687,0.19998649465533563,0.19993452948911788,0.19999988942733204,0.19997106640535364,2.1515741926226358e-18,1.158600661115393e-15,1.4179554490931118e-19,2.7972892954843213e-27,2.701500758570524e-05,7.211011699153e-12,1.794258482265431e-12,2.8931322894395423e-05,6.546803091622454e-05,1.1282924487004353e-07,2.1717272164830198e-10,3.444578948685009e-13,5.8244593001844124e-12,1.513913457830116e-19,3.135878478347296e-14,1.8871437657757837e-19,-8.238288172243219e-21,2.397519028148633e-18,2.3712723124547717e-21,1.5015446285938177e-14,3.1817549335676744e-19,4.864323866255207e-20,2.1397097861129896e-18,3.639555218593825e-20,5.226364700850117e-26,4.2837223211244546e-29,1.9276016140420438e-25,8.169705003958746e-24,2.596811704706731e-23,4.9184900270696925e-21,9.514533892399053e-27
4.548058487416957e-11,0.0006651577600000001,0.2,0.0,0.0018358868886841325,0.19998647904350475,0.1999344158588145,0.19999988943755176,0.19997106628080918,2.1655551312931652e-18,1.1649469061265605e-15,1.432669461474477e-19,2.8349673736473586e-27,2.704624776916486e-05,7.196981893431782e-12,1.8014221119435545e-12,2.8931438594751397e-05,6.558165121845306e-05,1.1282786734859689e-07,2.1832261074905418e-10,3.448779049728742e-13,5.832819393554938e-12,1.5172955507353488e-19,3.152267838111744e-14,1.898757667389929e-19,1.8945659642674763e-21,2.4216337136126348e-18,2.4088225045204235e-21,1.5115761048819836e-14,3.2255055477624957e-19,4.9322503870896135e-20,2.1679959699934082e-18,3.6777484717697743e-20,5.326018175975282e-26,4.37403840368844e-29,1.9568666301829092e-25,8.301202815486588e-24,2.6293551240617785e-23,4.9761025043759134e-21,9.665271132350807e-27
4.5572255140244344e-11,0.0006651577600000001,0.2,0.0,0.0018357420882013913,0.1999864634755253,0.19993430229387932,0.199999889447848,0.19997106617860497,2.179610170809801e-18,1.1713105330743128e-15,1.447511393060321e-19,2.8731276852397375e-27,2.7077400272705547e-05,7.183011952555444e-12,1.808596678525639e-12,2.8931531941702256e-05,6.56952061360924e-05,1.1282642641631258e-07,2.1947582600451073e-10,3.4529662038685055e-13,5.841165863272218e-12,1.5339188108661302e-19,3.168743487629564e-14,1.912376813528325e-19,2.2420960862405288e-21,2.4459585885224827e-18,2.446883086889531e-21,1.521665532272573e-14,3.2697869095302785e-19,5.0009907637300087e-20,2.196598548822376e-18,3.716689455691659e-20,5.427341384878397e-26,4.4660452351705137e-29,1.986520606363307e-25,8.434534388765292e-24,2.6622370248790504e-23,5.034370791910459e-21,9.818063645734624e-27
4.5663925406319115e-11,0.0006651577600000001,0.2,0.0,0.0018355974627753224,0.19998644795132645,0.1999341887942674,0.19999988945821998,0.1999710660985071,2.193739687967165e-18,1.1776936304707555e-15,1.4624817219481535e-19,2.9117445039548764e-27,2.7108465238210155e-05,7.169101492638629e-12,1.8157821639099388e-12,2.8931603169094025e-05,6.580869571402733e-05,1.1282492282008695e-07,2.2063236715410695e-10,3.45714052673812e-13,5.8494987587212545e-12,1.5428500432270455e-19,3.1853054342264176e-14,1.9240574950872637e-19,-3.1557115079988335e-21,2.4704952967242827e-18,2.485459973269909e-21,1.5318132258170392e-14,3.314610240242177e-19,5.070552630025495e-20,2.2255205491319145e-18,3.75594251821379e-20,5.530358527572044e-26,4.5597706099287445e-29,2.0165687946190228e-25,8.569721651060896e-24,2.6954604021970696e-23,5.093352479960617e-21,9.972937501552223e-27
4.575559567239389e-11,0.0006651577600000001,0.2,0.0,0.0018354530119866395,0.19998643247083706,0.199934075359934,0.19999988946866704,0.19997106604028408,2.20794406191974e-18,1.1840963668629478e-15,1.47758101419862e-19,2.950802649625262e-27,2.713944280776319e-05,7.155250133051449e-12,1.822978549951819e-12,2.8931652508534338e-05,6.592211999708805e-05,1.1282335729896802e-07,2.217922339220196e-10,3.4613020155981245e-13,5.857818129084754e-12,1.5424081990153853e-19,3.2019509234177385e-14,1.9344051042813538e-19,1.7000331197841877e-20,2.495245138866453e-18,2.524559136580518e-21,1.5420195012713776e-14,3.359981998719087e-19,5.1409441843600456e-20,2.2547650231972957e-18,3.795255331282365e-20,5.635094157054934e-26,4.6552427217726666e-29,2.04701756321142e-25,8.706786739331182e-24,2.72902822275403e-23,5.153052537642926e-21,1.0129919443381944e-26
4.584726593846866e-11,0.0006651577600000001,0.2,0.0,0.0018353087354179736,0.19998641703398587,0.19993396199083427,0.1999998894791883,0.19997106600370654,2.2222236729133744e-18,1.1905163402205666e-15,1.492810010087218e-19,2.990305737061854e-27,2.7170333123761187e-05,7.141457496434608e-12,1.830185818575554e-12,2.8931680189413482e-05,6.603547903005053e-05,1.1282173058423387e-07,2.229554260161252e-10,3.465450579240603e-13,5.866124023336692e-12,1.5568316568868968e-19,3.218684978323159e-14,1.9501763962099792e-19,1.559799368345492e-20,2.5202104502500893e-18,2.5641866094838634e-21,1.5522846749788743e-14,3.4059028520453475e-19,5.212174196186842e-20,2.2843350492106595e-18,3.834672502717595e-20,5.741573203011759e-26,4.752490169246879e-29,2.077873682034679e-25,8.845751988085114e-24,2.7629434009115064e-23,5.213414329829312e-21,1.0289037007635531e-26
4.593893620454343e-11,0.0006651577600000001,0.2,0.0,0.0018351646326538607,0.19998640164070156,0.19993384868692354,0.1999998894897831,0.19997106598854722,2.236578903299405e-18,1.1969545862474086e-15,1.508170298215637e-19,3.0302845678057513e-27,2.7201136329020304e-05,7.127723208691226e-12,1.837403951715714e-12,2.8931686438924373e-05,6.614877285763647e-05,1.1282004339943746e-07,2.241219431289836e-10,3.4695864098070396e-13,5.874416490263465e-12,1.5757592488593825e-19,3.23551049684479e-14,1.9651298619169093e-19,-3.190471152418453e-20,2.5453932871613978e-18,2.604348484918558e-21,1.5626090641001114e-14,3.452375828433244e-19,5.2842528384966455e-20,2.3142337315289317e-18,3.8745491597287e-20,5.84982099230125e-26,4.8515419641595926e-29,2.1091433910560476e-25,8.986639993818704e-24,2.79720909317187e-23,5.274411186319604e-21,1.0450318922567845e-26
4.60306064706182e-11,0.0006651577600000001,0.2,0.0,0.0018350207032807216,0.19998638629091245,0.1999337354481572,0.19999988950045067,0.19997106599458114,2.251010137773637e-18,1.2034138629965892e-15,1.5236625692167846e-19,3.070715120047527e-27,2.72318525666998e-05,7.11404689893726e-12,1.8446329312838064e-12,2.8931671482083832e-05,6.626200152451363e-05,1.1281829646051561e-07,2.2529178493729852e-10,3.473709677684022e-13,5.882695578469629e-12,1.5713112040439757e-19,3.252415744630713e-14,1.969695485772125e-19,-3.314832411970381e-21,2.5707938037266317e-18,2.6450509166455564e-21,1.5729929866457148e-14,3.499403229557282e-19,5.3571881947786406e-20,2.344464200848772e-18,3.914568963797838e-20,5.959863116926673e-26,4.952427536194301e-29,2.140830850975282e-25,9.129473572384348e-24,2.8318284973288484e-23,5.33601291152257e-21,1.0613794167622311e-26
4.612227673669297e-11,0.0006651577600000001,0.2,0.0,0.001834876946886847,0.19998637098454672,0.1999336222744906,0.19999988951119038,0.19997106602158543,2.2655177641614105e-18,1.2098914357288126e-15,1.53928757170381e-19,3.1116106458956283e-27,2.7262481980302475e-05,7.100428199465513e-12,1.851872739117834e-12,2.8931635541753076e-05,6.637516507529594e-05,1.1281649047592273e-07,2.2646495110160705e-10,3.4778199911802226e-13,5.890961336357439e-12,1.5707630963736287e-19,3.269404469941595e-14,1.9827352616552827e-19,6.59928078058794e-20,2.5964142211121755e-18,2.686300119793428e-21,1.5834367616231646e-14,3.5469946654334525e-19,5.430988907949099e-20,2.375029614461452e-18,3.954796769718333e-20,6.071725597402746e-26,5.055176742418614e-29,2.172941137832338e-25,9.274275840485343e-24,2.866804387495028e-23,5.398265206721967e-21,1.077949218363259e-26
4.6213947002767745e-11,0.0006651577600000001,0.2,0.0,0.001834733363062382,0.1999863557215325,0.1999335091658792,0.19999988952200143,0.1999710660693395,2.2801021668331184e-18,1.2163847121956036e-15,1.555047051089324e-19,3.1530312087277607e-27,2.7293024713817118e-05,7.086866745780254e-12,1.8591233575057405e-12,2.8931578838658162e-05,6.648826355454367e-05,1.1281462614660964e-07,2.2764144126614932e-10,3.481917374439823e-13,5.899213812124605e-12,1.6006664593832343e-19,3.286498766603156e-14,2.0112898703043666e-19,-4.2065348745268146e-20,2.622259154474808e-18,2.7281023714129096e-21,1.5939407084590825e-14,3.595154821629772e-19,5.505665378998386e-20,2.4059331563529156e-18,3.9959323484366684e-20,6.185434845357637e-26,5.159819866970389e-29,2.205479577293319e-25,9.421070088952061e-24,2.9021397849774697e-23,5.461160669949951e-21,1.0947441618216133e-26
4.6305617268842516e-11,0.0006651577600000001,0.2,0.0,0.0018345899513993098,0.19998634050179762,0.19993339612227853,0.1999998895328831,0.1999710661376246,2.2947637340005395e-18,1.2228985355774895e-15,1.570942278740734e-19,3.194941225594445e-27,2.7323480911491825e-05,7.073362176445877e-12,1.866384768593325e-12,2.893150159140967e-05,6.660129700676369e-05,1.1281270416605754e-07,2.2882125506138913e-10,3.4860027183447335e-13,5.9074530537901e-12,1.6124173525490082e-19,3.303676529661105e-14,2.0131276793715858e-19,-9.846797515711882e-20,2.6483274047094742e-18,2.770464011030148e-21,1.6045051477357622e-14,3.6438936020803556e-19,5.581227166447642e-20,2.437178037518332e-18,4.0374327110587446e-20,6.301017496628487e-26,5.266387632905811e-29,2.2384519178391976e-25,9.569879923045306e-24,2.937838477605748e-23,5.524738229262782e-21,1.111767224350622e-26
