Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH3OX(49)
5.1656919925710824e-11,0.0005542981333333334,0.2,0.0,0.0015418775702635856,0.19998113317743246,0.2,0.1999993899055199,0.19994892016318652,1.7526577085345314e-22,4.031958609744899e-19,1.878409821380272e-24,-9.197050459846844e-31,3.773180453314435e-05,1.0029380810954737e-10,1.5348868723184765e-15,5.107983682808176e-05,1.0030931875014873e-10,6.081536006279623e-07,2.9556822693828054e-17,1.771936074344339e-09,6.863337263716804e-11,8.349518138282901e-16,1.5212724549899067e-17,3.891958976563177e-21,-4.039896456010544e-21,4.1790321119852257e-22,4.9544144171844866e-17
5.193319441635415e-11,0.0005542981333333334,0.2,0.0,0.0015417252682272983,0.19998108378929944,0.2,0.1999993867111425,0.1999488698176235,1.7811545719338858e-22,4.104496433772096e-19,1.938895111398073e-24,-9.536126323988247e-31,3.783056611366159e-05,1.0080899430634134e-10,1.5464556968104063e-15,5.113018239138215e-05,1.0082477849712375e-10,6.113327776828753e-07,2.997257390136099e-17,1.7860706439962599e-09,6.918365145839118e-11,8.497260780568933e-16,1.5353142761620456e-17,1.5908595999911761e-21,3.5404747185667837e-22,4.289283387087789e-22,5.0465802988817994e-17
5.220946890699747e-11,0.0005542981333333334,0.2,0.0,0.00154157461692121,0.19998103484716043,0.2,0.1999993835171204,0.19994882023044117,1.8101031329742324e-22,4.177845048604365e-19,2.0009691146833684e-24,-9.663320630808246e-31,3.792843569994053e-05,1.0132407852604501e-10,1.5580370531538818e-15,5.1179769574005845e-05,1.0134013917501286e-10,6.145115931811875e-07,3.039154403027682e-17,1.8002113224190053e-09,6.973417935432657e-11,8.647579463499863e-16,1.5399480493225762e-17,-1.1648245953243838e-20,2.9343693024561426e-21,4.401867883391797e-22,5.1404626202474126e-17
5.2485743397640793e-11,0.0005542981333333334,0.2,0.0,0.0015414255992201257,0.19998098634801195,0.2,0.19999938032345024,0.19994877139052472,1.8390100679786088e-22,4.252008941679849e-19,2.06466477076771e-24,-9.743695494194822e-31,3.802541929912701e-05,1.0183906187234937e-10,1.5696307787372765e-15,5.122860949070156e-05,1.0185540189336774e-10,6.176900509468858e-07,3.081373364411549e-17,1.8143577157759301e-09,7.028494081415317e-11,8.799412359552074e-16,1.5448845413480037e-17,-4.1832824133087503e-22,-2.725521392733415e-22,4.51684571058795e-22,5.233861833719825e-17
5.2762017888284117e-11,0.0005542981333333334,0.2,0.0,0.001541278198157093,0.19998093828885008,0.2,0.19999937713012855,0.19994872328691904,1.867802155998048e-22,4.3269910624796336e-19,2.1300162686341917e-24,-9.700739371901436e-31,3.8121522919587856e-05,1.0235394543723548e-10,1.5812367465276085e-15,5.12767130967038e-05,1.0237056774986618e-10,6.208681547618863e-07,3.1239143436227676e-17,1.828509436607667e-09,7.083592057620566e-11,8.952502178963013e-16,1.5539416951363553e-17,1.6835685788271538e-20,-6.363451193535069e-23,4.63421163579642e-22,5.326491865655917e-17
5.303829237892744e-11,0.0005542981333333334,0.2,0.0,0.0015411323969222882,0.19998089066667069,0.2,0.199999373937152,0.19994867590882598,1.8966977682701592e-22,4.402793225485084e-19,2.197056213378532e-24,-9.823420505268102e-31,3.821675256981604e-05,1.0286873030108818e-10,1.5928548389619243e-15,5.132409118999453e-05,1.028856378304273e-10,6.240459083664034e-07,3.166777416709988e-17,1.8426661037917699e-09,7.138710362632092e-11,9.106760402579137e-16,1.5724359517847133e-17,-1.3844711104578656e-20,3.811399038343628e-21,4.753935448336618e-22,5.419323430919283e-17
5.331456686957076e-11,0.0005542981333333334,0.2,0.0,0.0015409881788617285,0.1999808434784702,0.2,0.1999993707445173,0.19994862924560278,1.9258931336609652e-22,4.479417178217605e-19,2.2658175539282374e-24,-1.0086854156326242e-30,3.8311114257502425e-05,1.0338341753280744e-10,1.6044849763816097e-15,5.137075441349715e-05,1.0340061320932454e-10,6.272233154593393e-07,3.2099626504938114e-17,1.8568273424794853e-09,7.193847519618686e-11,9.262962683882124e-16,1.585835181934426e-17,-2.0367845496511833e-20,-1.9858355466026475e-21,4.876019299185381e-22,5.513287880613003e-17
5.3590841360214086e-11,0.0005542981333333334,0.2,0.0,0.0015408455274762605,0.199980796721246,0.2,0.1999993675522212,0.1999485832867592,1.9554303682904826e-22,4.556865151302109e-19,2.3363362139435037e-24,-9.860545427248694e-31,3.840461398844192e-05,1.0389800818992054e-10,1.6161270543564722e-15,5.141671325729022e-05,1.0391549494929908e-10,6.304003796986719e-07,3.253470096411469e-17,1.870992784033894e-09,7.249002076116629e-11,9.42122088568795e-16,1.5872550438033938e-17,4.1899337117308476e-20,-4.891618476838694e-21,5.000499463457185e-22,5.608458623026422e-17
5.386711585085741e-11,0.0005542981333333334,0.2,0.0,0.001540704426420345,0.19998075039199656,0.2,0.1999993643602604,0.19994853802195608,1.985159718124339e-22,4.635140072114515e-19,2.4086457274056078e-24,-9.513723512993159e-31,3.8497257765583645e-05,1.044125033186914e-10,1.6277809392105001e-15,5.1461978060749206e-05,1.0443028410167147e-10,6.335771047018126e-07,3.297299788417747e-17,1.8851620659932145e-09,7.304172603818011e-11,9.58087473868646e-16,1.5992856195691024e-17,7.136928746058496e-21,7.130426697287644e-21,5.127423399224665e-22,5.70425706719511e-17
5.414339034150073e-11,0.0005542981333333334,0.2,0.0,0.001540564859500763,0.19998070448772273,0.2,0.19999936116863168,0.1999484934410024,2.015031028207571e-22,4.714244508373576e-19,2.4827757817252247e-24,-1.0286618619207657e-30,3.858905158814825e-05,1.0492690395423068e-10,1.6394465262758455e-15,5.1506559014680525e-05,1.0494498170645319e-10,6.367534940459801e-07,3.341451758199955e-17,1.899334832020261e-09,7.359357698360084e-11,9.74191391253839e-16,1.621196802443716e-17,-8.184397005393968e-20,1.8303021898668774e-21,5.256820124395859e-22,5.800488052581203e-17
5.4419664832144056e-11,0.0005542981333333334,0.2,0.0,0.00154042681067526,0.19998065900542708,0.2,0.19999935797733195,0.199948449533854,2.0450047103332442e-22,4.794181019025891e-19,2.558767701176274e-24,-1.031909533832049e-30,3.868000145086478e-05,1.0544121112060405e-10,1.6511237575081746e-15,5.155046616339984e-05,1.0545958879245637e-10,6.399295512685758e-07,3.385926030690982e-17,1.913510731841489e-09,7.414555979144455e-11,9.905408820976852e-16,1.6144210445075562e-17,4.89278915779582e-20,-1.316887750474398e-20,5.388697469459486e-22,5.896883011441313e-17
5.469593932278738e-11,0.0005542981333333334,0.2,0.0,0.0015402902640517066,0.19998061394211541,0.2,0.19999935478635808,0.19994840629061084,2.0752230827682487e-22,4.874951373063012e-19,2.6366622992799755e-24,-8.587203109842241e-31,3.877011334285022e-05,1.059554258309401e-10,1.6628124666358217e-15,5.15937094068236e-05,1.0597410637740347e-10,6.431052798675548e-07,3.430722632853534e-17,1.9276894211937547e-09,7.4697660891353e-11,1.0069732339203128e-15,1.618610132316362e-17,1.1507460214461113e-19,8.554492333047237e-21,5.523064940063489e-22,5.993880381458988e-17
5.49722138134307e-11,0.0005542981333333334,0.2,0.0,0.0015401552038867602,0.19998056929479643,0.2,0.1999993515957068,0.19994836370151547,2.1056477262990866e-22,4.956558013801263e-19,2.7164773226767562e-24,-9.879829923632438e-31,3.885939324680693e-05,1.0646954908753484e-10,1.6745125465172718e-15,5.163629850248057e-05,1.064885354680347e-10,6.46280683301781e-07,3.475841574843895e-17,1.9418705617797176e-09,7.524986694650768e-11,1.023464534595601e-15,1.6704157985887306e-17,-1.758835573887751e-19,1.3474703751728e-20,5.659937623320252e-22,6.09185092511206e-17
5.5248488304074026e-11,0.0005542981333333334,0.2,0.0,0.0015400216145844436,0.1999805250604825,0.2,0.19999934840537523,0.1999483217569507,2.1363514661708934e-22,5.039002850525002e-19,2.798251228168408e-24,-1.255522620045246e-30,3.894784713840029e-05,1.0698358188196002e-10,1.6862240363812391e-15,5.167824306752793e-05,1.07002877060216e-10,6.494557649913946e-07,3.521282866194412e-17,1.956053821212144e-09,7.580216485148323e-11,1.0403426410555722e-15,1.6653223667145963e-17,-7.994672400168058e-20,-2.5302969020774933e-20,5.799350926427856e-22,6.190834770270365e-17
5.552476279471735e-11,0.0005542981333333334,0.2,0.0,0.0015398894806953876,0.1999804812361901,0.2,0.1999993452153602,0.1999482804474378,2.1672910847202953e-22,5.122288283081996e-19,2.882054937690328e-24,-7.669158124643965e-31,3.903548098522568e-05,1.0749752519516709e-10,1.6979467452018444e-15,5.171955258074834e-05,1.0751713213904501e-10,6.526305283181769e-07,3.567046503888001e-17,1.970238872955906e-09,7.63545417302356e-11,1.0573681773439004e-15,1.618930485632391e-17,3.8569482527321857e-19,1.5720153666938923e-21,5.941328278716208e-22,6.289973627314964e-17
5.580103728536067e-11,0.0005542981333333334,0.2,0.0,0.0015397587869159033,0.19998043781894004,0.2,0.19999934202565872,0.19994823976363438,2.198448105899486e-22,5.206416469758042e-19,2.9678907607550023e-24,-5.925759561285527e-31,3.912230074568864e-05,1.080113799975886e-10,1.7096804287572657e-15,5.176023638450138e-05,1.0803130167895678e-10,6.558049766259158e-07,3.613132478229137e-17,1.984425396269204e-09,7.690698493387414e-11,1.0741666588381505e-15,1.709654860461256e-17,-1.4030200723575012e-19,3.7287129304937713e-20,6.08590240850297e-22,6.390145547732068e-17
5.6077311776003995e-11,0.0005542981333333334,0.2,0.0,0.0015396295180860999,0.19998039480575794,0.2,0.19999933883626783,0.19994819969633254,2.2304235119067263e-22,5.291387118472514e-19,3.055774008671894e-24,-1.097925104300182e-30,3.9208312368802375e-05,1.0852514724924355e-10,1.721425110207869e-15,5.180030368662588e-05,1.0854538664382857e-10,6.589791132207585e-07,3.6595408049563555e-17,1.998613076153914e-09,7.745948203853675e-11,1.0910108285287736e-15,1.7602266077310632e-17,-1.0012666365422841e-19,-2.9053032443882025e-21,6.2331279097277525e-22,6.494059371890992e-17
5.6325958817582985e-11,0.0005542981333333334,0.2,0.0,0.001539514382056701,0.19998035643691814,0.2,0.1999993359660792,0.19994816415536648,2.2599732231986295e-22,5.368582222066246e-19,3.13668097426359e-24,-1.40452431186118e-30,3.928503678082207e-05,1.089874637049724e-10,1.7320048002108184e-15,5.183584465302907e-05,1.0900799158877215e-10,6.618355723440588e-07,3.701583896906428e-17,2.0113827211682597e-09,7.79567654296435e-11,1.1065636936752204e-15,1.7620361322261058e-17,5.868143986817171e-20,-2.1037761487933172e-22,6.367958916488706e-22,6.59053117314671e-17
5.6574605859161975e-11,0.0005542981333333334,0.2,0.0,0.0015394003772219958,0.19998031839080774,0.2,0.1999993330961376,0.1999481290998888,2.2897779157582496e-22,5.446464223279316e-19,3.219344892607275e-24,-1.3489107947144453e-30,3.9361115733699484e-05,1.0944971069923576e-10,1.7425933828056264e-15,5.187090013096667e-05,1.0947052948821093e-10,6.646917839855505e-07,3.743888037338074e-17,2.024152830832922e-09,7.845407385403529e-11,1.122437041248185e-15,1.769540843828436e-17,-2.507966944369318e-20,1.0500499749818293e-21,6.505049691334917e-22,6.687609010223257e-17
5.6823252900740964e-11,0.0005542981333333334,0.2,0.0,0.0015392874928256831,0.1999802806652699,0.2,0.1999993302264409,0.19994809452345902,2.3193844147353143e-22,5.525036581961874e-19,3.3037825444444095e-24,-1.1933403785836757e-30,3.943655354110248e-05,1.0991188891065416e-10,1.7531907198072287e-15,5.190547656100668e-05,1.0993300102328598e-10,6.675477504786161e-07,3.7864531796853767e-17,2.0369231872330593e-09,7.895139871415175e-11,1.1384410427972087e-15,1.7688533942430603e-17,-3.856710818507191e-21,-9.327510052832516e-22,6.644399791652523e-22,6.783605504027358e-17
5.7071899942319954e-11,0.0005542981333333334,0.2,0.0,0.0015391757182032168,0.19998024325815203,0.2,0.19999932735698708,0.19994806041972027,2.349116048644423e-22,5.604299549485924e-19,3.390038882161679e-24,-4.807709905421355e-31,3.9511354508575085e-05,1.1037399901126724e-10,1.7637966377549833e-15,5.1939580300115135e-05,1.1039540686846684e-10,6.704034741328245e-07,3.829279312784098e-17,2.049693576081768e-09,7.944873155465332e-11,1.1542964161660554e-15,1.765307907609771e-17,3.090363409798583e-19,2.2894249989002318e-20,6.78601247940635e-22,6.879552464899641e-17
5.7320546983898944e-11,0.0005542981333333334,0.2,0.0,0.0015390650427811454,0.19998020616730575,0.2,0.19999932448777413,0.19994802678239793,2.379460470920564e-22,5.6842524871741905e-19,3.4781316764252346e-24,3.696472832325216e-31,3.958552293304086e-05,1.108360416665906e-10,1.7744111608253246e-15,5.197321762271512e-05,1.1085774769161101e-10,6.732589572341253e-07,3.872366429256011e-17,2.0624637866974467e-09,7.994606406124266e-11,1.1702029943142846e-15,1.832720864346233e-17,2.232447298265335e-20,2.0726170593973218e-21,6.929903383806823e-22,6.977836575743152e-17
5.756919402547793e-11,0.0005542981333333334,0.2,0.0,0.0015389554560765472,0.1999801693905872,0.2,0.19999932161879988,0.1999479936052992,2.410266388049259e-22,5.764897350360794e-19,3.568031916850036e-24,-1.9415521574956308e-31,3.965906310235714e-05,1.112980175356737e-10,1.7850344490733426e-15,5.200639472173107e-05,1.1132002415402228e-10,6.761142020450613e-07,3.915714485739255e-17,2.0752336119644678e-09,8.044338805948165e-11,1.1866892647634848e-15,1.8939051148877024e-17,-6.399423590855019e-19,-4.543411535647888e-20,7.076110087693278e-22,7.078608164511911e-17
5.781784106705692e-11,0.0005542981333333334,0.2,0.0,0.0015388469476963948,0.19998013292585717,0.2,0.19999931875006233,0.19994796088231157,2.440611302569621e-22,5.846239481385444e-19,3.65978294336112e-24,-1.550404690460897e-30,3.973197929506016e-05,1.1175992727115932e-10,1.7956663666886882e-15,5.203911770965753e-05,1.1178223691050961e-10,6.789692108049751e-07,3.959323396705072e-17,2.088002848294632e-09,8.094069551352613e-11,1.2035587886508733e-15,1.790600434175656e-17,2.0817026613138512e-20,2.6508184874239957e-21,7.224651836653437e-22,7.177701341422266e-17
5.806648810863591e-11,0.0005542981333333334,0.2,0.0,0.0015387395073369094,0.1999800967709816,0.2,0.19999931588155953,0.19994792860740188,2.4702366190806526e-22,5.928281334414273e-19,3.7534821303793316e-24,-2.098407508642348e-30,3.98042757799204e-05,1.1222177151933985e-10,1.8063066666525514e-15,5.207139261957168e-05,1.1224438660944478e-10,6.818239857302012e-07,4.003193106539097e-17,2.100771295605309e-09,8.143797852484562e-11,1.2203405636544744e-15,1.767036324129832e-17,1.9403724541655627e-19,5.765209011468962e-21,7.375499406411746e-22,7.273110410732725e-17
5.83151351502149e-11,0.0005542981333333334,0.2,0.0,0.0015386331247829513,0.19998006092383117,0.2,0.1999993130132894,0.19994789677461566,2.499800644887293e-22,6.011021830642675e-19,3.849157114845607e-24,-1.871316051572463e-30,3.98759568154423e-05,1.1268355092021173e-10,1.8169552822775975e-15,5.210322540612513e-05,1.1270647389281993e-10,6.846785290142683e-07,4.047323601971081e-17,2.11353875728366e-09,8.19352293308728e-11,1.2370005095868754e-15,1.8148254796349138e-17,-6.493912071335088e-20,-1.4020822091829125e-21,7.528601611836925e-22,7.36763682447287e-17
5.853891748763599e-11,0.0005542981333333334,0.2,0.0,0.0015385382765362046,0.19998002892274527,0.2,0.1999993104320437,0.1999478684982644,2.5265727095608943e-22,6.086086012970743e-19,3.936939691288741e-24,-1.9059669986868073e-30,3.993994704934635e-05,1.1309909746047552e-10,1.8265462194727163e-15,5.2131501757664876e-05,1.1312229960806443e-10,6.872474217114783e-07,4.0872639887431414e-17,2.125028470339984e-09,8.23827212134751e-11,1.2521730835068694e-15,1.795316040113738e-17,2.3733112367977945e-19,1.4873531450448136e-20,7.668303868121434e-22,7.453575687945451e-17
5.876269982505707e-11,0.0005542981333333334,0.2,0.0,0.001538444269585628,0.19997999716765194,0.2,0.19999930785098338,0.19994784057103998,2.553698438354552e-22,6.161716454087485e-19,4.0263366267413406e-24,-2.158356569316532e-30,4.000344529944067e-05,1.1351459244556733e-10,1.836143934620405e-15,5.2159428982365065e-05,1.1353807574073985e-10,6.898161301051833e-07,4.1274155523079856e-17,2.136517090030947e-09,8.283017536100462e-11,1.26754178750794e-15,1.818337800637458e-17,4.9148384093455074e-20,-1.8198891576518727e-22,7.80986438744181e-22,7.540936218472697e-17
5.898648216247816e-11,0.0005542981333333334,0.2,0.0,0.0015383510966660058,0.19997996565701015,0.2,0.19999930527010723,0.19994781298876038,2.5810780108832977e-22,6.237914527319677e-19,4.117373383381376e-24,-2.4455822221522573e-30,4.006645464756388e-05,1.1393003632918888e-10,1.8457483492452948e-15,5.218701126220804e-05,1.1395380274583028e-10,6.923846557478891e-07,4.167778246561655e-17,2.148004480092115e-09,8.327758639181903e-11,1.2830030266412334e-15,1.835111161938411e-17,-7.65384733243217e-20,-1.2387672837768286e-21,7.953315852870507e-22,7.629035529257717e-17
5.921026449989924e-11,0.0005542981333333334,0.2,0.0,0.0015382587505686951,0.19997993438928297,0.2,0.1999993026894137,0.1999477857472927,2.608699744417801e-22,6.314681223819311e-19,4.210082054939979e-24,-2.460728549010149e-30,4.012897816798723e-05,1.1434542956105008e-10,1.8553593955264337e-15,5.221425273017848e-05,1.1436948107427489e-10,6.949530001776324e-07,4.208352027420985e-17,2.1594905064524254e-09,8.372494901028316e-11,1.298477333638097e-15,1.8354927426550565e-17,5.3609657995487933e-20,1.5158681688259996e-21,8.098679219461352e-22,7.717655434672897e-17
5.943404683732033e-11,0.0005542981333333334,0.2,0.0,0.0015381672241412633,0.1999799033629371,0.2,0.1999993001089015,0.19994775884255236,2.636172451390863e-22,6.392019075292208e-19,4.3044581523047676e-24,-3.0573411864136003e-30,4.019101892716885e-05,1.147607725869003e-10,1.86497717370184e-15,5.2241157470818276e-05,1.147851111730007e-10,6.975211649181027e-07,4.249136829046965e-17,2.170975037210261e-09,8.417225800596109e-11,1.314293636901666e-15,1.8678078890892918e-17,-3.205671174661179e-19,-3.4082451247994595e-20,8.245935020044328e-22,7.805820363960861e-17
5.965782917474141e-11,0.0005542981333333334,0.2,0.0,0.0015380765102872402,0.1999798725764435,0.2,0.19999929752856918,0.1999477322705027,2.6639999690663055e-22,6.469926914938919e-19,4.400509168939177e-24,-4.6210762848635915e-30,4.0252579983556014e-05,1.1517606584856232e-10,1.8746015638795365e-15,5.2267729520802314e-05,1.152006934849553e-10,7.000891514787563e-07,4.290132629346259e-17,2.1824579426129203e-09,8.461950825283576e-11,1.3302416796417723e-15,1.9010519332532288e-17,-7.796127850631166e-19,-2.635862454873262e-20,8.395122745947948e-22,7.89544897733189e-17
5.98816115121625e-11,0.0005542981333333334,0.2,0.0,0.0015379866019655253,0.199979842028277,0.2,0.1999992949484154,0.19994770602715428,2.6913787339253906e-22,6.548409538627901e-19,4.498321961896747e-24,-4.8947759216717175e-30,4.0313664387594404e-05,1.1559130978396292e-10,1.8842323431275517e-15,5.2293972869480446e-05,1.1561622844913875e-10,7.02656961354923e-07,4.331339337653546e-17,2.19393909504508e-09,8.506669470862036e-11,1.3458582163430405e-15,1.799631512245911e-17,4.939313550315023e-19,6.364190320900967e-20,8.546152877347559e-22,7.982833533476026e-17
6.010539384958358e-11,0.0005542981333333334,0.2,0.0,0.001537897492190137,0.19997981171691662,0.2,0.19999929236843886,0.19994768010856465,2.718742077705799e-22,6.627465876065057e-19,4.597945396997227e-24,-3.514334831738006e-30,4.0374275181325565e-05,1.1600650482716419e-10,1.8938695716072057e-15,5.231989145941188e-05,1.1603171650063613e-10,7.052245960279212e-07,4.372756923455954e-17,2.205418369008375e-09,8.551381241399294e-11,1.3613688547008648e-15,1.8728820639742517e-17,3.9756686567019263e-19,1.7666896177138966e-21,8.699000278827032e-22,8.069747755719143e-17
6.032917618700467e-11,0.0005542981333333334,0.2,0.0,0.0015378091740299998,0.1999797816408458,0.2,0.19999928978863812,0.19994765451083743,2.746985305619296e-22,6.707092842143014e-19,4.6993260450000644e-24,-2.619625821553211e-30,4.0434415398117894e-05,1.164216514083943e-10,1.903513406101122e-15,5.2345489186906086e-05,1.1644715807064913e-10,7.077920569651798e-07,4.414385377807021e-17,2.2168956410919815e-09,8.596085649179163e-11,1.3772332071742428e-15,1.9622537738443825e-17,-1.9383208824455993e-19,-4.076457729114581e-21,8.853770465157569e-22,8.160500461571888e-17
6.053058029068364e-11,0.0005542981333333334,0.2,0.0,0.0015377303588322705,0.1999797547723046,0.2,0.19999928746696674,0.19994763174403687,2.773246443293499e-22,6.779245062192322e-19,4.792061366618929e-24,-2.9498719642286496e-30,4.048814175003612e-05,1.1679524224903558e-10,1.9121984853728232e-15,5.236825598772518e-05,1.1682101609527524e-10,7.101026244663818e-07,4.452031237658502e-17,2.22722337402727e-09,8.636312924478717e-11,1.3918273447115328e-15,1.9430726044206125e-17,6.207561900547638e-21,9.348240415212578e-24,8.994830574590144e-22,8.245781232910485e-17
6.073198439436262e-11,0.0005542981333333334,0.2,0.0,0.0015376521742965067,0.19997972809202338,0.2,0.1999992851454358,0.19994760923123953,2.799741527092261e-22,6.85186238659325e-19,4.886262909060368e-24,-3.479219103431146e-30,4.054149158369832e-05,1.1716879448918586e-10,1.920888790004838e-15,5.239076878530749e-05,1.1719483712499245e-10,7.12413053469505e-07,4.489847789249445e-17,2.237549300093948e-09,8.676533503343083e-11,1.4065167684355859e-15,1.9416563036748564e-17,2.234924510626312e-20,9.248028678554784e-22,9.137595595354047e-22,8.33174086657403e-17
6.09333884980416e-11,0.0005542981333333334,0.2,0.0,0.0015375746154822109,0.19997970159890585,0.2,0.19999928282404428,0.19994758696969905,2.826161904433489e-22,6.924946909921424e-19,4.981966053658522e-24,-3.646629361611793e-30,4.059446709211067e-05,1.1754230843464035e-10,1.9295842516193276e-15,5.241303032609867e-05,1.1756862146620363e-10,7.147233450158771e-07,4.5278349734216103e-17,2.2478733336014126e-09,8.716747046991695e-11,1.421187445267621e-15,1.9576158740472095e-17,-1.4878315856046662e-20,-5.313691035333393e-22,9.282027771262874e-22,8.417041002373924e-17
6.113479260172058e-11,0.0005542981333333334,0.2,0.0,0.0015374976774842563,0.19997967529185848,0.2,0.19999928050279125,0.19994756495669788,2.852650528923684e-22,6.998498800052464e-19,5.079185956552989e-24,-3.4338550288705165e-30,4.064707046214417e-05,1.179157843887577e-10,1.9382848722879545e-15,5.243504332750335e-05,1.179423694228421e-10,7.170335001379923e-07,4.5659927525965936e-17,2.258195390179001e-09,8.756953221845525e-11,1.4358960899533839e-15,1.9732713715740486e-17,3.119256652504697e-21,1.898307032936147e-24,9.42809938484833e-22,8.502404962793847e-17
6.133619670539956e-11,0.0005542981333333334,0.2,0.0,0.0015374213554322587,0.199979649169791,0.2,0.19999927818167584,0.19994754318954744,2.879415566683154e-22,7.072517767015652e-19,5.177926454396421e-24,-3.2534831450198495e-30,4.0699303874601423e-05,1.1828922265247447e-10,1.9469906648055403e-15,5.245681047818198e-05,1.1831608129638935e-10,7.193435198595754e-07,4.6043210912095005e-17,2.2685153867647617e-09,8.797151699474373e-11,1.4507244891740867e-15,1.987100074952291e-17,2.1194813036069177e-21,-1.0890871868765886e-23,9.575827398057284e-22,8.588855666357006e-17
6.153760080907854e-11,0.0005542981333333334,0.2,0.0,0.0015373456444903837,0.19997962323161603,0.2,0.19999927586069705,0.19994752166558755,2.9064428060139172e-22,7.147004372818125e-19,5.278199255921437e-24,-3.3028546747680094e-30,4.075116950411874e-05,1.1866262352432348e-10,1.9557016121590266e-15,5.247833443835671e-05,1.1868975738589352e-10,7.216534051956386e-07,4.642819941278038e-17,2.2788332416025343e-09,8.837342156557944e-11,1.4656806748586518e-15,1.9966130851184788e-17,-1.2222625889502445e-21,1.3269765158177812e-22,9.725248713330929e-22,8.676341737840903e-17
6.173900491275752e-11,0.0005542981333333334,0.2,0.0,0.0015372705398572978,0.19997959747624955,0.2,0.19999927353985394,0.1999475003821861,2.9335988913270357e-22,7.221959721516304e-19,5.380027661539932e-24,-3.408820260878316e-30,4.080266951900717e-05,1.1903598730045296e-10,1.964417677313774e-15,5.2499617840112296e-05,1.1906339798798702e-10,7.239631571525456e-07,4.681489247666961e-17,2.289148874229643e-09,8.877524274846942e-11,1.4807228105671271e-15,2.0059484512306137e-17,6.601448492566016e-22,-1.124326629521776e-22,9.876384817548532e-22,8.76420822336982e-17
6.19404090164365e-11,0.0005542981333333334,0.2,0.0,0.0015371960367659655,0.1999795719026107,0.2,0.1999992712191457,0.19994747933673876,2.9608380486818962e-22,7.29738461948197e-19,5.483433963397401e-24,-3.426643970959598e-30,4.08538060811602e-05,1.19409314274644e-10,1.973138833019516e-15,5.252066328768503e-05,1.1943700339690453e-10,7.262727767280826e-07,4.7203289585011235e-17,2.2994622054595336e-09,8.917697741115835e-11,1.49583189656527e-15,2.0178925652076194e-17,4.014868042683397e-22,6.336786060151521e-23,1.0029236933991616e-21,8.852228032342267e-17
6.214181312011548e-11,0.0005542981333333334,0.2,0.0,0.0015371221304834092,0.19997954650962166,0.2,0.19999926889857134,0.19994745852666898,2.9882205696204205e-22,7.373279433239049e-19,5.5884348918940465e-24,-3.382400327516946e-30,4.090458134598389e-05,1.1978260473832738e-10,1.981865064932779e-15,5.2541473357748165e-05,1.198105739045008e-10,7.285822649115211e-07,4.7593390260983334e-17,2.3097731573702886e-09,8.957862247113135e-11,1.5110193911207362e-15,2.030876177016579e-17,1.3414977972860383e-22,-5.563210059889122e-23,1.0183804928551753e-21,8.940686399969412e-17
6.234321722379446e-11,0.0005542981333333334,0.2,0.0,0.0015370488163104852,0.19997952129620822,0.2,0.19999926657812994,0.19994743794942738,3.0157983827554364e-22,7.449644514245403e-19,5.695045679373462e-24,-3.353100926128043e-30,4.095499746232557e-05,1.2015585898060041e-10,1.9905963610635745e-15,5.2562050599697286e-05,1.2018410980026806e-10,7.308916226836784e-07,4.7985194012076825e-17,2.3200816532968423e-09,8.998017489516515e-11,1.5263014889272984e-15,2.0429325763503574e-17,3.365793367171668e-22,6.440024326865101e-23,1.0340100202873326e-21,9.029831368184137e-17
6.274602543115241e-11,0.0005542981333333334,0.2,0.0,0.0015369039456650249,0.19997947140382685,0.2,0.19999926193764264,0.19994739748336546,3.071610434501782e-22,7.60378742084419e-19,5.913163147570949e-24,-3.509113172660077e-30,4.1054760811614044e-05,1.2090225994574287e-10,2.008074085145677e-15,5.260251666214866e-05,1.2093107890257777e-10,7.355099508755241e-07,4.877390864554351e-17,2.3406909767504734e-09,9.07829899465143e-11,1.5571779452457432e-15,2.0613233385146322e-17,6.813783878321979e-22,-1.3545634904943934e-25,1.0657918281839532e-21,9.210534207117152e-17
6.310855281777458e-11,0.0005542981333333334,0.2,0.0,0.0015367755406431839,0.19997942710412236,0.2,0.19999925776164998,0.19994736183515488,3.122302328212016e-22,7.744130588289778e-19,6.115154695422781e-24,-3.748412181793445e-30,4.114334095807889e-05,1.215738997902092e-10,2.023821172966929e-15,5.263816487323456e-05,1.216032355786366e-10,7.396660099102869e-07,4.9489570801407117e-17,2.3592302246117806e-09,9.150517724280309e-11,1.5852785575787726e-15,2.0771735518349064e-17,2.811473792794519e-22,-6.063753928536984e-23,1.0950021160173027e-21,9.374548476007728e-17
