Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144)
7.226022799581499e-22,0.0006651577600000001,0.2,0.0,0.0019575592876759176,0.19999999999999973,0.19999999999999882,0.2,0.19999999999999774,2.6142784200548267e-43,7.693591166748128e-36,1.111399883819244e-102,2.9782306201718187e-131,5.804613675756705e-16,8.84441498970562e-21,5.52185990509349e-35,2.2754766455194813e-15,1.2166023876178502e-15,9.705757890378604e-18,1.939989883352455e-42,4.237515842936579e-39,4.165336902202946e-39,4.8700136450398416e-51,2.0579393915376968e-58,8.547542838025055e-81,9.238019746103933e-74,5.185099151336525e-94,6.155157188649532e-129,2.2433241618510876e-79,1.2011209384526884e-108,4.190686014432322e-120,1.2645564047951337e-105,3.690982882537497e-123,1.6824853673485537e-140,1.4164877923297052e-138
1.445832363808531e-21,0.0006651577600000001,0.2,0.0,0.001957559287671832,0.19999999999999946,0.1999999999999976,0.2,0.19999999999999546,5.230828150639645e-43,1.5393866600365525e-35,6.034280054250451e-101,6.285955741933271e-129,1.161427045632535e-15,1.7696514093167125e-20,2.2101830021087925e-34,4.552930247060173e-15,2.4342617712189494e-15,1.9419948236574203e-17,1.5535653076978158e-41,1.7730878178340287e-38,1.7152861703890897e-38,1.9492745713602501e-50,8.353172462413656e-58,1.1618559127860123e-79,9.573177490576036e-73,2.144815766651079e-92,6.658272358308826e-127,3.61911789202977e-78,6.519041259508267e-107,4.588488283322341e-118,3.4221024995624215e-104,7.790316498614908e-121,9.214452580389524e-139,7.757666037649912e-137
2.8922925315092932e-21,0.0006651577600000001,0.2,0.0,0.0019575592876636605,0.19999999999999887,0.19999999999999515,0.19999999999999998,0.1999999999999909,1.0463927611809191e-42,3.079441746759976e-35,3.675525154108202e-99,1.4889040330246715e-126,2.3233584017365608e-15,3.540071229994233e-20,8.843610919912783e-34,9.107837449450273e-15,4.869580538392728e-15,3.884832892571894e-17,1.243481914130057e-40,7.710677995932873e-38,7.248031264164918e-38,7.799636942305016e-50,3.546142280352769e-57,1.7716762794943664e-78,1.1144616198403292e-71,9.962698727573224e-91,8.082122654163693e-125,6.110596333685513e-77,3.969045594228573e-105,5.737275398752133e-116,1.03930597256477e-102,1.8452300941157412e-118,5.657428174871341e-137,4.7630000838083935e-135
5.785212866910818e-21,0.0006651577600000001,0.2,0.0,0.001957559287647317,0.1999999999999977,0.1999999999999903,0.19999999999999996,0.1999999999999818,2.0930126534147923e-42,6.159551920206594e-35,2.7755222308077837e-97,4.282338143353045e-124,4.647221113905796e-15,7.080910871290149e-20,3.538020241166191e-33,1.8217651851465352e-14,9.740218072626613e-15,7.770509029102257e-17,9.950374599892507e-40,3.577666357233884e-37,3.207456394704744e-37,3.120362346051749e-49,1.8024722286926918e-56,3.3536110173895265e-77,1.4490872028226125e-70,5.1702546632089796e-89,1.2141193737089889e-122,1.2281366415284692e-75,2.9958591336583397e-103,9.09757465069526e-114,3.908987127765427e-101,5.307192001948695e-116,4.327890314648094e-135,3.643659502906867e-133
1.1571053537713867e-20,0.0006651577600000001,0.2,0.0,0.0019575592876146307,0.19999999999999538,0.19999999999998055,0.19999999999999987,0.1999999999999636,4.186252437882392e-42,1.2319772267098925e-34,3.53305702464128e-95,1.9918539038825214e-121,9.294946538088997e-15,1.4162590153645483e-19,1.4153232864149038e-32,3.6437280644435e-14,1.9481493140639683e-14,1.554186129696864e-16,7.961307517342914e-39,1.825528142081265e-36,1.529324523279987e-36,1.2482462718139627e-48,1.5196717663747302e-55,1.0731397956100296e-75,2.0511968259310544e-69,2.9228671627119265e-87,3.0658723137663157e-120,4.055572545749907e-74,3.814005105266401e-101,2.509741008899149e-111,2.4742909005976563e-99,2.4685466200034923e-113,5.6350384307279926e-133,4.744150113480445e-131
2.3142734879319965e-20,0.0006651577600000001,0.2,0.0,0.001957559287549258,0.19999999999999074,0.19999999999996107,0.1999999999999997,0.19999999999992715,8.372732006817006e-42,2.464021296087995e-34,8.949612828704853e-93,1.879432954826085e-118,1.859039738583434e-14,2.8325948717410174e-19,5.661523590605943e-32,7.287653818613225e-14,3.8964043274847025e-14,3.1084565811924043e-16,6.369449172891809e-38,1.0457276397343888e-35,8.087527028813977e-36,4.9931862599445335e-48,2.4761810819194723e-54,6.826931905208983e-74,3.0680018293653375e-68,1.747050625512155e-85,1.5449097913925774e-117,2.603305673563083e-72,9.667501695318102e-99,1.4956418948593489e-108,3.1231195057625735e-97,2.329220992729588e-110,1.4513589514475495e-130,1.2219020009987807e-128
4.628609756253216e-20,0.0006651577600000001,0.2,0.0,0.0019575592874185124,0.19999999999998144,0.1999999999999221,0.1999999999999994,0.19999999999985427,1.6745691144683904e-41,4.928109434842748e-34,3.3673156464680223e-90,2.759478748722239e-115,3.7181299078840796e-14,5.665266584115562e-19,2.264655571529594e-31,1.4575505309255863e-13,7.792914353598652e-14,6.216997475872541e-16,5.09572060594251e-37,6.706904039014241e-35,4.8110918723582224e-35,1.9973135381776582e-47,5.86918640665773e-53,6.432357252423033e-72,4.7376803522190826e-67,1.0785653435322717e-83,1.160705061238328e-114,2.4557483313656124e-70,3.6388424164813436e-96,1.5010283896439482e-105,5.869833086574761e-95,3.419880374004455e-107,5.491441503453447e-128,4.6232555735069626e-126
9.257282292895656e-20,0.0006651577600000001,0.2,0.0,0.001957559287157021,0.19999999999996285,0.19999999999984416,0.1999999999999988,0.19999999999970852,3.349160942040835e-41,9.856285712346444e-34,1.4838306602336753e-87,4.826788514095906e-112,7.436310245491674e-14,1.1330610007351072e-18,9.0587149213348e-31,2.915120821975388e-13,1.5585934402916473e-13,1.2434079231989035e-15,4.0766409913506545e-36,4.701878026732515e-34,3.1852800180166966e-34,7.989322613444149e-47,1.6199530728124968e-51,7.089829861133323e-70,7.443681988740016e-66,6.776529242415202e-82,1.0224795032004604e-111,2.7070702880490428e-68,1.6036994739554752e-93,1.9997441718061905e-102,1.292946928340417e-92,5.981941110049085e-104,2.423949260437796e-125,2.0407277253476836e-123
1.8514627366180534e-19,0.0006651577600000001,0.2,0.0,0.0019575592866340383,0.19999999999992565,0.19999999999968832,0.19999999999999754,0.199999999999417,6.698344597181987e-41,1.9712638267330586e-33,7.026934591230526e-85,9.114139704678305e-109,1.4872670916732072e-13,2.266129684776779e-18,3.623504786716527e-30,5.83026137576009e-13,3.117197448991181e-13,2.4868242611246913e-15,3.2613385936132226e-35,3.4959473012129564e-33,2.2827804479054393e-33,3.19573505115293e-46,4.798848800329596e-50,8.395407318528552e-68,1.1804263386331678e-64,4.297893527382386e-80,9.682327136197129e-109,3.2056849069999065e-66,7.59489602559891e-91,3.1801089715339064e-99,3.061108999819519e-90,1.129534615356125e-100,1.1486744444541474e-122,9.670713098073525e-121
3.702931751275029e-19,0.0006651577600000001,0.2,0.0,0.001957559285588073,0.1999999999998513,0.1999999999993766,0.19999999999999504,0.19999999999883397,1.3396711907449345e-40,3.9425343377205905e-33,3.4543610474620275e-82,1.7893223416193913e-105,2.974539224331372e-13,4.5322670504383936e-18,1.44940591117722e-29,1.166054237006989e-12,6.234405461734126e-13,4.973656883786223e-15,2.609081191458761e-34,2.6903862213433485e-32,1.7200427230610688e-32,1.2782890732382303e-45,1.4750798064039257e-48,1.031860976212294e-65,1.8847914325105732e-63,2.7447648290030497e-78,9.518431952239446e-106,3.9402586860500184e-64,3.7336043715077195e-88,5.656408429784415e-96,7.523511671325061e-88,2.2175450340497758e-97,5.6485661405378684e-120,4.755539119414788e-118
7.40586978058898e-19,0.0006651577600000001,0.2,0.0,0.0019575592834961426,0.19999999999970258,0.19999999999875315,0.19999999999999007,0.1999999999976679,2.6793446527924265e-40,7.885075359658463e-33,1.7317685424570734e-79,3.585227291762205e-102,5.949083483288042e-13,9.064541772074681e-18,5.797633500465276e-29,2.332110390565109e-12,1.2468821468595531e-12,9.947321916349124e-15,2.087269073908131e-33,2.109522210697475e-31,1.333555924669048e-31,5.1130972346658354e-45,4.623310675568751e-47,1.293306041382173e-63,3.0700238449880093e-62,1.788142427047487e-76,9.54317213263611e-103,4.939163473795948e-62,1.8717660816897036e-85,1.0744657987105414e-92,1.8858024995197543e-85,4.4432480334289164e-94,2.83224186062864e-117,2.384470081221716e-115
1.4811745839216882e-18,0.0006651577600000001,0.2,0.0,0.001957559279312282,0.19999999999940513,0.19999999999750628,0.1999999999999801,0.1999999999953358,5.358691576863498e-40,1.577015740338545e-32,8.768996936633108e-77,2.0200495350228514e-98,1.1898171975762744e-12,1.8129091176599185e-17,2.3190568615516484e-28,4.664222516466005e-12,2.4937653407820405e-12,1.9894651130434336e-14,1.66981689799666e-32,1.6701224970192182e-30,1.0498447057353697e-30,2.0451878232351805e-44,1.463638197484534e-45,1.6372312693611798e-61,5.6849770862521386e-61,1.3239426651164413e-74,9.66429223678439e-100,6.254018703238879e-60,9.477893868161747e-83,5.815799661204136e-89,4.7743876724869016e-83,2.503490122352246e-90,2.8322371477822427e-117,2.384466113503068e-115
2.9623497956472687e-18,0.0006651577600000001,0.2,0.0,0.0019575592709445617,0.1999999999988102,0.19999999999501253,0.1999999999999602,0.19999999999067158,1.071738542490998e-39,3.154032149024446e-32,4.4612496365460635e-74,4.112149935546741e-95,2.3796348858957596e-12,3.62581898306536e-17,9.276246290643802e-28,9.328446043406527e-12,4.987531698827841e-12,3.978930615444298e-14,1.335854158869336e-31,1.3284916627522274e-29,8.330618248996176e-30,8.180337351154613e-44,4.656237909465649e-44,2.0823822459314634e-59,1.9006368174515373e-59,1.768189873248802e-72,9.833337194952973e-97,7.957994469815082e-58,4.8219011586921376e-80,1.1742942264632252e-85,1.2144804945614217e-80,5.096274393920929e-87,2.8274359070865957e-117,2.3804239394694842e-115
5.92470021909843e-18,0.0006651577600000001,0.2,0.0,0.001957559254209124,0.1999999999976204,0.19999999999002505,0.19999999999992038,0.19999999998134313,2.1434773120620716e-39,6.308064966158504e-32,2.273311914769387e-71,8.381700915206945e-92,4.759270221832904e-12,7.25163865187656e-17,3.710511822505781e-27,1.8656890197843393e-11,9.975064295722752e-12,7.957860258581771e-14,1.0686835591883921e-30,1.0587796624849001e-28,6.63701613060269e-29,3.271809920866431e-43,1.4842720502772088e-42,2.65279606865204e-57,1.5686826605878396e-57,5.831774949337756e-70,1.0021559782809375e-93,1.0146934549744139e-55,2.457086173954167e-77,2.3836629106438962e-82,3.0943232259190336e-78,1.038761917901786e-83,-2.068689011692307e-117,-1.7416334688074045e-115
8.88705064254959e-18,0.0006651577600000001,0.2,0.0,0.0019575592374736894,0.19999999999643056,0.19999999998503756,0.19999999999988055,0.19999999997201467,3.215216081595023e-39,9.462097783055388e-32,1.9772738430449433e-70,5.349510758133961e-91,7.138905517068213e-12,1.0877458258685608e-16,7.884859594648469e-27,2.7985331452836955e-11,1.496259677342099e-11,1.1936788540055436e-13,3.172654485098521e-30,3.138852014383115e-28,1.9680223760788427e-28,6.952134321433065e-43,7.094010089352588e-42,1.7818370650455095e-56,1.0182982309735776e-56,4.936553147239358e-69,9.700881730759303e-93,6.817283415629045e-55,2.1371159508654362e-76,1.5223897274161793e-81,2.379688919216908e-77,6.629761791173693e-83,2.1383932313760936e-108,1.800317534054535e-106
1.1849401066000752e-17,0.0006651577600000001,0.2,0.0,0.0019575592207382577,0.19999999999524073,0.19999999998005008,0.19999999999984072,0.19999999996268622,4.2869548510901066e-39,1.2616130599716425e-31,1.180396589324804e-69,6.212204827376209e-90,9.518540771601677e-12,1.4503277803490033e-16,1.3450679216563075e-26,3.731376980838812e-11,1.9950129131922557e-11,1.5915715459865755e-13,6.913047281683238e-30,6.832515274749418e-28,4.285389407390274e-28,1.1858838498925011e-42,2.345857831107584e-41,8.191210445682181e-56,4.592867226644813e-56,2.8938130431374562e-68,6.259122593206826e-92,3.1345058699914935e-54,1.2758192077257646e-75,1.7652031600277268e-80,1.1896868196136951e-76,7.698916794884188e-82,1.1175906752792971e-107,9.409018225004713e-106
1.7774101912903076e-17,0.0006651577600000001,0.2,0.0,0.001957559187267402,0.1999999999928611,0.1999999999700751,0.19999999999976106,0.19999999994402937,6.43043238999368e-39,1.8924196232496107e-31,2.7777067962425047e-68,5.528180813283835e-88,1.4277811185143824e-11,2.1754916747568152e-16,2.784806221686189e-26,5.5970639714679405e-11,2.9925193569178434e-11,2.3873566103747306e-13,2.006644370922951e-29,1.9804987054594984e-27,1.2430512861254494e-27,2.4550237150114652e-42,1.366628775363836e-40,9.961672435519406e-55,5.484635412513708e-55,6.656386643626919e-67,1.6113673137789983e-90,3.8127883537120205e-53,3.002254537222253e-74,1.5682891327769003e-78,1.5810278026857024e-75,6.851191366664852e-80,7.916860633309961e-107,6.6652207854909846e-105
2.36988027598054e-17,0.0006651577600000001,0.2,0.0,0.0019575591537965573,0.1999999999904815,0.1999999999601001,0.1999999999996814,0.19999999992537248,8.57390992876563e-39,2.523226186444172e-31,1.7359414073307553e-67,4.981747940388103e-87,1.9037081449010673e-11,2.9006555463608615e-16,4.736249617897059e-26,7.462749895869429e-11,3.9900257568105724e-11,3.1831411740310847e-13,4.388304874241349e-29,4.326351499982243e-27,2.7173338999502598e-27,4.175094209552257e-42,4.5432745293194315e-40,4.601848911268603e-54,2.5247606279186065e-54,4.1407278069059586e-66,1.07074490458241e-89,1.7619145580129777e-52,1.8762733182132883e-73,1.4128430448619249e-77,8.288327072779273e-75,6.17398554692859e-79,5.485948530941502e-106,4.6186310293641665e-104
2.9623503606707723e-17,0.0006651577600000001,0.2,0.0,0.001957559120325725,0.19999999998810186,0.1999999999501251,0.19999999999960175,0.19999999990671566,1.0717387467408743e-38,3.1540327495540614e-31,8.366804387989019e-67,3.6342944558214986e-86,2.3796351552511062e-11,3.6258193935306095e-16,7.235956210501196e-26,9.328434677884753e-11,4.987532109739531e-11,3.978925201189386e-13,8.23305700961159e-29,8.108127343939258e-27,5.096706578994763e-27,6.378341354941511e-42,1.2240251240907256e-39,1.6850596737416828e-53,9.227886527831656e-54,1.990629711896945e-65,5.733303827110132e-89,6.453332991706959e-52,9.043166653690365e-73,1.0303906255563122e-76,3.330367034131749e-74,4.504057953049366e-78,2.3924144527604306e-105,2.0141785079457133e-103
4.1472905300512365e-17,0.0006651577600000001,0.2,0.0,0.0019575590533840973,0.19999999998334259,0.19999999993017512,0.19999999999944246,0.19999999986940198,1.5004342544530067e-38,4.415645875575874e-31,4.252840268478417e-65,4.654045152584452e-84,3.331489126833877e-11,5.076147013021177e-16,1.3914648885781457e-25,1.3059800743002888e-10,6.98254467175619e-11,5.5704916123142e-13,2.2527142440998284e-28,2.2122662197231496e-26,1.3939855074478582e-26,1.2266131054299935e-41,7.193985609081594e-39,2.5945471804606633e-52,1.42007976566508e-52,1.0095954915365745e-63,5.20361844544233e-87,9.956042376434568e-51,4.59662538327039e-71,1.3187828531930037e-74,8.490128253516765e-73,5.767856471311106e-76,3.163496363783834e-105,2.663353909926743e-103
5.332230699431701e-17,0.0006651577600000001,0.2,0.0,0.0019575589864425187,0.1999999999785833,0.19999999991022513,0.19999999999928317,0.1999999998320884,1.929129762191405e-38,5.6772590014394855e-31,3.0297204711312935e-64,4.3200954100984824e-83,4.283343033283239e-11,6.526474533246153e-16,2.2820242940889286e-25,1.6791162168294313e-10,8.977557043028183e-11,7.162055844440652e-13,4.748995375890596e-28,4.6522093814908424e-26,2.937957155849598e-26,2.0121445688533095e-41,2.42160916801341e-38,1.3177526441397516e-51,7.217057817154069e-52,7.195115594020972e-63,4.3043583197712825e-86,5.061852805114337e-50,3.274630379621754e-70,1.2240197344677485e-73,5.213943854773134e-72,5.353985480967026e-75,8.21644902973845e-103,6.917444855496844e-101
7.702111038192631e-17,0.0006651577600000001,0.2,0.0,0.001957558852559509,0.19999999996906476,0.19999999987032518,0.19999999999896456,0.1999999997574613,2.786520778696655e-38,8.200485254170233e-31,1.3349911426106425e-62,4.65383043883255e-81,6.187050650808893e-11,9.427129275859647e-16,4.7311568651938205e-25,2.4253871101382437e-10,1.2967581213418893e-10,1.0345177772632094e-12,1.4485906794288577e-27,1.4110103822721307e-25,8.958197324822067e-26,4.178510250810521e-41,1.6472287265668796e-37,2.1832077919329914e-50,1.1999809407050243e-50,3.1818718131502525e-61,3.2814137160747644e-84,8.419101654698027e-49,1.442901647961427e-68,1.3180346544782468e-71,1.4371985036994315e-70,5.767590215793422e-73,7.820035639249526e-101,6.583703631035328e-99
1.2441871715714487e-16,0.0006651577600000001,0.2,0.0,0.00195755858479408,0.1999999999500277,0.1999999997905253,0.19999999999832735,0.19999999960820766,4.501302841118269e-38,1.3246937787443611e-30,1.601913838315519e-60,1.42921535845109e-78,9.994465104372121e-11,1.5228437569226428e-15,1.2301695286458831e-24,3.917923329820349e-10,2.094762726560715e-10,1.6711395485069818e-12,6.285556599907058e-27,6.047429185068649e-25,3.8846614102871044e-25,1.098306231588429e-40,2.0505120781123693e-36,8.275403866195313e-49,4.590079743485704e-49,3.8526864700010946e-59,8.0267164911529e-82,3.220757967727733e-47,1.7313909404586567e-66,4.045905713928948e-69,1.1019469325583226e-68,1.7712566421304093e-70,1.3144172175289032e-98,1.1066104823227669e-96
2.1921393070758203e-16,0.0006651577600000001,0.2,0.0,0.001957558049265583,0.19999999991195358,0.19999999963092563,0.19999999999705295,0.19999999930970266,7.93086807142368e-38,2.3339843493058426e-30,3.5814787866499784e-58,9.447667238759378e-76,1.7609290885556543e-10,2.6831049384325074e-15,3.813370999458128e-24,6.902973501778811e-10,3.69077102157029e-10,2.9443726335807543e-12,3.553575449991405e-26,3.333604982571774e-24,2.193887472903182e-24,3.6600472408156688e-40,3.832505353229185e-35,5.275827574394487e-47,2.9808576740394007e-47,8.77251245679482e-57,4.5835821578844775e-79,2.0917009652761807e-45,3.870950274895427e-64,2.672664484258326e-66,1.7909086243878411e-66,1.1708691380184658e-67,4.458161926324446e-96,3.7533354379050654e-94
4.088043578084563e-16,0.0006651577600000001,0.2,0.0,0.001957556978218027,0.19999999983580538,0.19999999931172666,0.1999999999945042,0.19999999871270155,1.479004936199079e-37,4.352567069094087e-30,1.1106116694159776e-55,1.3099167744692935e-72,3.283892994404513e-10,5.003625389423763e-15,1.3257686741533116e-23,1.28729847773708e-09,6.882783949893557e-10,5.4907969747338715e-12,2.3628688319103933e-25,2.1096873474194525e-23,1.4558658098494374e-23,1.9196714711066564e-39,8.914384548333348e-34,4.393048643694074e-45,2.5731520870432822e-45,2.8190528954929285e-54,7.462898669801887e-76,1.8057688323894103e-43,1.2004197998329426e-61,3.6958514244876757e-63,7.829048721323232e-64,1.6234068733165493e-64,5.457558021828007e-96,4.5947290181619053e-94
7.879852120102049e-16,0.0006651577600000001,0.2,0.0,0.001957554836160674,0.19999999968350923,0.19999999867333018,0.1999999999894069,0.19999999751873493,2.8510973128222147e-37,8.389773625834451e-30,3.9092381728264497e-53,1.7403479487026098e-69,6.329815804454106e-10,9.644658616285105e-15,4.9270292745311987e-23,2.4812651065185176e-09,1.3266795159869235e-09,1.0583478346141536e-11,1.7183853828868888e-24,1.3982032253765053e-22,1.0546421552781535e-22,2.5187660537989516e-38,2.2661207116737808e-32,4.012646486866493e-43,2.5165421099461472e-43,1.0616695143138575e-51,3.1515627762141887e-72,1.7665472321616966e-41,4.226410246611873e-59,4.8911418641706246e-60,8.580332253304779e-61,2.1568481671557628e-61,9.633521960710722e-96,8.110031622325828e-94
1.1671660662119535e-15,0.0006651577600000001,0.2,0.0,0.0019575526941536642,0.19999999953121342,0.19999999803493565,0.1999999999843098,0.1999999963248158,4.2244130202827906e-37,1.2427135831080348e-29,4.2048911449116605e-52,2.3386164963201887e-68,9.375731945511118e-10,1.4285681574389132e-14,1.081309624689391e-22,3.6751842347918512e-09,1.9650786841088538e-09,1.567593664288625e-11,5.309160210438175e-24,4.063181514709915e-22,3.2498464904006866e-22,1.2396518137321893e-37,1.19935852389343e-31,3.161458078878316e-42,2.0251442798885533e-42,1.1600555758897709e-50,5.218531533652467e-71,1.4217908311671453e-40,4.5465364531159945e-58,6.5735929954074e-59,1.1693265093096302e-59,2.8982941441642316e-60,9.151639009814585e-89,7.704783206240696e-87
