Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35)
2.811247449501299e-12,0.0006651577600000001,0.2,0.0,0.001942942447385374,0.1999988806982516,0.19999531927928751,0.19999996773430334,0.19999233478253506,3.128526507436605e-23,8.056240222867389e-20,3.484460115219042e-27,1.175564328029103e-36,2.2386078118882094e-06,3.086609793378539e-11,2.0529522356436596e-15,7.665215205128723e-06,4.680749254235757e-06,3.2236952302551385e-08,6.657651404255614e-14,7.716012588048788e-15,1.285485649045986e-13,1.386651435996993e-23,1.1820626943512462e-17,5.5674926526763265e-24,2.980403587541473e-23,-4.4458152752615066e-27,-9.78873355416141e-33,5.635115457028308e-20,-7.157479901279317e-30,1.1840325382550575e-28,-3.2997526481123312e-28
2.828542478571001e-12,0.0006651577600000001,0.2,0.0,0.0019428596663433656,0.19999887387727996,0.19999529079966988,0.199999967566554,0.1999922942909909,3.223246160561095e-23,8.24922919945509e-20,3.6541230877968704e-27,1.2410800191763708e-36,2.252249832523995e-06,3.101645872802297e-11,2.0861392195199956e-15,7.70570670911595e-06,4.709228980931927e-06,3.240458979746779e-08,6.781188851396396e-14,7.803771768532898e-15,1.3002457669342534e-13,1.4858903038964563e-23,1.210125902385339e-17,5.734640845686003e-24,-3.406252592003886e-22,2.2129805191669777e-27,-1.0046227111560006e-32,5.837826420169413e-20,-7.143160639431883e-30,1.2414776001581166e-28,-3.3055642383261784e-28
2.8458375076407034e-12,0.0006651577600000001,0.2,0.0,0.001942776964812638,0.19999886705715753,0.19999526232383497,0.19999996739914136,0.19999225387314004,3.320211677778052e-23,8.445559073569357e-20,3.830752448191224e-27,1.3097996346228864e-36,2.2658901557031104e-06,3.116616519533612e-11,2.1196623906882095e-15,7.74612451942184e-06,4.737704923734651e-06,3.2571891675845905e-08,6.906242889420746e-14,7.891940237132632e-15,1.3150748878562787e-13,1.5080017823767737e-23,1.2385619398179327e-17,5.905997707132222e-24,3.317677746608596e-22,-4.5791278998689526e-27,-1.0305401982304409e-32,6.046464827286618e-20,-7.11879154530052e-30,1.3013128649897533e-28,-3.307684714231866e-28
2.880427565780108e-12,0.0006651577600000001,0.2,0.0,0.001942611799755917,0.19999885341946408,0.1999952053835074,0.19999996706532364,0.19999217325798965,3.5210332697586763e-23,8.848264573146825e-20,4.20578760982946e-27,1.4574139363863294e-36,2.2931657017536835e-06,3.1463606738804534e-11,2.1877226813995137e-15,7.826739587321315e-06,4.794645463725169e-06,3.290549124015462e-08,7.16093745384328e-14,8.069499581343134e-15,1.3449391735165408e-13,1.435512320205236e-23,1.2970546803770194e-17,6.259686575577598e-24,-2.4266253475776055e-23,4.54602855831906e-27,-1.0827633665225893e-32,6.482057049069236e-20,-7.040070633866155e-30,1.4284986617251857e-28,-3.301047579277261e-28
2.9150176239195124e-12,0.0006651577600000001,0.2,0.0,0.0019424469511594008,0.1999988397851793,0.19999514845829278,0.1999999667328448,0.19999209293602951,3.7312644129440357e-23,9.264968007255909e-20,4.608643439082688e-27,1.6195398054743603e-36,2.3204344341564754e-06,3.175840601409663e-11,2.2571438660420335e-15,7.907061463114936e-06,4.85157088631744e-06,3.3237756296648254e-08,7.421808510589564e-14,8.24867974068908e-15,1.3750765818727146e-13,1.5264384156717973e-23,1.357435852882533e-17,6.630064266119815e-24,3.91401441788736e-22,3.83353425765784e-27,-1.1352801333601862e-32,6.942981542757501e-20,-6.913166342779451e-30,1.5662776652473166e-28,-3.27641202076377e-28
2.949607682058917e-12,0.0006651577600000001,0.2,0.0,0.0019422824179711174,0.19999882615431105,0.1999950915481789,0.19999996640169976,0.19999201290620916,3.9512147833791356e-23,9.696180865378021e-20,5.0407085044123995e-27,1.797415485844677e-36,2.347696337021982e-06,3.2050546905042e-11,2.327936608753521e-15,7.987091197327403e-06,4.908481203588618e-06,3.356869212550857e-08,7.688929442975072e-14,8.429469890550817e-15,1.4054851989826323e-13,1.6642007634489764e-23,1.4199493302080045e-17,7.017310569319777e-24,-4.735912401508356e-22,2.0034964919399786e-26,-1.1877841585329251e-32,7.430360019101398e-20,-6.734922979238787e-30,1.7153895210351132e-28,-3.2326644880522357e-28
2.9841977401983214e-12,0.0006651577600000001,0.2,0.0,0.0019421181991429199,0.1999988125268673,0.19999503465315366,0.19999996607188308,0.19999193316748173,4.181206688599286e-23,1.0142229136481385e-19,5.503909322717575e-27,1.992342923170799e-36,2.3749513944460562e-06,3.2340013730679844e-11,2.400111499041859e-15,8.066829836720914e-06,4.965376427583e-06,3.389830398601528e-08,7.962373604200643e-14,8.611859261393809e-15,1.4361631210862628e-13,1.7973074176692264e-23,1.4843346650667904e-17,7.421950959369876e-24,3.7429126631850456e-22,1.4113905792502098e-26,-1.239934541350721e-32,7.94534915354271e-20,-6.499887797294387e-30,1.8766022021000113e-28,-3.1677342010165815e-28
3.018787798337726e-12,0.0006651577600000001,0.2,0.0,0.0019419542936304707,0.19999879890285607,0.19999497777320507,0.1999999657433897,0.1999918537188043,4.421579807419435e-23,1.0603269379524034e-19,6.001089261768888e-27,2.205723026500564e-36,2.4021995905146784e-06,3.262679124614312e-11,2.4736790483980978e-15,8.146278424313749e-06,5.022256570312158e-06,3.4226597116630766e-08,8.24221431698333e-14,8.795837138520002e-15,1.467108454542404e-13,1.834797751145327e-23,1.5509739171621892e-17,7.844568915473283e-24,-4.929920728838221e-22,3.1009230928860853e-26,-1.2913595775274648e-32,8.489138465390624e-20,-6.206470467664226e-30,2.0507292976585345e-28,-3.0813010420883156e-28
3.0533778564771304e-12,0.0006651577600000001,0.2,0.0,0.0019417907003932292,0.19999878528228532,0.19999492090832116,0.19999996541621443,0.19999177455913747,4.672661746813899e-23,1.107955207631732e-19,6.533850863817753e-27,2.4390544289754663e-36,2.4294409093007747e-06,3.291086464355022e-11,2.548649714112402e-15,8.225437999388373e-06,5.0791216437550435e-06,3.4553576735082055e-08,8.52852487323454e-14,8.981392861823621e-15,1.4983193157882596e-13,1.9398680505520742e-23,1.619525117399912e-17,8.285792344209585e-24,7.346716201657945e-22,2.0935868889354282e-26,-1.341650355372866e-32,9.062954154781994e-20,-5.8466209542720334e-30,2.2386287679916176e-28,-2.970185340970771e-28
3.087967914616535e-12,0.0006651577600000001,0.2,0.0,0.0019416274183944374,0.19999877166516306,0.19999486405848987,0.19999996509035206,0.19999169568744563,4.9348030180378924e-23,1.1571329030882694e-19,7.105115768971659e-27,2.693936359953947e-36,2.456675334868969e-06,3.319221955264873e-11,2.6250338717818594e-15,8.30430959751145e-06,5.13597165985812e-06,3.487924803844195e-08,8.821378533696733e-14,9.168515825533598e-15,1.5297938312839728e-13,1.9615315775474558e-23,1.6905365761321937e-17,8.746090367388876e-24,-1.0310128252934017e-21,5.0488427065349035e-26,-1.3903520214948434e-32,9.668055670342887e-20,-5.417501070872014e-30,2.4412030589235748e-28,-2.833578476378667e-28
3.1225579727559394e-12,0.0006651577600000001,0.2,0.0,0.0019414644466011065,0.19999875805149728,0.19999480722369928,0.1999999647657974,0.19999161710269706,5.208330747112684e-23,1.2079024906711647e-19,7.715728318493242e-27,2.9720727182435383e-36,2.483902851270195e-06,3.3470842041555076e-11,2.7028418525175948e-15,8.382894250539463e-06,5.192806630535472e-06,3.520361620321045e-08,9.120848527634538e-14,9.357195477963321e-15,1.5615301374787283e-13,2.138020074573808e-23,1.7633103495935366e-17,9.226164059155589e-24,1.5797949196229304e-21,2.32481261012066e-26,-1.436954418431631e-32,1.0305741312201587e-19,-4.907119828213578e-30,2.659400516057834e-28,-2.66658533560332e-28
3.157148030895344e-12,0.0006651577600000001,0.2,0.0,0.0019413017839840035,0.19999874444129587,0.19999475040393755,0.19999996444254542,0.19999153880386342,5.49362475490235e-23,1.2602829791381633e-19,8.370038357569669e-27,3.2752834770687127e-36,2.5111234425489312e-06,3.3746718617165477e-11,2.7820838827572362e-15,8.461192986642103e-06,5.249626567668921e-06,3.552668638539639e-08,9.427008052447026e-14,9.54742132126231e-15,1.5935263807478287e-13,2.0667522901261899e-23,1.8390029035366192e-17,9.726436841350645e-24,-2.5973021547311545e-21,8.534843402844494e-26,-1.4808902286141918e-32,1.0977341225073719e-19,-4.31610373648524e-30,2.894219410824537e-28,-2.4700400545904946e-28
3.1917380890347484e-12,0.0006651577600000001,0.2,0.0,0.0019411394295176375,0.19999873083456693,0.19999469359919267,0.1999999641205909,0.19999146078992025,5.790994752974411e-23,1.3143305195379829e-19,9.066893804555288e-27,3.605502330628225e-36,2.5383370927330704e-06,3.401983622578295e-11,2.86277018235802e-15,8.539206830300822e-06,5.306431483108148e-06,3.584846372059883e-08,9.739930273402949e-14,9.739182911165272e-15,1.6257807173671589e-13,2.419303764313792e-23,1.9158505876273887e-17,1.0247766296482017e-23,4.461102168004864e-21,9.12694869312488e-28,-1.521527395287447e-32,1.1684229405016975e-19,-3.6244282466406995e-30,3.1467065649101985e-28,-2.2354727843680274e-28
3.226328147174153e-12,0.0006651577600000001,0.2,0.0,0.0019409773821802455,0.19999871723131843,0.1999946368094529,0.1999999637999289,0.1999913830598468,6.10089192045815e-23,1.3700311254819754e-19,9.815168149262822e-27,3.964795877829645e-36,2.5655437858500723e-06,3.429018225315589e-11,2.944910796604113e-15,8.616936802344669e-06,5.363221388670807e-06,3.6168953324088066e-08,1.005968832318392e-13,9.932469856748882e-15,1.65829131343228e-13,2.0165654660465394e-23,1.99697285956017e-17,1.0790336788194623e-23,-8.026228741654396e-21,1.7291886461023352e-25,-1.558172899351731e-32,1.2427805357375387e-19,-2.8453598957347e-30,3.4179640043405503e-28,-1.9695583662224892e-28
3.2609182053135574e-12,0.0006651577600000001,0.2,0.0,0.0019408156409537792,0.19999870363155842,0.19999458003470638,0.19999996348055427,0.19999130561262576,6.42352544823921e-23,1.4275039767946758e-19,1.0605624950010642e-26,4.35534779716736e-36,2.5927435059010105e-06,3.455774452518733e-11,3.028515901659487e-15,8.694383919926217e-06,5.419996296142643e-06,3.648816029088622e-08,1.038635530176198e-13,1.012727182017682e-14,1.691056344867286e-13,3.0415327618881934e-23,2.0768886952571327e-17,1.1355502234915012e-23,1.511839278456188e-20,-1.209867791620895e-25,-1.5900530258976497e-32,1.3209527112890425e-19,-1.9320425431782275e-30,3.7091427769852914e-28,-1.6516895119352738e-28
3.295508263452962e-12,0.0006651577600000001,0.2,0.0,0.0019406542048238929,0.1999986900352949,0.19999452327494133,0.19999996316246188,0.1999912284472437,6.759363244124201e-23,1.48681990617665e-19,1.1447600987659707e-26,4.779490440117053e-36,2.6199362368931686e-06,3.4822511307464996e-11,3.113595406384218e-15,8.771549196580917e-06,5.476756217277602e-06,3.680608969584749e-08,1.0720004275707268e-13,1.0323578516442098e-14,1.7240739973043846e-13,3.3890799600097876e-23,2.163038915704265e-17,1.1942711496137761e-23,-9.736466810824724e-23,8.633699022602662e-26,-1.6163559974263264e-32,1.4030859222342013e-19,-9.362059716231574e-31,4.021452404583605e-28,-1.3052916234533719e-28
3.3300983215923664e-12,0.0006651577600000001,0.2,0.0,0.0019404930727799283,0.19999867644253588,0.19999446653014608,0.1999999628456469,0.19999115156269062,7.108846329917436e-23,1.5479151902128852e-19,1.2348170265687896e-26,5.2397083778897335e-36,2.6471219628218056e-06,3.508447130562719e-11,3.2001591802660517e-15,8.848433642213515e-06,5.53350116379796e-06,3.712274659373803e-08,1.1060708278340895e-13,1.0521379713200427e-14,1.757342466090921e-13,2.9349211250901595e-23,2.250037638812211e-17,1.255401396836525e-23,5.956933528342087e-22,8.719974693381017e-26,-1.6362219270252144e-32,1.4893336339233567e-19,1.9102967877540912e-31,4.356166506209969e-28,-9.100879290188201e-29
3.364688379731771e-12,0.0006651577600000001,0.2,0.0,0.0019403322438149016,0.19999866285328932,0.19999440980030875,0.1999999625301041,0.1999910749579603,7.472359642783392e-23,1.6107380797925966e-19,1.3309983855236605e-26,5.738629310418161e-36,2.6743006676690768e-06,3.53436136653097e-11,3.288217076883202e-15,8.92503826310975e-06,5.590231147394421e-06,3.74381360193157e-08,1.1408540309002904e-13,1.0720665230423518e-14,1.7908599562416322e-13,2.618436327927651e-23,2.3396311584047006e-17,1.3188955768586562e-23,1.3384192122865845e-22,1.0433811058862346e-25,-1.6486950307661306e-32,1.5798515423559146e-19,1.4522133006245987e-30,4.714613508700534e-28,-4.6558973431531626e-29
3.3992784378711754e-12,0.0006651577600000001,0.2,0.0,0.0019401717169254908,0.19999864926756333,0.19999435308541777,0.19999996221582866,0.19999099863204997,7.850266698191645e-23,1.675347866883536e-19,1.433377676075581e-26,6.279035704556386e-36,2.7014723354027045e-06,3.559992797191443e-11,3.377778906621013e-15,9.001364061944215e-06,5.64694617972624e-06,3.775226298740932e-08,1.1763573332892884e-13,1.0921424940182801e-14,1.8246246823746907e-13,2.794944059675885e-23,2.4316230461687462e-17,1.384870449771186e-23,8.759674411733762e-22,1.065804331067562e-25,-1.6526904329250108e-32,1.6747997734737306e-19,2.864471208885006e-30,5.0981815507487315e-28,3.510711934634085e-30
3.43386849601058e-12,0.0006651577600000001,0.2,0.0,0.0019400114911120227,0.1999986356853659,0.1999942963854615,0.1999999619028155,0.1999909225839606,8.242956374745049e-23,1.741847543148021e-19,1.5421783756407638e-26,6.863882511636452e-36,2.7286369499883398e-06,3.585340425036641e-11,3.468854399682442e-15,9.077412037817073e-06,5.703646272421321e-06,3.806513249299085e-08,1.2125880280783192e-13,1.1123648766453275e-14,1.8586348686813614e-13,3.024002561507397e-23,2.526323108394833e-17,1.4533837016897768e-23,1.22771994138329e-22,1.2903403076215514e-25,-1.6469913917589046e-32,1.7743423130576852e-19,4.4391869479222904e-30,5.508325508110305e-28,5.962749100714047e-29
3.4684585541499844e-12,0.0006651577600000001,0.2,0.0,0.0019398515653784591,0.19999862210670508,0.19999423970042826,0.19999996159105973,0.19999084681269652,8.650845554364886e-23,1.8102818321092414e-19,1.6577943540194836e-26,7.496303376570598e-36,2.7557944953847202e-06,3.610403296466713e-11,3.561453204417354e-15,9.153183186257486e-06,5.76033143707636e-06,3.837674951126648e-08,1.2495534048637969e-13,1.1327326684850211e-14,1.89288874886227e-13,3.040677747162035e-23,2.6235620349630772e-17,1.524497138889011e-23,-2.929953865215657e-23,1.444786914673634e-25,-1.6302594429328125e-32,1.8786473005266933e-19,6.18995799134363e-30,5.946568178466195e-28,1.2229850665326155e-28
3.503048612289389e-12,0.0006651577600000001,0.2,0.0,0.0019396919387323812,0.19999860853158896,0.19999418303030653,0.19999996128055644,0.19999077131726586,9.074360294647238e-23,1.880647680644959e-19,1.7806539772669502e-26,8.179614994747102e-36,2.782944955538697e-06,3.635180501740419e-11,3.655584902699451e-15,9.228678499226105e-06,5.817001685256939e-06,3.8687118997755756e-08,1.2872607497254088e-13,1.1532448722379206e-14,1.927384566084878e-13,3.0076139807425936e-23,2.7234099991046606e-17,1.598285776002657e-23,1.2229848303655234e-22,1.5698288879703634e-25,-1.6010424346292303e-32,1.987886919015438e-19,8.13020507140556e-30,6.414500351836178e-28,1.9201665324916182e-28
3.5469317708286036e-12,0.0006651577600000001,0.2,0.0,0.0019394898550293973,0.1999985913144426,0.1999941111564088,0.1999999608884267,0.19999067593433592,9.63479967019211e-23,1.9727368402383063e-19,1.947468115685033e-26,9.125261955062496e-36,2.817379543117023e-06,3.6662019966365856e-11,3.777227293085398e-15,9.324061276890857e-06,5.888875736104889e-06,3.907908599692501e-08,1.3361778716914747e-13,1.1794742309256678e-14,1.9714935939188282e-13,3.165275251970629e-23,2.8540591956486215e-17,1.6958507221907777e-23,-8.289668982652474e-22,1.8923867291265047e-25,-1.5435131132920458e-32,2.1338535263833662e-19,1.088767123505516e-29,7.053485490002205e-28,2.9147990178461802e-28
3.5908149293678183e-12,0.0006651577600000001,0.2,0.0,0.0019392882491082008,0.19999857410303082,0.19999403930646908,0.19999996049829494,0.19999058099176134,1.0221936802131193e-22,2.0680541646340798e-19,2.127258079686193e-26,1.0166108696947636e-35,2.8518026682630904e-06,3.696760652483971e-11,3.901371526389949e-15,9.419003695740832e-06,5.96072582080971e-06,3.946906305983927e-08,1.3863157804142875e-13,1.205932411067889e-14,2.0159856633740284e-13,3.417398997549659e-23,2.988981295089299e-17,1.7979567418465774e-23,-5.584330835090349e-22,2.072897327368219e-25,-1.4597552944211064e-32,2.2884164041620117e-19,1.4012743046762225e-29,7.746495841925038e-28,4.046665954388166e-28
3.634698087907033e-12,0.0006651577600000001,0.2,0.0,0.0019390871189673157,0.19999855689736998,0.1999939674804639,0.19999996011015114,0.19999048648754125,1.0836651710925812e-22,2.1667124617843217e-19,2.320748919258202e-26,1.1310336091242265e-35,2.886214298137001e-06,3.7268549154547156e-11,4.028036753765987e-15,9.513507756721085e-06,6.032551962772977e-06,3.985706016964531e-08,1.43768932863588e-13,1.2326174115986589e-14,2.0608572522901565e-13,3.56948577328059e-23,3.1282833998404646e-17,1.9047955157985064e-23,6.837625752412557e-22,2.1435471225747276e-25,-1.3457265131477733e-32,2.4519562595324704e-19,1.754213139937794e-29,8.49728845916406e-28,5.32964253843215e-28
3.678581246446248e-12,0.0006651577600000001,0.2,0.0,0.0019388864626144946,0.19999853969747663,0.19999389567836992,0.19999995972398546,0.19999039241968367,1.147984846367472e-22,2.2687814390937686e-19,2.5287581843669162e-26,1.2566718059120484e-35,2.9206143998797833e-06,3.7564833444588327e-11,4.157241957683743e-15,9.607575451696383e-06,6.1043541853169806e-06,4.024308725938991e-08,1.4903133596295172e-13,1.2595272444897306e-14,2.106104862517406e-13,3.7206148601723607e-23,3.272520306185708e-17,2.0165217553089673e-23,-1.827720358917079e-21,2.7217709889516312e-25,-1.1970022487826123e-32,2.624864767591164e-19,2.1508267991038073e-29,9.3098284896495e-28,6.775543670745399e-28
3.722464404985462e-12,0.0006651577600000001,0.2,0.0,0.0019386862780666771,0.19999852250336717,0.19999382390016382,0.19999995933978798,0.19999029878620578,1.2152436833511235e-22,2.3743482627559977e-19,2.7520612038278674e-26,1.394463037896342e-35,2.955002940611544e-06,3.785644610851896e-11,4.289005967555273e-15,9.701208763494497e-06,6.176132511685074e-06,4.062715421226435e-08,1.5442027071042122e-13,1.286659934670248e-14,2.151725019775218e-13,4.0036632593402554e-23,3.421322961500496e-17,2.1331627251440966e-23,-3.581643738298806e-21,3.217893899352537e-25,-1.0086476981352252e-32,2.807545022904785e-19,2.594782981540102e-29,1.0188288858194378e-27,8.397905250217384e-28
3.766347563524677e-12,0.0006651577600000001,0.2,0.0,0.0019384865633499447,0.19999850531505806,0.19999375214582246,0.199999958957549,0.1999902055851338,1.2855401766351312e-22,2.483437160620172e-19,2.991913068490337e-26,1.5454099902871547e-35,2.9893798874268298e-06,3.81433749798526e-11,4.423347405927918e-15,9.794409665950354e-06,6.247886965042054e-06,4.100927086187113e-08,1.5993721950969691e-13,1.31401351994937e-14,2.1977142735121982e-13,4.0840387198264933e-23,3.573907166771963e-17,2.2549040115124525e-23,4.095539805107726e-21,2.5063764959505257e-25,-7.753078878647582e-33,3.000411660605902e-19,3.0915899367261323e-29,1.113706196368938e-27,1.0217720664732736e-27
3.810230722063892e-12,0.0006651577600000001,0.2,0.0,0.0019382873164994847,0.19999848813256582,0.19999368041532264,0.19999995857725866,0.19999011281450266,1.3589704581528294e-22,2.596101731443167e-19,3.2493195615962726e-26,1.71058621490372e-35,3.0237452074072426e-06,3.8425609008763315e-11,4.560284767800402e-15,9.887180123935682e-06,6.319617568474499e-06,4.138944699245682e-08,1.655836637873755e-13,1.3415860509506047e-14,2.2440691967689211e-13,4.0980982949371507e-23,3.732380046012791e-17,2.382144872454535e-23,9.562001698563378e-22,3.232157908137549e-25,-4.9096711035413226e-33,3.2038901168506434e-19,3.645122678798744e-29,1.216077509471163e-27,1.224892521292297e-27
3.8541138806031064e-12,0.0006651577600000001,0.2,0.0,0.0019380885355595437,0.19999847095590695,0.19999360870864136,0.1999999581989074,0.19999002047235656,1.435623010152717e-22,2.7124952825691e-19,3.524644554695372e-26,1.89114399964418e-35,3.058098867630132e-06,3.87031382572405e-11,4.699836463426231e-15,9.979522093391534e-06,6.39132434499111e-06,4.176769233915817e-08,1.7136108398409227e-13,1.3693755910330651e-14,2.290786386032533e-13,4.942094513264323e-23,3.897064168820102e-17,2.5149356841144742e-23,-1.5419742884391188e-20,5.701083526819615e-25,-1.4911001497128332e-33,3.418417777609716e-19,4.259376771704937e-29,1.3264319400278986e-27,1.4506266174890962e-27
3.897997039142321e-12,0.0006651577600000001,0.2,0.0,0.0019378902185833884,0.19999845378509792,0.19999353702575565,0.19999995782248545,0.1999899285567483,1.5156084408456186e-22,2.832604034812695e-19,3.81980440104049e-26,2.0882924987634895e-35,3.0924408351203115e-06,3.8975953894308705e-11,4.84202058335423e-15,1.0071437521417473e-05,6.4630073175230835e-06,4.214401658825272e-08,1.772709595450839e-13,1.3973802161882919e-14,2.337862461072719e-13,5.329606736233142e-23,4.0633006633882385e-17,2.652936741474615e-23,2.3998665969029027e-21,3.7371387614369604e-25,2.5774216625616316e-33,3.6444450735295627e-19,4.94434116775131e-29,1.4452762005902943e-27,1.702911047464558e-27
3.941880197681536e-12,0.0006651577600000001,0.2,0.0,0.0019376923636332632,0.19999843662015535,0.19999346536664253,0.1999999574479832,0.19998983706573958,1.5990346555777265e-22,2.9565793124647645e-19,4.1364193315443144e-26,2.303330340024501e-35,3.1267710768980328e-06,3.9244048190095096e-11,4.986855095646042e-15,1.016292834626438e-05,6.53466650892445e-06,4.2518429377410245e-08,1.8331476890777564e-13,1.4255980149968992e-14,2.3852940648185145e-13,3.133854212050208e-23,4.2339714085020565e-17,2.7967138770228735e-23,2.6430703247285737e-20,1.0042881856850426e-25,7.37140889245667e-33,3.8824322947302333e-19,5.702086456639159e-29,1.573144974431435e-27,1.9822527443632495e-27
3.981375040366829e-12,0.0006651577600000001,0.2,0.0,0.001937514687616052,0.19999842117673633,0.1999934008937475,0.19999995711256474,0.1999897550852695,1.6771332568067211e-22,3.071340154504505e-19,4.439856092115581e-26,2.513314819677566e-35,3.1576582417621982e-06,3.9481290804519797e-11,5.119487106428396e-15,1.0244908647764502e-05,6.599139467145976e-06,4.28537745159634e-08,1.8886993184419858e-13,1.4511747277267377e-14,2.4282837291896954e-13,2.974695298118757e-23,4.3967463383241497e-17,2.931779703843587e-23,2.2496171825786307e-22,4.811653844968098e-25,1.2378703065182167e-32,4.1072360816451997e-19,6.449088142729731e-29,1.696410886417427e-27,2.2577580627828807e-27
4.0208698830521226e-12,0.0006651577600000001,0.2,0.0,0.001937337382877519,0.19999840573809458,0.19999333644007336,0.19999995677868662,0.19998967344576155,1.7581598575937886e-22,3.189261281045418e-19,4.761241908757656e-26,2.7400034288376546e-35,3.1885358580370284e-06,3.971469966512053e-11,5.254293474119901e-15,1.0326547984137663e-05,6.66359319765388e-06,4.3187586097191025e-08,1.9453585421664897e-13,1.476921197169011e-14,2.4715562563016423e-13,4.9762463105308724e-23,4.5611796263643467e-17,3.0715713459659223e-23,-3.8912470919366985e-22,5.291728885680488e-25,1.8118346174128788e-32,4.342464361425126e-19,7.269755097425552e-29,1.827878837650927e-27,2.5610473442143237e-27
4.060364725737416e-12,0.0006651577600000001,0.2,0.0,0.0019371604480235291,0.19999839030424205,0.1999932720056034,0.1999999564463419,0.19998959214582096,1.8422003122894644e-22,3.3105914276741723e-19,5.102150448396079e-26,2.984516628853706e-35,3.2194039016541336e-06,3.99442714027714e-11,5.3912869470477755e-15,1.0407847750209256e-05,6.728027716949826e-06,4.3519871046927965e-08,2.003136116773454e-13,1.502836055751579e-14,2.515109246409102e-13,5.507765327156907e-23,4.7304196637154636e-17,3.21622513267455e-23,-6.282959239416565e-21,6.487392780631866e-25,2.466880363021243e-32,4.588477569324626e-19,8.166748877626474e-29,1.967991500757834e-27,2.8929138809546492e-27
4.099859568422709e-12,0.0006651577600000001,0.2,0.0,0.0019369838816657343,0.19999837487519082,0.19999320759032135,0.19999995611552368,0.1999895111840586,1.9293349642627648e-22,3.435310643704253e-19,5.463704341958057e-26,3.2480514260525467e-35,3.2502623485179766e-06,4.0170003355472716e-11,5.5304802257263885e-15,1.0488809335040809e-05,6.792443041485714e-06,4.385063625971951e-08,2.0620427919538947e-13,1.5289179439716373e-14,2.558940314620447e-13,4.871428902906001e-23,4.9028330733208165e-17,3.3662298570499643e-23,-5.236329180468955e-22,6.192523369847682e-25,3.21123801442463e-32,4.845645300783859e-19,9.145686260902484e-29,2.1172149393879653e-27,3.255444635661485e-27
4.139354411108003e-12,0.0006651577600000001,0.2,0.0,0.0019368076824215522,0.19999835945095298,0.1999931431942106,0.19999995578622523,0.1999894305590911,2.0196384816938823e-22,3.56334651045222e-19,5.846578578638636e-26,3.5318796372227626e-35,3.281111174527395e-06,4.0391893564724724e-11,5.671885965037771e-15,1.0569434122004626e-05,6.856839187663876e-06,4.417988859896415e-08,2.1220893104978561e-13,1.5551655103462796e-14,2.6030470908153754e-13,5.1764853508049216e-23,5.080121214699075e-17,3.5215152395122437e-23,4.603538280068552e-22,6.547608180636534e-25,4.053735960798699e-32,5.114344521201558e-19,1.0210905927071393e-28,2.276038066912511e-27,3.6501875978445175e-27
4.178849253793296e-12,0.0006651577600000001,0.2,0.0,0.0019366318489141398,0.19999834403154063,0.1999930788172549,0.19999995545843963,0.19998935026954065,2.1131841661921118e-22,3.6948707446367844e-19,6.251306656878756e-26,3.8373290191100313e-35,3.3119503555816883e-06,4.0609940771409485e-11,5.8155167405105485e-15,1.0649723488845842e-05,6.92121617183729e-06,4.4507634897054425e-08,2.1832864082521907e-13,1.5815774113846004e-14,2.6474272195555807e-13,6.554956977684778e-23,5.2613647706163703e-17,3.682237905103383e-23,6.441266248224069e-21,6.269649318421929e-25,5.00399311213273e-32,5.394961009952209e-19,1.1369057578428495e-28,2.444965249933469e-27,4.0796825947399375e-27
4.2183440964785895e-12,0.0006651577600000001,0.2,0.0,0.0019364563797723707,0.1999983286169657,0.19999301445943787,0.1999999551321602,0.19998927031403507,2.2100646708241497e-22,3.8299879658812237e-19,6.679805095937646e-26,4.165816080436709e-35,3.3427798675842244e-06,4.082414441132396e-11,5.9613848840447665e-15,1.0729678807745028e-05,6.985574010309765e-06,4.4833881955516654e-08,2.2456448140557182e-13,1.6081523115446698e-14,2.692078360006978e-13,6.360238546924706e-23,5.449008509481059e-17,3.8485430620861337e-23,-6.416557621635363e-21,8.486454111680689e-25,6.072421305368291e-32,5.687887969072899e-19,1.2624955906161401e-28,2.6245267854021902e-27,4.545558466060989e-27
4.257838939163883e-12,0.0006651577600000001,0.2,0.0,0.0019362812736308116,0.1999983132072404,0.19999295012074328,0.19999995480738006,0.19998919069120785,2.310366074098911e-22,3.9685832411822763e-19,7.1334722799811e-26,4.518825245124292e-35,3.373599686418941e-06,4.1034504610114295e-11,6.109502690774987e-15,1.0809301445245284e-05,7.0499127193361485e-06,4.5158636545150396e-08,2.3091752497015993e-13,1.634888883180089e-14,2.7369981858706746e-13,5.592739269874678e-23,5.639395439326803e-17,4.020595235644609e-23,-9.471367822847451e-22,8.352570628872022e-25,7.270267280364319e-32,5.993528419089895e-19,1.3989033157974964e-28,2.8152718438320333e-27,5.051890595046142e-27
