Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49)
6.460077326731544e-12,0.0006651577600000001,0.2,0.0,0.0019354150091525823,0.19999635726361079,0.2,0.1999999386935988,0.19998520257775856,3.5586705356810876e-21,2.1063810360297823e-18,5.885943450359219e-24,5.49662237441916e-38,7.285471111311343e-06,7.81090101528414e-11,2.6522249260416382e-15,1.4797422903371023e-05,7.877308034095733e-11,6.122728805993707e-08,8.43450197714167e-18,4.7913692797415343e-14,2.913728942510416e-13,3.822911295228185e-23,5.685541117501657e-16,8.765554424904104e-22,3.0485155654698814e-23,8.101984463540239e-23,6.329505810471722e-56,1.8835408993201357e-17
6.500663743530292e-12,0.0006651577600000001,0.2,0.0,0.0019353055592058529,0.19999633513950565,0.2,0.19999993843464497,0.19998513763544257,3.665094949366068e-21,2.1556193960096858e-18,6.1491656272609645e-24,5.803209298853998e-38,7.329719287115166e-06,7.859457948695369e-11,2.682133225466974e-15,1.4862365234823443e-05,7.927411648858339e-11,6.148573742321513e-08,8.594934235766027e-18,4.841102937911954e-14,2.9433631011629704e-13,3.9494955161089854e-23,5.816523567086451e-16,9.022539864212426e-22,-3.3350161452131415e-23,8.488848904679754e-23,6.726011769862329e-56,1.9494028235040922e-17
6.54125016032904e-12,0.0006651577600000001,0.2,0.0,0.001935196410108089,0.19999631302746523,0.2,0.1999999381769003,0.1999850729686366,3.7739625150530906e-21,2.2056637459048456e-18,6.4223589035989464e-24,6.124736178224227e-38,7.373943333030438e-06,7.9080094131039e-11,2.7121697923226263e-15,1.4927032056486708e-05,7.977534923163918e-11,6.174297734794966e-08,8.757396304844126e-18,4.8909754403736894e-14,2.9730674046619506e-13,4.006129364948018e-23,5.949585200500074e-16,9.285226711362365e-22,7.833042409655253e-23,8.891255917798236e-23,7.1445591527191195e-56,2.0170932575903356e-17
6.622422993926536e-12,0.0006651577600000001,0.2,0.0,0.0019349790101666948,0.1999962688397572,0.2,0.19999993766501636,0.19998494445692694,3.999182125212087e-21,2.3081981417568336e-18,6.99990321929627e-24,6.815122606473035e-38,7.462318677722954e-06,8.005095997010279e-11,2.7726254242944754e-15,1.5055543798305637e-05,8.07784139942592e-11,6.225385124673679e-08,9.088461955795454e-18,4.991130846653601e-14,3.032682492630536e-13,3.9621985383206e-23,6.222022317036561e-16,9.828040740639648e-22,7.986548029628715e-24,9.745911269632097e-23,8.052104529637296e-56,2.1581087080682683e-17
6.694946493133211e-12,0.0006651577600000001,0.2,0.0,0.0019347857824653439,0.19999622940171183,0.2,0.19999993721171203,0.19998483055945196,4.2090560942494076e-21,2.4026014000002506e-18,7.552784485777903e-24,7.488889026177041e-38,7.541194702864313e-06,8.091819213780024e-11,2.8270675299901507e-15,1.5169441302901514e-05,8.16752863078312e-11,6.27062524255019e-08,9.391247753521311e-18,5.081068883358475e-14,3.0861729074018733e-13,4.130102397064779e-23,6.472638654408584e-16,1.0333142573417134e-21,-1.615039703799125e-23,1.0568217110455868e-22,8.94859335320498e-56,2.290657692136631e-17
6.760217642419218e-12,0.0006651577600000001,0.2,0.0,0.001934612685100369,0.19999619394098236,0.2,0.19999993680696768,0.1999847287890375,4.4051191371915576e-21,2.4898562008386424e-18,8.081773316989142e-24,8.144644170694674e-38,7.61211610130565e-06,8.16985537766706e-11,2.8764082259490632e-15,1.5271211744693102e-05,8.248303869174546e-11,6.311018333465234e-08,9.669464516859744e-18,5.162372572727202e-14,3.1344931651971145e-13,4.370267829449953e-23,6.704092173134523e-16,1.0804394985673905e-21,6.823541880135258e-23,1.1358406497894985e-22,9.830545824741523e-56,2.415434193364162e-17
6.825488791705226e-12,0.0006651577600000001,0.2,0.0,0.0019344403482655492,0.19999615851219144,0.2,0.19999993640525937,0.19998462771223935,4.608154567271647e-21,2.5793157838249672e-18,8.64200649279875e-24,8.850349199595902e-38,7.682973621295641e-06,8.24787765148364e-11,2.9260712480650603e-15,1.53722885709083e-05,8.329133872898947e-11,6.351107768804376e-08,9.95314662006165e-18,5.2440103761446905e-14,3.182978769566711e-13,4.4361857558480503e-23,6.941210563412788e-16,1.1291804419163884e-21,-1.3192867770843845e-22,1.2199184080705786e-22,1.0789313860846951e-55,2.5455747369291572e-17
6.9199941796924085e-12,0.0006651577600000001,0.2,0.0,0.0019341921625668852,0.1999961072722029,0.2,0.19999993582896447,0.19998448258389195,4.914829215633099e-21,2.712808020484037e-18,9.511605547127733e-24,9.967288083510053e-38,7.785453506251943e-06,8.36082076745366e-11,2.9985442627875686e-15,1.551741696019599e-05,8.446265811650982e-11,6.408619301246367e-08,1.0373682845607198e-17,5.3627924837641314e-14,3.253465572035235e-13,4.5303421589680643e-23,7.294703814663524e-16,1.2026892867940464e-21,-3.417984230634956e-23,1.351038721644202e-22,1.2325570289568293e-55,2.74385097535855e-17
7.014499567679591e-12,0.0006651577600000001,0.2,0.0,0.0019339455490824861,0.19999605610010898,0.2,0.19999993525891888,0.19998433888571832,5.236998985398156e-21,2.8510704004327475e-18,1.0454637886411796e-23,1.1206251537917324e-37,7.887797598927588e-06,8.473735086790616e-11,3.0716810987228177e-15,1.566111517714175e-05,8.563517602118087e-11,6.465505773549638e-08,1.0805955501177988e-17,5.4822437836590067e-14,3.324279009183619e-13,4.6107103481812816e-23,7.660435268624224e-16,1.2797730176685245e-21,-1.0661350700621571e-21,1.4942221045906882e-22,1.4054211519702524e-55,2.954242617034299e-17
7.109004955666774e-12,0.0006651577600000001,0.2,0.0,0.0019337004948874455,0.19999600499646178,0.2,0.19999993469505548,0.19998419660375674,5.5751950314941425e-21,2.9941948882358128e-18,1.1476125773793977e-23,1.2578534208748868e-37,7.990004795213043e-06,8.586620798034574e-11,3.1454748356866353e-15,1.58033971835777e-05,8.680892219915588e-11,6.52177390240148e-08,1.125012985294234e-17,5.6023461399329865e-14,3.3954075075196414e-13,5.063407354658246e-23,8.038559315731237e-16,1.360544680448646e-21,2.2840802186141687e-21,1.649629550330337e-22,1.5996093295857195e-55,3.177282321256428e-17
7.2035103436539564e-12,0.0006651577600000001,0.2,0.0,0.0019334569871880946,0.19999595396181052,0.2,0.19999993413730777,0.19998405572418135,5.9299582008279315e-21,3.1422743445615772e-18,1.2581359429313699e-23,1.4096289600760118e-37,8.092073996415162e-06,8.699478088119403e-11,3.2199185667262256e-15,1.594427680537058e-05,8.798392634596222e-11,6.57743033254322e-08,1.1706371381881922e-17,5.723081671672186e-14,3.4668396824406795e-13,4.872507434369259e-23,8.429443628281287e-16,1.4451182845418172e-21,-5.920728168291176e-21,1.820281534666262e-22,1.817398728138963e-55,3.413516324284726e-17
7.29801573164114e-12,0.0006651577600000001,0.2,0.0,0.001933215013320605,0.1999959029967018,0.2,0.19999993358561,0.19998391623330092,6.3018362071741686e-21,3.2954098363990886e-18,1.3775886079448962e-23,1.5772580782311869e-37,8.194004109316504e-06,8.812307142503657e-11,3.2950056169790724e-15,1.608376773385857e-05,8.916021809041029e-11,6.632481637540929e-08,1.2174845738008436e-17,5.844432749992546e-14,3.53856433572439e-13,6.10394088794491e-23,8.83286741700913e-16,1.5336101468101016e-21,1.705027525130359e-20,2.001565779498361e-22,2.061272567049736e-55,3.6635044788264304e-17
7.392521119628323e-12,0.0006651577600000001,0.2,0.0,0.0019329745607496117,0.19999585210167953,0.2,0.19999993303989713,0.19998377811755738,6.691388137912717e-21,3.453702751370072e-18,1.5065552884108596e-23,1.7621433982136953e-37,8.295794046247355e-06,8.925108145009234e-11,3.37072918002866e-15,1.6221883526982353e-05,9.033782698864827e-11,6.686934320548032e-08,1.2655718827016018e-17,5.96638199496909e-14,3.6105704530483665e-13,6.066857188939261e-23,9.24976611574941e-16,1.6261360546311308e-21,-1.7938941386827984e-21,2.204063485516782e-22,2.3339354348071683e-55,3.9278202199905205e-17
7.477575968816788e-12,0.0006651577600000001,0.2,0.0,0.0019327594438861768,0.19999580635653044,0.2,0.19999993255381934,0.19998365497803108,7.057565697551441e-21,3.6006251743963015e-18,1.6312668570717062e-23,1.9445354657976443e-37,8.387284244587506e-06,9.026605213591751e-11,3.4394189996800893e-15,1.6345023099289314e-05,9.139882552854948e-11,6.735435232164889e-08,1.309924279330637e-17,6.076633581818057e-14,3.675607653317019e-13,5.384916451958496e-23,9.636108728251343e-16,1.712957391859048e-21,1.0948426566799209e-21,2.3981114120712536e-22,2.606372996933455e-55,4.1784394273631104e-17
7.482891896891068e-12,0.0006651577600000001,0.2,0.0,0.001932746039458064,0.1999958034993671,0.2,0.19999993252359763,0.19998364731821144,7.080951956485569e-21,3.6099483246906504e-18,1.6393442877350735e-23,1.956465823276539e-37,8.392998564975548e-06,9.032948033854182e-11,3.443728939381025e-15,1.635268292188785e-05,9.146517464386722e-11,6.738450718748638e-08,1.3127303731595412e-17,6.083539650374222e-14,3.679679578694615e-13,5.450843008707151e-23,9.660626629320316e-16,1.7184972387653e-21,1.2853563766727644e-22,2.410861831840964e-22,2.624305658372302e-55,4.1945141823600494e-17
7.493523753039625e-12,0.0006651577600000001,0.2,0.0,0.0019327192448107024,0.19999579778571577,0.2,0.19999993246320985,0.1999836320113745,7.127902943613245e-21,3.628645225882908e-18,1.655601206908943e-23,1.980519434149477e-37,8.404425854936746e-06,9.045633411510932e-11,3.452354736051714e-15,1.6367989764646707e-05,9.159788592909499e-11,6.744476129716872e-08,1.31835464145786e-17,6.097357146219879e-14,3.687825899572415e-13,5.573535574499767e-23,9.709772139795445e-16,1.729617754415818e-21,-2.750047830554038e-25,2.4362978315341473e-22,2.6605015170728554e-55,4.2268108129622734e-17
7.498839681113905e-12,0.0006651577600000001,0.2,0.0,0.0019327058545871045,0.19999579492922798,0.2,0.19999993243304376,0.19998362436435257,7.151467876433109e-21,3.63801921939802e-18,1.6637809286814197e-23,1.9926432818638333e-37,8.410138824127721e-06,9.051975968969555e-11,3.456670590834074e-15,1.637563678951582e-05,9.166424810945217e-11,6.747486056354364e-08,1.3211728218609817e-17,6.104268567541492e-14,3.691900291312768e-13,5.61286314835736e-23,9.734407909819878e-16,1.735198366452966e-21,2.8286883116365734e-23,2.449089412859011e-22,2.678765901304174e-55,4.2430329046718316e-17
7.509471537262463e-12,0.0006651577600000001,0.2,0.0,0.001932679088329211,0.19999578921692868,0.2,0.19999993237276706,0.19998360908308999,7.198777140555235e-21,3.656818233408241e-18,1.6802434877082277e-23,2.0170865556885495e-37,8.42156340997569e-06,9.064660821307344e-11,3.4653082072130552e-15,1.639091805799585e-05,9.17969855717637e-11,6.753500357563532e-08,1.3268212899793638e-17,6.118096742080992e-14,3.700051528009862e-13,5.655831087105312e-23,9.783808206946796e-16,1.7464002292136224e-21,1.656525832235738e-23,2.47485409818462e-22,2.715630564441056e-55,4.27562518263157e-17
7.514787465336742e-12,0.0006651577600000001,0.2,0.0,0.0019326657122905732,0.19999578636111734,0.2,0.19999993234265642,0.1999836014488446,7.222521681154916e-21,3.6662431019201006e-18,1.688526563045451e-23,2.0294065824882183e-37,8.427275026250967e-06,9.071003116250258e-11,3.469629966296616e-15,1.639855230630791e-05,9.186336086415944e-11,6.75650473438414e-08,1.3296515836101454e-17,6.125013489345001e-14,3.704128369217273e-13,5.673688614166749e-23,9.808572358721404e-16,1.75202152999186e-21,2.1018948916053068e-23,2.4878218168008137e-22,2.7342320449755185e-55,4.291995586020361e-17
7.5254193214853e-12,0.0006651577600000001,0.2,0.0,0.0019326389743830714,0.19999578065017176,0.2,0.19999993228249058,0.19998358619311402,7.27019109740162e-21,3.685143603623569e-18,1.7051968986113997e-23,2.0542449263490017e-37,8.438696904549984e-06,9.083687443843882e-11,3.4782793804460775e-15,1.641380804281882e-05,9.199612459752798e-11,6.762507946074616e-08,1.3353243048238867e-17,6.138852288994167e-14,3.712284487989849e-13,5.706714286648829e-23,9.858229151659885e-16,1.763305073986765e-21,2.0144095230544012e-23,2.5139330420359477e-22,2.771776330715823e-55,4.324885465448273e-17
7.546683033782415e-12,0.0006651577600000001,0.2,0.0,0.0019325855551865065,0.1999957692309918,0.2,0.1999999321623802,0.19998355573262766,7.366254211601964e-21,3.7231459010022186e-18,1.7389576773486073e-23,2.104723305616872e-37,8.461535238804503e-06,9.109055050752221e-11,3.4956017573855224e-15,1.644426854106971e-05,9.226170480465658e-11,6.774492233066276e-08,1.3467183659288046e-17,6.16655102567607e-14,3.7286064186606294e-13,5.920564489464972e-23,9.958057194480657e-16,1.7860365037130858e-21,3.005120869479389e-23,2.566858475431439e-22,2.8482473132802965e-55,4.391264569069031e-17
7.56582037484982e-12,0.0006651577600000001,0.2,0.0,0.001932537542359933,0.19999575895682464,0.2,0.19999993205453268,0.1999835283761987,7.453541203332601e-21,3.757582047668554e-18,1.7698265307293087e-23,2.15108125506795e-37,8.482083549820092e-06,9.131884703333955e-11,3.5112186950269433e-15,1.6471624980788197e-05,9.250078734340924e-11,6.785252904908867e-08,1.3570285761255609e-17,6.191503855659986e-14,3.743307124857297e-13,5.983688057919202e-23,1.0048490740545071e-15,1.80668294074947e-21,2.4977752969861843e-23,2.6153052093079857e-22,2.918674266380146e-55,4.451693805936004e-17
7.584957715917224e-12,0.0006651577600000001,0.2,0.0,0.0019324895904871168,0.19999574868559405,0.2,0.19999993194692314,0.19998350107461235,7.54161973383866e-21,3.792241036359908e-18,1.801159920246284e-23,2.198332885060966e-37,8.502625987593258e-06,9.154713226645501e-11,3.5268609649053463e-15,1.6498926578011888e-05,9.27399273102295e-11,6.79598976999146e-08,1.3673915609910664e-17,6.216479248281145e-14,3.7580181324747674e-13,5.905323639044812e-23,1.0139483714589436e-15,1.8275086732314872e-21,-2.9373075464385707e-23,2.6645381845601564e-22,2.9906503297488934e-55,4.5127801901998346e-17
7.604095056984628e-12,0.0006651577600000001,0.2,0.0,0.0019324416994675475,0.1999957384173044,0.2,0.1999999318395511,0.1999834738277597,7.630494670539443e-21,3.827122488135108e-18,1.832963548540678e-23,2.246492945888522e-37,8.523162543253247e-06,9.177540622173126e-11,3.5425285142982884e-15,1.6526173441599276e-05,9.297912494811886e-11,6.806702880352848e-08,1.3778074587607677e-17,6.241477066140789e-14,3.77273935514633e-13,5.830807893281699e-23,1.0231036281696555e-15,1.8485147267800344e-21,1.6215666251865474e-23,2.7145480392013665e-22,3.0642053332494473e-55,4.574528872042781e-17
7.623232398052032e-12,0.0006651577600000001,0.2,0.0,0.0019323938692009193,0.19999572815196018,0.2,0.19999993173241604,0.19998344663553208,7.72017093209642e-21,3.862225752465728e-18,1.8652431989245752e-23,2.2955763866892873e-37,8.543693207940463e-06,9.200366891395795e-11,3.558221287670051e-15,1.6553365680196294e-05,9.321838049991627e-11,6.817392287918586e-08,1.388276407738521e-17,6.266497172241378e-14,3.7874707067982545e-13,5.863218582327059e-23,1.032315124909842e-15,1.8697020952955348e-21,4.715287196767791e-23,2.7653604253567315e-22,3.139369583632738e-55,4.6369450245395667e-17
7.642369739119436e-12,0.0006651577600000001,0.2,0.0,0.0019323460995871358,0.19999571788956583,0.2,0.19999993162551746,0.1999834194978211,7.810653442269064e-21,3.897551952971603e-18,1.898004702506153e-23,2.3455983611617275e-37,8.56421797280484e-06,9.223192035790502e-11,3.573939230338831e-15,1.6580503402233764e-05,9.34576942082993e-11,6.828058044501106e-08,1.3987985463673775e-17,6.291539429981917e-14,3.802212101649438e-13,5.945794542755861e-23,1.0415831041765334e-15,1.89107182734052e-21,-1.3385075506819067e-23,2.816996051925944e-22,3.2161738885402997e-55,4.7000338436407576e-17
7.66150708018684e-12,0.0006651577600000001,0.2,0.0,0.0019322983905263043,0.19999570763012567,0.2,0.19999993151885478,0.1999833924145185,7.901947132602723e-21,3.933102625255807e-18,1.931253940675607e-23,2.3965742302657094e-37,8.584736829005914e-06,9.246016056832978e-11,3.589682288261869e-15,1.660758671592743e-05,9.369706631578215e-11,6.838700201799933e-08,1.409374013141906e-17,6.316603703158398e-14,3.816963454210426e-13,5.993151253839579e-23,1.0509075456930644e-15,1.9126249453696845e-21,2.0144738302980812e-23,2.8694413993503993e-22,3.2946495636192e-55,4.763800548224455e-17
7.699781762321648e-12,0.0006651577600000001,0.2,0.0,0.001932203153664957,0.19999568712012591,0.2,0.19999993130623514,0.19998333841070684,8.086987820177634e-21,4.00488111420777e-18,1.9992393991239403e-23,2.5014501409352734e-37,8.62575678010396e-06,9.291660734754466e-11,3.621243536748229e-15,1.666159055007408e-05,9.41759866972774e-11,6.859913924781691e-08,1.4306854850863012e-17,6.36679775298654e-14,3.8464956919544634e-13,5.941715817541705e-23,1.0697268270779284e-15,1.9562852875742984e-21,1.6836080648576458e-23,2.9768502326186646e-22,3.456742864128568e-55,4.893388603106067e-17
7.738056444456457e-12,0.0006651577600000001,0.2,0.0,0.001932108157821846,0.19999566662199608,0.2,0.19999993109455308,0.19998328462323559,8.275332681868466e-21,4.0775652486477855e-18,2.0692476966295735e-23,2.610331217336932e-37,8.666752990702854e-06,9.337300936927852e-11,3.6529046071220546e-15,1.671537804408032e-05,9.465514358117919e-11,6.881033868211894e-08,1.452211931622371e-17,6.417078240000759e-14,3.876066741907084e-13,5.951001790896078e-23,1.088774261664144e-15,2.000691218159302e-21,6.000970942525735e-23,3.087671079761444e-22,3.62591039670331e-55,5.0257513961853126e-17
7.776331126591265e-12,0.0006651577600000001,0.2,0.0,0.0019320134022052045,0.19999564613577148,0.2,0.19999993088380452,0.19998323105124674,8.467021662379204e-21,4.151159601711375e-18,2.1413278750422448e-23,2.723347997467717e-37,8.707725390433752e-06,9.382936675073395e-11,3.684665072803256e-15,1.676895005598531e-05,9.513453890153115e-11,6.902060441648495e-08,1.473954461452531e-17,6.467444088771107e-14,3.9056759305534307e-13,6.154077141204443e-23,1.1080513483159757e-15,2.0458509667687774e-21,-3.79263572982e-23,3.202017696698106e-22,3.802421591544724e-55,5.1609314992251e-17
7.814605808726073e-12,0.0006651577600000001,0.2,0.0,0.0019319188860265196,0.19999562566148704,0.2,0.19999993067398525,0.1999831776938856,8.662094940666725e-21,4.225672187390385e-18,2.2155298911870876e-23,2.8406345312247957e-37,8.748673909084188e-06,9.428567960870568e-11,3.71652450844234e-15,1.6822307440437033e-05,9.561417458958791e-11,6.922994052867131e-08,1.495914184087064e-17,6.517894230129851e-14,3.935322588964746e-13,6.328016554728711e-23,1.1275590990034441e-15,2.091772716113248e-21,1.7746808614593615e-23,3.3199427473563573e-22,3.986554627746073e-55,5.2989718487295465e-17
7.852880490860882e-12,0.0006651577600000001,0.2,0.0,0.0019318246085005162,0.19999560519917792,0.2,0.19999993046509132,0.1999831245503009,8.860592915409849e-21,4.301110071835699e-18,2.2919046190334708e-23,2.9623284577463517e-37,8.789598476598486e-06,9.474194805962116e-11,3.7484824910138985e-15,1.6875451048703768e-05,9.60940525737617e-11,6.943835107868816e-08,1.5180922095213096e-17,6.568427601138556e-14,3.9650060527726374e-13,6.35923060199658e-23,1.1472990599246353e-15,2.1384646738224067e-21,-1.7385334168667186e-23,3.4415709971824454e-22,4.1785966782286435e-55,5.439915745387978e-17
7.89115517299569e-12,0.0006651577600000001,0.2,0.0,0.0019317305688451455,0.19999558474887902,0.2,0.19999993025711868,0.19998307161964482,9.06255619690073e-21,4.377478027660567e-18,2.3705038559853373e-23,3.0885710832159354e-37,8.830499023079232e-06,9.519817221954929e-11,3.7805386003825225e-15,1.6928381728686402e-05,9.657417477956858e-11,6.964584010887607e-08,1.5404896481686323e-17,6.619043145059626e-14,3.994725662141948e-13,6.391703053049217e-23,1.16727231891697e-15,2.1859351152128242e-21,6.554370686234847e-23,3.5669696903380396e-22,4.3788441530751954e-55,5.58380685384943e-17
7.967704537265308e-12,0.0006651577600000001,0.2,0.0,0.0019315432000341372,0.1999955438844513,0.2,0.1999999298439211,0.19998296639374347,9.477042320370337e-21,4.533027910038654e-18,2.5345878368216168e-23,3.3552864333779813e-37,8.912227774160476e-06,9.611048812866995e-11,3.844943521739247e-15,1.7033607678653573e-05,9.753515954333783e-11,7.005806969124402e-08,1.5859472099524657e-17,6.720516555521308e-14,4.0542707007468597e-13,6.433357684509992e-23,1.2079244629989684e-15,2.2832446006929756e-21,1.754875742026051e-23,3.8295408867475666e-22,4.8051886576821034e-55,5.880607180909675e-17
8.044253901534926e-12,0.0006651577600000001,0.2,0.0,0.0019313567734010556,0.19999550306848177,0.2,0.19999992943436048,0.1999828620094652,9.905882751068689e-21,4.692366818108068e-18,2.708215373038204e-23,3.641987254672294e-37,8.993859606376457e-06,9.702262825680251e-11,3.909735940426792e-15,1.713799200672229e-05,9.849714422505289e-11,7.046666126403424e-08,1.632295764865224e-17,6.822306130515427e-14,4.1139525158395624e-13,6.807034536973893e-23,1.2495256611569584e-15,2.38376779180821e-21,2.071674050039047e-23,4.108431825823034e-22,5.2681535228119696e-55,6.189729406034481e-17
8.113148329377583e-12,0.0006651577600000001,0.2,0.0,0.0019311897899162208,0.19999546637576968,0.2,0.19999992906883937,0.1999827687776942,1.0304387261873517e-20,4.839054896424705e-18,2.8730108722000075e-23,3.9181541159874535e-37,9.067244932336232e-06,9.784340483537184e-11,3.968377692562702e-15,1.723122382362786e-05,9.936379801032694e-11,7.083130939574203e-08,1.6747786234041676e-17,6.914180261550401e-14,4.167778861874399e-13,7.03009585025474e-23,1.2877866471976363e-15,2.4770418022306042e-21,3.091906455921808e-23,4.374074057489101e-22,5.7183845335474565e-55,6.478774008432251e-17
8.182042757220239e-12,0.0006651577600000001,0.2,0.0,0.0019310235601775498,0.1999954297227337,0.2,0.19999992870621555,0.19998267621741866,1.0715033755378321e-20,4.9888903723366765e-18,3.046238975911657e-23,4.2125091303190635e-37,9.140550904167029e-06,9.86640404346562e-11,4.027328242037899e-15,1.7323784145968085e-05,1.0023128523237173e-10,7.119305935478834e-08,1.7179968975330487e-17,7.006297879754785e-14,4.2217081680729396e-13,6.992982207455607e-23,1.3268321356457486e-15,2.5730224183803316e-21,-4.654622214390025e-23,4.654245759858786e-22,6.202595368247432e-55,6.778360955874055e-17
8.250937185062896e-12,0.0006651577600000001,0.2,0.0,0.001930858079775257,0.1999953931095737,0.2,0.19999992834646635,0.1999825843238518,1.113806982024958e-20,5.141903184359778e-18,3.2282490964988707e-23,4.526069176012269e-37,9.213777121994635e-06,9.94845357131878e-11,4.0865852098946524e-15,1.7415677760644166e-05,1.0109961697063061e-10,7.155193388799778e-08,1.761957091215481e-17,7.098653112221657e-14,4.275736797683661e-13,7.109419779152198e-23,1.366669217971643e-15,2.6717591121132078e-21,2.1183820624166099e-23,4.949562863904159e-22,6.723013322110041e-55,7.088762189090865e-17
8.319831612905552e-12,0.0006651577600000001,0.2,0.0,0.0019306933443320213,0.1999953565364888,0.2,0.1999999279895691,0.19998249309224073,1.1573745315587264e-20,5.2981276972381765e-18,3.4194016274950313e-23,4.859897807124856e-37,9.286923187677097e-06,1.0030489132562128e-10,4.146146235883077e-15,1.7506909420536993e-05,1.0196880426896099e-10,7.190795556431874e-08,1.8066657149006208e-17,7.191240148171699e-14,4.329861159099649e-13,7.383020700883556e-23,1.4073053594501673e-15,2.7733016038753488e-21,3.780154281181252e-23,5.260719009630679e-22,7.281989624208218e-55,7.410253412151166e-17
8.388726040748209e-12,0.0006651577600000001,0.2,0.0,0.0019305293495027291,0.1999953200036772,0.2,0.19999992763550145,0.19998240251786634,1.202231233751655e-20,5.457601886813015e-18,3.6200681602335356e-23,5.215106913613829e-37,9.359988704817715e-06,1.0112510792273142e-10,4.206008979587881e-15,1.759748384475223e-05,1.0283885813472265e-10,7.226114677621508e-08,1.852129285192083e-17,7.284053238411594e-14,4.3840777054175487e-13,7.518590415208926e-23,1.448747758939957e-15,2.8776998720488912e-21,1.69792376920554e-23,5.588402403717338e-22,7.882005090956602e-55,7.743114078752837e-17
8.526514896433522e-12,0.0006651577600000001,0.2,0.0,0.0019302035644650575,0.199995247059662,0.2,0.19999992693576615,0.1999822233221187,1.2959140783412586e-20,5.7864319183690765e-18,4.051487244198616e-23,5.994366177068983e-37,9.505876516671005e-06,1.0276512665474566e-10,4.326630328444338e-15,1.7776679695118884e-05,1.0458160941020536e-10,7.295912650241053e-08,1.945347363047099e-17,7.470334889685342e-14,4.492773385996823e-13,7.756306706604587e-23,1.53407974112052e-15,3.0952649556736972e-21,2.4094644557962307e-23,6.296207369975046e-22,9.215760625284975e-55,8.444080214280606e-17
8.65037034538025e-12,0.0006651577600000001,0.2,0.0,0.001929913208678176,0.19999518163129812,0.2,0.19999992631622776,0.19998206444396419,1.3847813777219577e-20,6.093441255492257e-18,4.4757165140639615e-23,6.779992258953152e-37,9.636733041023648e-06,1.042388362165157e-10,4.436061139311459e-15,1.793555794545096e-05,1.0615119881600885e-10,7.357708371256256e-08,2.031781637024237e-17,7.638494843493884e-14,4.590757686480162e-13,8.034667748396255e-23,1.6136060963787116e-15,3.301083796951851e-21,2.4507092597726618e-23,6.996229645374222e-22,1.0582435233886595e-54,9.115849447991597e-17
8.77422579432698e-12,0.0006651577600000001,0.2,0.0,0.0019296251805695948,0.19999511633612738,0.2,0.19999992570549494,0.19998190761829215,1.4782162524853616e-20,6.411479230115156e-18,4.936992541458352e-23,7.654345519384535e-37,9.767323172116914e-06,1.0571210640659607e-10,4.546431505871767e-15,1.8092383716721712e-05,1.0772375783351348e-10,7.418623238096848e-08,2.1207571739914072e-17,7.807298990976395e-14,4.688986913677898e-13,8.233524888348919e-23,1.6958473582380833e-15,3.516918329640211e-21,-1.2690931162257974e-24,7.761436090932522e-22,1.212675599093175e-54,9.828866300823814e-17
8.898081243273708e-12,0.0006651577600000001,0.2,0.0,0.001929339456020191,0.1999950511752693,0.2,0.1999999251034437,0.1999817528188686,1.576373145239695e-20,6.74074066955675e-18,5.437909406928942e-23,8.625860232990749e-37,9.897644670978457e-06,1.071849408695157e-10,4.657728407935055e-15,1.82471832430372e-05,1.0929934899111895e-10,7.478669643736193e-08,2.2123120605262055e-17,7.976716075639088e-14,4.787442011370057e-13,8.575260007972542e-23,1.7808432480637766e-15,3.743067306589934e-21,3.481322802733574e-23,8.59670160937981e-22,1.3868620702670717e-54,1.0584887316529862e-16
9.021936692220437e-12,0.0006651577600000001,0.2,0.0,0.0019290560112277457,0.19999498614983371,0.2,0.19999992450995172,0.1999816000197936,1.679408732302263e-20,7.081421478700046e-18,5.981197311143893e-23,9.703622359679794e-37,1.0027695317668672e-05,1.0865734321139359e-10,4.769938989142554e-15,1.8399982424294708e-05,1.1087803436999679e-10,7.537859807470075e-08,2.3064844496544082e-17,8.146715442616789e-14,4.886104356058913e-13,8.998923004961856e-23,1.8686330423432715e-15,3.979831471700999e-21,3.058359670739886e-23,9.50720184170823e-22,1.5829803206322476e-54,1.1385706789361549e-16
9.145792141167166e-12,0.0006651577600000001,0.2,0.0,0.0019287748227024772,0.199994921260921,0.2,0.1999999239248985,0.19998144919549735,1.787481881459557e-20,7.433718809756555e-18,6.569727128826093e-23,1.0897408093534257e-36,1.0157472911467025e-05,1.1012931700039403e-10,4.883050559503209e-15,1.8550806830449054e-05,1.12459875589957e-10,7.596205777351704e-08,2.403312559581499e-17,8.317267029165608e-14,4.984955749181239e-13,9.251908234085111e-23,1.959255215874845e-15,4.2275135152567634e-21,3.8652347237948565e-23,1.049837737549364e-21,1.8034096911862158e-54,1.223315634964455e-16
