Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
2.7239609175553403e-14,0.0004434385066666667,0.2,0.0,0.00130494352724751,0.19999998715970177,0.2,0.19999999970223362,0.19999992998049476,3.0457539883518003e-38,3.795167819570573e-31,3.471771287798398e-45,2.521276464791912e-69,2.5680596679033227e-08,4.1084964037105385e-15,1.852189026071013e-24,7.001950531322272e-08,4.108496405595311e-15,2.977622807609074e-10,2.6728733410946918e-30,4.0840589728290907e-19,8.523223995601006e-20,7.209893689948818e-36,1.7643113518675727e-28,4.755040486965933e-37,4.4586542525855856e-38,2.1489313066272033e-43,1.0179385769601983e-99
3.3717063974004325e-14,0.0004434385066666667,0.2,0.0,0.0013049207054181753,0.1999999841066158,0.2,0.19999999963171156,0.19999991333536035,9.923922375962318e-38,1.0001521536361325e-30,2.300121578716515e-44,2.7608501782388295e-68,3.1786768575865174e-08,5.0853891572867466e-15,2.8376622592226552e-24,8.666463968855823e-08,5.085389162616449e-15,3.682833893460075e-10,5.066712332738743e-30,6.8716455650416635e-19,1.5930010382727277e-19,1.9679568760204514e-35,4.602084034405749e-28,1.8688175314146266e-36,1.5971717265204595e-37,1.2972542394997063e-42,1.6138436247360633e-98
3.931724849342649e-14,0.0004434385066666667,0.2,0.0,0.001304900976315753,0.199999981467109,0.2,0.19999999957082865,0.1999998989461552,2.3103293047318615e-37,1.998628743083788e-30,8.311435549673662e-44,1.316324697433273e-67,3.7065782142836125e-08,5.9299494754950656e-15,3.85840767014239e-24,1.0105384484372161e-07,5.9299494868171475e-15,4.291653998842976e-10,8.03363574590441e-30,9.909528635715058e-19,2.495039567277005e-19,4.0307078910040086e-35,9.116649448499288e-28,4.9076969023120526e-36,3.862201077083559e-37,4.378964647006329e-42,8.789987555189258e-98
4.491743301284865e-14,0.0004434385066666667,0.2,0.0,0.0013048812489434487,0.19999997882768225,0.2,0.19999999951002742,0.1999998845584385,4.777459441755221e-37,3.624956566751274e-30,2.4778001511247706e-43,5.02766979013203e-67,4.2344635675351994e-08,6.774484256732692e-15,5.035613766741289e-24,1.1544156151442887e-07,6.774484278490614e-15,4.899658111900008e-10,1.1980163503996218e-29,1.3533721944591992e-18,3.6755108278041415e-19,7.460207146859874e-35,1.6394439691267422e-27,1.1192339750990878e-35,8.07289746303897e-37,1.2165273720760548e-41,3.818092812826359e-97
5.0517617532270815e-14,0.0004434385066666667,0.2,0.0,0.0013048615233010367,0.19999997618833554,0.2,0.19999999944930766,0.19999987017221021,9.027810312893143e-37,6.109039459648839e-30,6.428909568698205e-43,1.632403978329835e-66,4.7623329140689246e-08,7.61899350362702e-15,6.369259630641727e-24,1.2982778985135818e-07,7.618993542326182e-15,5.50684731536982e-10,1.7047135120381427e-29,1.7746326594340576e-18,5.166785532385217e-19,1.2782686075597712e-34,2.7399147796633296e-27,2.2972620168218905e-35,1.513080108155308e-36,2.9301412313405436e-41,1.3712059931262905e-96
5.611780205169298e-14,0.0004434385066666667,0.2,0.0,0.0013048417993882897,0.19999997354906884,0.2,0.19999999938866928,0.19999985578747004,1.5900892981117758e-36,9.720471739091181e-30,1.5003514129265625e-42,4.6648410496757036e-66,5.290186250607729e-08,8.463477218809102e-15,7.859324314292945e-24,1.4421253000540342e-07,8.463477283552794e-15,6.113222692228384e-10,2.3375904022013677e-29,2.254812338065433e-18,6.999696958244785e-19,2.0614576871926967e-34,4.32408032509878e-27,4.345986665112787e-35,2.6088144498051428e-36,6.330745929213207e-41,4.2830841491626605e-96
6.73181710905373e-14,0.0004434385066666667,0.2,0.0,0.0013048023567508896,0.19999996827077565,0.2,0.1999999992676362,0.19999982702245367,4.212622220279079e-36,2.1610219171118248e-29,6.592598445003107e-42,3.026533156539765e-65,6.345844880621539e-08,1.0152368064536915e-14,1.1308626540269591e-23,1.7297754636708054e-07,1.0152368222135561e-14,7.32353628173043e-10,4.038460364789906e-29,3.391704761900014e-18,1.1805939275484113e-18,4.670281330904951e-34,9.460607346646676e-27,1.2968184077404812e-34,6.452336903747269e-36,2.3407886136400508e-40,3.467965896375278e-95
7.739850322549719e-14,0.0004434385066666667,0.2,0.0,0.0013047668642904213,0.19999996352058574,0.2,0.19999999915898373,0.19999980113902702,8.836533402522159e-36,3.9717710819868983e-29,1.999149370799897e-41,1.1985935077364761e-64,7.295882860641882e-08,1.1672282533575307e-14,1.4947741202561913e-23,1.9886097301783463e-07,1.1672282844631412e-14,8.410046040520676e-10,6.142950549466796e-29,4.615470879536092e-18,1.7578266233045772e-18,8.668799199420617e-34,1.7149621062218895e-26,2.9604310781388777e-34,1.2556925928291446e-35,6.1672905046074844e-40,1.5632391970950033e-94
8.747883536045709e-14,0.0004434385066666667,0.2,0.0,0.0013047313774305616,0.19999995877065546,0.2,0.19999999905059324,0.19999977526041973,1.685683432353884e-35,6.757821973423712e-29,5.235770223856908e-41,3.9705317146677634e-64,8.245868917427173e-08,1.3192114320686419e-14,1.909332784139817e-23,2.2473958029741444e-07,1.3192114884455049e-14,9.49393574472755e-10,8.877052008302966e-29,6.028471259992121e-18,2.4869976805289816e-18,1.4817736239473819e-33,2.879591138686348e-26,6.055678871697361e-34,2.2132349294458197e-35,1.4148651195863644e-39,5.821982885647841e-94
9.755916749541699e-14,0.0004434385066666667,0.2,0.0,0.0013046958961699985,0.1999999540209849,0.2,0.19999999894246412,0.19999974938663093,2.9876229806763e-35,1.0830725629660854e-28,1.2260566752802697e-40,1.1477804065088146e-63,9.195803031918443e-08,1.4711863441165618e-14,2.3745264679256557e-23,2.506133690832426e-07,1.4711864397120547e-14,1.0575211644035538e-09,1.232410941127138e-28,7.63005698735136e-18,3.3811416225206217e-18,2.3758128608077294e-33,4.556921779120034e-26,1.1383413256798475e-33,3.625187486527452e-35,2.925143960914458e-39,1.8585757975219967e-93
1.0763949963037689e-13,0.0004434385066666667,0.2,0.0,0.001304660420507423,0.1999999492715741,0.2,0.19999999883459574,0.1999997235176598,4.993952749038199e-35,1.6549744755049314e-28,2.6284693054465816e-40,2.9784985942183374e-63,1.0145685185059407e-07,1.62315299103039e-14,2.8903429973101326e-23,2.764823402525538e-07,1.6231531446943683e-14,1.165387997308586e-09,1.6567784566804928e-28,9.41959599144372e-18,4.4521276330928225e-18,3.6196584250922214e-33,6.878907409275684e-26,2.0011371142073106e-33,5.61152738081641e-35,5.5795666450347375e-39,5.270296965269749e-93
1.2780016390029668e-13,0.0004434385066666667,0.2,0.0,0.0013045894859709986,0.19999993977353242,0.2,0.19999999861963882,0.1999996717941668,1.2200888082335103e-34,3.460945874127007e-28,1.0010900660074216e-39,1.633284775541506e-62,1.2045293531067112e-07,1.9270614955709372e-14,4.07379590538723e-23,3.282058332501653e-07,1.9270618463542656e-14,1.3803418787915062e-09,2.7781272957072087e-28,1.3559787955934449e-17,7.167013507211337e-18,7.467259964239703e-33,1.4058899442723423e-25,5.3063945487134104e-33,1.186037628171188e-34,1.701510267023076e-38,3.554175601185855e-92
1.4796082817021648e-13,0.0004434385066666667,0.2,0.0,0.0013045185738108393,0.199999930276531,0.2,0.1999999984057175,0.19999962008993374,2.602720996203022e-34,6.479954682277679e-28,3.0760784486148233e-39,6.704304758286517e-62,1.3944693803028413e-07,2.2309369579164705e-14,5.459594166164734e-23,3.799100663055738e-07,2.230937664350978e-14,1.5942601775386337e-09,4.319327360840739e-28,1.8443600070643446e-17,1.070668406241009e-17,1.3696416840268448e-32,2.577181779212197e-25,1.205703886013956e-32,2.219310292123511e-34,4.3353455283183714e-38,1.6961747336700877e-91
1.6812149244013627e-13,0.0004434385066666667,0.2,0.0,0.0013044476840165197,0.1999999207805708,0.2,0.19999999819282677,0.19999956840495361,5.022774867756835e-34,1.1179538848543309e-27,8.084878277242544e-39,2.255270873500471e-61,1.5843885848552815e-07,2.5347793902871495e-14,7.047640485143016e-23,4.315950464316349e-07,2.5347806864208296e-14,1.8071478286879978e-09,6.348467267580255e-28,2.4065568482878806e-17,1.513269989050694e-17,2.3044368092191497e-32,4.360495569826844e-25,2.4466814278120478e-32,3.8070995936413076e-34,9.702098398600748e-38,6.437660368390831e-91
1.8828215671005607e-13,0.0004434385066666667,0.2,0.0,0.0013043768165776422,0.19999991128565245,0.2,0.1999999979809618,0.1999995167392194,8.976429485669177e-34,1.811028081551697e-27,1.891612229898708e-38,6.572274420582139e-61,1.7742869515286046e-07,2.8385888048967892e-14,8.837837618133742e-23,4.832607806385469e-07,2.8385910181674718e-14,2.019009743875597e-09,8.934145589631047e-28,3.042032980224207e-17,2.0495406072591572e-17,3.629796238741275e-32,6.93780883818819e-25,4.556018206909683e-32,6.112022894126532e-34,1.9701082433117972e-37,2.080421684429079e-90
2.286034852498956e-13,0.0004434385066666667,0.2,0.0,0.0013042351487247488,0.1999998922989445,0.2,0.19999999756028952,0.1999994134654607,2.4208052915044614e-33,4.129151702130932e-27,8.204587015784396e-38,4.344480392831466e-60,2.154021110314481e-07,3.4461086296562285e-14,1.3024295603279421e-22,5.865345393222571e-07,3.4461141282056026e-14,2.4396758961796903e-09,1.6052043922801273e-27,4.5307003694854056e-17,3.4189842905657205e-17,7.783964647293723e-32,1.5316719057897243e-24,1.308178245254856e-31,1.3655950435612517e-33,6.616452348291703e-37,1.7704648645053105e-89
2.689248137897352e-13,0.0004434385066666667,0.2,0.0,0.0013040935701694836,0.19999987331641325,0.2,0.19999999714366187,0.19999931026860165,5.5308752755195684e-33,8.211967528173107e-27,2.735626291891944e-37,1.994655295393685e-59,2.5336717348492325e-07,4.0534965297784075e-14,1.8018191175765344e-22,6.897313983850001e-07,4.053508218769039e-14,2.856297461605852e-09,2.6231916448053265e-27,6.306146908353753e-17,5.202809620527834e-17,1.4521543079854126e-31,2.9625952256664855e-24,3.1277969221326994e-31,2.6576431324670016e-33,1.805245571984848e-36,9.571155370909737e-89
3.092461423295748e-13,0.0004434385066666667,0.2,0.0,0.0013039520808295784,0.1999998543380648,0.2,0.19999999673104032,0.19999920714858624,1.1223036840213395e-32,1.4804775815915653e-26,7.603311314087862e-37,7.256853401370368e-59,2.9132387033786387e-07,4.6607526027463795e-14,2.381874818969443e-22,7.928514138128315e-07,4.660774826069451e-14,3.2689128982761326e-09,4.004063446109258e-27,8.364198997912826e-17,7.415466591952908e-17,2.4551459835173225e-31,5.213531489190372e-24,6.571290640743065e-31,4.703210394992722e-33,4.25357438826066e-36,3.9510597608260776e-88
3.495674708694144e-13,0.0004434385066666667,0.2,0.0,0.0013038106806231658,0.19999983536390523,0.2,0.1999999963223868,0.19999910410535854,2.0839038698868285e-32,2.4788264981386478e-26,1.8530897974636565e-36,2.244260263266113e-58,3.2927218942055957e-07,5.2678769459431616e-14,3.0425191296094314e-22,8.958946415497205e-07,5.2679158035375296e-14,3.677560298975665e-09,5.805292138088115e-27,1.0700737634194572e-16,1.0065050865875224e-16,3.8590686682422744e-31,8.54648788807537e-24,1.2541899648575872e-30,7.704545203623637e-33,8.99635686477947e-36,1.3602416151631224e-87
3.89888799409254e-13,0.0004434385066666667,0.2,0.0,0.0013036693694687762,0.1999998163939406,0.2,0.19999999591766357,0.19999900113886257,3.611752814192944e-32,3.917683502663406e-26,4.0851037760771455e-36,6.13067233249096e-58,3.672121185690399e-07,5.874869656652075e-14,3.7836745941257683e-22,9.988611374976001e-07,5.874933320459229e-14,4.08227739467909e-09,8.08512100594808e-27,1.3311700070624767e-16,1.31552554697444e-16,5.7353238994855125e-31,1.3257779994368387e-23,2.2225473812921463e-30,1.2100825923119141e-32,1.7505458645506171e-35,4.091570373499879e-87
4.302101279490936e-13,0.0004434385066666667,0.2,0.0,0.0013035281472853367,0.19999979742817706,0.2,0.19999999551683328,0.19999889824904257,5.924180892444813e-32,5.911631162291372e-26,8.314188061046072e-36,1.516411733545564e-57,4.0514364562511474e-07,6.481730832057044e-14,4.605263836535947e-22,1.101750957516393e-06,6.48182985749705e-14,4.483101557930059e-09,1.0902549537114494e-26,1.6193074281256778e-16,1.6686586890793345e-16,8.154462402559935e-31,1.967734294548845e-23,3.712547014969401e-30,1.7252008983306957e-32,3.189700249821637e-35,1.1060009758997253e-86
5.108527850287727e-13,0.0004434385066666667,0.2,0.0,0.0013032459695089616,0.19999975950927737,0.2,0.19999999472670374,0.19999869269920706,1.4025203902096155e-31,1.208724751606953e-25,2.866480177162106e-35,7.451336752839734e-57,4.809814448564132e-07,7.695058965195839e-14,6.489434546992447e-22,1.3073007929966843e-06,7.695271431958387e-14,5.273218804520372e-09,1.8389897282513942e-26,2.275126002065877e-16,2.50630467248658e-16,1.4897292399560602e-30,3.912523242773966e-23,9.038478874797874e-30,3.5530925557613487e-32,9.074774958628525e-35,6.495380666054912e-86
5.914954421084518e-13,0.0004434385066666667,0.2,0.0,0.0013029641466532087,0.1999997216072547,0.2,0.1999999939517063,0.199998487455406,2.9198057133748477e-31,2.2175163370841556e-25,8.194655769101186e-35,2.868417699086673e-56,5.567854899660304e-07,8.90786212085572e-14,8.694413834182953e-22,1.5125445940317674e-06,8.908266360107416e-14,6.048203977531725e-09,2.875389161400642e-26,3.0344193320902227e-16,3.516357289904068e-16,2.462416853035424e-30,7.017661706780273e-23,1.920223618089017e-29,5.466658872215994e-32,2.2147145915613543e-34,2.8925599189979574e-85
6.72138099188131e-13,0.0004434385066666667,0.2,0.0,0.001302682678083342,0.1999996837221577,0.2,0.19999999319155443,0.19999828251719406,5.525665256188172e-31,3.7538387697934497e-25,2.039011054886902e-34,9.233821516004683e-56,6.325556839006663e-07,1.0120141072964387e-13,1.1219585529928492e-21,1.717482805994263e-06,1.0120845055850463e-13,6.8083434945686824e-09,4.249225201462948e-26,3.894156645039118e-16,4.694474701169538e-16,3.7850519247017456e-30,1.1661345331049144e-22,3.6898690759442854e-29,1.4508199207947375e-31,4.805743512849e-34,1.0533618376170905e-84
7.527807562678102e-13,0.0004434385066666667,0.2,0.0,0.0013024015631706127,0.19999964585403465,0.2,0.19999999244596722,0.1999980778841265,9.715469819169622e-31,5.972436595254156e-25,4.5607023075508675e-34,2.595762785167489e-55,7.082919297034275e-07,1.1331896593891999e-13,1.406433471874094e-21,1.922115873590134e-06,1.13330422708897e-13,7.553918356104734e-09,6.011340615281285e-26,4.851383777127906e-16,6.035697930660189e-16,5.5062068013453925e-30,1.8269301708131788e-22,6.564757134143791e-29,-3.897177770923012e-32,9.615811150692432e-34,3.2994525711571045e-84
8.334234133474894e-13,0.0004434385066666667,0.2,0.0,0.0013021208012921532,0.19999960800293412,0.2,0.19999999171466895,0.19999787355575918,1.6111715457656186e-30,9.04568281415854e-25,9.376761978307548e-34,6.56010017884053e-55,7.839941305152851e-07,1.2543129454461781e-13,1.722804773225152e-21,2.1264442408604487e-06,1.2544896890158698e-13,8.285204247625956e-09,8.213606501012622e-26,5.90322109566187e-16,7.5347831082464805e-16,7.672811289685084e-30,2.7312830937197314e-22,1.0988858040110044e-28,1.5228134268716311e-30,1.7550624836605556e-33,9.19134810135399e-84
9.140660704271686e-13,0.0004434385066666667,0.2,0.0,0.0013018403918308742,0.19999957016890446,0.2,0.19999999099738913,0.1999976695316489,2.5476682859591973e-30,1.3162776667792121e-24,1.8004935575789296e-33,1.5207903365485736e-54,8.59662189576528e-07,1.3753840423960442e-13,2.071011214375565e-21,2.3304683511830955e-06,1.3756451728020686e-13,9.002471640192623e-09,1.0908881486720413e-25,7.046862302615661e-16,9.18644764306662e-16,1.032662037042174e-29,3.930690730933291e-22,1.7507239084310628e-28,-8.592095003037702e-30,3.27227712340666e-33,2.329393450616111e-83
9.947087275068478e-13,0.0004434385066666667,0.2,0.0,0.0013015603341753642,0.19999953235199394,0.2,0.19999999029386248,0.19999746581135286,3.8724586412369946e-30,1.852897572601559e-24,3.266980869346522e-33,3.281858153513317e-54,9.352960102281749e-07,1.4964030270148545e-13,2.4509916762923683e-21,2.534188647274522e-06,1.496775333494196e-13,9.705985889243222e-09,1.4150972946045472e-25,8.279572608137264e-16,1.0985512292214778e-15,1.352961600119373e-29,5.480832567026039e-22,2.6774633632883206e-28,7.208688402479083e-29,3.945206104126203e-33,5.458377982156911e-83
1e-12,0.0004434385066666667,0.2,0.0,0.0013015419708081206,0.19999952987128175,0.2,0.19999999024817594,0.19999745245509726,3.975456066204658e-30,1.8929966317277787e-24,3.391290994134699e-33,3.444186258941401e-54,9.402574345654244e-07,1.5043417244733366e-13,2.4770329793319185e-21,2.547544902825387e-06,1.504722378991266e-13,9.751671635480135e-09,1.4384127508666028e-25,8.363504707956811e-16,1.1108586429116319e-15,1.3757604890760267e-29,5.59621968105945e-22,2.7496711442565024e-28,6.866342526650444e-29,4.176097760301049e-33,5.7583984963791634e-83
1.075351384586527e-12,0.0004434385066666667,0.2,0.0,0.0013012806277197862,0.1999994945522509,0.2,0.19999998960382862,0.19999726239442892,5.6933198755356604e-30,2.536484376644286e-24,5.651981983994258e-33,6.666621821208984e-54,1.0108954959133455e-06,1.617369975927077e-13,2.8626851629517782e-21,2.737605571191499e-06,1.6178851807826541e-13,1.0396007331415335e-08,1.7994599992832392e-25,9.598686816935528e-16,1.292692572911514e-15,1.7148263134327455e-29,7.441403061171165e-22,3.9563533568896726e-28,-6.377569203865205e-28,1.959330354703166e-32,1.1970500208106911e-82
1.1559940416662061e-12,0.0004434385066666667,0.2,0.0,0.0013010012718637823,0.19999945676972355,0.2,0.1999999889270321,0.1999970592804358,8.135484509167746e-30,3.390555516275633e-24,9.388012812139796e-33,1.2859310786193193e-53,1.086460550178634e-06,1.7382849656066038e-13,3.3060308017114697e-21,2.940719564332849e-06,1.7389800605273894e-13,1.1072791379409262e-08,2.249535832852448e-25,1.1001607799527624e-15,1.5005744628543402e-15,2.2896035658248092e-29,9.875836811877088e-22,5.677189669277042e-28,6.2869304486263656e-27,-9.766861777781233e-32,2.480234773051746e-82
1.2366366987458853e-12,0.0004434385066666667,0.2,0.0,0.0013007222660123769,0.19999941900446014,0.2,0.1999999882632224,0.19999685646893273,1.134280940943592e-29,4.4399880642041504e-24,1.505704192537312e-32,2.371830401950239e-53,1.1619910766754942e-06,1.8591480723777428e-13,3.780967833357782e-21,3.1435310674411405e-06,1.8600656376397852e-13,1.1736588615058404e-08,2.770968721071234e-25,1.2485804922150467e-15,1.721713592581078e-15,1.305263591658063e-29,1.2852205995413258e-21,7.943040997690512e-28,-6.772070245375981e-26,1.2114509441723935e-30,4.891983052812451e-82
1.3172793558255645e-12,0.0004434385066666667,0.2,0.0,0.0013004436095758827,0.19999938125650868,0.2,0.19999998761215365,0.19999665395947958,1.5477560112420682e-29,5.711332834528586e-24,2.3398563365741932e-32,4.206887676625727e-53,1.2374869791616146e-06,1.979959372416197e-13,4.287435720138749e-21,3.3460405206043545e-06,1.9811478800610207e-13,1.2387644880702013e-08,3.3694837695347834e-25,1.4048812390870434e-15,1.955639796916362e-15,1.925115580495987e-28,1.643104761653815e-21,1.087097919962993e-27,7.92367779925487e-25,-1.391730153916712e-29,9.241835431211787e-82
1.3979220129052437e-12,0.0004434385066666667,0.2,0.0,0.001300165301969806,0.19999934352591728,0.2,0.19999998697358468,0.19999645175163697,2.0736703478183603e-29,7.228007629268044e-24,3.5667343743562953e-32,7.208950840392012e-53,1.312948161502265e-06,2.100718941750036e-13,4.825372796034387e-21,3.5482483632575518e-06,2.1022330428174247e-13,1.3026201368855695e-08,4.0508849366379956e-25,1.5688227717278139e-15,2.2018968642317176e-15,-1.9942090483172272e-27,2.0812384572421125e-21,1.459220550422584e-27,-1.0005031809922646e-23,1.761351988828043e-28,1.6807997576427315e-81
1.4785646699849229e-12,0.0004434385066666667,0.2,0.0,0.0012998873426147584,0.19999930581273395,0.2,0.19999998634727878,0.1999962498449661,2.714799081154413e-29,9.073945076439593e-24,4.940366313771952e-32,1.198079233471988e-52,1.388374527671636e-06,2.2214268562605954e-13,5.394734306417148e-21,3.75015503418451e-06,2.223327652097099e-13,1.3652494710165174e-08,4.821043456469292e-25,1.7401710239620786e-15,2.4600415102460407e-15,2.772246968580482e-26,2.4392036366032235e-21,1.9259508973836485e-27,1.3559589827674677e-22,-2.3865211919100642e-27,2.955250248427471e-81
1.559207327064602e-12,0.0004434385066666667,0.2,0.0,0.001299609730936367,0.19999926811700666,0.2,0.19999998573300387,0.19999604823902878,3.7501629125497464e-29,1.047830587342949e-23,1.196100869602932e-31,1.9379577342276727e-52,1.4637659817539525e-06,2.342083191684213e-13,5.99523430328358e-21,3.951760971519559e-06,2.344438490201264e-13,1.4266757059674416e-08,5.686020700749617e-25,1.918697963061198e-15,2.7296423331861637e-15,-4.022193931605519e-25,5.127066552437956e-21,2.4951619075497616e-27,-1.9631913108225327e-21,3.455378575645334e-26,5.041611497744735e-81
1.6398499841442812e-12,0.0004434385066666667,0.2,0.0,0.0012993324663651846,0.19999923043878326,0.2,0.19999998513053216,0.19999584693338765,1.267967992596017e-29,2.3814658914124373e-23,-5.729358581884097e-31,3.0499903894378802e-52,1.539122427947821e-06,2.4626880236011586e-13,6.630279684788719e-21,4.153066612746165e-06,2.465572581647911e-13,1.4869216181463273e-08,6.650147269001892e-25,2.104181444949542e-15,3.0102797493436e-15,6.2175271885893466e-24,-2.6411893928784822e-20,3.3118152456173e-27,3.0239467047533655e-20,-5.322411985323899e-25,8.365663072000489e-81
1.7204926412239604e-12,0.0004434385066666667,0.2,0.0,0.001299055548336607,0.19999919277811168,0.2,0.19999998453964019,0.19999564592760571,5.942351726236305e-28,-1.525441552180638e-22,1.1349644412953346e-29,4.8475227978772474e-52,1.6144437705195106e-06,2.5832414276281323e-13,7.243335873352089e-21,4.354072394746515e-06,2.5867371797840444e-13,1.5460095531696125e-08,7.7471171035226e-25,2.296405074436795e-15,3.301546236371836e-15,-1.0182240218989351e-22,4.986276499758623e-19,2.3529840216359714e-27,-4.937401836765605e-19,8.690306772843078e-24,1.3624929107688067e-80
1.7213652135345009e-12,0.0004434385066666667,0.2,0.0,0.00129905255391218,0.19999919237071057,0.2,0.19999998453330914,0.1999956437543146,6.0511755580926335e-28,-1.5729471412127362e-22,1.1574277265553306e-29,4.874384748936433e-52,1.6152585726494662e-06,2.5845455624807465e-13,7.249737848681954e-21,4.356245685842704e-06,2.588048402943533e-13,1.5466426465328734e-08,7.755226049039884e-25,2.298521060717448e-15,3.304754474254777e-15,-1.0244831350929712e-22,1.689953083170467e-19,5.411839858124937e-27,-1.640875908351368e-19,2.8919402713688835e-24,1.3696053087820372e-80
1.7231103581555817e-12,0.0004434385066666667,0.2,0.0,0.001299046565184844,0.19999919155591464,0.2,0.199999984520651,0.1999956394078376,6.164073326718677e-28,-1.667163737297858e-22,1.1805363881843475e-29,4.9387028992648524e-52,1.6168881645458433e-06,2.5871538142284424e-13,7.263474626235977e-21,4.360592162870218e-06,2.5906708626334086e-13,1.5479084343626225e-08,7.766082939191888e-25,2.302755325380767e-15,3.3111745420300445e-15,-9.850035551384606e-23,-3.777763177814865e-20,7.237292827566194e-27,4.271265678824766e-20,-7.454921668288303e-25,1.383958531348089e-80
1.7266006473977436e-12,0.0004434385066666667,0.2,0.0,0.0012990345882162222,0.19999918992634746,0.2,0.19999998449535064,0.19999563071530416,6.192462554287143e-28,-1.8390888388675293e-22,1.1856200442908637e-29,5.081350171136496e-52,1.6201472988815324e-06,2.5923702456637506e-13,7.292730427445966e-21,4.369284696280801e-06,2.5959158357651137e-13,1.5504384152047527e-08,7.779355906954926e-25,2.3112330157696996e-15,3.3240290317192473e-15,-8.229964399591524e-23,2.83405974165078e-20,6.263594441941094e-27,-2.3369188937455745e-20,4.168884693511275e-25,1.4132568489040365e-80
1.7281712775567163e-12,0.0004434385066666667,0.2,0.0,0.001299029198791764,0.199999189193053,0.2,0.1999999844839724,0.1999956268038471,6.197820061579554e-28,-1.9049197948166805e-22,1.1863515256534623e-29,5.1427216241104e-52,1.621613887817021e-06,2.594717608415507e-13,7.305980263747951e-21,4.373196153342825e-06,2.598276097186672e-13,1.5515762132110864e-08,7.787012394608349e-25,2.3150519579455365e-15,3.3298197894165523e-15,-7.57867019881698e-23,-1.6936111585114038e-20,6.53383980207612e-27,2.1924903286869013e-20,-3.7981665312946776e-25,1.4267220885454985e-80
1.7289565926362027e-12,0.0004434385066666667,0.2,0.0,0.0012990265041287433,0.19999918882640824,0.2,0.1999999844782849,0.19999562484816116,6.2012295015350735e-28,-1.9354339996126341e-22,1.1868675837911213e-29,5.172913086302645e-52,1.6223471772764386e-06,2.5958912824930455e-13,7.312603122571012e-21,4.3751518392869895e-06,2.5994562333962093e-13,1.5521449509003292e-08,7.79156591566997e-25,2.3169623550485832e-15,3.3327166187265245e-15,-7.280754582161292e-23,-8.200449724345913e-21,6.3878407029406885e-27,1.3197434371430674e-20,-2.263012985891245e-25,1.4335174890916958e-80
1.729349250175946e-12,0.0004434385066666667,0.2,0.0,0.001299025156809535,0.19999918864308652,0.2,0.19999998447544157,0.19999562387032885,6.202006354723319e-28,-1.9503389354911207e-22,1.1869320363804268e-29,5.188048265790323e-52,1.6227138207540204e-06,2.59647811770737e-13,7.315923822218762e-21,4.376129671612498e-06,2.60004630287874e-13,1.552429279425227e-08,7.793892112007526e-25,2.31791778501965e-15,3.3341653958415347e-15,-7.130643996848612e-23,4.388932955262632e-21,6.238996542155613e-27,6.119608374910086e-22,-4.926964548689525e-27,1.4369293029847763e-80
1.7301345652554324e-12,0.0004434385066666667,0.2,0.0,0.0012990224621957217,0.19999918827644425,0.2,0.19999998446975567,0.19999562191468548,6.203626887351122e-28,-1.979414685749827e-22,1.187073926470348e-29,5.2180524480789565e-52,1.6234471052049033e-06,2.5976517844809593e-13,7.322566912666569e-21,4.3780853149705654e-06,2.6012264446037085e-13,1.5529978558480844e-08,7.79863623646041e-25,2.319829107681133e-15,3.3370636747662924e-15,-6.838062767039992e-23,1.1513784900342319e-20,6.109068729522132e-27,-6.504744476657062e-21,1.2025373573355888e-25,1.4437814010847067e-80
1.731705195414405e-12,0.0004434385066666667,0.2,0.0,0.0012990170730665068,0.1999991875431648,0.2,0.19999998445838713,0.19999561800348395,6.200948592914602e-28,-2.0351645018146044e-22,1.1861218919607354e-29,5.2779879025402534e-52,1.6249136640892287e-06,2.599999103420097e-13,7.335914199812856e-21,4.381996516516462e-06,2.603586739117842e-13,1.5541346862560664e-08,7.808218001258143e-25,2.3236536032103597e-15,3.3428631301425336e-15,-6.246993891905292e-23,1.8604479694718338e-20,5.9132289361625915e-27,-1.3579287618113145e-20,2.446869008643493e-25,1.4575957532917976e-80
1.7332758255733778e-12,0.0004434385066666667,0.2,0.0,0.0012990116840685042,0.1999991868098921,0.2,0.19999998444702288,0.1999956140923959,6.199677330592232e-28,-2.086012555076249e-22,1.185457901540537e-29,5.336504895892153e-52,1.626380209616422e-06,2.602346402878663e-13,7.349261056880455e-21,4.3859076045049425e-06,2.605947048430987e-13,1.5552710868804146e-08,7.81888947115679e-25,2.327480564407746e-15,3.348666446478373e-15,-5.711952117112334e-23,-1.9170623783663632e-22,5.96940159953776e-27,5.2336175445449e-21,-8.622998163110878e-26,1.4715672894283657e-80
